,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore
2018-05-01 00:00:00+02:00,355.0,1748.0,8066.0,220.0,521.0
2018-05-01 01:00:00+02:00,355.0,1746.0,7527.0,221.0,545.0
2018-05-01 02:00:00+02:00,354.0,1744.0,6827.0,220.0,534.0
2018-05-01 03:00:00+02:00,355.0,1736.0,6720.0,219.0,546.0
2018-05-01 04:00:00+02:00,356.0,1736.0,6813.0,219.0,553.0
2018-05-01 05:00:00+02:00,353.0,1736.0,6974.0,217.0,539.0
2018-05-01 06:00:00+02:00,355.0,1736.0,8137.0,216.0,525.0
2018-05-01 07:00:00+02:00,357.0,1747.0,8939.0,215.0,492.0
2018-05-01 08:00:00+02:00,357.0,1747.0,9849.0,213.0,457.0
2018-05-01 09:00:00+02:00,353.0,1744.0,11053.0,210.0,441.0
2018-05-01 10:00:00+02:00,356.0,1743.0,11277.0,207.0,421.0
2018-05-01 11:00:00+02:00,359.0,1751.0,11167.0,203.0,377.0
2018-05-01 12:00:00+02:00,360.0,1751.0,11135.0,201.0,341.0
2018-05-01 13:00:00+02:00,363.0,1749.0,10566.0,201.0,305.0
2018-05-01 14:00:00+02:00,362.0,1751.0,10007.0,201.0,270.0
2018-05-01 15:00:00+02:00,361.0,1749.0,9752.0,200.0,242.0
2018-05-01 16:00:00+02:00,358.0,1750.0,9726.0,201.0,227.0
2018-05-01 17:00:00+02:00,359.0,1755.0,9939.0,201.0,244.0
2018-05-01 18:00:00+02:00,358.0,1756.0,9917.0,201.0,254.0
2018-05-01 19:00:00+02:00,361.0,1756.0,9769.0,201.0,225.0
2018-05-01 20:00:00+02:00,360.0,1757.0,9357.0,201.0,247.0
2018-05-01 21:00:00+02:00,359.0,1758.0,9149.0,201.0,274.0
2018-05-01 22:00:00+02:00,359.0,1758.0,8985.0,201.0,292.0
2018-05-01 23:00:00+02:00,357.0,1759.0,8247.0,202.0,291.0
2018-05-02 00:00:00+02:00,361.0,1753.0,7965.0,201.0,249.0
2018-05-02 01:00:00+02:00,363.0,1753.0,6937.0,201.0,248.0
2018-05-02 02:00:00+02:00,362.0,1751.0,6291.0,203.0,258.0
2018-05-02 03:00:00+02:00,364.0,1751.0,6497.0,207.0,262.0
2018-05-02 04:00:00+02:00,364.0,1750.0,7091.0,211.0,302.0
2018-05-02 05:00:00+02:00,363.0,1748.0,9047.0,255.0,336.0
2018-05-02 06:00:00+02:00,364.0,1743.0,13198.0,385.0,320.0
2018-05-02 07:00:00+02:00,363.0,1759.0,15886.0,392.0,354.0
2018-05-02 08:00:00+02:00,365.0,1758.0,16241.0,381.0,409.0
2018-05-02 09:00:00+02:00,342.0,1759.0,15574.0,370.0,438.0
2018-05-02 10:00:00+02:00,344.0,1756.0,15152.0,371.0,462.0
