,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Onshore
2018-10-01 00:00:00+02:00,68.08,133.28,0.0,0.0,0.0,0.768,38.016,6.96,18.040000000000003,,0.0,92.22200000000001,19.712
2018-10-01 00:15:00+02:00,68.08,127.89,0.0,0.0,0.0,0.6960000000000001,37.824,6.408,18.040000000000003,,0.0,92.22200000000001,19.624
2018-10-01 00:30:00+02:00,68.08,126.42,0.0,0.0,0.0,0.6960000000000001,37.464,6.744,18.040000000000003,,0.0,92.22200000000001,19.624
2018-10-01 00:45:00+02:00,68.08,111.72,0.0,0.0,0.0,0.264,36.624,6.12,18.040000000000003,,0.0,92.22200000000001,19.535999999999998
2018-10-01 01:00:00+02:00,68.08,90.64999999999999,0.0,0.0,0.0,0.0,37.008,5.952,18.040000000000003,,0.0,92.22200000000001,19.404
2018-10-01 01:15:00+02:00,68.08,81.34,8.200000000000001,0.0,0.0,0.0,36.432,4.6080000000000005,18.040000000000003,,0.0,92.22200000000001,19.404
2018-10-01 01:30:00+02:00,68.08,80.85,11.48,0.0,0.0,0.0,36.288000000000004,3.552,18.040000000000003,,0.0,92.22200000000001,19.052
2018-10-01 01:45:00+02:00,68.08,81.34,21.32,0.0,0.0,0.0,36.480000000000004,3.168,18.040000000000003,,0.0,92.22200000000001,18.523999999999997
2018-10-01 02:00:00+02:00,68.08,81.34,43.46,0.0,0.0,0.0,37.296,2.448,18.040000000000003,,0.0,92.22200000000001,17.776
2018-10-01 02:15:00+02:00,68.08,81.34,60.68000000000001,0.0,0.0,0.0,36.984,1.6320000000000001,18.040000000000003,,0.0,92.22200000000001,16.676
2018-10-01 02:30:00+02:00,68.08,81.83,63.96000000000001,0.0,0.0,0.0,37.392,1.44,18.040000000000003,,0.0,92.22200000000001,15.399999999999999
2018-10-01 02:45:00+02:00,68.08,82.81,68.88000000000001,0.0,0.0,0.0,37.632,1.416,18.040000000000003,,0.0,92.22200000000001,14.475999999999999
2018-10-01 03:00:00+02:00,68.08,84.77,71.34,0.0,0.0,0.0,38.112,1.536,18.040000000000003,,0.0,92.22200000000001,13.86
2018-10-01 03:15:00+02:00,68.08,86.24,78.72,0.0,0.0,0.0,38.064,1.536,18.040000000000003,,0.0,92.22200000000001,13.068
2018-10-01 03:30:00+02:00,68.08,86.24,101.68,0.0,0.0,0.0,38.208,1.488,18.040000000000003,,0.0,92.22200000000001,12.319999999999999
2018-10-01 03:45:00+02:00,68.08,89.67,144.32000000000002,0.0,0.0,0.0,38.088,1.6320000000000001,18.040000000000003,,0.0,92.22200000000001,11.924
2018-10-01 04:00:00+02:00,68.08,117.6,192.70000000000002,0.0,0.0,0.0,39.504,2.832,18.040000000000003,,0.0,92.22200000000001,11.484
2018-10-01 04:15:00+02:00,68.08,145.04,196.8,0.0,0.0,0.0,39.6,2.7840000000000003,18.040000000000003,,0.0,92.22200000000001,10.956
2018-10-01 04:30:00+02:00,68.08,147.49,199.26000000000002,0.0,0.0,0.0,39.384,2.928,18.040000000000003,,0.0,92.22200000000001,10.692
2018-10-01 04:45:00+02:00,68.08,152.88,207.46,0.0,0.0,0.0,39.624,3.216,18.040000000000003,,0.0,92.22200000000001,10.12
2018-10-01 05:00:00+02:00,68.08,163.66,206.64000000000001,0.0,0.0,0.0,39.6,2.7600000000000002,18.040000000000003,,0.0,92.22200000000001,9.24
2018-10-01 05:15:00+02:00,68.08,166.10999999999999,201.72000000000003,0.0,0.0,0.0,40.584,4.104,18.040000000000003,,0.0,92.22200000000001,8.536
2018-10-01 05:30:00+02:00,68.08,185.71,199.26000000000002,0.0,0.0,0.0,41.976,4.992,18.040000000000003,,0.0,92.22200000000001,8.008
2018-10-01 05:45:00+02:00,68.08,219.03,205.00000000000003,0.0,0.0,3.7680000000000002,44.016,6.696,18.040000000000003,,0.0,92.22200000000001,7.4799999999999995
2018-10-01 06:00:00+02:00,68.08,239.12,217.3,0.0,0.0,10.392,48.456,11.544,18.040000000000003,,0.0,92.22200000000001,7.215999999999999
2018-10-01 06:15:00+02:00,68.08,258.71999999999997,218.94000000000003,0.0,0.0,14.256,49.56,14.736,18.040000000000003,,0.164,92.22200000000001,7.4799999999999995
2018-10-01 06:30:00+02:00,68.08,310.17,223.86,0.0,0.0,15.744,50.064,19.032,18.040000000000003,,0.164,92.22200000000001,7.523999999999999
2018-10-01 06:45:00+02:00,68.08,334.18,224.68,0.0,0.0,18.072,49.416000000000004,22.296,18.040000000000003,,0.328,92.22200000000001,7.568
2018-10-01 07:00:00+02:00,68.08,393.96,227.14000000000001,0.0,0.0,26.28,51.168,21.240000000000002,18.040000000000003,,1.1480000000000001,92.22200000000001,7.8759999999999994
2018-10-01 07:15:00+02:00,68.08,415.52,259.94,0.0,0.0,27.072,51.648,21.96,18.040000000000003,,1.476,92.22200000000001,8.139999999999999
2018-10-01 07:30:00+02:00,68.08,451.28999999999996,282.08000000000004,0.0,0.0,26.016000000000002,51.816,22.008,18.040000000000003,,1.804,92.22200000000001,8.052
2018-10-01 07:45:00+02:00,68.08,481.18,322.26000000000005,0.0,0.0,25.392,52.272,21.192,18.040000000000003,,2.132,92.22200000000001,7.611999999999999
2018-10-01 08:00:00+02:00,68.08,499.31,350.96000000000004,0.0,0.0,30.816,52.632,22.008,18.040000000000003,,3.2800000000000002,92.22200000000001,6.952
2018-10-01 08:15:00+02:00,68.08,503.23,361.62,0.0,0.0,32.448,52.584,23.400000000000002,18.040000000000003,,4.5920000000000005,92.22200000000001,5.9399999999999995
2018-10-01 08:30:00+02:00,68.08,530.18,378.02000000000004,0.0,0.0,33.216,52.584,23.976,18.040000000000003,,5.904,92.22200000000001,4.576
2018-10-01 08:45:00+02:00,68.08,603.68,391.96000000000004,0.0,0.0,33.552,52.344,23.448,18.040000000000003,,7.216,92.22200000000001,3.6079999999999997
2018-10-01 09:00:00+02:00,67.16,717.85,404.26000000000005,0.0,0.0,32.88,52.08,22.896,18.040000000000003,,9.184000000000001,92.22200000000001,2.992
2018-10-01 09:15:00+02:00,67.16,734.51,409.18,0.0,0.0,31.632,51.576,22.512,18.040000000000003,,11.152000000000001,92.22200000000001,2.508
2018-10-01 09:30:00+02:00,67.16,743.33,412.46000000000004,0.0,0.0,28.560000000000002,51.888,22.728,18.040000000000003,,13.120000000000001,92.22200000000001,2.1559999999999997
2018-10-01 09:45:00+02:00,68.08,780.08,413.28000000000003,0.0,0.0,25.872,51.672000000000004,22.272000000000002,18.040000000000003,,15.252,92.22200000000001,1.892
2018-10-01 10:00:00+02:00,68.08,856.52,416.56000000000006,0.0,0.0,26.328,50.328,21.408,18.040000000000003,,15.908000000000001,92.22200000000001,1.8039999999999998
2018-10-01 10:15:00+02:00,68.08,862.89,409.18,0.0,0.0,27.936,49.824,21.504,18.040000000000003,,16.564,92.22200000000001,1.8039999999999998
2018-10-01 10:30:00+02:00,68.08,899.64,409.18,0.0,0.0,27.240000000000002,49.488,20.496,18.040000000000003,,17.220000000000002,92.22200000000001,1.672
2018-10-01 10:45:00+02:00,68.08,920.71,408.36,0.0,0.0,26.376,49.224000000000004,21.216,18.040000000000003,,17.876,92.22200000000001,1.7599999999999998
2018-10-01 11:00:00+02:00,68.08,910.42,411.64000000000004,0.0,0.0,25.344,49.176,16.464,18.040000000000003,,18.532,92.22200000000001,1.98
2018-10-01 11:15:00+02:00,68.08,832.51,408.36,0.0,0.0,25.464000000000002,49.152,16.704,18.040000000000003,,19.188000000000002,92.22200000000001,2.1999999999999997
2018-10-01 11:30:00+02:00,68.08,825.16,396.88000000000005,0.0,0.0,23.472,48.528,16.968,18.040000000000003,,19.844,92.22200000000001,2.112
2018-10-01 11:45:00+02:00,68.08,866.3199999999999,381.3,0.0,0.0,24.288,48.384,16.464,18.040000000000003,,20.5,92.22200000000001,1.936
2018-10-01 12:00:00+02:00,67.16,956.48,364.08000000000004,0.0,0.0,20.112000000000002,45.984,19.68,18.040000000000003,,21.484,92.22200000000001,1.7599999999999998
2018-10-01 12:15:00+02:00,67.16,957.46,352.6,0.0,0.0,19.512,44.88,20.472,18.040000000000003,,22.468,92.22200000000001,1.628
2018-10-01 12:30:00+02:00,67.16,952.56,356.70000000000005,0.0,0.0,23.616,43.92,18.096,18.040000000000003,,23.288,92.22200000000001,1.452
2018-10-01 12:45:00+02:00,67.16,952.0699999999999,351.78000000000003,0.0,0.0,25.536,43.248,17.352,18.040000000000003,,24.272000000000002,92.22200000000001,1.3639999999999999
2018-10-01 13:00:00+02:00,67.16,934.92,339.48,0.0,0.0,22.176000000000002,43.848,17.64,18.040000000000003,,23.288,92.22200000000001,1.232
2018-10-01 13:15:00+02:00,67.16,962.36,289.46000000000004,0.0,0.0,21.456,44.088,18.048000000000002,18.040000000000003,,22.304000000000002,92.22200000000001,1.0999999999999999
2018-10-01 13:30:00+02:00,67.16,999.11,255.84000000000003,0.0,0.0,21.648,44.328,17.184,18.040000000000003,,21.32,92.22200000000001,0.8799999999999999
2018-10-01 13:45:00+02:00,67.16,1057.91,252.56000000000003,0.0,0.0,20.304000000000002,44.64,16.344,18.040000000000003,,20.336000000000002,92.22200000000001,0.836
2018-10-01 14:00:00+02:00,68.08,1109.36,252.56000000000003,0.0,0.0,15.24,45.096000000000004,14.976,18.040000000000003,,20.008,92.22200000000001,0.7919999999999999
2018-10-01 14:15:00+02:00,68.08,1117.2,250.10000000000002,0.0,0.0,14.832,45.480000000000004,16.416,18.040000000000003,,19.68,92.22200000000001,0.7919999999999999
2018-10-01 14:30:00+02:00,68.08,1119.65,249.28000000000003,0.0,0.0,13.608,45.576,17.064,18.040000000000003,,19.188000000000002,92.22200000000001,0.7919999999999999
2018-10-01 14:45:00+02:00,68.08,1131.41,246.00000000000003,0.0,0.0,12.576,45.744,17.472,18.040000000000003,,18.696,92.22200000000001,0.748
