,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2018-06-01 01:00:00+03:00,556.0,204.0,362.0,1.0,275.0,1035.0,1872.0,265.0,23.0,14.0,860.0
2018-06-01 02:00:00+03:00,553.0,193.0,362.0,1.0,264.0,969.0,1872.0,266.0,22.0,6.0,1099.0
2018-06-01 03:00:00+03:00,560.0,202.0,361.0,1.0,249.0,962.0,1872.0,266.0,23.0,0.0,1221.0
2018-06-01 04:00:00+03:00,558.0,207.0,362.0,1.0,248.0,1015.0,1872.0,266.0,27.0,0.0,1254.0
2018-06-01 05:00:00+03:00,559.0,200.0,361.0,1.0,265.0,1045.0,1872.0,263.0,28.0,0.0,1311.0
2018-06-01 06:00:00+03:00,554.0,192.0,368.0,1.0,287.0,1111.0,1871.0,260.0,29.0,0.0,1146.0
2018-06-01 07:00:00+03:00,551.0,183.0,385.0,1.0,313.0,1458.0,1871.0,262.0,29.0,0.0,1086.0
2018-06-01 08:00:00+03:00,545.0,146.0,411.0,1.0,328.0,1771.0,1871.0,263.0,29.0,0.0,954.0
2018-06-01 09:00:00+03:00,539.0,128.0,432.0,1.0,338.0,2197.0,1872.0,264.0,27.0,0.0,869.0
2018-06-01 10:00:00+03:00,542.0,139.0,428.0,1.0,328.0,2191.0,1872.0,263.0,24.0,0.0,781.0
2018-06-01 11:00:00+03:00,542.0,147.0,424.0,1.0,329.0,2195.0,1872.0,262.0,25.0,0.0,681.0
2018-06-01 12:00:00+03:00,549.0,180.0,425.0,1.0,322.0,2089.0,1872.0,262.0,26.0,0.0,672.0
2018-06-01 13:00:00+03:00,545.0,227.0,425.0,1.0,323.0,2082.0,1872.0,260.0,27.0,0.0,605.0
2018-06-01 14:00:00+03:00,547.0,233.0,422.0,1.0,319.0,1995.0,1872.0,260.0,27.0,0.0,533.0
2018-06-01 15:00:00+03:00,552.0,232.0,422.0,1.0,324.0,1998.0,1872.0,260.0,18.0,0.0,441.0
2018-06-01 16:00:00+03:00,548.0,231.0,390.0,1.0,325.0,1784.0,1872.0,256.0,18.0,0.0,433.0
2018-06-01 17:00:00+03:00,550.0,218.0,378.0,1.0,320.0,1555.0,1872.0,256.0,18.0,0.0,436.0
2018-06-01 18:00:00+03:00,546.0,195.0,379.0,1.0,319.0,1664.0,1871.0,257.0,18.0,0.0,412.0
2018-06-01 19:00:00+03:00,548.0,172.0,384.0,1.0,321.0,1953.0,1872.0,261.0,16.0,0.0,372.0
2018-06-01 20:00:00+03:00,544.0,201.0,392.0,1.0,326.0,1960.0,1872.0,261.0,17.0,0.0,292.0
2018-06-01 21:00:00+03:00,539.0,198.0,369.0,1.0,320.0,1621.0,1874.0,251.0,16.0,0.0,254.0
2018-06-01 22:00:00+03:00,537.0,189.0,358.0,1.0,320.0,1523.0,1875.0,251.0,17.0,0.0,289.0
