,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2018-07-31 23:00:00+01:00,320.0,2314.0,1754.0,0.0,464.0,314.0,24.0,0.0,1146.0
2018-08-01 00:00:00+01:00,325.0,1991.0,1754.0,0.0,179.0,47.0,24.0,0.0,1117.0
2018-08-01 01:00:00+01:00,330.0,1656.0,1755.0,0.0,26.0,35.0,27.0,0.0,1084.0
2018-08-01 02:00:00+01:00,334.0,1693.0,1754.0,0.0,21.0,35.0,32.0,0.0,1061.0
2018-08-01 03:00:00+01:00,338.0,1632.0,1754.0,0.0,22.0,35.0,33.0,0.0,1188.0
2018-08-01 04:00:00+01:00,339.0,1619.0,1754.0,0.0,21.0,35.0,33.0,0.0,1270.0
2018-08-01 05:00:00+01:00,340.0,1823.0,1754.0,0.0,67.0,35.0,33.0,0.0,1293.0
2018-08-01 06:00:00+01:00,343.0,2180.0,1754.0,0.0,278.0,46.0,34.0,1.0,1406.0
2018-08-01 07:00:00+01:00,337.0,2656.0,1751.0,0.0,421.0,187.0,34.0,35.0,1349.0
2018-08-01 08:00:00+01:00,338.0,2838.0,1718.0,69.0,585.0,180.0,32.0,139.0,967.0
2018-08-01 09:00:00+01:00,336.0,2819.0,1725.0,79.0,781.0,233.0,33.0,235.0,620.0
2018-08-01 10:00:00+01:00,336.0,2850.0,1733.0,57.0,889.0,427.0,34.0,315.0,386.0
2018-08-01 11:00:00+01:00,334.0,2847.0,1754.0,350.0,964.0,689.0,31.0,356.0,262.0
2018-08-01 12:00:00+01:00,337.0,2833.0,1753.0,430.0,964.0,837.0,31.0,378.0,183.0
2018-08-01 13:00:00+01:00,333.0,2875.0,1753.0,371.0,974.0,811.0,31.0,383.0,146.0
2018-08-01 14:00:00+01:00,330.0,2826.0,1753.0,206.0,1023.0,665.0,31.0,369.0,140.0
2018-08-01 15:00:00+01:00,331.0,2841.0,1753.0,87.0,1023.0,591.0,32.0,337.0,164.0
2018-08-01 16:00:00+01:00,336.0,2836.0,1753.0,85.0,991.0,554.0,34.0,296.0,196.0
2018-08-01 17:00:00+01:00,335.0,2756.0,1753.0,65.0,781.0,328.0,34.0,231.0,260.0
2018-08-01 18:00:00+01:00,342.0,2679.0,1753.0,21.0,831.0,298.0,34.0,139.0,309.0
2018-08-01 19:00:00+01:00,329.0,2714.0,1753.0,11.0,1014.0,613.0,34.0,48.0,324.0
2018-08-01 20:00:00+01:00,334.0,2721.0,1753.0,149.0,1021.0,627.0,34.0,4.0,425.0
2018-08-01 21:00:00+01:00,335.0,2734.0,1753.0,109.0,959.0,437.0,33.0,0.0,481.0
2018-08-01 22:00:00+01:00,335.0,2473.0,1752.0,34.0,670.0,464.0,33.0,0.0,538.0
2018-08-01 23:00:00+01:00,339.0,2289.0,1753.0,0.0,493.0,205.0,34.0,0.0,720.0
2018-08-02 00:00:00+01:00,335.0,1727.0,1722.0,0.0,233.0,69.0,32.0,0.0,932.0
2018-08-02 01:00:00+01:00,334.0,1603.0,1661.0,0.0,35.0,56.0,34.0,0.0,1201.0
2018-08-02 02:00:00+01:00,331.0,1608.0,1534.0,0.0,23.0,36.0,33.0,0.0,1509.0
2018-08-02 03:00:00+01:00,329.0,1605.0,1487.0,0.0,22.0,35.0,33.0,0.0,1631.0
2018-08-02 04:00:00+01:00,329.0,1635.0,1584.0,0.0,23.0,53.0,32.0,0.0,1522.0
2018-08-02 05:00:00+01:00,332.0,1692.0,1705.0,0.0,21.0,54.0,32.0,0.0,1400.0
2018-08-02 06:00:00+01:00,320.0,2036.0,1707.0,0.0,64.0,83.0,32.0,0.0,1375.0
2018-08-02 07:00:00+01:00,322.0,2641.0,1670.0,0.0,473.0,138.0,33.0,27.0,1296.0
