,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2018-10-01 01:00:00+03:00,743.0,521.0,351.0,0.0,442.0,822.0,2277.0,62.0,40.0,32.0,832.0
2018-10-01 02:00:00+03:00,740.0,524.0,349.0,0.0,442.0,783.0,2278.0,62.0,40.0,32.0,704.0
2018-10-01 03:00:00+03:00,734.0,526.0,350.0,0.0,443.0,837.0,2279.0,62.0,39.0,31.0,634.0
2018-10-01 04:00:00+03:00,736.0,514.0,351.0,0.0,445.0,947.0,2278.0,62.0,39.0,32.0,540.0
2018-10-01 05:00:00+03:00,735.0,519.0,351.0,0.0,472.0,1068.0,2279.0,62.0,41.0,33.0,490.0
2018-10-01 06:00:00+03:00,738.0,550.0,384.0,0.0,506.0,1304.0,2279.0,62.0,41.0,31.0,457.0
2018-10-01 07:00:00+03:00,741.0,550.0,414.0,0.0,529.0,1301.0,2279.0,65.0,41.0,31.0,443.0
2018-10-01 08:00:00+03:00,739.0,532.0,418.0,0.0,526.0,1621.0,2279.0,62.0,41.0,30.0,400.0
2018-10-01 09:00:00+03:00,739.0,538.0,440.0,0.0,541.0,1719.0,2280.0,51.0,41.0,29.0,335.0
2018-10-01 10:00:00+03:00,742.0,554.0,507.0,0.0,538.0,1758.0,2278.0,46.0,33.0,29.0,252.0
2018-10-01 11:00:00+03:00,744.0,528.0,557.0,0.0,530.0,1780.0,2278.0,46.0,18.0,29.0,228.0
2018-10-01 12:00:00+03:00,732.0,512.0,559.0,0.0,527.0,1740.0,2278.0,49.0,18.0,30.0,259.0
2018-10-01 13:00:00+03:00,716.0,496.0,491.0,0.0,516.0,1730.0,2278.0,49.0,18.0,29.0,258.0
2018-10-01 14:00:00+03:00,716.0,494.0,477.0,0.0,509.0,1639.0,2278.0,49.0,18.0,29.0,253.0
2018-10-01 15:00:00+03:00,714.0,525.0,468.0,0.0,499.0,1575.0,2276.0,49.0,18.0,30.0,267.0
2018-10-01 16:00:00+03:00,716.0,571.0,421.0,0.0,500.0,1536.0,2275.0,49.0,18.0,29.0,268.0
2018-10-01 17:00:00+03:00,715.0,558.0,407.0,0.0,500.0,1533.0,2275.0,50.0,18.0,30.0,283.0
2018-10-01 18:00:00+03:00,713.0,550.0,412.0,0.0,510.0,1626.0,2275.0,56.0,18.0,31.0,260.0
2018-10-01 19:00:00+03:00,711.0,570.0,423.0,0.0,519.0,1743.0,2275.0,58.0,18.0,32.0,273.0
2018-10-01 20:00:00+03:00,713.0,578.0,441.0,0.0,503.0,1820.0,2274.0,59.0,18.0,32.0,273.0
2018-10-01 21:00:00+03:00,711.0,596.0,411.0,0.0,471.0,1480.0,2274.0,61.0,18.0,32.0,243.0
2018-10-01 22:00:00+03:00,699.0,588.0,391.0,0.0,457.0,1501.0,2095.0,62.0,18.0,32.0,265.0
2018-10-01 23:00:00+03:00,696.0,579.0,388.0,1.0,456.0,1513.0,1376.0,62.0,19.0,29.0,276.0
2018-10-02 00:00:00+03:00,710.0,557.0,393.0,1.0,457.0,1146.0,1375.0,62.0,19.0,30.0,221.0
2018-10-02 01:00:00+03:00,705.0,548.0,391.0,1.0,459.0,1176.0,1375.0,62.0,19.0,30.0,158.0
2018-10-02 02:00:00+03:00,697.0,549.0,392.0,1.0,464.0,1144.0,1375.0,62.0,19.0,31.0,147.0
2018-10-02 03:00:00+03:00,700.0,553.0,385.0,1.0,462.0,1111.0,1376.0,64.0,19.0,30.0,152.0
2018-10-02 04:00:00+03:00,696.0,570.0,418.0,1.0,479.0,1182.0,1375.0,65.0,19.0,30.0,169.0
2018-10-02 05:00:00+03:00,711.0,578.0,462.0,1.0,504.0,1182.0,1375.0,65.0,19.0,31.0,179.0
2018-10-02 06:00:00+03:00,740.0,589.0,544.0,1.0,601.0,1508.0,1375.0,65.0,19.0,30.0,193.0
2018-10-02 07:00:00+03:00,766.0,631.0,619.0,1.0,696.0,2064.0,1375.0,65.0,19.0,28.0,229.0
2018-10-02 08:00:00+03:00,788.0,600.0,640.0,1.0,732.0,2187.0,1375.0,65.0,19.0,27.0,232.0
2018-10-02 09:00:00+03:00,792.0,644.0,663.0,1.0,729.0,2217.0,1376.0,63.0,19.0,28.0,209.0
2018-10-02 10:00:00+03:00,796.0,644.0,666.0,1.0,684.0,2072.0,1376.0,59.0,19.0,28.0,182.0
2018-10-02 11:00:00+03:00,768.0,641.0,694.0,1.0,669.0,2145.0,1377.0,52.0,18.0,20.0,145.0
2018-10-02 12:00:00+03:00,767.0,640.0,698.0,1.0,658.0,2158.0,1377.0,51.0,18.0,0.0,136.0
2018-10-02 13:00:00+03:00,784.0,635.0,695.0,1.0,673.0,2131.0,1376.0,51.0,18.0,0.0,123.0
2018-10-02 14:00:00+03:00,787.0,623.0,702.0,1.0,667.0,2107.0,1376.0,52.0,18.0,0.0,135.0
2018-10-02 15:00:00+03:00,781.0,596.0,665.0,1.0,648.0,2043.0,1376.0,52.0,18.0,11.0,128.0
2018-10-02 16:00:00+03:00,759.0,634.0,691.0,1.0,655.0,1989.0,1376.0,53.0,18.0,30.0,142.0
2018-10-02 17:00:00+03:00,760.0,641.0,693.0,1.0,642.0,2049.0,1376.0,57.0,18.0,29.0,160.0
2018-10-02 18:00:00+03:00,793.0,651.0,676.0,1.0,649.0,2127.0,1376.0,60.0,18.0,30.0,222.0
2018-10-02 19:00:00+03:00,820.0,652.0,691.0,1.0,654.0,2292.0,1376.0,63.0,18.0,32.0,258.0
2018-10-02 20:00:00+03:00,791.0,654.0,685.0,1.0,652.0,2259.0,1375.0,63.0,18.0,32.0,254.0
2018-10-02 21:00:00+03:00,768.0,640.0,593.0,1.0,624.0,1696.0,1376.0,65.0,18.0,32.0,267.0
2018-10-02 22:00:00+03:00,725.0,624.0,478.0,1.0,533.0,1467.0,1560.0,66.0,18.0,32.0,290.0
2018-10-02 23:00:00+03:00,713.0,566.0,409.0,1.0,436.0,1192.0,1779.0,66.0,18.0,32.0,311.0
2018-10-03 00:00:00+03:00,715.0,469.0,390.0,1.0,408.0,988.0,1834.0,66.0,18.0,31.0,308.0
2018-10-03 01:00:00+03:00,713.0,420.0,379.0,1.0,411.0,971.0,1903.0,68.0,18.0,32.0,316.0
2018-10-03 02:00:00+03:00,709.0,420.0,377.0,1.0,417.0,992.0,1942.0,69.0,18.0,32.0,364.0
2018-10-03 03:00:00+03:00,707.0,424.0,375.0,1.0,418.0,857.0,1964.0,69.0,18.0,32.0,413.0
2018-10-03 04:00:00+03:00,705.0,430.0,377.0,1.0,422.0,813.0,1984.0,69.0,18.0,31.0,439.0
2018-10-03 05:00:00+03:00,708.0,435.0,379.0,1.0,426.0,1029.0,2006.0,69.0,18.0,32.0,500.0
2018-10-03 06:00:00+03:00,705.0,526.0,443.0,1.0,465.0,1256.0,2028.0,72.0,18.0,34.0,529.0
2018-10-03 07:00:00+03:00,719.0,616.0,521.0,1.0,492.0,1535.0,2051.0,72.0,18.0,32.0,527.0
2018-10-03 08:00:00+03:00,751.0,614.0,604.0,1.0,516.0,1760.0,2055.0,72.0,18.0,29.0,539.0
2018-10-03 09:00:00+03:00,783.0,612.0,625.0,14.0,534.0,1971.0,2073.0,70.0,18.0,28.0,476.0
2018-10-03 10:00:00+03:00,789.0,590.0,628.0,15.0,524.0,1990.0,2077.0,68.0,20.0,27.0,340.0
2018-10-03 11:00:00+03:00,792.0,577.0,637.0,1.0,520.0,1996.0,2079.0,67.0,20.0,26.0,266.0
2018-10-03 12:00:00+03:00,794.0,580.0,637.0,1.0,516.0,1971.0,2080.0,65.0,19.0,27.0,238.0
