,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2018-07-01 00:00:00+02:00,73.60000000000001,311.15,322.26000000000005,129.008,12.048,123.36,50.64,426.81600000000003,0.0,248.07718,36.619
2018-07-01 01:00:00+02:00,73.60000000000001,261.65999999999997,250.92000000000002,129.008,2.832,128.856,38.712,407.748,0.0,248.9994,38.477999999999994
2018-07-01 02:00:00+02:00,73.83,274.89,271.42,129.008,10.128,132.096,40.704,394.548,0.0,248.07718,36.344
2018-07-01 03:00:00+02:00,73.83,265.09,282.08000000000004,128.275,37.656,132.024,31.488,387.144,0.0,246.23274,34.397
2018-07-01 04:00:00+02:00,74.52000000000001,261.65999999999997,296.02000000000004,128.275,45.0,128.808,26.52,386.52,0.0,244.38830000000002,33.605
2018-07-01 05:00:00+02:00,74.52000000000001,268.52,306.68,128.275,50.088,126.528,23.28,386.508,7.585,243.46608,33.242
2018-07-01 06:00:00+02:00,74.52000000000001,249.41,273.06,128.275,23.28,122.808,24.0,383.904,10.414,245.31052,30.755999999999997
2018-07-01 07:00:00+02:00,74.98,260.68,283.72,128.275,8.088000000000001,119.808,24.384,387.88800000000003,25.543000000000003,248.07718,26.554
2018-07-01 08:00:00+02:00,74.75,269.5,296.02000000000004,127.542,14.304,119.76,30.312,391.836,61.09,245.31052,20.218
2018-07-01 09:00:00+02:00,74.75,268.03,318.16,126.809,43.272,112.464,39.384,400.62,110.04400000000001,237.01054000000002,16.026999999999997
2018-07-01 10:00:00+02:00,74.75,265.58,302.58000000000004,125.343,49.608000000000004,103.848,34.08,412.212,155.34900000000002,244.38830000000002,13.354
2018-07-01 11:00:00+02:00,74.52000000000001,256.76,284.54,125.343,50.28,107.44800000000001,31.656000000000002,411.744,187.53400000000002,240.69942,13.86
2018-07-01 12:00:00+02:00,74.06,265.09,261.58000000000004,125.343,37.512,113.64,34.008,410.028,207.37800000000001,232.39944,16.159
2018-07-01 13:00:00+02:00,74.06,274.89,258.3,127.542,56.856,115.92,34.872,407.916,214.26600000000002,237.93276,18.865
2018-07-01 14:00:00+02:00,74.06,263.62,273.88,128.275,67.896,111.96000000000001,36.480000000000004,397.68,211.72400000000002,236.08832,20.471
2018-07-01 15:00:00+02:00,73.60000000000001,268.03,300.12,127.542,67.632,107.592,38.4,391.752,199.383,220.41058,20.416
2018-07-01 16:00:00+02:00,73.83,272.93,295.20000000000005,127.542,35.736000000000004,107.85600000000001,35.832,390.456,173.348,230.555,19.503
2018-07-01 17:00:00+02:00,73.60000000000001,279.3,293.56,127.542,14.112,114.768,43.872,396.132,135.546,230.555,19.173
2018-07-01 18:00:00+02:00,73.83,277.83,396.06,127.542,9.36,119.376,56.784,426.372,91.799,232.39944,20.602999999999998
2018-07-01 19:00:00+02:00,74.29,287.14,449.36,127.542,14.64,127.608,70.68,448.344,45.223,233.32166,22.528
2018-07-01 20:00:00+02:00,74.29,288.12,421.48,127.542,18.192,131.88,71.16,450.516,18.573,231.47722000000002,24.738999999999997
2018-07-01 21:00:00+02:00,74.06,281.26,423.94000000000005,126.809,12.048,130.32,64.128,451.488,8.651,233.32166,30.436999999999998
2018-07-01 22:00:00+02:00,74.52000000000001,284.2,374.74,125.343,23.400000000000002,129.816,60.96,448.632,0.0,234.24388000000002,39.214999999999996
2018-07-01 23:00:00+02:00,74.98,284.2,334.56,125.343,25.056,128.64000000000001,68.16,450.576,0.0,235.1661,41.041
2018-07-02 00:00:00+02:00,75.21000000000001,268.52,267.32,125.343,3.12,125.76,54.624,445.644,0.0,235.1661,41.25
2018-07-02 01:00:00+02:00,75.21000000000001,277.34,264.04,125.343,36.888,117.432,40.032000000000004,435.18,0.0,235.1661,37.763
2018-07-02 02:00:00+02:00,75.21000000000001,270.96999999999997,277.98,127.542,36.192,112.248,36.408,435.084,0.0,234.24388000000002,32.241
2018-07-02 03:00:00+02:00,75.21000000000001,388.08,295.20000000000005,127.542,39.336,107.424,36.192,434.94,0.0,235.1661,28.897
2018-07-02 04:00:00+02:00,74.98,525.77,262.40000000000003,127.542,37.800000000000004,106.968,35.688,432.492,0.0,235.1661,25.552999999999997
2018-07-02 05:00:00+02:00,74.75,666.89,287.0,127.542,33.672000000000004,112.896,40.752,439.992,7.7490000000000006,242.54386000000002,25.52
2018-07-02 06:00:00+02:00,74.52000000000001,1080.45,267.32,127.542,7.2,118.8,40.656,458.076,10.168000000000001,239.77720000000002,26.939
2018-07-02 07:00:00+02:00,74.06,1427.37,294.38,128.275,22.56,125.88000000000001,46.992000000000004,464.29200000000003,23.78,235.1661,22.692999999999998
2018-07-02 08:00:00+02:00,73.60000000000001,1434.72,297.66,128.275,46.032000000000004,127.656,49.68,465.336,53.259,216.7217,17.05
2018-07-02 09:00:00+02:00,73.60000000000001,1518.51,312.42,128.275,52.56,131.04,64.392,467.37600000000003,93.23400000000001,212.1106,12.001
2018-07-02 10:00:00+02:00,73.14,1546.44,301.76000000000005,128.275,31.872,131.376,61.848,466.236,126.52600000000001,216.7217,11.968
2018-07-02 11:00:00+02:00,73.14,1479.8,391.14000000000004,128.275,22.2,129.192,49.488,465.90000000000003,161.376,214.87726,16.302
2018-07-02 12:00:00+02:00,72.91,1558.69,325.54,128.275,12.216000000000001,129.168,54.0,466.152,183.88500000000002,217.64392,16.148
2018-07-02 13:00:00+02:00,72.91,1543.99,419.02000000000004,128.275,19.752,127.896,57.96,465.588,190.11700000000002,225.02168,13.431
2018-07-02 14:00:00+02:00,72.91,1590.05,451.82000000000005,128.275,26.52,125.232,55.704,467.592,188.64100000000002,227.78834,12.606
2018-07-02 15:00:00+02:00,72.45,1642.48,456.74,128.275,18.312,127.104,54.0,466.896,178.227,226.86612000000002,12.957999999999998
2018-07-02 16:00:00+02:00,72.22,1679.23,420.66,128.275,11.544,127.608,54.936,466.764,162.073,226.86612000000002,12.386
2018-07-02 17:00:00+02:00,72.68,1734.6,424.76000000000005,128.275,29.376,131.424,58.2,467.184,131.61,227.78834,11.869
2018-07-02 18:00:00+02:00,72.91,1560.16,399.34000000000003,128.275,33.768,139.608,61.68,470.064,93.193,232.39944,12.562
2018-07-02 19:00:00+02:00,72.91,1455.79,449.36,128.275,39.24,141.264,81.048,469.356,50.061,228.71056000000002,13.673
