,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2018-03-31 23:00:00+01:00,329.0,562.0,0.0,1915.0,1537.0,1115.0,41.0,0.0,1005.0
2018-04-01 00:00:00+01:00,334.0,376.0,0.0,1551.0,1460.0,880.0,43.0,0.0,979.0
2018-04-01 01:00:00+01:00,333.0,376.0,0.0,97.0,1386.0,631.0,43.0,0.0,971.0
2018-04-01 02:00:00+01:00,332.0,377.0,0.0,8.0,1261.0,589.0,44.0,0.0,1011.0
2018-04-01 03:00:00+01:00,333.0,377.0,0.0,0.0,1374.0,531.0,43.0,0.0,1110.0
2018-04-01 04:00:00+01:00,333.0,377.0,0.0,104.0,1311.0,481.0,42.0,0.0,1249.0
2018-04-01 05:00:00+01:00,328.0,376.0,0.0,175.0,1175.0,472.0,39.0,0.0,1560.0
2018-04-01 06:00:00+01:00,328.0,376.0,0.0,132.0,1150.0,530.0,41.0,0.0,1847.0
2018-04-01 07:00:00+01:00,331.0,377.0,0.0,283.0,1334.0,570.0,41.0,7.0,2147.0
2018-04-01 08:00:00+01:00,332.0,377.0,0.0,460.0,1376.0,781.0,44.0,71.0,2424.0
2018-04-01 09:00:00+01:00,331.0,375.0,0.0,776.0,1439.0,871.0,44.0,157.0,2484.0
2018-04-01 10:00:00+01:00,330.0,374.0,0.0,1166.0,1501.0,1007.0,43.0,245.0,2421.0
2018-04-01 11:00:00+01:00,324.0,370.0,0.0,1133.0,1562.0,1094.0,43.0,307.0,2403.0
2018-04-01 12:00:00+01:00,327.0,368.0,0.0,592.0,1278.0,910.0,41.0,335.0,2227.0
2018-04-01 13:00:00+01:00,330.0,368.0,0.0,392.0,1188.0,762.0,41.0,344.0,2192.0
2018-04-01 14:00:00+01:00,330.0,368.0,0.0,194.0,1216.0,497.0,43.0,317.0,2297.0
2018-04-01 15:00:00+01:00,333.0,368.0,0.0,169.0,1288.0,481.0,43.0,257.0,2148.0
2018-04-01 16:00:00+01:00,330.0,368.0,0.0,276.0,1393.0,549.0,41.0,211.0,2107.0
2018-04-01 17:00:00+01:00,329.0,368.0,0.0,340.0,1361.0,689.0,41.0,149.0,2159.0
2018-04-01 18:00:00+01:00,332.0,369.0,0.0,812.0,1434.0,939.0,42.0,68.0,1937.0
2018-04-01 19:00:00+01:00,330.0,371.0,0.0,905.0,1750.0,1209.0,41.0,9.0,1809.0
2018-04-01 20:00:00+01:00,332.0,372.0,0.0,2054.0,2068.0,1274.0,43.0,0.0,1813.0
2018-04-01 21:00:00+01:00,327.0,373.0,0.0,2089.0,2047.0,1272.0,42.0,0.0,1974.0
2018-04-01 22:00:00+01:00,329.0,373.0,0.0,1612.0,1749.0,1277.0,42.0,0.0,2067.0
2018-04-01 23:00:00+01:00,326.0,370.0,0.0,256.0,1350.0,809.0,43.0,0.0,2057.0
2018-04-02 00:00:00+01:00,326.0,369.0,0.0,74.0,1215.0,475.0,42.0,0.0,2016.0
2018-04-02 01:00:00+01:00,327.0,377.0,0.0,0.0,1242.0,468.0,42.0,0.0,2133.0
2018-04-02 02:00:00+01:00,324.0,376.0,0.0,105.0,1294.0,473.0,41.0,0.0,2234.0
2018-04-02 03:00:00+01:00,332.0,377.0,0.0,140.0,1149.0,547.0,43.0,0.0,2185.0
2018-04-02 04:00:00+01:00,333.0,379.0,0.0,128.0,1052.0,524.0,42.0,0.0,2256.0
2018-04-02 05:00:00+01:00,329.0,380.0,0.0,62.0,1060.0,521.0,42.0,0.0,2366.0
2018-04-02 06:00:00+01:00,328.0,397.0,0.0,6.0,1143.0,600.0,41.0,0.0,2434.0
2018-04-02 07:00:00+01:00,325.0,552.0,0.0,689.0,1207.0,1265.0,40.0,6.0,2393.0
2018-04-02 08:00:00+01:00,326.0,570.0,0.0,1368.0,1442.0,1272.0,44.0,66.0,2512.0
2018-04-02 09:00:00+01:00,323.0,592.0,0.0,1223.0,1560.0,1284.0,47.0,130.0,2601.0
2018-04-02 10:00:00+01:00,316.0,598.0,0.0,1066.0,1580.0,1290.0,48.0,148.0,2672.0
