,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Wind Onshore
2018-08-01 00:00:00+02:00,54.510000000000005,4030.3,30.38,570.36,7024.120000000001,124.61,0.0,3.48,0.0,8.953999999999999
2018-08-01 01:00:00+02:00,54.510000000000005,4177.08,29.89,572.3199999999999,6837.9800000000005,121.678,0.0,3.384,0.0,8.525
2018-08-01 02:00:00+02:00,54.510000000000005,4077.0400000000004,26.95,572.3199999999999,6751.06,122.411,0.0,3.336,0.0,7.359
2018-08-01 03:00:00+02:00,54.510000000000005,4044.2400000000002,24.99,572.3199999999999,6802.72,123.14399999999999,0.0,3.336,0.0,6.247999999999999
2018-08-01 04:00:00+02:00,54.510000000000005,3643.26,29.4,573.3,7011.000000000001,124.61,0.0,3.3120000000000003,0.0,5.433999999999999
2018-08-01 05:00:00+02:00,54.510000000000005,3417.76,31.36,554.68,7184.02,123.14399999999999,0.024,3.3120000000000003,0.0,5.896
2018-08-01 06:00:00+02:00,54.97,3768.7200000000003,32.339999999999996,538.51,7649.780000000001,123.877,0.024,3.336,0.0,4.675
2018-08-01 07:00:00+02:00,55.660000000000004,4440.3,31.849999999999998,565.46,8291.02,123.14399999999999,0.024,3.3120000000000003,0.312,2.376
2018-08-01 08:00:00+02:00,56.120000000000005,4563.3,32.83,559.58,9089.7,122.411,1.272,3.528,0.648,0.726
2018-08-01 09:00:00+02:00,55.660000000000004,4270.56,33.32,551.74,9503.800000000001,121.678,3.168,3.888,0.672,0.869
2018-08-01 10:00:00+02:00,55.89,4237.76,32.339999999999996,545.86,9614.5,120.212,3.36,3.864,0.672,1.254
2018-08-01 11:00:00+02:00,55.660000000000004,4250.88,33.32,516.95,9894.94,123.14399999999999,5.952,3.864,0.984,1.3639999999999999
2018-08-01 12:00:00+02:00,55.660000000000004,4224.64,32.83,511.07,9885.92,123.14399999999999,7.248,4.032,1.032,1.43
2018-08-01 13:00:00+02:00,55.43,4228.740000000001,32.339999999999996,495.39,9743.240000000002,122.411,11.232000000000001,4.032,1.032,1.8259999999999998
2018-08-01 14:00:00+02:00,51.52,4264.0,32.339999999999996,512.05,9386.54,123.14399999999999,6.288,3.936,1.032,2.167
2018-08-01 15:00:00+02:00,48.760000000000005,4335.34,31.849999999999998,479.71,9342.26,123.877,2.7840000000000003,3.888,0.432,2.915
2018-08-01 16:00:00+02:00,49.68,4276.3,33.32,510.58,9275.02,122.411,0.14400000000000002,3.7920000000000003,0.336,4.004
2018-08-01 17:00:00+02:00,50.6,4230.38,37.73,541.9399999999999,9169.240000000002,123.14399999999999,0.0,3.7920000000000003,0.336,3.9269999999999996
2018-08-01 18:00:00+02:00,50.6,4149.200000000001,37.73,560.0699999999999,9200.400000000001,117.28,0.0,4.032,0.648,3.432
2018-08-01 19:00:00+02:00,50.6,4131.9800000000005,37.73,553.7,9070.02,113.615,2.544,3.984,0.672,4.1579999999999995
2018-08-01 20:00:00+02:00,50.6,4133.62,37.73,526.75,9030.66,113.615,3.3120000000000003,3.912,0.384,4.829
2018-08-01 21:00:00+02:00,50.6,4182.820000000001,37.73,548.31,9035.58,113.615,0.432,3.696,0.336,6.3469999999999995
2018-08-01 22:00:00+02:00,50.6,4318.9400000000005,37.73,533.61,8413.2,114.348,0.0,3.624,0.048,6.754
2018-08-01 23:00:00+02:00,50.6,4128.700000000001,37.24,571.83,8080.280000000001,113.615,0.0,3.624,0.0,6.226
2018-08-02 00:00:00+02:00,50.6,3897.4600000000005,38.71,535.5699999999999,7732.6,115.081,0.0,3.384,0.0,4.818
2018-08-02 01:00:00+02:00,50.830000000000005,3600.6200000000003,40.18,549.29,7731.780000000001,119.479,0.0,3.2880000000000003,0.0,3.6519999999999997
2018-08-02 02:00:00+02:00,50.6,3390.7000000000003,40.18,548.8,7691.6,120.945,0.0,3.2880000000000003,0.0,2.783
2018-08-02 03:00:00+02:00,50.6,3366.92,39.69,541.45,7701.4400000000005,120.212,0.0,3.2880000000000003,0.0,2.101
2018-08-02 04:00:00+02:00,50.6,3368.5600000000004,39.2,549.29,7716.200000000001,120.945,0.0,3.2640000000000002,0.0,1.6059999999999999
2018-08-02 05:00:00+02:00,50.6,3534.2000000000003,37.73,551.25,7714.56,121.678,0.0,3.2640000000000002,0.0,1.8809999999999998
2018-08-02 06:00:00+02:00,50.830000000000005,4288.6,38.22,575.26,8168.840000000001,121.678,0.0,3.192,0.0,1.6609999999999998
2018-08-02 07:00:00+02:00,52.440000000000005,4612.5,39.2,581.63,8582.12,120.945,0.0,3.168,0.28800000000000003,1.2209999999999999
2018-08-02 08:00:00+02:00,52.900000000000006,4610.860000000001,39.2,556.64,9053.62,121.678,0.0,3.48,0.648,0.968
2018-08-02 09:00:00+02:00,52.900000000000006,4676.46,39.2,543.9,9472.640000000001,119.479,1.608,3.696,0.6960000000000001,1.034
2018-08-02 10:00:00+02:00,52.900000000000006,4545.26,39.2,551.25,9587.44,118.01299999999999,3.504,3.72,0.6960000000000001,1.155
2018-08-02 11:00:00+02:00,52.900000000000006,4489.5,38.22,565.95,9857.220000000001,118.01299999999999,5.304,3.7920000000000003,0.984,1.232
2018-08-02 12:00:00+02:00,52.900000000000006,4455.88,36.75,567.91,9773.58,116.547,7.896,4.128,1.032,1.771
2018-08-02 13:00:00+02:00,55.89,4341.08,35.769999999999996,567.91,9652.220000000001,118.746,8.856,4.224,1.032,2.4749999999999996
2018-08-02 14:00:00+02:00,55.660000000000004,4263.18,35.28,554.1899999999999,9375.060000000001,118.746,7.128,4.2,1.032,4.939
