,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2018-07-01 00:00:00+02:00,232.0,3271.0,96.0,117.0,140.0,5.0,0.0,98.0,49.0,2418.0,107.0,272.0,0.0,20.0,38.0
2018-07-01 01:00:00+02:00,232.0,2893.0,96.0,117.0,140.0,5.0,0.0,99.0,44.0,2422.0,107.0,272.0,0.0,20.0,37.0
2018-07-01 02:00:00+02:00,232.0,2769.0,96.0,116.0,137.0,5.0,0.0,99.0,43.0,2425.0,107.0,272.0,0.0,20.0,39.0
2018-07-01 03:00:00+02:00,232.0,2608.0,96.0,116.0,138.0,5.0,0.0,99.0,43.0,2424.0,107.0,272.0,0.0,20.0,31.0
2018-07-01 04:00:00+02:00,231.0,2343.0,96.0,116.0,132.0,5.0,0.0,99.0,43.0,2423.0,105.0,270.0,2.0,20.0,29.0
2018-07-01 05:00:00+02:00,231.0,2421.0,96.0,116.0,133.0,5.0,0.0,101.0,37.0,2425.0,106.0,270.0,15.0,20.0,27.0
2018-07-01 06:00:00+02:00,231.0,2399.0,96.0,118.0,129.0,5.0,0.0,99.0,48.0,2427.0,111.0,271.0,104.0,20.0,21.0
2018-07-01 07:00:00+02:00,231.0,2420.0,97.0,123.0,129.0,5.0,0.0,106.0,54.0,2426.0,113.0,274.0,349.0,20.0,16.0
2018-07-01 08:00:00+02:00,231.0,2287.0,97.0,125.0,132.0,5.0,0.0,86.0,120.0,2426.0,114.0,276.0,741.0,20.0,23.0
2018-07-01 09:00:00+02:00,231.0,2370.0,96.0,125.0,129.0,5.0,0.0,103.0,35.0,2427.0,113.0,276.0,1041.0,20.0,31.0
2018-07-01 10:00:00+02:00,231.0,2330.0,96.0,124.0,133.0,5.0,0.0,107.0,25.0,2425.0,111.0,275.0,1160.0,20.0,31.0
2018-07-01 11:00:00+02:00,231.0,2386.0,96.0,117.0,130.0,5.0,0.0,107.0,25.0,2421.0,108.0,276.0,1239.0,20.0,33.0
2018-07-01 12:00:00+02:00,222.0,2120.0,93.0,116.0,127.0,5.0,0.0,107.0,25.0,2420.0,106.0,275.0,1246.0,20.0,30.0
2018-07-01 13:00:00+02:00,228.0,2229.0,95.0,116.0,133.0,5.0,0.0,106.0,25.0,2422.0,107.0,274.0,1210.0,20.0,27.0
2018-07-01 14:00:00+02:00,231.0,2183.0,96.0,116.0,131.0,5.0,0.0,106.0,26.0,2418.0,107.0,274.0,1143.0,20.0,24.0
2018-07-01 15:00:00+02:00,230.0,2168.0,96.0,115.0,131.0,5.0,0.0,104.0,35.0,2412.0,107.0,272.0,1019.0,20.0,29.0
