,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2018-07-01 00:00:00+02:00,4466.0,12269.0,2363.0,1243.0,49.0,15.0,394.0,1828.0,42.0,8944.0,229.0,139.0,0.0,131.0,2339.0,15400.0
2018-07-01 00:15:00+02:00,4463.0,11877.0,2382.0,1239.0,60.0,15.0,400.0,1827.0,36.0,8941.0,230.0,139.0,0.0,131.0,2333.0,15378.0
2018-07-01 00:30:00+02:00,4461.0,11802.0,2380.0,1236.0,59.0,15.0,504.0,1825.0,37.0,8953.0,230.0,139.0,0.0,131.0,2321.0,15220.0
2018-07-01 00:45:00+02:00,4468.0,11767.0,2372.0,1236.0,59.0,15.0,444.0,1826.0,28.0,8921.0,230.0,139.0,0.0,131.0,2372.0,15112.0
2018-07-01 01:00:00+02:00,4445.0,11681.0,2380.0,1196.0,52.0,15.0,544.0,1826.0,42.0,8954.0,231.0,139.0,0.0,131.0,2352.0,14865.0
2018-07-01 01:15:00+02:00,4454.0,11598.0,2359.0,1199.0,57.0,15.0,637.0,1828.0,41.0,8949.0,232.0,139.0,0.0,131.0,2301.0,14613.0
2018-07-01 01:30:00+02:00,4468.0,11608.0,2372.0,1193.0,54.0,15.0,689.0,1827.0,39.0,8950.0,232.0,139.0,0.0,131.0,2244.0,14479.0
2018-07-01 01:45:00+02:00,4474.0,11553.0,2357.0,1186.0,54.0,15.0,631.0,1825.0,30.0,8948.0,232.0,139.0,0.0,131.0,2167.0,14476.0
2018-07-01 02:00:00+02:00,4474.0,11263.0,2332.0,1157.0,55.0,15.0,235.0,1821.0,34.0,8943.0,232.0,139.0,0.0,132.0,2094.0,14434.0
2018-07-01 02:15:00+02:00,4476.0,11168.0,2336.0,1183.0,59.0,15.0,235.0,1818.0,28.0,8914.0,232.0,139.0,0.0,132.0,2027.0,14208.0
2018-07-01 02:30:00+02:00,4481.0,11015.0,2360.0,1267.0,54.0,15.0,235.0,1813.0,32.0,8908.0,232.0,139.0,0.0,132.0,2024.0,14090.0
2018-07-01 02:45:00+02:00,4483.0,10847.0,2364.0,1264.0,50.0,15.0,232.0,1812.0,30.0,8909.0,232.0,139.0,0.0,132.0,1947.0,13973.0
2018-07-01 03:00:00+02:00,4469.0,10569.0,2357.0,1272.0,52.0,15.0,195.0,1803.0,38.0,8919.0,232.0,139.0,0.0,132.0,1854.0,13763.0
2018-07-01 03:15:00+02:00,4483.0,10497.0,2363.0,1281.0,59.0,16.0,195.0,1800.0,41.0,8946.0,232.0,139.0,0.0,132.0,1734.0,13524.0
2018-07-01 03:30:00+02:00,4489.0,10476.0,2369.0,1281.0,60.0,16.0,195.0,1799.0,36.0,8981.0,232.0,139.0,0.0,132.0,1701.0,13348.0
2018-07-01 03:45:00+02:00,4470.0,10451.0,2356.0,1293.0,58.0,16.0,196.0,1798.0,40.0,8977.0,232.0,139.0,0.0,132.0,1634.0,13038.0
