,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Solar,Wind Onshore
2018-08-01 01:00:00+03:00,2053.28,743.33,0.0,0.0,12.144,0.0,3.597
2018-08-01 02:00:00+03:00,2018.8400000000001,643.86,0.0,0.0,8.136000000000001,0.0,3.8609999999999998
2018-08-01 03:00:00+03:00,1849.92,557.13,0.0,0.0,3.384,0.0,3.8499999999999996
2018-08-01 04:00:00+03:00,1712.16,554.1899999999999,0.0,0.0,2.976,0.0,3.872
2018-08-01 05:00:00+03:00,1699.0400000000002,560.0699999999999,0.0,0.0,3.384,0.0,4.433
2018-08-01 06:00:00+03:00,1722.0000000000002,492.94,0.0,0.0,4.992,0.164,5.258
2018-08-01 07:00:00+03:00,1740.8600000000001,519.4,0.0,0.744,7.968,4.674,5.401
2018-08-01 08:00:00+03:00,1804.8200000000002,693.84,0.0,3.216,15.24,18.327,4.960999999999999
2018-08-01 09:00:00+03:00,1855.66,823.1999999999999,0.0,3.7680000000000002,21.552,35.547000000000004,4.092
2018-08-01 10:00:00+03:00,1943.4,894.25,0.0,3.336,17.616,49.897000000000006,3.839
2018-08-01 11:00:00+03:00,1991.7800000000002,971.67,0.0,0.48,13.584,57.769000000000005,3.3329999999999997
2018-08-01 12:00:00+03:00,2060.6600000000003,880.04,0.0,0.0,13.128,63.099000000000004,3.025
2018-08-01 13:00:00+03:00,1959.8000000000002,932.96,0.0,0.0,15.672,64.083,2.6399999999999997
2018-08-01 14:00:00+03:00,1847.46,992.25,0.0,3.456,14.184000000000001,60.106,2.772
2018-08-01 15:00:00+03:00,1831.0600000000002,1017.24,0.0,5.856,12.096,52.931000000000004,2.376
2018-08-01 16:00:00+03:00,1889.2800000000002,1033.9,0.0,1.2,12.528,45.305,2.453
2018-08-01 17:00:00+03:00,1937.66,1002.05,0.0,1.3920000000000001,18.12,31.324,2.332
2018-08-01 18:00:00+03:00,2022.1200000000001,1125.04,0.0,3.888,21.168,17.097,1.7049999999999998
2018-08-01 19:00:00+03:00,2173.0,1127.49,0.0,6.816,22.584,5.5760000000000005,2.1229999999999998
2018-08-01 20:00:00+03:00,2139.38,1105.93,0.0,10.152000000000001,23.664,0.41000000000000003,2.497
2018-08-01 21:00:00+03:00,2231.2200000000003,1116.71,0.0,11.496,24.048000000000002,0.0,2.53
2018-08-01 22:00:00+03:00,2278.78,1102.99,0.0,7.128,18.72,0.0,2.86
2018-08-01 23:00:00+03:00,2165.6200000000003,1058.8899999999999,0.0,5.904,13.872,0.0,3.0029999999999997
2018-08-02 00:00:00+03:00,2072.96,1009.89,0.0,0.6,9.36,0.0,3.0799999999999996
2018-08-02 01:00:00+03:00,1995.0600000000002,868.77,0.0,0.0,8.352,0.0,3.421
2018-08-02 02:00:00+03:00,2088.54,660.52,0.0,0.0,8.184000000000001,0.0,3.421
2018-08-02 03:00:00+03:00,2097.56,638.96,0.0,0.0,4.68,0.0,3.058
2018-08-02 04:00:00+03:00,2054.92,629.16,0.0,0.0,4.6080000000000005,0.0,3.3659999999999997
2018-08-02 05:00:00+03:00,2007.3600000000001,636.02,0.0,0.0,5.256,0.0,3.8499999999999996
2018-08-02 06:00:00+03:00,2035.2400000000002,614.95,0.0,0.0,6.12,0.164,4.3999999999999995
