,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2018-10-01 00:00:00+02:00,309.0,233.0,437.0,15.0,0.0,151.0,297.0,543.0
2018-10-01 01:00:00+02:00,315.0,226.0,414.0,16.0,0.0,152.0,239.0,530.0
2018-10-01 02:00:00+02:00,297.0,231.0,325.0,17.0,0.0,155.0,218.0,527.0
2018-10-01 03:00:00+02:00,292.0,220.0,305.0,14.0,0.0,152.0,331.0,565.0
2018-10-01 04:00:00+02:00,289.0,221.0,330.0,14.0,0.0,152.0,363.0,560.0
2018-10-01 05:00:00+02:00,301.0,228.0,570.0,14.0,0.0,154.0,404.0,539.0
2018-10-01 06:00:00+02:00,474.0,305.0,688.0,18.0,0.0,155.0,428.0,595.0
2018-10-01 07:00:00+02:00,493.0,485.0,716.0,23.0,5.0,157.0,455.0,669.0
2018-10-01 08:00:00+02:00,497.0,494.0,721.0,23.0,66.0,157.0,509.0,746.0
2018-10-01 09:00:00+02:00,421.0,518.0,683.0,20.0,198.0,152.0,551.0,695.0
2018-10-01 10:00:00+02:00,304.0,516.0,644.0,18.0,352.0,150.0,558.0,874.0
2018-10-01 11:00:00+02:00,278.0,497.0,642.0,18.0,401.0,147.0,543.0,1114.0
2018-10-01 12:00:00+02:00,275.0,475.0,613.0,18.0,406.0,148.0,574.0,1463.0
2018-10-01 13:00:00+02:00,329.0,399.0,636.0,22.0,414.0,146.0,596.0,1538.0
2018-10-01 14:00:00+02:00,280.0,292.0,508.0,15.0,396.0,138.0,672.0,1647.0
2018-10-01 15:00:00+02:00,272.0,272.0,396.0,15.0,322.0,138.0,605.0,1786.0
2018-10-01 16:00:00+02:00,335.0,277.0,358.0,15.0,234.0,138.0,745.0,1742.0
2018-10-01 17:00:00+02:00,505.0,316.0,439.0,16.0,103.0,138.0,789.0,1686.0
2018-10-01 18:00:00+02:00,608.0,352.0,579.0,15.0,21.0,137.0,646.0,1603.0
2018-10-01 19:00:00+02:00,604.0,393.0,620.0,20.0,0.0,139.0,849.0,1584.0
2018-10-01 20:00:00+02:00,626.0,382.0,601.0,19.0,0.0,138.0,854.0,1606.0
2018-10-01 21:00:00+02:00,420.0,304.0,455.0,16.0,0.0,139.0,830.0,1504.0
2018-10-01 22:00:00+02:00,346.0,259.0,331.0,14.0,0.0,138.0,826.0,1442.0
2018-10-01 23:00:00+02:00,295.0,206.0,294.0,13.0,0.0,135.0,773.0,1344.0
2018-10-02 00:00:00+02:00,354.0,190.0,290.0,13.0,0.0,133.0,755.0,1506.0
2018-10-02 01:00:00+02:00,278.0,189.0,350.0,13.0,0.0,136.0,864.0,1465.0
2018-10-02 02:00:00+02:00,336.0,190.0,382.0,14.0,0.0,136.0,956.0,1268.0
2018-10-02 03:00:00+02:00,305.0,185.0,378.0,13.0,0.0,135.0,853.0,1154.0
2018-10-02 04:00:00+02:00,295.0,184.0,372.0,13.0,0.0,135.0,859.0,1163.0
2018-10-02 05:00:00+02:00,298.0,249.0,409.0,15.0,0.0,135.0,920.0,1079.0
2018-10-02 06:00:00+02:00,219.0,376.0,508.0,14.0,0.0,136.0,924.0,1067.0
2018-10-02 07:00:00+02:00,350.0,461.0,538.0,15.0,2.0,135.0,793.0,1210.0
2018-10-02 08:00:00+02:00,218.0,428.0,562.0,17.0,18.0,136.0,1078.0,1545.0
2018-10-02 09:00:00+02:00,323.0,410.0,429.0,22.0,54.0,133.0,1130.0,2098.0
2018-10-02 10:00:00+02:00,189.0,396.0,416.0,23.0,83.0,135.0,1166.0,2644.0
2018-10-02 11:00:00+02:00,168.0,372.0,399.0,23.0,102.0,125.0,1120.0,2757.0
2018-10-02 12:00:00+02:00,170.0,349.0,372.0,23.0,162.0,130.0,882.0,2801.0
2018-10-02 13:00:00+02:00,172.0,283.0,372.0,22.0,266.0,129.0,1009.0,3131.0
2018-10-02 14:00:00+02:00,215.0,266.0,373.0,22.0,263.0,130.0,998.0,3055.0
2018-10-02 15:00:00+02:00,245.0,248.0,374.0,23.0,264.0,131.0,856.0,3146.0
2018-10-02 16:00:00+02:00,342.0,222.0,382.0,26.0,189.0,122.0,852.0,2984.0
2018-10-02 17:00:00+02:00,329.0,185.0,376.0,25.0,76.0,131.0,1050.0,3128.0
2018-10-02 18:00:00+02:00,175.0,195.0,378.0,25.0,12.0,132.0,892.0,3229.0
2018-10-02 19:00:00+02:00,177.0,198.0,372.0,24.0,0.0,130.0,1044.0,3261.0
2018-10-02 20:00:00+02:00,286.0,190.0,372.0,15.0,0.0,133.0,1120.0,3638.0
2018-10-02 21:00:00+02:00,372.0,159.0,318.0,13.0,0.0,134.0,1076.0,3597.0
2018-10-02 22:00:00+02:00,397.0,153.0,249.0,12.0,0.0,136.0,837.0,3122.0
2018-10-02 23:00:00+02:00,343.0,150.0,225.0,12.0,0.0,124.0,720.0,2924.0
2018-10-03 00:00:00+02:00,240.0,152.0,256.0,18.0,0.0,118.0,851.0,2817.0
2018-10-03 01:00:00+02:00,238.0,145.0,234.0,14.0,0.0,118.0,947.0,2671.0
2018-10-03 02:00:00+02:00,236.0,146.0,234.0,14.0,0.0,118.0,809.0,2572.0
2018-10-03 03:00:00+02:00,223.0,147.0,240.0,14.0,0.0,116.0,848.0,2392.0
2018-10-03 04:00:00+02:00,210.0,149.0,285.0,15.0,0.0,115.0,714.0,2281.0
2018-10-03 05:00:00+02:00,218.0,138.0,324.0,14.0,0.0,114.0,609.0,2279.0
2018-10-03 06:00:00+02:00,244.0,140.0,475.0,14.0,0.0,112.0,610.0,2092.0
2018-10-03 07:00:00+02:00,227.0,149.0,537.0,15.0,5.0,112.0,622.0,2255.0
2018-10-03 08:00:00+02:00,188.0,142.0,491.0,15.0,80.0,110.0,1044.0,2040.0
2018-10-03 09:00:00+02:00,234.0,140.0,479.0,14.0,218.0,101.0,1029.0,1953.0
2018-10-03 10:00:00+02:00,297.0,139.0,494.0,14.0,344.0,103.0,672.0,2277.0
2018-10-03 11:00:00+02:00,326.0,146.0,466.0,14.0,425.0,104.0,819.0,2190.0
2018-10-03 12:00:00+02:00,329.0,141.0,480.0,14.0,483.0,104.0,609.0,2157.0
2018-10-03 13:00:00+02:00,344.0,135.0,460.0,14.0,514.0,103.0,618.0,2162.0
2018-10-03 14:00:00+02:00,366.0,145.0,529.0,14.0,468.0,91.0,501.0,2214.0
2018-10-03 15:00:00+02:00,335.0,139.0,411.0,14.0,339.0,84.0,629.0,2268.0
2018-10-03 16:00:00+02:00,268.0,142.0,366.0,12.0,224.0,99.0,754.0,2247.0
2018-10-03 17:00:00+02:00,293.0,197.0,463.0,13.0,97.0,106.0,841.0,2267.0
2018-10-03 18:00:00+02:00,350.0,254.0,470.0,13.0,12.0,126.0,987.0,1972.0
2018-10-03 19:00:00+02:00,466.0,469.0,483.0,75.0,0.0,164.0,1075.0,1757.0
2018-10-03 20:00:00+02:00,586.0,458.0,446.0,79.0,0.0,169.0,1024.0,1604.0
2018-10-03 21:00:00+02:00,545.0,370.0,472.0,19.0,0.0,165.0,948.0,1426.0
2018-10-03 22:00:00+02:00,520.0,300.0,465.0,14.0,0.0,161.0,882.0,1182.0
2018-10-03 23:00:00+02:00,432.0,282.0,484.0,13.0,0.0,151.0,745.0,949.0
2018-10-04 00:00:00+02:00,606.0,291.0,556.0,13.0,0.0,139.0,624.0,703.0
2018-10-04 01:00:00+02:00,539.0,257.0,356.0,13.0,0.0,142.0,570.0,528.0
2018-10-04 02:00:00+02:00,517.0,260.0,316.0,13.0,0.0,145.0,445.0,402.0
2018-10-04 03:00:00+02:00,553.0,261.0,314.0,13.0,0.0,144.0,353.0,329.0
2018-10-04 04:00:00+02:00,533.0,262.0,348.0,13.0,0.0,145.0,289.0,298.0
2018-10-04 05:00:00+02:00,564.0,273.0,549.0,13.0,0.0,145.0,234.0,242.0
2018-10-04 06:00:00+02:00,626.0,390.0,629.0,18.0,0.0,145.0,310.0,263.0
2018-10-04 07:00:00+02:00,642.0,577.0,711.0,23.0,4.0,144.0,296.0,267.0
2018-10-04 08:00:00+02:00,408.0,595.0,716.0,25.0,38.0,144.0,166.0,313.0
2018-10-04 09:00:00+02:00,292.0,596.0,690.0,24.0,86.0,150.0,244.0,381.0
2018-10-04 10:00:00+02:00,309.0,572.0,666.0,22.0,142.0,157.0,438.0,542.0
2018-10-04 11:00:00+02:00,352.0,462.0,645.0,19.0,170.0,156.0,481.0,855.0
2018-10-04 12:00:00+02:00,326.0,367.0,442.0,15.0,189.0,149.0,429.0,1217.0
2018-10-04 13:00:00+02:00,374.0,385.0,528.0,14.0,184.0,151.0,507.0,1455.0
2018-10-04 14:00:00+02:00,476.0,405.0,647.0,15.0,164.0,154.0,517.0,1672.0
2018-10-04 15:00:00+02:00,530.0,409.0,608.0,15.0,123.0,154.0,519.0,1815.0
2018-10-04 16:00:00+02:00,584.0,421.0,631.0,16.0,74.0,154.0,515.0,1788.0
2018-10-04 17:00:00+02:00,679.0,478.0,640.0,18.0,31.0,155.0,562.0,1636.0
2018-10-04 18:00:00+02:00,706.0,517.0,661.0,21.0,4.0,156.0,658.0,1465.0
2018-10-04 19:00:00+02:00,684.0,508.0,692.0,22.0,0.0,156.0,616.0,1458.0
2018-10-04 20:00:00+02:00,660.0,465.0,659.0,21.0,0.0,157.0,718.0,1560.0
2018-10-04 21:00:00+02:00,652.0,391.0,681.0,18.0,0.0,152.0,891.0,1657.0
2018-10-04 22:00:00+02:00,497.0,283.0,509.0,14.0,0.0,149.0,985.0,1795.0
2018-10-04 23:00:00+02:00,345.0,195.0,334.0,13.0,0.0,149.0,956.0,1982.0
2018-10-05 00:00:00+02:00,334.0,154.0,286.0,12.0,0.0,152.0,924.0,2051.0
2018-10-05 01:00:00+02:00,354.0,149.0,292.0,12.0,0.0,129.0,788.0,1751.0
2018-10-05 02:00:00+02:00,298.0,145.0,293.0,13.0,0.0,124.0,747.0,1721.0
2018-10-05 03:00:00+02:00,330.0,145.0,289.0,12.0,0.0,129.0,797.0,1770.0
2018-10-05 04:00:00+02:00,381.0,142.0,292.0,12.0,0.0,133.0,821.0,1602.0
2018-10-05 05:00:00+02:00,432.0,152.0,323.0,12.0,0.0,150.0,563.0,1379.0
2018-10-05 06:00:00+02:00,528.0,200.0,408.0,14.0,0.0,151.0,527.0,1264.0
2018-10-05 07:00:00+02:00,548.0,335.0,651.0,25.0,1.0,171.0,514.0,988.0
2018-10-05 08:00:00+02:00,725.0,425.0,715.0,24.0,13.0,172.0,532.0,813.0
2018-10-05 09:00:00+02:00,650.0,505.0,726.0,23.0,38.0,175.0,530.0,759.0
2018-10-05 10:00:00+02:00,665.0,472.0,641.0,18.0,68.0,173.0,492.0,801.0
2018-10-05 11:00:00+02:00,570.0,409.0,508.0,16.0,97.0,170.0,507.0,857.0
2018-10-05 12:00:00+02:00,468.0,338.0,340.0,14.0,128.0,170.0,599.0,999.0
2018-10-05 13:00:00+02:00,552.0,334.0,480.0,13.0,158.0,164.0,629.0,1064.0
2018-10-05 14:00:00+02:00,577.0,342.0,346.0,13.0,169.0,166.0,665.0,908.0
2018-10-05 15:00:00+02:00,615.0,410.0,622.0,15.0,146.0,166.0,571.0,748.0
2018-10-05 16:00:00+02:00,687.0,465.0,694.0,18.0,108.0,169.0,531.0,639.0
2018-10-05 17:00:00+02:00,731.0,523.0,738.0,20.0,42.0,168.0,458.0,593.0
2018-10-05 18:00:00+02:00,659.0,469.0,731.0,19.0,5.0,169.0,552.0,566.0
2018-10-05 19:00:00+02:00,549.0,443.0,718.0,19.0,0.0,168.0,595.0,559.0
2018-10-05 20:00:00+02:00,496.0,372.0,632.0,17.0,0.0,166.0,673.0,597.0
2018-10-05 21:00:00+02:00,432.0,314.0,600.0,15.0,0.0,165.0,654.0,663.0
2018-10-05 22:00:00+02:00,402.0,226.0,582.0,13.0,0.0,161.0,671.0,645.0
2018-10-05 23:00:00+02:00,340.0,218.0,561.0,13.0,0.0,161.0,558.0,574.0
2018-10-06 00:00:00+02:00,316.0,165.0,494.0,12.0,0.0,163.0,483.0,514.0
2018-10-06 01:00:00+02:00,291.0,174.0,379.0,17.0,0.0,168.0,336.0,365.0
2018-10-06 02:00:00+02:00,291.0,157.0,350.0,12.0,0.0,165.0,238.0,287.0
2018-10-06 03:00:00+02:00,287.0,162.0,376.0,13.0,0.0,167.0,148.0,230.0
2018-10-06 04:00:00+02:00,307.0,170.0,402.0,16.0,0.0,167.0,144.0,157.0
2018-10-06 05:00:00+02:00,383.0,163.0,351.0,12.0,0.0,166.0,172.0,125.0
2018-10-06 06:00:00+02:00,418.0,205.0,588.0,18.0,0.0,168.0,144.0,93.0
2018-10-06 07:00:00+02:00,508.0,274.0,642.0,22.0,4.0,170.0,143.0,64.0
2018-10-06 08:00:00+02:00,548.0,314.0,723.0,23.0,35.0,170.0,106.0,47.0
2018-10-06 09:00:00+02:00,357.0,407.0,743.0,26.0,84.0,171.0,103.0,53.0
2018-10-06 10:00:00+02:00,307.0,468.0,714.0,21.0,114.0,172.0,155.0,80.0
2018-10-06 11:00:00+02:00,291.0,404.0,694.0,17.0,140.0,169.0,219.0,158.0
2018-10-06 12:00:00+02:00,286.0,349.0,675.0,16.0,152.0,171.0,289.0,248.0
2018-10-06 13:00:00+02:00,234.0,340.0,679.0,19.0,150.0,172.0,281.0,277.0
2018-10-06 14:00:00+02:00,234.0,345.0,608.0,20.0,130.0,172.0,274.0,247.0
2018-10-06 15:00:00+02:00,287.0,415.0,633.0,25.0,107.0,173.0,330.0,222.0
2018-10-06 16:00:00+02:00,444.0,391.0,681.0,18.0,59.0,172.0,380.0,363.0
2018-10-06 17:00:00+02:00,581.0,406.0,699.0,19.0,20.0,171.0,341.0,481.0
2018-10-06 18:00:00+02:00,764.0,394.0,697.0,18.0,2.0,172.0,347.0,558.0
2018-10-06 19:00:00+02:00,780.0,403.0,689.0,17.0,0.0,172.0,376.0,554.0
2018-10-06 20:00:00+02:00,685.0,353.0,668.0,17.0,0.0,174.0,406.0,545.0
2018-10-06 21:00:00+02:00,497.0,299.0,558.0,15.0,0.0,173.0,477.0,558.0
2018-10-06 22:00:00+02:00,396.0,251.0,348.0,12.0,0.0,165.0,724.0,556.0
2018-10-06 23:00:00+02:00,348.0,213.0,280.0,11.0,0.0,156.0,626.0,553.0
2018-10-07 00:00:00+02:00,375.0,206.0,331.0,16.0,0.0,168.0,598.0,568.0
2018-10-07 01:00:00+02:00,515.0,191.0,300.0,14.0,0.0,169.0,489.0,698.0
2018-10-07 02:00:00+02:00,496.0,183.0,290.0,11.0,0.0,166.0,687.0,856.0
2018-10-07 03:00:00+02:00,383.0,174.0,287.0,11.0,0.0,158.0,832.0,996.0
2018-10-07 04:00:00+02:00,378.0,173.0,280.0,11.0,0.0,155.0,873.0,1115.0
2018-10-07 05:00:00+02:00,373.0,180.0,291.0,13.0,0.0,156.0,770.0,1072.0
2018-10-07 06:00:00+02:00,432.0,194.0,291.0,12.0,0.0,161.0,693.0,1025.0
2018-10-07 07:00:00+02:00,511.0,231.0,338.0,16.0,2.0,166.0,545.0,915.0
2018-10-07 08:00:00+02:00,495.0,240.0,369.0,16.0,62.0,167.0,439.0,711.0
2018-10-07 09:00:00+02:00,440.0,237.0,554.0,15.0,212.0,167.0,388.0,519.0
2018-10-07 10:00:00+02:00,518.0,233.0,567.0,15.0,364.0,168.0,308.0,380.0
2018-10-07 11:00:00+02:00,513.0,244.0,525.0,13.0,456.0,168.0,290.0,385.0
2018-10-07 12:00:00+02:00,364.0,260.0,440.0,12.0,449.0,169.0,225.0,473.0
2018-10-07 13:00:00+02:00,333.0,258.0,407.0,12.0,403.0,169.0,188.0,418.0
2018-10-07 14:00:00+02:00,351.0,261.0,363.0,12.0,396.0,169.0,141.0,393.0
2018-10-07 15:00:00+02:00,350.0,287.0,468.0,19.0,301.0,171.0,97.0,305.0
2018-10-07 16:00:00+02:00,425.0,328.0,606.0,22.0,194.0,174.0,64.0,177.0
2018-10-07 17:00:00+02:00,544.0,401.0,623.0,21.0,62.0,175.0,30.0,96.0
2018-10-07 18:00:00+02:00,658.0,501.0,732.0,23.0,5.0,174.0,43.0,104.0
2018-10-07 19:00:00+02:00,664.0,507.0,716.0,21.0,0.0,173.0,93.0,219.0
2018-10-07 20:00:00+02:00,650.0,453.0,705.0,19.0,0.0,172.0,176.0,396.0
2018-10-07 21:00:00+02:00,471.0,379.0,692.0,18.0,0.0,174.0,239.0,505.0
2018-10-07 22:00:00+02:00,551.0,335.0,581.0,16.0,0.0,170.0,318.0,721.0
2018-10-07 23:00:00+02:00,461.0,277.0,535.0,13.0,0.0,167.0,451.0,972.0
2018-10-08 00:00:00+02:00,406.0,234.0,321.0,15.0,0.0,176.0,546.0,1177.0
2018-10-08 01:00:00+02:00,407.0,225.0,292.0,15.0,0.0,189.0,698.0,1360.0
2018-10-08 02:00:00+02:00,388.0,221.0,287.0,14.0,0.0,188.0,835.0,1626.0
2018-10-08 03:00:00+02:00,385.0,215.0,276.0,12.0,0.0,187.0,932.0,1882.0
2018-10-08 04:00:00+02:00,375.0,213.0,276.0,11.0,0.0,176.0,962.0,1912.0
2018-10-08 05:00:00+02:00,361.0,215.0,273.0,11.0,0.0,169.0,1026.0,2033.0
2018-10-08 06:00:00+02:00,382.0,252.0,294.0,14.0,0.0,161.0,984.0,2054.0
2018-10-08 07:00:00+02:00,382.0,271.0,298.0,12.0,1.0,159.0,1090.0,2209.0
2018-10-08 08:00:00+02:00,390.0,303.0,326.0,12.0,23.0,158.0,1062.0,2299.0
2018-10-08 09:00:00+02:00,403.0,312.0,366.0,12.0,78.0,153.0,1050.0,2448.0
2018-10-08 10:00:00+02:00,346.0,326.0,323.0,12.0,119.0,164.0,1045.0,2611.0
2018-10-08 11:00:00+02:00,342.0,329.0,354.0,13.0,168.0,167.0,1049.0,2713.0
2018-10-08 12:00:00+02:00,352.0,354.0,404.0,15.0,201.0,179.0,1065.0,2695.0
2018-10-08 13:00:00+02:00,329.0,357.0,371.0,16.0,179.0,182.0,978.0,2569.0
2018-10-08 14:00:00+02:00,405.0,328.0,342.0,12.0,150.0,183.0,934.0,2490.0
2018-10-08 15:00:00+02:00,360.0,336.0,409.0,16.0,105.0,184.0,873.0,2239.0
2018-10-08 16:00:00+02:00,506.0,364.0,467.0,20.0,60.0,186.0,842.0,1972.0
2018-10-08 17:00:00+02:00,516.0,381.0,534.0,16.0,27.0,184.0,825.0,1871.0
2018-10-08 18:00:00+02:00,452.0,386.0,461.0,13.0,2.0,183.0,824.0,1789.0
2018-10-08 19:00:00+02:00,482.0,396.0,508.0,27.0,0.0,181.0,824.0,1787.0
2018-10-08 20:00:00+02:00,357.0,347.0,589.0,12.0,0.0,183.0,795.0,1783.0
2018-10-08 21:00:00+02:00,324.0,267.0,586.0,12.0,0.0,174.0,713.0,1739.0
2018-10-08 22:00:00+02:00,336.0,262.0,589.0,12.0,0.0,181.0,706.0,1695.0
2018-10-08 23:00:00+02:00,447.0,282.0,649.0,12.0,0.0,183.0,775.0,1691.0
2018-10-09 00:00:00+02:00,406.0,195.0,429.0,11.0,0.0,178.0,732.0,1443.0
2018-10-09 01:00:00+02:00,413.0,199.0,322.0,18.0,0.0,179.0,732.0,1386.0
2018-10-09 02:00:00+02:00,395.0,178.0,299.0,13.0,0.0,175.0,641.0,1252.0
2018-10-09 03:00:00+02:00,396.0,160.0,289.0,11.0,0.0,173.0,582.0,1264.0
2018-10-09 04:00:00+02:00,360.0,164.0,361.0,11.0,0.0,172.0,524.0,1232.0
2018-10-09 05:00:00+02:00,398.0,163.0,350.0,11.0,0.0,174.0,548.0,1360.0
2018-10-09 06:00:00+02:00,331.0,195.0,374.0,12.0,0.0,175.0,523.0,1424.0
2018-10-09 07:00:00+02:00,427.0,248.0,503.0,68.0,1.0,173.0,740.0,1589.0
2018-10-09 08:00:00+02:00,445.0,242.0,545.0,89.0,27.0,174.0,760.0,1640.0
2018-10-09 09:00:00+02:00,453.0,234.0,529.0,88.0,102.0,174.0,812.0,1815.0
2018-10-09 10:00:00+02:00,464.0,249.0,546.0,91.0,177.0,192.0,837.0,1842.0
2018-10-09 11:00:00+02:00,467.0,239.0,550.0,23.0,204.0,155.0,904.0,2113.0
2018-10-09 12:00:00+02:00,479.0,328.0,545.0,70.0,216.0,186.0,882.0,2311.0
2018-10-09 13:00:00+02:00,486.0,285.0,538.0,12.0,215.0,163.0,838.0,2322.0
2018-10-09 14:00:00+02:00,489.0,287.0,534.0,13.0,182.0,162.0,809.0,2316.0
2018-10-09 15:00:00+02:00,413.0,276.0,554.0,12.0,133.0,156.0,863.0,2262.0
2018-10-09 16:00:00+02:00,368.0,267.0,491.0,12.0,89.0,156.0,877.0,2149.0
2018-10-09 17:00:00+02:00,491.0,292.0,712.0,14.0,35.0,155.0,805.0,2388.0
2018-10-09 18:00:00+02:00,461.0,346.0,635.0,16.0,3.0,174.0,752.0,2151.0
2018-10-09 19:00:00+02:00,585.0,319.0,645.0,17.0,0.0,187.0,679.0,1763.0
2018-10-09 20:00:00+02:00,495.0,289.0,524.0,12.0,0.0,172.0,690.0,1679.0
2018-10-09 21:00:00+02:00,462.0,310.0,512.0,12.0,0.0,178.0,676.0,1623.0
2018-10-09 22:00:00+02:00,338.0,187.0,604.0,12.0,0.0,186.0,590.0,1560.0
2018-10-09 23:00:00+02:00,351.0,153.0,478.0,12.0,0.0,185.0,501.0,1423.0
2018-10-10 00:00:00+02:00,459.0,144.0,396.0,11.0,0.0,187.0,535.0,1324.0
2018-10-10 01:00:00+02:00,465.0,149.0,391.0,16.0,0.0,189.0,406.0,1109.0
2018-10-10 02:00:00+02:00,477.0,157.0,403.0,19.0,0.0,189.0,222.0,944.0
2018-10-10 03:00:00+02:00,484.0,141.0,381.0,13.0,0.0,187.0,220.0,762.0
2018-10-10 04:00:00+02:00,497.0,166.0,410.0,12.0,0.0,187.0,204.0,636.0
2018-10-10 05:00:00+02:00,506.0,252.0,625.0,14.0,0.0,187.0,188.0,571.0
2018-10-10 06:00:00+02:00,562.0,317.0,847.0,20.0,0.0,190.0,147.0,501.0
2018-10-10 07:00:00+02:00,747.0,365.0,878.0,17.0,1.0,193.0,116.0,396.0
2018-10-10 08:00:00+02:00,608.0,384.0,871.0,19.0,37.0,187.0,117.0,304.0
2018-10-10 09:00:00+02:00,512.0,370.0,957.0,19.0,125.0,190.0,105.0,249.0
2018-10-10 10:00:00+02:00,483.0,343.0,998.0,24.0,244.0,193.0,113.0,179.0
