,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2018-04-01 00:00:00+02:00,785.0,346.0,1399.0,30.0,0.0,166.0,275.0,425.0
2018-04-01 01:00:00+02:00,796.0,338.0,1315.0,31.0,0.0,168.0,274.0,377.0
2018-04-01 02:00:00+02:00,792.0,316.0,1264.0,27.0,0.0,164.0,309.0,376.0
2018-04-01 03:00:00+02:00,762.0,353.0,1168.0,31.0,0.0,167.0,317.0,403.0
2018-04-01 04:00:00+02:00,743.0,359.0,1295.0,26.0,0.0,166.0,319.0,438.0
2018-04-01 05:00:00+02:00,740.0,416.0,1445.0,26.0,0.0,166.0,269.0,480.0
2018-04-01 06:00:00+02:00,739.0,426.0,1455.0,25.0,0.0,154.0,274.0,573.0
2018-04-01 07:00:00+02:00,726.0,462.0,1421.0,25.0,10.0,154.0,329.0,657.0
2018-04-01 08:00:00+02:00,710.0,531.0,1445.0,30.0,50.0,156.0,298.0,724.0
2018-04-01 09:00:00+02:00,842.0,636.0,1532.0,31.0,120.0,156.0,310.0,798.0
2018-04-01 10:00:00+02:00,841.0,693.0,1627.0,32.0,214.0,154.0,341.0,1094.0
2018-04-01 11:00:00+02:00,754.0,591.0,1487.0,27.0,301.0,151.0,385.0,1406.0
2018-04-01 12:00:00+02:00,743.0,540.0,1333.0,26.0,354.0,149.0,434.0,1516.0
2018-04-01 13:00:00+02:00,749.0,520.0,1229.0,26.0,393.0,143.0,493.0,1585.0
2018-04-01 14:00:00+02:00,774.0,514.0,1219.0,25.0,397.0,149.0,580.0,1586.0
2018-04-01 15:00:00+02:00,710.0,483.0,911.0,26.0,364.0,160.0,644.0,1570.0
2018-04-01 16:00:00+02:00,721.0,480.0,955.0,25.0,310.0,161.0,660.0,1457.0
2018-04-01 17:00:00+02:00,777.0,510.0,1196.0,30.0,215.0,163.0,668.0,1311.0
2018-04-01 18:00:00+02:00,783.0,529.0,1358.0,35.0,103.0,167.0,633.0,1167.0
2018-04-01 19:00:00+02:00,783.0,506.0,1378.0,37.0,21.0,162.0,585.0,859.0
2018-04-01 20:00:00+02:00,782.0,477.0,1315.0,33.0,0.0,161.0,540.0,620.0
2018-04-01 21:00:00+02:00,768.0,448.0,1219.0,26.0,0.0,159.0,508.0,568.0
2018-04-01 22:00:00+02:00,757.0,446.0,1278.0,26.0,0.0,160.0,482.0,543.0
