,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Onshore
2018-03-01 00:00:00+01:00,408.0,253.0,5355.0,5291.0,190.0,654.0,30.0,2238.0,798.0,8249.0,0.0,38.0,2170.0
2018-03-01 01:00:00+01:00,405.0,253.0,4503.0,5442.0,158.0,653.0,0.0,2090.0,514.0,7614.0,0.0,38.0,2288.0
2018-03-01 02:00:00+01:00,402.0,253.0,4433.0,5471.0,192.0,653.0,0.0,1880.0,392.0,7133.0,0.0,43.0,2338.0
2018-03-01 03:00:00+01:00,401.0,253.0,4609.0,5314.0,194.0,653.0,0.0,1818.0,388.0,6497.0,0.0,41.0,2399.0
2018-03-01 04:00:00+01:00,403.0,253.0,4850.0,5169.0,158.0,673.0,0.0,1880.0,386.0,6384.0,0.0,40.0,2270.0
2018-03-01 05:00:00+01:00,403.0,253.0,5514.0,5081.0,156.0,674.0,0.0,1895.0,448.0,6889.0,0.0,40.0,2256.0
2018-03-01 06:00:00+01:00,402.0,253.0,8362.0,5737.0,182.0,674.0,0.0,2754.0,954.0,8792.0,0.0,39.0,2254.0
2018-03-01 07:00:00+01:00,400.0,253.0,9535.0,5600.0,176.0,673.0,582.0,3480.0,1432.0,10740.0,97.0,35.0,2376.0
2018-03-01 08:00:00+01:00,409.0,253.0,11340.0,5874.0,157.0,672.0,1252.0,4447.0,1754.0,11390.0,355.0,35.0,2475.0
2018-03-01 09:00:00+01:00,406.0,253.0,11866.0,6025.0,157.0,670.0,1571.0,4908.0,2001.0,11419.0,876.0,36.0,2589.0
2018-03-01 10:00:00+01:00,408.0,253.0,12000.0,6179.0,194.0,672.0,1702.0,4675.0,2078.0,10881.0,1523.0,35.0,2619.0
2018-03-01 11:00:00+01:00,422.0,253.0,11897.0,6066.0,159.0,675.0,1567.0,4632.0,2123.0,10614.0,2043.0,33.0,2767.0
2018-03-01 12:00:00+01:00,428.0,253.0,11605.0,5787.0,165.0,673.0,1153.0,3605.0,1589.0,10365.0,2042.0,34.0,2846.0
2018-03-01 13:00:00+01:00,415.0,253.0,11375.0,5790.0,222.0,673.0,784.0,3249.0,1471.0,10228.0,1676.0,36.0,2880.0
2018-03-01 14:00:00+01:00,410.0,252.0,11027.0,5881.0,236.0,673.0,1266.0,3193.0,1387.0,10458.0,1308.0,37.0,2855.0
2018-03-01 15:00:00+01:00,419.0,250.0,11226.0,5896.0,225.0,674.0,1582.0,3708.0,1727.0,10953.0,942.0,38.0,2870.0
2018-03-01 16:00:00+01:00,425.0,250.0,11094.0,5690.0,219.0,674.0,1665.0,4259.0,1691.0,11293.0,503.0,37.0,2897.0
2018-03-01 17:00:00+01:00,429.0,254.0,11096.0,5704.0,227.0,672.0,1728.0,4593.0,1682.0,11273.0,95.0,32.0,2834.0
2018-03-01 18:00:00+01:00,450.0,246.0,12033.0,5893.0,246.0,672.0,1820.0,4843.0,1661.0,11453.0,0.0,29.0,2490.0
2018-03-01 19:00:00+01:00,437.0,237.0,11702.0,6011.0,217.0,672.0,1989.0,5002.0,1899.0,11301.0,0.0,30.0,2425.0
2018-03-01 20:00:00+01:00,454.0,255.0,10045.0,5762.0,240.0,671.0,1567.0,4560.0,1741.0,9981.0,0.0,32.0,2669.0
2018-03-01 21:00:00+01:00,434.0,253.0,8841.0,5611.0,241.0,671.0,495.0,3693.0,1614.0,9098.0,0.0,34.0,2878.0
2018-03-01 22:00:00+01:00,436.0,253.0,6374.0,5413.0,232.0,670.0,287.0,3037.0,1024.0,8088.0,0.0,37.0,3461.0
2018-03-01 23:00:00+01:00,431.0,253.0,4824.0,4788.0,226.0,670.0,152.0,2675.0,797.0,7666.0,0.0,37.0,3969.0
2018-03-02 00:00:00+01:00,426.0,253.0,3567.0,4822.0,245.0,671.0,0.0,2277.0,557.0,5798.0,0.0,38.0,3825.0
2018-03-02 01:00:00+01:00,432.0,253.0,3514.0,4909.0,257.0,669.0,0.0,1991.0,394.0,5262.0,0.0,36.0,2673.0
2018-03-02 02:00:00+01:00,434.0,253.0,3487.0,5010.0,228.0,671.0,0.0,1886.0,383.0,5139.0,0.0,35.0,2598.0
2018-03-02 03:00:00+01:00,435.0,253.0,3525.0,5097.0,230.0,670.0,0.0,1855.0,359.0,5189.0,0.0,32.0,2642.0
2018-03-02 04:00:00+01:00,436.0,253.0,3754.0,5219.0,238.0,669.0,0.0,1873.0,388.0,5298.0,0.0,32.0,2395.0
2018-03-02 05:00:00+01:00,436.0,253.0,4275.0,5372.0,222.0,665.0,1.0,1967.0,618.0,5811.0,0.0,32.0,2482.0
2018-03-02 06:00:00+01:00,426.0,252.0,5564.0,5676.0,233.0,654.0,176.0,2856.0,910.0,7722.0,1.0,31.0,2502.0
2018-03-02 07:00:00+01:00,419.0,235.0,7534.0,5982.0,298.0,654.0,534.0,3390.0,1364.0,10090.0,262.0,28.0,2703.0
2018-03-02 08:00:00+01:00,420.0,235.0,8720.0,6063.0,276.0,651.0,1066.0,4349.0,1730.0,10569.0,957.0,32.0,2909.0
2018-03-02 09:00:00+01:00,423.0,235.0,8577.0,5615.0,209.0,651.0,1204.0,4775.0,1946.0,11235.0,1906.0,35.0,3515.0
2018-03-02 10:00:00+01:00,407.0,235.0,7649.0,5359.0,231.0,648.0,1434.0,4706.0,1956.0,10717.0,3002.0,36.0,4620.0
2018-03-02 11:00:00+01:00,406.0,252.0,6941.0,5139.0,257.0,646.0,1447.0,4437.0,1796.0,10389.0,4148.0,35.0,5367.0
2018-03-02 12:00:00+01:00,400.0,254.0,6910.0,4792.0,223.0,648.0,566.0,3772.0,1761.0,9993.0,4863.0,33.0,4948.0
2018-03-02 13:00:00+01:00,413.0,254.0,6641.0,4816.0,220.0,652.0,354.0,3660.0,1612.0,9665.0,4753.0,34.0,4966.0
2018-03-02 14:00:00+01:00,412.0,254.0,6836.0,4854.0,219.0,655.0,415.0,3781.0,1518.0,9755.0,3940.0,32.0,5066.0
2018-03-02 15:00:00+01:00,415.0,254.0,6962.0,5032.0,223.0,654.0,1096.0,3846.0,1524.0,9433.0,2644.0,32.0,5386.0
2018-03-02 16:00:00+01:00,428.0,254.0,7740.0,5411.0,267.0,657.0,446.0,4099.0,1578.0,10038.0,1465.0,34.0,5197.0
2018-03-02 17:00:00+01:00,435.0,254.0,8017.0,5336.0,234.0,657.0,317.0,4497.0,1365.0,10429.0,219.0,33.0,5599.0
2018-03-02 18:00:00+01:00,438.0,254.0,8569.0,5414.0,330.0,656.0,838.0,5066.0,1641.0,10154.0,0.0,24.0,6058.0
2018-03-02 19:00:00+01:00,439.0,254.0,8425.0,5396.0,307.0,655.0,1233.0,5151.0,1479.0,10406.0,0.0,25.0,5944.0
2018-03-02 20:00:00+01:00,438.0,254.0,7702.0,5413.0,168.0,654.0,426.0,4284.0,1436.0,9596.0,0.0,25.0,5532.0
2018-03-02 21:00:00+01:00,441.0,254.0,6025.0,5380.0,161.0,656.0,320.0,3706.0,1293.0,8438.0,0.0,26.0,5572.0
2018-03-02 22:00:00+01:00,444.0,254.0,4614.0,5144.0,162.0,656.0,119.0,3103.0,1012.0,7000.0,0.0,28.0,5764.0
2018-03-02 23:00:00+01:00,442.0,254.0,3660.0,4845.0,161.0,656.0,249.0,2678.0,680.0,6531.0,0.0,26.0,5631.0
