,Hydro Water Reservoir,Nuclear,Other,Wind Onshore
2018-10-01 00:00:00+02:00,3188.0,8188.0,689.0,2132.0
2018-10-01 01:00:00+02:00,2942.0,8190.0,682.0,1986.0
2018-10-01 02:00:00+02:00,2768.0,8191.0,691.0,1888.0
2018-10-01 03:00:00+02:00,2770.0,8190.0,707.0,1837.0
2018-10-01 04:00:00+02:00,3308.0,8189.0,734.0,1771.0
2018-10-01 05:00:00+02:00,4432.0,8191.0,751.0,1748.0
2018-10-01 06:00:00+02:00,5826.0,8190.0,770.0,1732.0
2018-10-01 07:00:00+02:00,6951.0,8194.0,774.0,1694.0
2018-10-01 08:00:00+02:00,7365.0,8197.0,819.0,1533.0
2018-10-01 09:00:00+02:00,7319.0,8198.0,837.0,1284.0
2018-10-01 10:00:00+02:00,7260.0,8199.0,781.0,1216.0
2018-10-01 11:00:00+02:00,7200.0,8187.0,726.0,1137.0
2018-10-01 12:00:00+02:00,6982.0,8183.0,732.0,1143.0
2018-10-01 13:00:00+02:00,6942.0,8180.0,695.0,1158.0
2018-10-01 14:00:00+02:00,6772.0,8178.0,692.0,1158.0
2018-10-01 15:00:00+02:00,6749.0,8173.0,671.0,1147.0
2018-10-01 16:00:00+02:00,6756.0,8173.0,707.0,1092.0
2018-10-01 17:00:00+02:00,6858.0,8182.0,740.0,1158.0
2018-10-01 18:00:00+02:00,7072.0,8188.0,732.0,1212.0
2018-10-01 19:00:00+02:00,6865.0,8182.0,687.0,1361.0
2018-10-01 20:00:00+02:00,6387.0,8208.0,735.0,1481.0
2018-10-01 21:00:00+02:00,6140.0,8221.0,779.0,1440.0
2018-10-01 22:00:00+02:00,5517.0,8229.0,786.0,1431.0
2018-10-01 23:00:00+02:00,4595.0,8235.0,789.0,1461.0
2018-10-02 00:00:00+02:00,2849.0,8240.0,792.0,1206.0
2018-10-02 01:00:00+02:00,2716.0,8265.0,792.0,1111.0
2018-10-02 02:00:00+02:00,2679.0,8268.0,782.0,1046.0
2018-10-02 03:00:00+02:00,2654.0,8280.0,791.0,993.0
2018-10-02 04:00:00+02:00,2940.0,8292.0,794.0,951.0
2018-10-02 05:00:00+02:00,3931.0,8307.0,838.0,967.0
2018-10-02 06:00:00+02:00,6405.0,8315.0,865.0,1021.0
2018-10-02 07:00:00+02:00,7640.0,8319.0,832.0,1118.0
2018-10-02 08:00:00+02:00,7688.0,8321.0,798.0,1166.0
2018-10-02 09:00:00+02:00,7088.0,8331.0,816.0,1121.0
2018-10-02 10:00:00+02:00,6662.0,8348.0,818.0,1198.0
