,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2018-12-01 00:00:00+01:00,2.4,2.2560000000000002,13.32,38.892,0.0,0.05499999999999999
2018-12-01 01:00:00+01:00,2.904,2.4,11.4,38.928,0.0,0.044
2018-12-01 02:00:00+01:00,2.376,2.2800000000000002,8.352,38.916000000000004,0.0,0.022
2018-12-01 03:00:00+01:00,1.968,2.352,8.424,38.916000000000004,0.0,0.022
2018-12-01 04:00:00+01:00,1.776,2.424,8.088000000000001,38.904,0.0,0.011
2018-12-01 05:00:00+01:00,1.776,2.424,8.64,38.88,0.0,0.022
2018-12-01 06:00:00+01:00,3.12,2.568,8.832,38.916000000000004,0.0,0.022
2018-12-01 07:00:00+01:00,2.736,2.712,13.32,38.904,0.0,0.022
2018-12-01 08:00:00+01:00,3.576,2.64,19.152,38.916000000000004,0.28700000000000003,0.033
2018-12-01 09:00:00+01:00,12.24,2.616,24.384,38.904,1.23,0.033
2018-12-01 10:00:00+01:00,12.384,2.52,26.328,38.88,2.501,0.022
2018-12-01 11:00:00+01:00,11.16,2.448,21.336000000000002,38.868,3.2800000000000002,0.022
2018-12-01 12:00:00+01:00,11.568,2.448,18.96,38.868,3.649,0.033
2018-12-01 13:00:00+01:00,4.5120000000000005,2.52,14.568,38.856,3.444,0.044
2018-12-01 14:00:00+01:00,2.52,2.472,15.936,38.844,2.132,0.05499999999999999
2018-12-01 15:00:00+01:00,3.2640000000000002,2.544,19.344,38.832,0.8200000000000001,0.077
2018-12-01 16:00:00+01:00,10.92,2.472,28.224,38.832,0.082,0.187
2018-12-01 17:00:00+01:00,11.4,2.688,35.184,38.856,0.0,0.264
2018-12-01 18:00:00+01:00,11.88,2.568,32.88,38.868,0.0,0.319
2018-12-01 19:00:00+01:00,12.072000000000001,2.616,30.912,38.88,0.0,0.32999999999999996
2018-12-01 20:00:00+01:00,5.424,2.7600000000000002,22.632,38.928,0.0,0.297
2018-12-01 21:00:00+01:00,1.68,2.52,14.448,38.928,0.0,0.319
2018-12-01 22:00:00+01:00,4.5600000000000005,2.376,14.4,38.988,0.0,0.374
2018-12-01 23:00:00+01:00,1.584,2.352,13.608,39.036,0.0,0.39599999999999996
2018-12-02 00:00:00+01:00,1.728,2.472,9.888,39.024,0.0,0.033
2018-12-02 01:00:00+01:00,1.344,2.544,12.024000000000001,38.94,0.0,0.044
2018-12-02 02:00:00+01:00,1.368,2.592,9.216000000000001,38.94,0.0,0.033
2018-12-02 03:00:00+01:00,1.3920000000000001,2.568,9.048,38.928,0.0,0.033
2018-12-02 04:00:00+01:00,1.296,2.52,9.120000000000001,38.904,0.0,0.033
2018-12-02 05:00:00+01:00,1.296,2.544,8.52,38.892,0.0,0.033
2018-12-02 06:00:00+01:00,1.56,2.496,8.784,38.868,0.0,0.033
2018-12-02 07:00:00+01:00,1.512,2.52,8.952,38.856,0.0,0.044
2018-12-02 08:00:00+01:00,1.92,2.616,9.648,38.844,0.082,0.033
2018-12-02 09:00:00+01:00,3.24,2.64,11.616,38.844,0.28700000000000003,0.044
2018-12-02 10:00:00+01:00,5.016,2.8080000000000003,13.872,38.808,0.41000000000000003,0.044
2018-12-02 11:00:00+01:00,4.6080000000000005,2.952,14.88,38.796,0.492,0.033
2018-12-02 12:00:00+01:00,6.48,2.616,13.584,38.76,0.492,0.044
2018-12-02 13:00:00+01:00,8.568,2.664,12.624,38.748,0.451,0.033
