,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2018-08-01 00:00:00+02:00,332.0,2578.0,0.0,0.0,126.0,4.0,2923.0,341.0,0.0,246.0,2.0,178.0
2018-08-01 01:00:00+02:00,331.0,2437.0,0.0,0.0,508.0,4.0,2926.0,324.0,0.0,242.0,5.0,189.0
2018-08-01 02:00:00+02:00,328.0,2446.0,0.0,0.0,607.0,4.0,2929.0,311.0,0.0,238.0,30.0,190.0
2018-08-01 03:00:00+02:00,330.0,2440.0,0.0,0.0,603.0,3.0,2931.0,309.0,0.0,239.0,41.0,158.0
2018-08-01 04:00:00+02:00,329.0,2451.0,0.0,0.0,599.0,4.0,2932.0,308.0,0.0,240.0,51.0,114.0
2018-08-01 05:00:00+02:00,331.0,2417.0,0.0,0.0,594.0,3.0,2936.0,313.0,0.0,238.0,23.0,136.0
2018-08-01 06:00:00+02:00,329.0,2651.0,0.0,0.0,111.0,3.0,2939.0,360.0,44.0,242.0,47.0,145.0
2018-08-01 07:00:00+02:00,326.0,3022.0,0.0,0.0,23.0,3.0,2939.0,477.0,268.0,242.0,15.0,106.0
2018-08-01 08:00:00+02:00,324.0,3154.0,0.0,0.0,34.0,2.0,2937.0,606.0,640.0,248.0,19.0,72.0
2018-08-01 09:00:00+02:00,322.0,3122.0,0.0,0.0,172.0,3.0,2936.0,638.0,1053.0,245.0,7.0,43.0
2018-08-01 10:00:00+02:00,319.0,3073.0,0.0,0.0,115.0,4.0,2927.0,667.0,1521.0,242.0,16.0,45.0
2018-08-01 11:00:00+02:00,326.0,3033.0,0.0,0.0,34.0,5.0,2920.0,630.0,1781.0,239.0,4.0,55.0
2018-08-01 12:00:00+02:00,323.0,3017.0,0.0,0.0,34.0,4.0,2916.0,630.0,1973.0,242.0,8.0,48.0
2018-08-01 13:00:00+02:00,326.0,2926.0,0.0,0.0,34.0,4.0,2915.0,579.0,2150.0,242.0,5.0,42.0
2018-08-01 14:00:00+02:00,322.0,3028.0,0.0,0.0,54.0,4.0,2911.0,553.0,1993.0,239.0,7.0,40.0
2018-08-01 15:00:00+02:00,324.0,3027.0,0.0,0.0,42.0,4.0,2910.0,561.0,1910.0,235.0,10.0,40.0
2018-08-01 16:00:00+02:00,323.0,2934.0,0.0,0.0,41.0,3.0,2907.0,541.0,1709.0,240.0,11.0,48.0
2018-08-01 17:00:00+02:00,320.0,2993.0,0.0,0.0,383.0,3.0,2904.0,518.0,1416.0,215.0,11.0,58.0
2018-08-01 18:00:00+02:00,325.0,3018.0,0.0,0.0,264.0,2.0,2902.0,499.0,946.0,234.0,12.0,86.0
2018-08-01 19:00:00+02:00,327.0,3004.0,0.0,0.0,314.0,2.0,2904.0,500.0,452.0,238.0,12.0,128.0
2018-08-01 20:00:00+02:00,326.0,3018.0,0.0,0.0,303.0,2.0,2906.0,428.0,123.0,233.0,12.0,170.0
2018-08-01 21:00:00+02:00,325.0,3101.0,0.0,0.0,26.0,2.0,2912.0,383.0,3.0,241.0,12.0,209.0
2018-08-01 22:00:00+02:00,327.0,3077.0,0.0,0.0,0.0,3.0,2914.0,371.0,0.0,242.0,12.0,190.0
2018-08-01 23:00:00+02:00,332.0,3020.0,0.0,0.0,0.0,5.0,2919.0,337.0,0.0,246.0,13.0,133.0
2018-08-02 00:00:00+02:00,328.0,2756.0,0.0,0.0,0.0,5.0,2924.0,302.0,0.0,238.0,12.0,120.0
2018-08-02 01:00:00+02:00,329.0,2488.0,0.0,0.0,0.0,4.0,2925.0,300.0,0.0,240.0,13.0,117.0
2018-08-02 02:00:00+02:00,328.0,2385.0,0.0,0.0,1.0,3.0,2928.0,299.0,0.0,237.0,12.0,80.0
2018-08-02 03:00:00+02:00,328.0,2349.0,0.0,0.0,381.0,3.0,2932.0,299.0,0.0,240.0,6.0,64.0
2018-08-02 04:00:00+02:00,325.0,2380.0,0.0,0.0,402.0,3.0,2936.0,299.0,0.0,241.0,2.0,42.0
2018-08-02 05:00:00+02:00,320.0,2477.0,0.0,0.0,12.0,3.0,2941.0,322.0,0.0,240.0,10.0,36.0
2018-08-02 06:00:00+02:00,322.0,2696.0,0.0,0.0,2.0,3.0,2942.0,370.0,26.0,240.0,13.0,27.0
2018-08-02 07:00:00+02:00,321.0,3069.0,0.0,0.0,0.0,3.0,2943.0,504.0,234.0,246.0,10.0,29.0
2018-08-02 08:00:00+02:00,324.0,3011.0,0.0,0.0,0.0,3.0,2942.0,632.0,675.0,246.0,11.0,25.0
2018-08-02 09:00:00+02:00,331.0,2940.0,0.0,0.0,0.0,3.0,2935.0,644.0,1228.0,247.0,0.0,20.0
2018-08-02 10:00:00+02:00,328.0,2993.0,0.0,0.0,65.0,2.0,2928.0,640.0,1718.0,245.0,1.0,25.0
2018-08-02 11:00:00+02:00,325.0,2994.0,0.0,0.0,8.0,3.0,2917.0,632.0,2067.0,239.0,4.0,27.0
2018-08-02 12:00:00+02:00,327.0,2961.0,0.0,0.0,116.0,3.0,2915.0,627.0,2284.0,240.0,8.0,33.0
2018-08-02 13:00:00+02:00,320.0,2970.0,0.0,0.0,32.0,4.0,2904.0,642.0,2335.0,242.0,10.0,36.0
2018-08-02 14:00:00+02:00,326.0,2870.0,0.0,0.0,39.0,4.0,2900.0,608.0,2229.0,242.0,8.0,37.0
2018-08-02 15:00:00+02:00,331.0,2861.0,0.0,0.0,37.0,3.0,2897.0,569.0,2066.0,235.0,9.0,45.0
2018-08-02 16:00:00+02:00,329.0,2866.0,0.0,0.0,9.0,3.0,2896.0,543.0,1814.0,237.0,11.0,57.0
2018-08-02 17:00:00+02:00,330.0,2897.0,0.0,0.0,196.0,4.0,2894.0,534.0,1447.0,238.0,12.0,64.0
2018-08-02 18:00:00+02:00,324.0,2923.0,0.0,0.0,240.0,3.0,2895.0,521.0,946.0,234.0,11.0,89.0
2018-08-02 19:00:00+02:00,322.0,2941.0,0.0,0.0,392.0,3.0,2895.0,509.0,444.0,236.0,12.0,127.0
2018-08-02 20:00:00+02:00,322.0,3005.0,0.0,0.0,65.0,2.0,2897.0,451.0,118.0,239.0,12.0,204.0
2018-08-02 21:00:00+02:00,325.0,3034.0,0.0,0.0,0.0,2.0,2899.0,416.0,6.0,239.0,12.0,273.0
2018-08-02 22:00:00+02:00,328.0,3130.0,0.0,0.0,71.0,2.0,2902.0,398.0,0.0,245.0,12.0,325.0
2018-08-02 23:00:00+02:00,329.0,3086.0,0.0,0.0,60.0,2.0,2909.0,388.0,0.0,245.0,12.0,328.0
2018-08-03 00:00:00+02:00,330.0,3072.0,0.0,0.0,8.0,2.0,2911.0,341.0,0.0,246.0,12.0,276.0
2018-08-03 01:00:00+02:00,325.0,3125.0,0.0,0.0,209.0,2.0,2914.0,323.0,0.0,240.0,12.0,241.0
2018-08-03 02:00:00+02:00,330.0,3162.0,0.0,0.0,594.0,2.0,2917.0,321.0,0.0,241.0,12.0,243.0
2018-08-03 03:00:00+02:00,330.0,2861.0,0.0,0.0,603.0,2.0,2923.0,330.0,0.0,241.0,11.0,194.0
2018-08-03 04:00:00+02:00,330.0,2835.0,0.0,0.0,599.0,3.0,2926.0,324.0,0.0,242.0,12.0,183.0
2018-08-03 05:00:00+02:00,331.0,3088.0,0.0,0.0,208.0,4.0,2930.0,320.0,0.0,240.0,12.0,172.0
