,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2018-04-01 01:00:00+03:00,32.0,1056.0,281.0,74.0,0.0,250.0,199.0,2071.0,0.0,4.0,577.0
2018-04-01 02:00:00+03:00,33.0,1070.0,282.0,77.0,0.0,253.0,123.0,2068.0,0.0,3.0,583.0
2018-04-01 03:00:00+03:00,32.0,1063.0,281.0,72.0,0.0,244.0,118.0,2070.0,0.0,3.0,569.0
2018-04-01 04:00:00+03:00,32.0,1058.0,282.0,72.0,0.0,242.0,123.0,2071.0,0.0,3.0,578.0
2018-04-01 05:00:00+03:00,33.0,1059.0,280.0,71.0,0.0,244.0,118.0,2071.0,0.0,3.0,584.0
2018-04-01 06:00:00+03:00,33.0,1061.0,279.0,71.0,0.0,270.0,119.0,2068.0,0.0,3.0,583.0
2018-04-01 07:00:00+03:00,32.0,1061.0,282.0,71.0,0.0,267.0,191.0,2068.0,9.0,3.0,568.0
2018-04-01 08:00:00+03:00,31.0,1059.0,278.0,72.0,0.0,283.0,242.0,2069.0,69.0,3.0,561.0
2018-04-01 09:00:00+03:00,31.0,1065.0,281.0,72.0,0.0,285.0,163.0,2067.0,162.0,3.0,562.0
2018-04-01 10:00:00+03:00,30.0,1040.0,280.0,72.0,0.0,286.0,163.0,2065.0,235.0,3.0,514.0
2018-04-01 11:00:00+03:00,32.0,981.0,275.0,71.0,0.0,283.0,254.0,2064.0,352.0,3.0,521.0
2018-04-01 12:00:00+03:00,32.0,915.0,277.0,71.0,0.0,284.0,226.0,2065.0,422.0,3.0,458.0
2018-04-01 13:00:00+03:00,31.0,951.0,277.0,71.0,0.0,281.0,181.0,2064.0,432.0,3.0,382.0
2018-04-01 14:00:00+03:00,31.0,916.0,276.0,72.0,0.0,281.0,149.0,2064.0,424.0,3.0,324.0
2018-04-01 15:00:00+03:00,31.0,1015.0,280.0,72.0,0.0,281.0,244.0,2062.0,374.0,3.0,129.0
2018-04-01 16:00:00+03:00,32.0,1082.0,277.0,72.0,0.0,287.0,424.0,2062.0,285.0,4.0,95.0
2018-04-01 17:00:00+03:00,32.0,958.0,281.0,72.0,144.0,281.0,428.0,2062.0,154.0,3.0,201.0
2018-04-01 18:00:00+03:00,32.0,931.0,280.0,72.0,416.0,286.0,546.0,2060.0,52.0,4.0,213.0
2018-04-01 19:00:00+03:00,31.0,982.0,282.0,71.0,422.0,288.0,837.0,2060.0,3.0,3.0,243.0
2018-04-01 20:00:00+03:00,31.0,1047.0,283.0,71.0,422.0,286.0,1252.0,2059.0,0.0,3.0,284.0
2018-04-01 21:00:00+03:00,32.0,1051.0,282.0,72.0,423.0,286.0,914.0,2059.0,0.0,3.0,411.0
2018-04-01 22:00:00+03:00,32.0,1048.0,284.0,72.0,403.0,288.0,785.0,2057.0,0.0,3.0,288.0
2018-04-01 23:00:00+03:00,33.0,1114.0,259.0,72.0,397.0,268.0,442.0,2058.0,0.0,4.0,307.0
2018-04-02 00:00:00+03:00,18.0,1118.0,248.0,73.0,73.0,214.0,264.0,2059.0,0.0,3.0,352.0
2018-04-02 01:00:00+03:00,18.0,1093.0,247.0,73.0,0.0,214.0,135.0,2060.0,0.0,3.0,340.0
2018-04-02 02:00:00+03:00,17.0,1098.0,248.0,74.0,0.0,212.0,138.0,2059.0,0.0,3.0,379.0
2018-04-02 03:00:00+03:00,17.0,1094.0,249.0,73.0,0.0,211.0,95.0,2058.0,0.0,3.0,412.0
2018-04-02 04:00:00+03:00,18.0,1007.0,282.0,73.0,0.0,210.0,95.0,2060.0,0.0,3.0,466.0
2018-04-02 05:00:00+03:00,18.0,1003.0,282.0,69.0,0.0,211.0,114.0,2058.0,0.0,4.0,508.0
2018-04-02 06:00:00+03:00,18.0,1052.0,277.0,71.0,0.0,211.0,112.0,2057.0,0.0,4.0,545.0
2018-04-02 07:00:00+03:00,18.0,1170.0,277.0,71.0,0.0,212.0,391.0,2058.0,13.0,3.0,542.0
2018-04-02 08:00:00+03:00,18.0,1273.0,273.0,70.0,138.0,247.0,500.0,2056.0,92.0,3.0,525.0
2018-04-02 09:00:00+03:00,18.0,1251.0,271.0,72.0,180.0,245.0,389.0,2055.0,194.0,4.0,502.0
2018-04-02 10:00:00+03:00,19.0,1253.0,270.0,70.0,0.0,244.0,276.0,2055.0,290.0,5.0,465.0
2018-04-02 11:00:00+03:00,19.0,1244.0,271.0,72.0,0.0,243.0,196.0,2055.0,338.0,4.0,389.0
2018-04-02 12:00:00+03:00,18.0,1240.0,272.0,72.0,0.0,245.0,119.0,2056.0,371.0,3.0,341.0
2018-04-02 13:00:00+03:00,19.0,1254.0,271.0,72.0,0.0,244.0,277.0,2055.0,361.0,3.0,385.0
2018-04-02 14:00:00+03:00,18.0,1259.0,272.0,72.0,0.0,242.0,215.0,2055.0,338.0,3.0,372.0
2018-04-02 15:00:00+03:00,18.0,1261.0,272.0,72.0,0.0,241.0,116.0,2057.0,324.0,3.0,444.0
2018-04-02 16:00:00+03:00,18.0,1229.0,270.0,72.0,0.0,242.0,112.0,2056.0,265.0,3.0,335.0
2018-04-02 17:00:00+03:00,19.0,1101.0,269.0,72.0,0.0,248.0,127.0,2056.0,170.0,4.0,487.0
2018-04-02 18:00:00+03:00,18.0,1075.0,273.0,74.0,27.0,244.0,486.0,2055.0,65.0,3.0,428.0
2018-04-02 19:00:00+03:00,19.0,1082.0,275.0,71.0,415.0,246.0,789.0,2054.0,6.0,4.0,328.0
2018-04-02 20:00:00+03:00,15.0,1187.0,275.0,71.0,422.0,248.0,1236.0,2053.0,0.0,4.0,341.0
2018-04-02 21:00:00+03:00,6.0,1177.0,275.0,72.0,421.0,247.0,1130.0,2054.0,0.0,4.0,336.0
2018-04-02 22:00:00+03:00,9.0,1182.0,280.0,72.0,406.0,247.0,852.0,2052.0,0.0,3.0,164.0
2018-04-02 23:00:00+03:00,16.0,1260.0,279.0,73.0,401.0,226.0,720.0,2052.0,0.0,3.0,80.0
2018-04-03 00:00:00+03:00,31.0,1166.0,294.0,71.0,28.0,253.0,352.0,2052.0,0.0,3.0,66.0
2018-04-03 01:00:00+03:00,31.0,1112.0,297.0,71.0,0.0,250.0,337.0,2052.0,0.0,3.0,129.0
2018-04-03 02:00:00+03:00,31.0,1125.0,297.0,72.0,0.0,249.0,260.0,2051.0,0.0,3.0,186.0
2018-04-03 03:00:00+03:00,31.0,1137.0,298.0,71.0,0.0,249.0,196.0,2051.0,0.0,3.0,211.0
