,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2018-10-01 07:00:00+02:00,259.90000000000003,3235.5150000000003,42.14,672.4025,2795.38,96.57275,0.209,23.394000000000002,7.218,0.354,23.787,52.685,,0.07175000000000001,127.496915,11.523,17.6165
2018-10-01 07:15:00+02:00,259.84250000000003,3256.0150000000003,38.832499999999996,682.8149999999999,2835.7650000000003,96.20625,0.209,26.454,7.23,0.27,23.688,52.685,,0.60475,127.26636,10.83,18.49925
2018-10-01 07:30:00+02:00,259.555,3256.835,38.832499999999996,684.53,2888.4500000000003,96.756,0.209,24.6,7.212,0.258,23.883,52.685,,2.32675,127.72747000000001,10.98,18.958499999999997
2018-10-01 07:45:00+02:00,258.8075,3252.1200000000003,38.832499999999996,684.8975,2896.2400000000002,96.756,0.209,24.3,7.206,0.768,23.85,52.685,,5.535,127.72747000000001,11.508000000000001,19.219749999999998
2018-10-01 08:00:00+02:00,258.1175,3241.05,38.832499999999996,683.9175,2875.5350000000003,96.3895,0.209,29.916,7.218,0.9,23.844,52.685,,10.455,128.18858,11.421,19.2775
2018-10-01 08:15:00+02:00,259.095,3240.025,39.2,687.3475,2885.375,96.3895,0.209,29.196,7.242,0.894,23.883,52.685,,16.676750000000002,127.958025,11.982000000000001,18.974999999999998
2018-10-01 08:30:00+02:00,259.3825,3231.4150000000004,39.2,688.9399999999999,2885.5800000000004,96.3895,0.209,29.73,7.2540000000000004,1.08,23.856,52.685,,24.07725,127.958025,12.531,17.831
2018-10-01 08:45:00+02:00,259.6125,3229.3650000000002,39.2,689.0625,2889.2700000000004,96.57275,0.209,28.074,7.2780000000000005,0.93,23.838,52.685,,31.10875,126.80525,12.363,17.3965
2018-10-01 09:00:00+02:00,259.0375,3242.69,39.2,687.1025,2906.9,96.57275,0.209,30.378,7.308,0.906,23.934,52.685,,39.2575,123.808035,12.534,17.275499999999997
2018-10-01 09:15:00+02:00,258.5775,3244.7400000000002,39.2,686.1225,2870.0,96.93925,0.209,28.956,7.3260000000000005,0.894,23.982,52.685,,48.718250000000005,126.113585,13.008000000000001,16.34875
2018-10-01 09:30:00+02:00,257.83,3264.6250000000005,39.2,686.1225,2825.7200000000003,97.30575,0.209,28.326,7.356,0.894,23.967,52.685,,56.8465,127.03580500000001,12.939,15.67775
2018-10-01 09:45:00+02:00,256.96750000000003,3276.5150000000003,39.2,672.525,2778.57,96.756,0.209,25.59,7.392,0.798,23.964000000000002,52.685,,65.5795,125.88303,12.9,15.80425
2018-10-01 10:00:00+02:00,257.71500000000003,3288.61,39.2,664.93,2754.7900000000004,96.756,0.209,19.218,7.47,1.008,23.994,52.685,,73.431,126.80525,12.822000000000001,15.765749999999999
2018-10-01 10:15:00+02:00,258.3475,3294.76,41.0375,667.87,2766.2700000000004,97.1225,0.2185,15.882,7.482,0.498,23.973,52.685,,81.89750000000001,126.574695,12.870000000000001,16.587999999999997
2018-10-01 10:30:00+02:00,258.52000000000004,3306.0350000000003,41.0375,668.4825,2749.6650000000004,96.3895,0.2185,13.668000000000001,7.5120000000000005,0.17400000000000002,23.922,52.685,,90.569,127.03580500000001,12.957,18.053749999999997
2018-10-01 10:45:00+02:00,257.255,3302.755,41.0375,669.9525,2733.2650000000003,96.756,0.2185,12.936,7.554,0.132,23.901,52.685,,96.19625,125.65247500000001,12.684000000000001,19.907249999999998
2018-10-01 11:00:00+02:00,257.8875,3293.94,41.0375,645.8199999999999,2652.2900000000004,96.93925,0.2185,6.558,7.572,0.28200000000000003,23.949,52.685,,98.98425,126.80525,12.75,21.83775
2018-10-01 11:15:00+02:00,257.4275,3295.17,37.975,638.1025,2591.2000000000003,96.93925,0.2185,6.984,7.602,0.552,23.946,52.685,,103.14575,126.34414000000001,12.858,23.17975
2018-10-01 11:30:00+02:00,257.71500000000003,3274.465,37.975,624.75,2493.415,96.93925,0.209,6.696,7.59,0.186,23.769000000000002,52.685,,107.16375000000001,125.42192,12.84,24.549249999999997
2018-10-01 11:45:00+02:00,258.6925,3258.4750000000004,37.975,617.645,2361.19,96.93925,0.209,7.356,7.626,0.20400000000000001,23.736,52.685,,109.25475,124.96081000000001,12.876,25.7015
2018-10-01 12:00:00+02:00,260.9925,3183.855,37.975,572.075,2181.815,96.93925,0.209,4.5,7.74,0.648,23.709,52.685,,112.43225000000001,122.19415000000001,13.029,27.035249999999998
2018-10-01 12:15:00+02:00,260.8775,3129.3250000000003,39.69,574.035,2108.63,96.57275,0.209,3.24,7.7700000000000005,0.228,23.703,52.685,,113.57000000000001,124.730255,13.035,28.484499999999997
2018-10-01 12:30:00+02:00,260.36,3145.11,39.69,573.545,2046.515,96.57275,0.209,4.902,7.8,0.27,23.664,52.685,,113.775,125.191365,13.26,29.5625
2018-10-01 12:45:00+02:00,259.7275,3136.7050000000004,39.69,577.71,2002.2350000000001,96.756,0.209,4.122,7.848,0.27,23.589000000000002,52.685,,114.52325,125.65247500000001,13.275,30.101499999999998
2018-10-01 13:00:00+02:00,259.6125,3129.1200000000003,39.69,534.835,1972.1000000000001,96.3895,0.2185,7.242,7.872,1.05,23.433,52.480000000000004,,113.43675,127.03580500000001,12.96,31.65525
2018-10-01 13:15:00+02:00,259.3825,3118.6650000000004,40.67,534.4675,1983.17,96.3895,0.2185,5.436,7.932,0.3,23.304000000000002,52.480000000000004,,115.497,127.26636,12.891,32.274
2018-10-01 13:30:00+02:00,259.325,3122.5600000000004,40.67,543.165,1965.13,96.93925,0.209,2.982,7.968,0.17400000000000002,23.1,52.480000000000004,,116.0505,125.88303,13.02,33.41525
2018-10-01 13:45:00+02:00,259.7275,3110.26,40.67,551.3725,1954.265,96.756,0.209,2.286,7.998,0.078,22.962,52.480000000000004,,116.49125000000001,125.42192,12.780000000000001,35.345749999999995
2018-10-01 14:00:00+02:00,260.245,3065.57,40.67,565.215,1940.1200000000001,96.756,0.209,2.844,8.004,0.276,22.992,52.480000000000004,,113.78525,125.65247500000001,13.083,36.44575
2018-10-01 14:15:00+02:00,260.82,3066.8,35.035,574.1575,1932.7400000000002,96.20625,0.209,2.508,8.028,0.192,22.974,52.480000000000004,,107.7685,125.65247500000001,13.377,38.422999999999995
2018-10-01 14:30:00+02:00,260.7625,3059.8300000000004,35.035,580.405,1919.825,96.20625,0.209,2.466,8.022,0.096,22.944,52.480000000000004,,108.88575,122.65526,13.485,40.3095
2018-10-01 14:45:00+02:00,260.13,3055.1150000000002,35.035,588.49,1894.6100000000001,96.3895,0.209,2.82,8.040000000000001,0.186,22.983,52.480000000000004,,105.50325000000001,121.73304,13.242,41.8495
2018-10-01 15:00:00+02:00,261.5675,3042.61,35.035,591.7975,1808.5100000000002,96.57275,0.209,3.0420000000000003,8.058,0.246,22.977,52.480000000000004,,98.9945,113.89417,13.335,42.096999999999994
2018-10-01 15:15:00+02:00,261.97,3029.9,34.6675,598.9025,1791.2900000000002,96.93925,0.209,2.676,8.106,0.258,22.974,52.480000000000004,,89.38000000000001,113.202505,13.446,42.28675
2018-10-01 15:30:00+02:00,260.935,3027.44,34.6675,599.515,1780.015,96.93925,0.209,2.328,8.124,0.426,22.995,52.480000000000004,,84.1525,121.041375,13.551,43.043
2018-10-01 15:45:00+02:00,261.28000000000003,3026.6200000000003,34.6675,598.78,1777.1450000000002,96.756,0.209,1.98,8.142,0.444,22.998,52.480000000000004,,77.37725,127.26636,13.473,43.04575
2018-10-01 16:00:00+02:00,261.165,3034.4100000000003,34.6675,603.5575,1759.1050000000002,96.57275,0.209,2.058,8.154,0.186,22.977,52.480000000000004,,70.4995,127.26636,12.924,43.64525
2018-10-01 16:15:00+02:00,262.02750000000003,3017.3950000000004,34.3,607.11,1768.3300000000002,96.57275,0.209,2.2920000000000003,8.166,0.9480000000000001,23.061,52.480000000000004,,63.4065,126.113585,12.252,44.64075
2018-10-01 16:30:00+02:00,262.2575,3011.2450000000003,34.3,607.355,1799.0800000000002,96.756,0.209,2.226,8.178,1.1340000000000001,23.076,52.480000000000004,,54.8785,121.041375,12.693,44.77825
2018-10-01 16:45:00+02:00,261.7975,3018.6250000000005,34.3,611.52,1872.6750000000002,96.756,0.209,1.6320000000000001,8.178,0.978,23.043,52.480000000000004,,48.820750000000004,123.11637,13.482000000000001,44.924
2018-10-01 17:00:00+02:00,261.7975,3110.67,34.3,637.0,1899.5300000000002,96.756,0.209,2.25,8.196,0.40800000000000003,22.95,52.685,,40.938500000000005,124.4997,13.593,45.485
2018-10-01 17:15:00+02:00,261.51,3151.8750000000005,32.83,637.1225,1959.8000000000002,96.57275,0.209,3.186,8.244,0.8220000000000001,23.07,52.685,,32.964,124.4997,13.632,42.174
2018-10-01 17:30:00+02:00,262.1425,3165.815,32.83,660.275,2063.1200000000003,96.93925,0.209,4.998,8.28,1.446,23.115000000000002,52.685,,24.395,124.96081000000001,13.707,41.38475
2018-10-01 17:45:00+02:00,262.315,3174.0150000000003,32.83,667.625,2147.5800000000004,96.57275,0.209,7.248,8.298,1.212,23.115000000000002,52.685,,17.917,125.191365,13.647,39.80625
2018-10-01 18:00:00+02:00,262.1425,3226.7000000000003,32.83,679.14,2179.355,96.3895,0.209,4.986,8.34,0.9420000000000001,23.058,52.685,,11.316,123.57748000000001,13.77,38.21675
2018-10-01 18:15:00+02:00,262.89,3264.01,33.1975,670.6875,2209.695,96.756,0.209,5.586,8.436,1.374,23.349,52.685,,6.7445,114.585835,13.659,37.35875
2018-10-01 18:30:00+02:00,263.12,3260.9350000000004,33.1975,673.505,2229.17,96.57275,0.209,10.824,8.502,0.606,23.481,52.685,,2.665,115.04694500000001,13.668000000000001,37.3065
2018-10-01 18:45:00+02:00,261.39500000000004,3254.3750000000005,33.1975,673.6274999999999,2270.7850000000003,95.83975,0.209,15.0,8.568,0.882,23.64,52.89,,0.738,126.574695,13.434000000000001,36.935249999999996
2018-10-01 19:00:00+02:00,262.1425,3246.9950000000003,33.1975,664.5625,2321.01,96.023,0.209,25.062,8.676,0.27,23.55,52.89,,0.041,127.03580500000001,12.924,37.0755
2018-10-01 19:15:00+02:00,261.6825,3257.86,32.83,651.455,2343.355,95.83975,0.209,27.948,8.796,0.312,23.619,52.89,,0.0,129.341355,13.368,37.07825
2018-10-01 19:30:00+02:00,261.165,3250.6850000000004,32.83,652.68,2338.4350000000004,96.023,0.209,24.45,8.790000000000001,0.18,23.595,52.89,,0.0,125.88303,13.494,37.268
2018-10-01 19:45:00+02:00,261.165,3244.5350000000003,32.83,653.2925,2335.565,96.023,0.209,21.858,8.856,0.17400000000000002,23.589000000000002,52.89,,0.0,126.34414000000001,13.203,38.007749999999994
2018-10-01 20:00:00+02:00,261.39500000000004,3254.5800000000004,32.83,654.885,2316.09,95.83975,0.209,18.084,8.916,0.492,23.601,53.095000000000006,,0.0,126.34414000000001,12.372,38.653999999999996
2018-10-01 20:15:00+02:00,261.28000000000003,3242.485,32.339999999999996,656.7225,2301.125,95.6565,0.209,13.206,8.946,0.36,23.481,53.095000000000006,,0.0,126.574695,12.699,39.88325
2018-10-01 20:30:00+02:00,261.5675,3254.9900000000002,32.339999999999996,657.335,2247.415,96.023,0.209,8.790000000000001,8.976,0.048,23.517,53.095000000000006,,0.0,125.88303,12.801,40.06475
2018-10-01 20:45:00+02:00,260.13,3229.98,32.339999999999996,664.0725,2183.4550000000004,95.83975,0.209,6.774,8.988,0.084,23.304000000000002,53.095000000000006,,0.0,126.113585,12.585,39.7925
2018-10-01 21:00:00+02:00,260.4175,3248.635,32.339999999999996,640.92,2072.96,95.83975,0.209,5.562,9.036,0.456,23.301000000000002,53.300000000000004,,0.0,127.26636,12.69,40.36175
2018-10-01 21:15:00+02:00,260.82,3246.7900000000004,33.075,643.0024999999999,2015.9700000000003,96.023,0.209,3.282,9.102,0.126,23.256,53.300000000000004,,0.0,128.18858,12.681000000000001,39.72925
2018-10-01 21:30:00+02:00,260.5325,3238.59,33.075,640.92,1927.6150000000002,96.3895,0.209,2.448,9.138,0.07200000000000001,23.28,53.300000000000004,,0.0,126.34414000000001,12.309000000000001,39.5505
2018-10-01 21:45:00+02:00,260.1875,3234.2850000000003,33.075,636.3874999999999,1833.93,96.3895,0.209,3.21,9.198,0.09,23.247,53.300000000000004,,0.0,125.88303,10.887,39.37175
2018-10-01 22:00:00+02:00,260.3025,3222.6000000000004,33.075,578.4449999999999,1769.15,96.023,0.209,4.824,9.234,0.396,23.322,51.865,,0.0,126.113585,10.917,38.467
2018-10-01 22:15:00+02:00,260.64750000000004,3208.4550000000004,36.505,568.155,1736.9650000000001,96.023,0.209,3.2880000000000003,9.258000000000001,0.07200000000000001,23.271,51.865,,0.0,124.03859,10.809000000000001,39.04175
2018-10-01 22:30:00+02:00,259.67,3208.4550000000004,36.505,553.8225,1668.2900000000002,96.023,0.209,2.61,9.276,0.078,23.085,51.660000000000004,,0.0,125.88303,10.863,39.451499999999996
2018-10-01 22:45:00+02:00,258.75,3214.605,36.505,527.24,1549.39,95.28999999999999,0.209,3.258,9.324,0.078,22.902,51.660000000000004,,0.0,126.113585,9.804,39.379999999999995
2018-10-01 23:00:00+02:00,259.6125,3194.925,36.505,481.5475,1403.43,95.6565,0.209,3.354,9.384,0.14400000000000002,23.097,53.095000000000006,,0.0,125.88303,10.197000000000001,39.2975
2018-10-01 23:15:00+02:00,259.325,3160.485,37.8525,474.565,1301.75,95.6565,0.209,3.192,9.42,0.18,23.202,52.480000000000004,,0.0,126.80525,9.885,38.961999999999996
2018-10-01 23:30:00+02:00,259.555,3161.3050000000003,37.8525,471.7475,1245.5800000000002,95.47325,0.2185,2.532,9.456,0.07200000000000001,23.115000000000002,52.480000000000004,,0.0,127.03580500000001,9.531,38.744749999999996
2018-10-01 23:45:00+02:00,259.6125,3162.1250000000005,37.8525,441.0,1239.43,95.47325,0.2185,2.154,9.516,0.096,23.211000000000002,52.480000000000004,,0.0,126.80525,9.132,38.312999999999995
2018-10-02 00:00:00+02:00,258.9225,3152.4900000000002,,378.4025,1356.8950000000002,95.6565,0.2185,1.854,9.552,0.66,23.433,44.28,,0.0,122.65526,8.736,37.881249999999994
2018-10-02 00:15:00+02:00,259.21000000000004,3156.385,,378.77,1332.295,95.47325,0.2185,1.476,9.57,0.63,23.325,44.28,,0.0,122.19415000000001,9.333,37.9775
2018-10-02 00:30:00+02:00,258.40500000000003,3169.0950000000003,,380.1175,1296.42,95.6565,0.2185,1.692,9.564,0.606,23.283,44.28,,0.0,122.424705,8.517,37.631
2018-10-02 00:45:00+02:00,258.98,3160.28,,375.7075,1260.545,95.47325,0.2185,1.764,9.588000000000001,0.612,23.25,44.28,,0.0,121.96359500000001,8.139,37.2955
2018-10-02 01:00:00+02:00,258.46250000000003,3133.835,,375.9525,1225.0800000000002,95.28999999999999,0.2185,1.302,9.57,0.648,23.334,44.28,,0.0,123.11637,8.538,36.36325
2018-10-02 01:15:00+02:00,257.4275,3114.565,,374.7275,1207.8600000000001,95.47325,0.2185,1.446,9.546,0.648,23.316,44.28,,0.0,123.808035,8.739,36.29175
2018-10-02 01:30:00+02:00,257.485,3120.1000000000004,,378.28,1167.27,95.6565,0.2185,1.758,9.552,0.684,23.367,44.28,,0.0,123.808035,8.043000000000001,35.74725
2018-10-02 01:45:00+02:00,258.29,3116.6150000000002,,373.625,1161.7350000000001,96.023,0.2185,1.314,9.564,0.642,23.373,44.28,,0.0,123.57748000000001,8.67,35.27975
2018-10-02 02:00:00+02:00,258.98,3125.635,,374.36,1195.97,95.47325,0.2185,1.164,9.558,0.738,23.559,44.28,,0.0,123.57748000000001,8.208,34.93325
2018-10-02 02:15:00+02:00,259.3825,3122.5600000000004,,374.115,1245.99,95.83975,0.2185,1.164,9.552,0.708,23.454,44.28,,0.0,123.57748000000001,8.718,35.202749999999995
2018-10-02 02:30:00+02:00,258.865,3124.61,,374.84999999999997,1280.8400000000001,95.47325,0.2185,1.164,9.522,0.75,23.436,44.28,,0.0,123.346925,7.890000000000001,35.783
2018-10-02 02:45:00+02:00,259.2675,3122.7650000000003,,374.36,1285.555,95.83975,0.2185,1.164,9.516,0.75,23.358,43.665000000000006,,0.0,121.50248500000001,7.893,35.662
2018-10-02 03:00:00+02:00,259.15250000000003,3123.175,,375.9525,1252.96,95.83975,0.2185,1.164,9.462,0.594,23.268,43.665000000000006,,0.0,120.58026500000001,8.352,35.9315
2018-10-02 03:15:00+02:00,258.6925,3087.0950000000003,,373.87,1243.1200000000001,96.3895,0.2185,1.164,9.444,0.6,23.004,43.665000000000006,,0.0,120.34971,9.645,36.70975
2018-10-02 03:30:00+02:00,258.865,3064.9550000000004,,374.2375,1239.635,96.3895,0.2185,1.164,9.408,0.5640000000000001,22.959,43.665000000000006,,0.0,118.274715,9.6,37.3285
2018-10-02 03:45:00+02:00,258.40500000000003,3050.8100000000004,,371.90999999999997,1247.015,96.3895,0.2185,1.164,9.39,0.636,22.647000000000002,43.665000000000006,,0.0,118.50527000000001,9.996,37.443999999999996
2018-10-02 04:00:00+02:00,257.6575,3104.315,,370.195,1235.74,95.83975,0.2185,1.164,9.348,0.582,23.016000000000002,43.665000000000006,,0.0,120.81082,10.329,37.708
2018-10-02 04:15:00+02:00,258.2325,3106.1600000000003,,368.72499999999997,1225.9,95.28999999999999,0.2185,1.164,9.324,0.594,23.301000000000002,43.665000000000006,,0.0,122.88581500000001,10.923,38.214
2018-10-02 04:30:00+02:00,258.175,3098.985,,372.2775,1262.595,95.47325,0.2185,1.164,9.294,0.528,23.325,43.46,,0.0,119.88860000000001,12.108,39.01425
2018-10-02 04:45:00+02:00,257.8875,3098.3700000000003,,379.3825,1294.3700000000001,95.47325,0.2185,1.164,9.252,0.528,23.187,43.46,,0.0,115.73861000000001,12.666,39.58625
2018-10-02 05:00:00+02:00,258.5775,3087.9150000000004,,389.4275,1388.055,96.023,0.2185,1.164,9.264,0.552,23.01,43.46,,0.0,111.819175,12.924,40.265499999999996
2018-10-02 05:15:00+02:00,259.6125,3089.76,,402.78,1499.1650000000002,95.83975,0.2185,1.17,9.234,0.54,23.052,43.665000000000006,,0.0,122.424705,13.467,40.595499999999994
2018-10-02 05:30:00+02:00,258.865,3042.405,,408.415,1631.1850000000002,95.47325,0.2185,1.164,9.216000000000001,0.54,23.001,43.46,,0.0,122.424705,14.016,40.6615
2018-10-02 05:45:00+02:00,258.8075,3014.525,,420.42,1725.2800000000002,95.47325,0.2185,1.212,9.186,0.528,22.95,44.895,,0.0,119.42749,14.316,41.129
2018-10-02 06:00:00+02:00,258.9225,3000.38,,460.84499999999997,1772.2250000000001,95.47325,0.2185,3.396,9.132,0.20400000000000001,22.650000000000002,45.1,,0.0,114.81639,14.451,42.515
2018-10-02 06:15:00+02:00,259.095,3006.94,,470.4,1849.5100000000002,95.6565,0.2185,5.8260000000000005,9.138,0.996,22.743000000000002,45.1,,0.0,120.81082,14.568,43.90925
2018-10-02 06:30:00+02:00,260.475,3029.4900000000002,,469.90999999999997,1923.1050000000002,95.6565,0.19949999999999998,11.922,9.168000000000001,1.248,22.923000000000002,45.1,,0.0,122.19415000000001,14.547,44.720499999999994
2018-10-02 06:45:00+02:00,260.705,3040.355,,476.15749999999997,1971.4850000000001,95.10674999999999,0.19,18.09,9.168000000000001,0.924,23.28,45.1,,0.0,121.96359500000001,14.433,45.48775
2018-10-02 07:00:00+02:00,261.165,3038.51,,523.6875,2009.2050000000002,95.47325,0.1805,19.296,9.174,0.36,23.43,44.690000000000005,,0.041,121.96359500000001,14.709,46.417249999999996
2018-10-02 07:15:00+02:00,260.705,3050.195,,525.525,2050.2050000000004,95.47325,0.1805,19.416,9.18,0.798,23.505,44.690000000000005,,0.5125000000000001,122.424705,14.145,48.0755
2018-10-02 07:30:00+02:00,260.7625,3013.09,,524.9125,2058.405,95.28999999999999,0.19,20.586000000000002,9.198,1.164,23.571,44.690000000000005,,2.71625,121.96359500000001,14.07,49.079249999999995
2018-10-02 07:45:00+02:00,260.7625,2976.6000000000004,,522.7075,2045.0800000000002,95.28999999999999,0.1805,24.282,9.198,1.374,23.568,44.690000000000005,,7.02125,123.346925,14.064,49.35975
2018-10-02 08:00:00+02:00,261.4525,2935.8050000000003,,512.6625,2016.9950000000001,95.6565,0.1805,28.506,9.15,1.374,23.523,44.690000000000005,,13.940000000000001,123.11637,13.719,49.84375
2018-10-02 08:15:00+02:00,261.4525,2928.0150000000003,,513.03,1982.555,94.9235,0.19,29.262,9.15,1.326,23.415,44.690000000000005,,20.797250000000002,122.19415000000001,13.239,49.6155
2018-10-02 08:30:00+02:00,261.39500000000004,2932.525,,514.01,1959.39,95.6565,0.19,26.418,9.162,1.068,23.277,44.690000000000005,,28.392500000000002,121.27193000000001,13.269,50.795249999999996
2018-10-02 08:45:00+02:00,261.1075,2949.13,,513.3975,1905.065,95.47325,0.19,23.988,9.174,1.122,23.232,44.690000000000005,,35.916000000000004,123.11637,12.414,51.741249999999994
2018-10-02 09:00:00+02:00,260.59000000000003,2956.51,,494.7775,1762.3850000000002,95.6565,0.1805,18.684,9.156,1.308,23.283,45.1,,43.685500000000005,123.11637,11.85,52.77525
2018-10-02 09:15:00+02:00,260.475,2953.4350000000004,,495.7575,1671.3650000000002,95.83975,0.19,17.31,9.156,0.966,23.283,44.895,,51.52675,121.73304,11.565,54.4995
2018-10-02 09:30:00+02:00,261.05,2960.61,,490.735,1648.4050000000002,95.47325,0.1805,13.554,9.18,0.624,23.226,44.895,,59.655,121.50248500000001,11.223,56.0175
2018-10-02 09:45:00+02:00,260.82,2945.235,,484.7325,1622.9850000000001,94.557,0.19,14.358,9.18,0.396,23.208000000000002,44.895,,64.534,120.58026500000001,10.446,58.89125
