,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2018-04-01 00:00:00+02:00,4685.0,12619.0,3355.0,2779.0,227.0,20.0,2469.0,1655.0,37.0,9167.0,390.0,219.0,0.0,397.0,1645.0,7001.0
2018-04-01 00:15:00+02:00,4639.0,12608.0,3350.0,2734.0,227.0,20.0,1588.0,1645.0,41.0,9100.0,390.0,219.0,0.0,397.0,1604.0,7272.0
2018-04-01 00:30:00+02:00,4623.0,12518.0,3365.0,2725.0,228.0,20.0,962.0,1639.0,42.0,9000.0,390.0,219.0,0.0,394.0,1526.0,7546.0
2018-04-01 00:45:00+02:00,4621.0,12212.0,3321.0,2633.0,229.0,20.0,785.0,1638.0,45.0,8922.0,390.0,219.0,0.0,397.0,1476.0,7690.0
2018-04-01 01:00:00+02:00,4605.0,11961.0,3185.0,2388.0,228.0,20.0,1010.0,1636.0,53.0,8876.0,390.0,219.0,0.0,394.0,1418.0,7896.0
2018-04-01 01:15:00+02:00,4605.0,11891.0,3185.0,2391.0,228.0,20.0,363.0,1637.0,49.0,8781.0,390.0,219.0,0.0,397.0,1366.0,8237.0
2018-04-01 01:30:00+02:00,4623.0,11899.0,3194.0,2395.0,227.0,20.0,313.0,1639.0,46.0,8702.0,390.0,219.0,0.0,393.0,1279.0,8577.0
2018-04-01 01:45:00+02:00,4627.0,11908.0,3183.0,2362.0,218.0,21.0,269.0,1639.0,44.0,8637.0,390.0,219.0,0.0,393.0,1236.0,8919.0
2018-04-01 02:00:00+02:00,4625.0,11886.0,3107.0,2268.0,216.0,20.0,283.0,1638.0,54.0,8588.0,390.0,219.0,0.0,387.0,1209.0,9095.0
2018-04-01 02:15:00+02:00,4613.0,11727.0,3110.0,2199.0,219.0,21.0,268.0,1637.0,46.0,8490.0,390.0,219.0,0.0,383.0,1219.0,9428.0
2018-04-01 02:30:00+02:00,4621.0,11649.0,3113.0,2158.0,215.0,20.0,240.0,1637.0,45.0,8409.0,390.0,219.0,0.0,386.0,1199.0,9807.0
2018-04-01 02:45:00+02:00,4583.0,11395.0,3080.0,2158.0,215.0,21.0,240.0,1628.0,45.0,8327.0,390.0,219.0,0.0,382.0,1187.0,10250.0
2018-04-01 03:00:00+02:00,4604.0,10978.0,3062.0,2177.0,216.0,21.0,240.0,1627.0,50.0,8271.0,390.0,219.0,0.0,377.0,1159.0,10475.0
2018-04-01 03:15:00+02:00,4599.0,10838.0,3048.0,2176.0,218.0,21.0,240.0,1620.0,50.0,8174.0,390.0,219.0,0.0,351.0,1119.0,10701.0
2018-04-01 03:30:00+02:00,4609.0,10794.0,3062.0,2216.0,216.0,21.0,240.0,1622.0,47.0,8118.0,390.0,219.0,0.0,357.0,1089.0,10812.0
2018-04-01 03:45:00+02:00,4613.0,10791.0,3032.0,2230.0,219.0,21.0,301.0,1625.0,47.0,8046.0,390.0,219.0,0.0,361.0,1051.0,11153.0
2018-04-01 04:00:00+02:00,4615.0,10689.0,3051.0,2264.0,216.0,20.0,301.0,1627.0,45.0,7988.0,390.0,219.0,0.0,363.0,1006.0,11445.0
2018-04-01 04:15:00+02:00,4617.0,10549.0,3061.0,2191.0,223.0,20.0,306.0,1624.0,43.0,7915.0,390.0,219.0,0.0,357.0,1007.0,11808.0
2018-04-01 04:30:00+02:00,4621.0,10468.0,3071.0,2187.0,229.0,20.0,306.0,1626.0,41.0,7861.0,390.0,219.0,0.0,363.0,1009.0,12129.0
2018-04-01 04:45:00+02:00,4626.0,10278.0,3069.0,2173.0,229.0,20.0,271.0,1628.0,38.0,7805.0,390.0,219.0,0.0,363.0,1032.0,12288.0
2018-04-01 05:00:00+02:00,4628.0,10334.0,3126.0,2222.0,229.0,20.0,197.0,1623.0,41.0,7869.0,391.0,219.0,0.0,362.0,1045.0,12464.0
2018-04-01 05:15:00+02:00,4633.0,10223.0,3123.0,2216.0,229.0,20.0,197.0,1622.0,37.0,7865.0,391.0,219.0,0.0,362.0,1070.0,12877.0
2018-04-01 05:30:00+02:00,4619.0,10189.0,3143.0,2221.0,228.0,20.0,197.0,1620.0,32.0,7812.0,391.0,219.0,0.0,356.0,1088.0,13066.0
2018-04-01 05:45:00+02:00,4637.0,10034.0,3152.0,2249.0,229.0,20.0,197.0,1625.0,35.0,7816.0,391.0,219.0,0.0,352.0,1109.0,13206.0
2018-04-01 06:00:00+02:00,4656.0,9597.0,3187.0,2492.0,229.0,20.0,199.0,1624.0,50.0,7879.0,394.0,219.0,0.0,352.0,1105.0,13406.0
2018-04-01 06:15:00+02:00,4659.0,9596.0,3204.0,2620.0,229.0,20.0,202.0,1619.0,52.0,7906.0,394.0,219.0,0.0,352.0,1095.0,13415.0
2018-04-01 06:30:00+02:00,4655.0,9651.0,3227.0,2728.0,229.0,20.0,231.0,1618.0,53.0,7910.0,394.0,220.0,0.0,352.0,1103.0,13391.0
2018-04-01 06:45:00+02:00,4657.0,9856.0,3212.0,2764.0,229.0,20.0,231.0,1620.0,51.0,7905.0,394.0,220.0,8.0,352.0,1108.0,13514.0
2018-04-01 07:00:00+02:00,4671.0,9914.0,3232.0,2791.0,229.0,20.0,245.0,1620.0,56.0,7898.0,395.0,220.0,58.0,352.0,1048.0,13677.0
2018-04-01 07:15:00+02:00,4653.0,9854.0,3219.0,2839.0,229.0,20.0,481.0,1619.0,60.0,7909.0,394.0,220.0,203.0,352.0,967.0,13625.0
2018-04-01 07:30:00+02:00,4661.0,9513.0,3242.0,2843.0,229.0,20.0,696.0,1623.0,64.0,7910.0,395.0,220.0,419.0,352.0,928.0,13575.0
2018-04-01 07:45:00+02:00,4660.0,9371.0,3288.0,2847.0,228.0,20.0,725.0,1627.0,66.0,7925.0,394.0,220.0,669.0,352.0,954.0,13598.0
2018-04-01 08:00:00+02:00,4658.0,9221.0,3308.0,2828.0,228.0,20.0,1227.0,1611.0,64.0,7913.0,389.0,220.0,1088.0,350.0,969.0,13627.0
2018-04-01 08:15:00+02:00,4648.0,9315.0,3408.0,2834.0,228.0,20.0,1211.0,1628.0,64.0,7923.0,389.0,219.0,1497.0,352.0,1013.0,13596.0
2018-04-01 08:30:00+02:00,4664.0,9336.0,3535.0,2913.0,228.0,20.0,1395.0,1630.0,70.0,7923.0,389.0,220.0,1809.0,352.0,1003.0,13693.0
2018-04-01 08:45:00+02:00,4660.0,9533.0,3539.0,2934.0,228.0,20.0,1427.0,1636.0,67.0,7912.0,389.0,219.0,2202.0,352.0,1006.0,13858.0
2018-04-01 09:00:00+02:00,4642.0,9806.0,3551.0,2934.0,229.0,20.0,1440.0,1635.0,62.0,7897.0,394.0,219.0,2601.0,342.0,976.0,13904.0
2018-04-01 09:15:00+02:00,4631.0,9838.0,3559.0,2954.0,228.0,20.0,1749.0,1637.0,62.0,7892.0,394.0,219.0,2997.0,340.0,992.0,13898.0
2018-04-01 09:30:00+02:00,4680.0,9981.0,3588.0,3033.0,229.0,19.0,1570.0,1644.0,57.0,7893.0,394.0,219.0,3353.0,349.0,977.0,14002.0
2018-04-01 09:45:00+02:00,4681.0,10017.0,3582.0,3049.0,229.0,19.0,1120.0,1646.0,55.0,7882.0,394.0,219.0,3859.0,343.0,984.0,14021.0
2018-04-01 10:00:00+02:00,4696.0,10052.0,3548.0,3125.0,228.0,19.0,1212.0,1647.0,53.0,7890.0,394.0,219.0,4308.0,343.0,980.0,14280.0
2018-04-01 10:15:00+02:00,4689.0,10015.0,3550.0,3098.0,229.0,19.0,693.0,1645.0,56.0,7907.0,394.0,219.0,4847.0,341.0,1010.0,14454.0
2018-04-01 10:30:00+02:00,4702.0,10033.0,3569.0,3008.0,230.0,19.0,844.0,1646.0,54.0,7898.0,394.0,219.0,5396.0,342.0,1017.0,14710.0
2018-04-01 10:45:00+02:00,4706.0,10025.0,3565.0,3017.0,231.0,20.0,523.0,1642.0,51.0,7883.0,394.0,220.0,5893.0,342.0,1007.0,14951.0
2018-04-01 11:00:00+02:00,4720.0,9980.0,3558.0,3093.0,230.0,19.0,505.0,1639.0,56.0,7902.0,394.0,220.0,6392.0,339.0,1001.0,14971.0
2018-04-01 11:15:00+02:00,4713.0,9859.0,3588.0,3143.0,230.0,20.0,604.0,1643.0,63.0,7894.0,394.0,220.0,6844.0,335.0,1041.0,14966.0
2018-04-01 11:30:00+02:00,4712.0,9828.0,3590.0,3117.0,229.0,19.0,551.0,1642.0,53.0,7880.0,394.0,220.0,7239.0,342.0,1056.0,15045.0
2018-04-01 11:45:00+02:00,4705.0,9856.0,3576.0,3138.0,229.0,19.0,348.0,1638.0,49.0,7864.0,394.0,220.0,7625.0,342.0,1095.0,15256.0
2018-04-01 12:00:00+02:00,4704.0,9962.0,3564.0,3114.0,229.0,19.0,325.0,1637.0,52.0,7909.0,394.0,220.0,7933.0,341.0,1159.0,15500.0
2018-04-01 12:15:00+02:00,4719.0,9951.0,3544.0,3004.0,229.0,19.0,318.0,1635.0,51.0,7887.0,394.0,220.0,8336.0,341.0,1156.0,15640.0
2018-04-01 12:30:00+02:00,4702.0,9897.0,3543.0,2847.0,229.0,19.0,264.0,1632.0,44.0,7793.0,394.0,219.0,9088.0,352.0,1205.0,15818.0
2018-04-01 12:45:00+02:00,4697.0,9631.0,3524.0,2764.0,229.0,19.0,262.0,1630.0,40.0,7700.0,394.0,219.0,9516.0,344.0,1230.0,15784.0
2018-04-01 13:00:00+02:00,4677.0,9255.0,3468.0,2552.0,230.0,19.0,231.0,1627.0,57.0,7848.0,394.0,219.0,9665.0,352.0,1197.0,15841.0
2018-04-01 13:15:00+02:00,4709.0,9028.0,3437.0,2598.0,229.0,19.0,225.0,1631.0,55.0,7833.0,394.0,219.0,10003.0,352.0,1186.0,16116.0
2018-04-01 13:30:00+02:00,4707.0,8938.0,3460.0,2574.0,229.0,19.0,227.0,1624.0,53.0,7834.0,394.0,219.0,10206.0,351.0,1219.0,16264.0
2018-04-01 13:45:00+02:00,4698.0,8744.0,3457.0,2544.0,229.0,19.0,227.0,1621.0,44.0,7818.0,395.0,220.0,10101.0,349.0,1272.0,16430.0
2018-04-01 14:00:00+02:00,4695.0,8307.0,3457.0,2374.0,229.0,19.0,233.0,1616.0,58.0,7887.0,395.0,220.0,10473.0,342.0,1390.0,16824.0
2018-04-01 14:15:00+02:00,4701.0,8204.0,3436.0,2341.0,229.0,19.0,229.0,1619.0,52.0,7831.0,394.0,220.0,10612.0,351.0,1455.0,17063.0
2018-04-01 14:30:00+02:00,4686.0,8107.0,3445.0,2251.0,229.0,19.0,274.0,1610.0,50.0,7618.0,394.0,220.0,10735.0,349.0,1503.0,17163.0
2018-04-01 14:45:00+02:00,4696.0,8065.0,3426.0,2200.0,229.0,19.0,323.0,1604.0,45.0,7370.0,394.0,219.0,10563.0,350.0,1570.0,17594.0
2018-04-01 15:00:00+02:00,4713.0,7951.0,3418.0,2163.0,229.0,19.0,232.0,1606.0,51.0,7449.0,394.0,219.0,10650.0,348.0,1637.0,18013.0
2018-04-01 15:15:00+02:00,4714.0,7696.0,3403.0,2223.0,229.0,19.0,230.0,1600.0,52.0,7499.0,394.0,219.0,10090.0,348.0,1656.0,18181.0
2018-04-01 15:30:00+02:00,4710.0,7485.0,3432.0,2218.0,229.0,20.0,231.0,1598.0,41.0,7461.0,394.0,220.0,9514.0,353.0,1658.0,18274.0
2018-04-01 15:45:00+02:00,4720.0,7406.0,3420.0,2219.0,229.0,20.0,231.0,1598.0,38.0,7198.0,395.0,219.0,9139.0,350.0,1658.0,18900.0
2018-04-01 16:00:00+02:00,4707.0,7408.0,3418.0,2181.0,229.0,19.0,227.0,1561.0,43.0,6719.0,395.0,220.0,8868.0,354.0,1645.0,19332.0
2018-04-01 16:15:00+02:00,4710.0,7306.0,3406.0,2187.0,229.0,20.0,228.0,1488.0,45.0,6699.0,387.0,220.0,8279.0,354.0,1720.0,19378.0
2018-04-01 16:30:00+02:00,4716.0,7250.0,3399.0,2162.0,229.0,20.0,231.0,1484.0,52.0,6811.0,380.0,216.0,7593.0,349.0,1760.0,19294.0
2018-04-01 16:45:00+02:00,4698.0,7099.0,3411.0,2160.0,229.0,20.0,231.0,1477.0,54.0,6750.0,380.0,213.0,6647.0,348.0,1783.0,19098.0
2018-04-01 17:00:00+02:00,4713.0,6995.0,3356.0,2157.0,229.0,20.0,227.0,1480.0,37.0,6657.0,377.0,213.0,5920.0,353.0,1811.0,18697.0
2018-04-01 17:15:00+02:00,4742.0,7037.0,3334.0,2155.0,229.0,20.0,232.0,1484.0,59.0,6357.0,369.0,211.0,5386.0,351.0,1770.0,18220.0
2018-04-01 17:30:00+02:00,4739.0,6998.0,3358.0,2191.0,229.0,20.0,232.0,1481.0,51.0,6533.0,369.0,208.0,4809.0,346.0,1744.0,18485.0
2018-04-01 17:45:00+02:00,4746.0,7106.0,3322.0,2208.0,229.0,20.0,313.0,1484.0,59.0,6715.0,371.0,208.0,4039.0,342.0,1741.0,18387.0
2018-04-01 18:00:00+02:00,4737.0,7835.0,3434.0,2429.0,229.0,20.0,700.0,1484.0,47.0,6869.0,388.0,209.0,3265.0,347.0,1761.0,17906.0
2018-04-01 18:15:00+02:00,4748.0,8892.0,3437.0,2563.0,229.0,20.0,611.0,1491.0,40.0,7078.0,390.0,217.0,2520.0,344.0,1688.0,17606.0
2018-04-01 18:30:00+02:00,4743.0,9301.0,3449.0,2752.0,229.0,20.0,640.0,1536.0,34.0,7246.0,389.0,217.0,1738.0,347.0,1650.0,17292.0
2018-04-01 18:45:00+02:00,4728.0,9414.0,3478.0,2844.0,229.0,20.0,893.0,1583.0,35.0,7399.0,391.0,217.0,1130.0,343.0,1613.0,16585.0
2018-04-01 19:00:00+02:00,4732.0,9833.0,3626.0,2919.0,229.0,20.0,1157.0,1598.0,31.0,7467.0,394.0,218.0,668.0,346.0,1521.0,15869.0
2018-04-01 19:15:00+02:00,4732.0,10442.0,3688.0,2965.0,228.0,20.0,872.0,1600.0,32.0,7568.0,394.0,219.0,305.0,347.0,1426.0,15274.0
2018-04-01 19:30:00+02:00,4724.0,10883.0,3670.0,2983.0,228.0,20.0,627.0,1598.0,33.0,7648.0,391.0,219.0,85.0,347.0,1314.0,14986.0
2018-04-01 19:45:00+02:00,4726.0,11239.0,3692.0,3035.0,228.0,20.0,1095.0,1597.0,34.0,7713.0,391.0,218.0,7.0,347.0,1238.0,14760.0
2018-04-01 20:00:00+02:00,4725.0,11458.0,3670.0,3078.0,229.0,20.0,2420.0,1597.0,33.0,7744.0,391.0,218.0,0.0,348.0,1227.0,14319.0
2018-04-01 20:15:00+02:00,4719.0,11540.0,3709.0,3141.0,228.0,20.0,2505.0,1595.0,33.0,7762.0,392.0,218.0,0.0,352.0,1259.0,14052.0
2018-04-01 20:30:00+02:00,4725.0,11596.0,3697.0,3226.0,229.0,20.0,2306.0,1595.0,33.0,7762.0,392.0,218.0,0.0,352.0,1207.0,13719.0
2018-04-01 20:45:00+02:00,4714.0,11513.0,3710.0,3289.0,229.0,20.0,2007.0,1598.0,33.0,7770.0,392.0,219.0,0.0,347.0,1172.0,13451.0
2018-04-01 21:00:00+02:00,4710.0,11391.0,3694.0,3336.0,229.0,20.0,1767.0,1599.0,35.0,7780.0,394.0,218.0,0.0,345.0,1146.0,13268.0
2018-04-01 21:15:00+02:00,4713.0,11360.0,3707.0,3325.0,230.0,20.0,1500.0,1594.0,33.0,7784.0,394.0,219.0,0.0,352.0,1119.0,13271.0
2018-04-01 21:30:00+02:00,4706.0,11378.0,3710.0,3313.0,229.0,20.0,1388.0,1589.0,32.0,7795.0,394.0,219.0,0.0,352.0,1040.0,13066.0
2018-04-01 21:45:00+02:00,4701.0,11340.0,3712.0,3306.0,229.0,20.0,1540.0,1589.0,32.0,7793.0,394.0,219.0,0.0,352.0,969.0,12865.0
2018-04-01 22:00:00+02:00,4693.0,11386.0,3675.0,3298.0,229.0,20.0,2520.0,1584.0,36.0,7801.0,393.0,219.0,0.0,352.0,955.0,12695.0
2018-04-01 22:15:00+02:00,4690.0,11366.0,3687.0,3294.0,224.0,20.0,2144.0,1581.0,32.0,7803.0,393.0,219.0,0.0,352.0,938.0,12624.0
2018-04-01 22:30:00+02:00,4697.0,11388.0,3671.0,3282.0,221.0,20.0,1794.0,1584.0,32.0,7818.0,393.0,219.0,0.0,352.0,908.0,12663.0
2018-04-01 22:45:00+02:00,4692.0,11363.0,3654.0,3211.0,226.0,20.0,1652.0,1586.0,33.0,7816.0,393.0,219.0,0.0,352.0,867.0,12849.0
2018-04-01 23:00:00+02:00,4710.0,11452.0,3567.0,3092.0,229.0,21.0,1849.0,1587.0,36.0,7832.0,393.0,219.0,0.0,353.0,839.0,12826.0
2018-04-01 23:15:00+02:00,4702.0,11496.0,3572.0,2955.0,229.0,21.0,1337.0,1585.0,32.0,7831.0,393.0,219.0,0.0,353.0,808.0,12737.0
2018-04-01 23:30:00+02:00,4713.0,11558.0,3586.0,2831.0,229.0,21.0,971.0,1587.0,32.0,7832.0,393.0,219.0,0.0,353.0,791.0,12470.0
2018-04-01 23:45:00+02:00,4694.0,11602.0,3573.0,2812.0,229.0,21.0,697.0,1582.0,32.0,7825.0,393.0,219.0,0.0,353.0,823.0,12192.0
2018-04-02 00:00:00+02:00,4687.0,11339.0,3433.0,3007.0,229.0,21.0,779.0,1582.0,32.0,7839.0,398.0,219.0,0.0,354.0,813.0,12023.0
2018-04-02 00:15:00+02:00,4691.0,11306.0,3440.0,2983.0,229.0,21.0,617.0,1575.0,33.0,7839.0,398.0,219.0,0.0,354.0,739.0,12001.0
2018-04-02 00:30:00+02:00,4690.0,11386.0,3447.0,2985.0,229.0,21.0,431.0,1579.0,35.0,7850.0,398.0,219.0,0.0,354.0,686.0,12039.0
2018-04-02 00:45:00+02:00,4669.0,11354.0,3424.0,2886.0,229.0,21.0,460.0,1576.0,36.0,7848.0,398.0,219.0,0.0,354.0,651.0,11976.0
2018-04-02 01:00:00+02:00,4668.0,11322.0,3430.0,2896.0,229.0,21.0,650.0,1574.0,44.0,7864.0,397.0,219.0,0.0,354.0,671.0,11737.0
2018-04-02 01:15:00+02:00,4664.0,11310.0,3432.0,2970.0,229.0,21.0,689.0,1573.0,51.0,7870.0,397.0,219.0,0.0,359.0,688.0,11463.0
2018-04-02 01:30:00+02:00,4692.0,11425.0,3438.0,3041.0,229.0,21.0,540.0,1578.0,51.0,7877.0,398.0,219.0,0.0,357.0,709.0,11242.0
2018-04-02 01:45:00+02:00,4692.0,11562.0,3427.0,3099.0,229.0,21.0,323.0,1580.0,52.0,7878.0,398.0,219.0,0.0,356.0,727.0,11066.0
2018-04-02 02:00:00+02:00,4679.0,11965.0,3408.0,3073.0,229.0,21.0,266.0,1577.0,53.0,7894.0,398.0,219.0,0.0,353.0,720.0,10936.0
2018-04-02 02:15:00+02:00,4688.0,11987.0,3403.0,2959.0,229.0,21.0,253.0,1580.0,51.0,7898.0,398.0,219.0,0.0,352.0,714.0,10707.0
2018-04-02 02:30:00+02:00,4677.0,12012.0,3420.0,2869.0,229.0,21.0,271.0,1578.0,51.0,7902.0,398.0,219.0,0.0,353.0,715.0,10673.0
2018-04-02 02:45:00+02:00,4677.0,12130.0,3392.0,2877.0,228.0,21.0,284.0,1577.0,51.0,7903.0,398.0,219.0,0.0,348.0,693.0,10523.0
2018-04-02 03:00:00+02:00,4683.0,12341.0,3394.0,2897.0,227.0,21.0,435.0,1576.0,51.0,7905.0,398.0,219.0,0.0,353.0,625.0,10226.0
2018-04-02 03:15:00+02:00,4689.0,12365.0,3410.0,2902.0,228.0,21.0,610.0,1575.0,51.0,7901.0,398.0,219.0,0.0,351.0,612.0,9676.0
2018-04-02 03:30:00+02:00,4674.0,12439.0,3417.0,2898.0,228.0,21.0,765.0,1570.0,51.0,7902.0,398.0,219.0,0.0,346.0,600.0,9245.0
2018-04-02 03:45:00+02:00,4697.0,12497.0,3395.0,2863.0,227.0,21.0,837.0,1572.0,51.0,7902.0,398.0,219.0,0.0,350.0,608.0,8812.0
2018-04-02 04:00:00+02:00,4692.0,12719.0,3413.0,2952.0,226.0,21.0,476.0,1565.0,50.0,7908.0,398.0,219.0,0.0,350.0,624.0,8481.0
2018-04-02 04:15:00+02:00,4703.0,12703.0,3412.0,2976.0,227.0,21.0,325.0,1567.0,41.0,7907.0,398.0,219.0,0.0,353.0,635.0,8248.0
2018-04-02 04:30:00+02:00,4705.0,12702.0,3423.0,2977.0,227.0,21.0,609.0,1570.0,45.0,7905.0,398.0,219.0,0.0,353.0,649.0,7929.0
2018-04-02 04:45:00+02:00,4703.0,12681.0,3401.0,2978.0,229.0,21.0,715.0,1571.0,44.0,7908.0,398.0,219.0,0.0,353.0,637.0,7655.0
2018-04-02 05:00:00+02:00,4714.0,12721.0,3444.0,3007.0,229.0,20.0,658.0,1569.0,45.0,7911.0,398.0,219.0,0.0,355.0,653.0,7333.0
2018-04-02 05:15:00+02:00,4709.0,12769.0,3435.0,2974.0,228.0,20.0,626.0,1570.0,44.0,7907.0,398.0,219.0,0.0,353.0,642.0,7151.0
2018-04-02 05:30:00+02:00,4711.0,12796.0,3466.0,3002.0,228.0,21.0,640.0,1568.0,46.0,7905.0,398.0,219.0,0.0,353.0,660.0,6974.0
2018-04-02 05:45:00+02:00,4713.0,12911.0,3490.0,3078.0,228.0,21.0,641.0,1566.0,45.0,7905.0,398.0,219.0,0.0,353.0,615.0,6811.0
2018-04-02 06:00:00+02:00,4731.0,13009.0,3670.0,3205.0,229.0,21.0,736.0,1567.0,44.0,7899.0,398.0,219.0,0.0,360.0,571.0,6687.0
2018-04-02 06:15:00+02:00,4710.0,13045.0,3657.0,3303.0,229.0,20.0,848.0,1560.0,44.0,7898.0,397.0,219.0,0.0,358.0,552.0,6574.0
2018-04-02 06:30:00+02:00,4716.0,13049.0,3691.0,3367.0,228.0,20.0,938.0,1558.0,43.0,7896.0,397.0,219.0,2.0,358.0,531.0,6413.0
2018-04-02 06:45:00+02:00,4735.0,13193.0,3654.0,3422.0,229.0,21.0,712.0,1555.0,39.0,7897.0,397.0,219.0,25.0,357.0,526.0,6209.0
2018-04-02 07:00:00+02:00,4727.0,13238.0,3681.0,3420.0,229.0,20.0,659.0,1555.0,37.0,7894.0,397.0,219.0,174.0,350.0,490.0,6007.0
2018-04-02 07:15:00+02:00,4717.0,13333.0,3649.0,3443.0,228.0,20.0,633.0,1557.0,37.0,7896.0,397.0,219.0,572.0,350.0,455.0,5655.0
2018-04-02 07:30:00+02:00,4708.0,13335.0,3701.0,3491.0,229.0,21.0,643.0,1559.0,41.0,7895.0,398.0,219.0,1199.0,350.0,449.0,5398.0
2018-04-02 07:45:00+02:00,4712.0,13309.0,3665.0,3665.0,229.0,21.0,640.0,1561.0,38.0,7895.0,398.0,219.0,2022.0,343.0,413.0,5155.0
2018-04-02 08:00:00+02:00,4712.0,13083.0,3849.0,3732.0,229.0,21.0,1612.0,1559.0,37.0,7879.0,397.0,219.0,2965.0,319.0,378.0,4834.0
2018-04-02 08:15:00+02:00,4705.0,12973.0,3858.0,3760.0,229.0,21.0,1842.0,1558.0,37.0,7892.0,397.0,219.0,4081.0,298.0,332.0,4513.0
2018-04-02 08:30:00+02:00,4714.0,12929.0,3925.0,3745.0,228.0,21.0,2028.0,1557.0,38.0,7898.0,397.0,219.0,5337.0,327.0,308.0,4151.0
2018-04-02 08:45:00+02:00,4704.0,12880.0,3856.0,3717.0,228.0,21.0,2034.0,1560.0,38.0,7895.0,397.0,219.0,6545.0,339.0,297.0,3748.0
2018-04-02 09:00:00+02:00,4707.0,12532.0,3728.0,3591.0,229.0,20.0,2052.0,1554.0,37.0,7882.0,398.0,219.0,7862.0,339.0,275.0,3402.0
2018-04-02 09:15:00+02:00,4702.0,12526.0,3534.0,3309.0,229.0,20.0,2159.0,1554.0,37.0,7877.0,397.0,219.0,9251.0,339.0,270.0,3230.0
2018-04-02 09:30:00+02:00,4700.0,12528.0,3542.0,3181.0,229.0,20.0,2124.0,1556.0,39.0,7871.0,397.0,219.0,10620.0,343.0,281.0,3064.0
2018-04-02 09:45:00+02:00,4701.0,12486.0,3477.0,3089.0,229.0,20.0,2072.0,1563.0,39.0,7849.0,397.0,219.0,11939.0,339.0,303.0,2927.0
2018-04-02 10:00:00+02:00,4713.0,12241.0,3344.0,3116.0,229.0,20.0,2028.0,1572.0,38.0,7883.0,398.0,219.0,13065.0,339.0,325.0,2786.0
2018-04-02 10:15:00+02:00,4699.0,12251.0,3318.0,3069.0,229.0,20.0,1844.0,1575.0,37.0,7865.0,397.0,219.0,14443.0,339.0,379.0,2755.0
2018-04-02 10:30:00+02:00,4697.0,12301.0,3308.0,3024.0,229.0,20.0,1839.0,1572.0,39.0,7770.0,397.0,219.0,15515.0,333.0,421.0,2763.0
2018-04-02 10:45:00+02:00,4682.0,12352.0,3299.0,3006.0,229.0,19.0,1826.0,1570.0,44.0,7632.0,398.0,219.0,16401.0,339.0,455.0,2936.0
2018-04-02 11:00:00+02:00,4679.0,12717.0,3151.0,2919.0,230.0,19.0,358.0,1572.0,44.0,7592.0,398.0,219.0,17391.0,340.0,482.0,3053.0
2018-04-02 11:15:00+02:00,4681.0,12664.0,3156.0,2909.0,229.0,19.0,356.0,1572.0,45.0,7610.0,398.0,219.0,18277.0,336.0,531.0,3168.0
2018-04-02 11:30:00+02:00,4688.0,12670.0,3147.0,2927.0,229.0,19.0,329.0,1577.0,46.0,7483.0,398.0,219.0,19207.0,338.0,584.0,3310.0
2018-04-02 11:45:00+02:00,4682.0,12518.0,3145.0,2921.0,229.0,19.0,316.0,1575.0,45.0,7301.0,393.0,219.0,19699.0,344.0,604.0,3440.0
2018-04-02 12:00:00+02:00,4669.0,12048.0,2947.0,2721.0,230.0,19.0,272.0,1575.0,40.0,7601.0,380.0,216.0,20274.0,340.0,637.0,3545.0
2018-04-02 12:15:00+02:00,4674.0,11648.0,2942.0,2652.0,229.0,19.0,269.0,1574.0,38.0,7718.0,373.0,210.0,20942.0,339.0,670.0,3678.0
