,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2018-06-01 00:00:00+02:00,9.0,118.0,239.0,18.0,0.0,124.0,578.0,905.0
2018-06-01 01:00:00+02:00,9.0,106.0,197.0,15.0,0.0,122.0,568.0,892.0
2018-06-01 02:00:00+02:00,9.0,106.0,195.0,14.0,0.0,120.0,549.0,801.0
2018-06-01 03:00:00+02:00,9.0,104.0,202.0,14.0,0.0,119.0,499.0,765.0
2018-06-01 04:00:00+02:00,9.0,107.0,225.0,15.0,1.0,119.0,460.0,724.0
2018-06-01 05:00:00+02:00,9.0,106.0,238.0,15.0,17.0,118.0,404.0,700.0
2018-06-01 06:00:00+02:00,14.0,122.0,332.0,19.0,65.0,121.0,328.0,657.0
2018-06-01 07:00:00+02:00,19.0,157.0,364.0,24.0,151.0,132.0,301.0,543.0
2018-06-01 08:00:00+02:00,19.0,146.0,305.0,18.0,279.0,134.0,315.0,517.0
2018-06-01 09:00:00+02:00,19.0,173.0,329.0,19.0,428.0,133.0,303.0,399.0
2018-06-01 10:00:00+02:00,20.0,233.0,437.0,25.0,549.0,133.0,291.0,376.0
2018-06-01 11:00:00+02:00,19.0,183.0,383.0,19.0,637.0,132.0,246.0,474.0
2018-06-01 12:00:00+02:00,19.0,193.0,387.0,17.0,675.0,129.0,207.0,659.0
2018-06-01 13:00:00+02:00,18.0,174.0,385.0,17.0,680.0,128.0,184.0,711.0
2018-06-01 14:00:00+02:00,18.0,147.0,395.0,15.0,656.0,125.0,207.0,661.0
2018-06-01 15:00:00+02:00,17.0,166.0,438.0,23.0,613.0,122.0,161.0,523.0
2018-06-01 16:00:00+02:00,16.0,156.0,426.0,21.0,525.0,125.0,156.0,351.0
2018-06-01 17:00:00+02:00,16.0,162.0,376.0,19.0,396.0,124.0,209.0,239.0
2018-06-01 18:00:00+02:00,17.0,166.0,392.0,21.0,249.0,126.0,256.0,189.0
2018-06-01 19:00:00+02:00,17.0,142.0,381.0,19.0,119.0,123.0,213.0,164.0
2018-06-01 20:00:00+02:00,15.0,113.0,367.0,16.0,40.0,118.0,155.0,177.0
2018-06-01 21:00:00+02:00,9.0,114.0,352.0,16.0,6.0,119.0,142.0,205.0
2018-06-01 22:00:00+02:00,9.0,113.0,345.0,17.0,0.0,118.0,103.0,241.0
2018-06-01 23:00:00+02:00,9.0,103.0,346.0,15.0,0.0,120.0,157.0,250.0
2018-06-02 00:00:00+02:00,9.0,103.0,237.0,15.0,0.0,118.0,160.0,260.0
2018-06-02 01:00:00+02:00,9.0,115.0,227.0,19.0,0.0,119.0,102.0,240.0
2018-06-02 02:00:00+02:00,10.0,124.0,249.0,22.0,0.0,122.0,50.0,237.0
2018-06-02 03:00:00+02:00,10.0,129.0,258.0,23.0,0.0,124.0,36.0,190.0
2018-06-02 04:00:00+02:00,9.0,111.0,227.0,18.0,1.0,122.0,40.0,177.0
2018-06-02 05:00:00+02:00,9.0,110.0,220.0,18.0,19.0,122.0,70.0,142.0
2018-06-02 06:00:00+02:00,9.0,109.0,220.0,17.0,70.0,123.0,76.0,114.0
2018-06-02 07:00:00+02:00,10.0,129.0,248.0,23.0,170.0,123.0,78.0,52.0
2018-06-02 08:00:00+02:00,9.0,126.0,274.0,22.0,310.0,121.0,43.0,27.0
2018-06-02 09:00:00+02:00,9.0,129.0,426.0,23.0,450.0,122.0,24.0,20.0
2018-06-02 10:00:00+02:00,10.0,151.0,444.0,23.0,566.0,121.0,2.0,19.0
2018-06-02 11:00:00+02:00,10.0,163.0,445.0,23.0,640.0,123.0,2.0,27.0
2018-06-02 12:00:00+02:00,10.0,164.0,376.0,25.0,677.0,125.0,4.0,26.0
