,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Onshore
2018-11-01 00:00:00+01:00,300.0,601.0,128.0,0.0,0.0,0.0,3217.0,59.0,22.0,0.0,0.0,100.0,2384.0
2018-11-01 00:15:00+01:00,300.0,597.0,128.0,0.0,0.0,0.0,3213.0,65.0,22.0,0.0,0.0,100.0,2272.0
2018-11-01 00:30:00+01:00,300.0,574.0,128.0,0.0,0.0,0.0,3215.0,64.0,22.0,0.0,0.0,100.0,2120.0
2018-11-01 00:45:00+01:00,300.0,446.0,128.0,0.0,0.0,0.0,3211.0,76.0,22.0,0.0,0.0,100.0,2104.0
2018-11-01 01:00:00+01:00,296.0,359.0,128.0,0.0,0.0,0.0,3201.0,175.0,22.0,0.0,0.0,100.0,2084.0
2018-11-01 01:15:00+01:00,296.0,345.0,128.0,0.0,0.0,0.0,3204.0,65.0,22.0,0.0,0.0,100.0,2040.0
2018-11-01 01:30:00+01:00,296.0,345.0,128.0,0.0,0.0,0.0,3199.0,61.0,22.0,0.0,0.0,100.0,2044.0
2018-11-01 01:45:00+01:00,296.0,344.0,128.0,0.0,0.0,0.0,3177.0,62.0,22.0,0.0,0.0,100.0,1992.0
2018-11-01 02:00:00+01:00,296.0,339.0,128.0,0.0,0.0,0.0,3222.0,66.0,22.0,0.0,0.0,100.0,1964.0
2018-11-01 02:15:00+01:00,296.0,338.0,128.0,0.0,0.0,0.0,3211.0,60.0,22.0,0.0,0.0,100.0,2000.0
2018-11-01 02:30:00+01:00,296.0,339.0,128.0,0.0,0.0,0.0,3230.0,62.0,22.0,0.0,0.0,100.0,1980.0
2018-11-01 02:45:00+01:00,296.0,338.0,128.0,0.0,0.0,0.0,3223.0,62.0,22.0,0.0,0.0,100.0,1944.0
2018-11-01 03:00:00+01:00,296.0,344.0,128.0,0.0,0.0,0.0,3222.0,68.0,22.0,0.0,0.0,100.0,1920.0
2018-11-01 03:15:00+01:00,296.0,345.0,128.0,0.0,0.0,0.0,3229.0,68.0,22.0,0.0,0.0,100.0,1924.0
2018-11-01 03:30:00+01:00,296.0,345.0,128.0,0.0,0.0,0.0,3224.0,56.0,22.0,0.0,0.0,100.0,1984.0
2018-11-01 03:45:00+01:00,296.0,346.0,128.0,0.0,0.0,0.0,3208.0,52.0,22.0,0.0,0.0,100.0,2028.0
2018-11-01 04:00:00+01:00,296.0,343.0,128.0,0.0,0.0,0.0,3196.0,52.0,22.0,0.0,0.0,100.0,2076.0
2018-11-01 04:15:00+01:00,296.0,341.0,128.0,0.0,0.0,0.0,3177.0,50.0,22.0,0.0,0.0,100.0,2140.0
2018-11-01 04:30:00+01:00,296.0,340.0,127.0,0.0,0.0,0.0,3158.0,48.0,22.0,0.0,0.0,100.0,2228.0
2018-11-01 04:45:00+01:00,296.0,350.0,128.0,0.0,0.0,0.0,3156.0,41.0,22.0,0.0,0.0,100.0,2268.0
2018-11-01 05:00:00+01:00,296.0,358.0,131.0,0.0,0.0,0.0,3134.0,38.0,22.0,0.0,0.0,100.0,2300.0
2018-11-01 05:15:00+01:00,296.0,360.0,134.0,0.0,0.0,0.0,3128.0,37.0,22.0,0.0,0.0,100.0,2296.0
2018-11-01 05:30:00+01:00,296.0,363.0,133.0,0.0,0.0,0.0,3163.0,44.0,22.0,0.0,0.0,100.0,2256.0
2018-11-01 05:45:00+01:00,296.0,354.0,134.0,0.0,0.0,0.0,3146.0,80.0,22.0,0.0,0.0,100.0,2256.0
2018-11-01 06:00:00+01:00,292.0,351.0,138.0,0.0,0.0,0.0,3164.0,97.0,22.0,0.0,4.0,100.0,2256.0
2018-11-01 06:15:00+01:00,292.0,352.0,141.0,0.0,0.0,0.0,3181.0,115.0,22.0,0.0,12.0,100.0,2316.0
2018-11-01 06:30:00+01:00,292.0,358.0,140.0,0.0,0.0,0.0,3138.0,114.0,22.0,0.0,16.0,100.0,2380.0
2018-11-01 06:45:00+01:00,292.0,358.0,140.0,0.0,0.0,0.0,3152.0,113.0,22.0,0.0,24.0,100.0,2376.0
2018-11-01 07:00:00+01:00,292.0,372.0,140.0,0.0,0.0,0.0,3242.0,110.0,22.0,0.0,52.0,100.0,2384.0
2018-11-01 07:15:00+01:00,292.0,373.0,140.0,0.0,0.0,0.0,3267.0,117.0,22.0,0.0,68.0,100.0,2384.0
2018-11-01 07:30:00+01:00,292.0,366.0,140.0,0.0,0.0,0.0,3308.0,122.0,22.0,0.0,88.0,100.0,2356.0
2018-11-01 07:45:00+01:00,296.0,366.0,139.0,0.0,0.0,0.0,3311.0,120.0,22.0,0.0,104.0,100.0,2268.0
2018-11-01 08:00:00+01:00,296.0,366.0,137.0,0.0,0.0,0.0,3303.0,120.0,22.0,0.0,124.0,100.0,2304.0
2018-11-01 08:15:00+01:00,296.0,364.0,136.0,0.0,0.0,0.0,3290.0,120.0,22.0,0.0,148.0,100.0,2376.0
2018-11-01 08:30:00+01:00,296.0,362.0,137.0,0.0,0.0,0.0,3277.0,126.0,22.0,0.0,172.0,100.0,2360.0
2018-11-01 08:45:00+01:00,296.0,364.0,137.0,0.0,0.0,0.0,3281.0,136.0,22.0,0.0,196.0,100.0,2308.0
2018-11-01 09:00:00+01:00,296.0,366.0,134.0,0.0,0.0,0.0,3279.0,154.0,22.0,0.0,216.0,100.0,2228.0
2018-11-01 09:15:00+01:00,296.0,362.0,132.0,0.0,0.0,0.0,3260.0,153.0,22.0,0.0,240.0,100.0,2136.0
2018-11-01 09:30:00+01:00,296.0,375.0,133.0,0.0,0.0,0.0,3284.0,154.0,22.0,0.0,264.0,100.0,1964.0
2018-11-01 09:45:00+01:00,296.0,376.0,133.0,0.0,0.0,0.0,3266.0,164.0,22.0,0.0,284.0,100.0,1956.0
2018-11-01 10:00:00+01:00,296.0,382.0,132.0,0.0,0.0,0.0,3214.0,178.0,22.0,0.0,308.0,100.0,1976.0
2018-11-01 10:15:00+01:00,296.0,384.0,128.0,0.0,0.0,0.0,3179.0,205.0,22.0,0.0,332.0,100.0,1928.0
2018-11-01 10:30:00+01:00,296.0,381.0,128.0,0.0,0.0,0.0,3149.0,235.0,22.0,0.0,356.0,100.0,1964.0
2018-11-01 10:45:00+01:00,296.0,380.0,128.0,0.0,0.0,0.0,3121.0,218.0,22.0,0.0,380.0,100.0,2024.0
2018-11-01 11:00:00+01:00,296.0,379.0,128.0,0.0,0.0,94.0,3096.0,237.0,22.0,0.0,408.0,100.0,1988.0
2018-11-01 11:15:00+01:00,296.0,378.0,129.0,0.0,0.0,96.0,3098.0,222.0,22.0,0.0,436.0,100.0,1980.0
2018-11-01 11:30:00+01:00,296.0,377.0,128.0,0.0,0.0,80.0,3077.0,206.0,22.0,0.0,468.0,100.0,1964.0
2018-11-01 11:45:00+01:00,296.0,371.0,128.0,0.0,0.0,90.0,3024.0,204.0,22.0,0.0,496.0,100.0,1904.0
2018-11-01 12:00:00+01:00,296.0,374.0,128.0,0.0,0.0,181.0,3064.0,290.0,22.0,0.0,484.0,100.0,1756.0
2018-11-01 12:15:00+01:00,296.0,375.0,128.0,0.0,0.0,260.0,3060.0,240.0,22.0,0.0,468.0,100.0,1832.0
2018-11-01 12:30:00+01:00,296.0,375.0,128.0,0.0,0.0,270.0,3046.0,237.0,22.0,0.0,452.0,100.0,1824.0
2018-11-01 12:45:00+01:00,296.0,373.0,128.0,0.0,0.0,274.0,3040.0,250.0,22.0,0.0,440.0,100.0,1804.0
2018-11-01 13:00:00+01:00,296.0,373.0,128.0,0.0,0.0,278.0,3036.0,266.0,22.0,0.0,424.0,100.0,1808.0
2018-11-01 13:15:00+01:00,296.0,374.0,128.0,0.0,0.0,274.0,3034.0,250.0,22.0,0.0,408.0,100.0,1736.0
2018-11-01 13:30:00+01:00,296.0,374.0,128.0,0.0,0.0,253.0,3058.0,250.0,22.0,0.0,392.0,100.0,1604.0
2018-11-01 13:45:00+01:00,296.0,378.0,128.0,0.0,0.0,230.0,3074.0,241.0,22.0,0.0,376.0,100.0,1488.0
