,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Solar,Wind Onshore
2018-10-01 01:00:00+03:00,1057.8000000000002,724.22,0.0,0.0,3.504,0.0,7.326
2018-10-01 02:00:00+03:00,1044.68,701.68,0.0,0.0,1.056,0.0,7.050999999999999
2018-10-01 03:00:00+03:00,1025.0,694.33,0.0,0.0,1.1280000000000001,0.0,6.720999999999999
2018-10-01 04:00:00+03:00,1026.64,700.6999999999999,0.0,0.0,1.344,0.0,6.247999999999999
2018-10-01 05:00:00+03:00,1043.8600000000001,738.43,0.0,0.0,2.952,0.0,5.72
2018-10-01 06:00:00+03:00,1093.0600000000002,883.47,0.0,0.0,5.784,0.0,4.994
2018-10-01 07:00:00+03:00,1255.42,1020.67,0.0,0.0,8.712,0.20500000000000002,4.8839999999999995
2018-10-01 08:00:00+03:00,1198.02,1270.57,0.0,0.0,12.744,5.33,4.3999999999999995
2018-10-01 09:00:00+03:00,1131.6000000000001,1350.93,0.0,0.648,11.592,19.024,3.553
2018-10-01 10:00:00+03:00,1084.8600000000001,1195.6,0.0,0.84,13.200000000000001,34.440000000000005,3.4979999999999998
2018-10-01 11:00:00+03:00,1110.28,1162.77,0.0,0.36,9.576,45.961,3.069
2018-10-01 12:00:00+03:00,1093.88,1132.8799999999999,0.0,0.0,6.888,55.145,3.597
2018-10-01 13:00:00+03:00,1089.78,1051.54,0.0,0.0,6.696,58.302,4.037
2018-10-01 14:00:00+03:00,1073.38,988.8199999999999,0.0,0.0,5.808,54.817,4.367
2018-10-01 15:00:00+03:00,1047.96,959.91,0.0,0.0,3.912,49.446000000000005,4.543
2018-10-01 16:00:00+03:00,1040.5800000000002,988.3299999999999,0.0,0.0,3.48,40.221000000000004,4.960999999999999
2018-10-01 17:00:00+03:00,1070.1000000000001,1069.18,0.0,0.0,4.872,24.436,5.632
