,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Wind Onshore
2018-06-01 00:00:00+02:00,227.0,4364.0,72.0,566.0,6504.0,158.0,0.0,117.0,0.0,1394.0
2018-06-01 01:00:00+02:00,227.0,3663.0,73.0,556.0,6182.0,142.0,0.0,115.0,0.0,1488.0
2018-06-01 02:00:00+02:00,227.0,3591.0,73.0,557.0,6094.0,150.0,0.0,115.0,0.0,1446.0
2018-06-01 03:00:00+02:00,227.0,3351.0,73.0,575.0,6324.0,156.0,0.0,115.0,0.0,1358.0
2018-06-01 04:00:00+02:00,227.0,2983.0,75.0,578.0,6465.0,154.0,0.0,115.0,0.0,1230.0
2018-06-01 05:00:00+02:00,227.0,2977.0,75.0,560.0,6784.0,153.0,0.0,115.0,0.0,1146.0
2018-06-01 06:00:00+02:00,236.0,4039.0,74.0,674.0,8098.0,152.0,0.0,115.0,0.0,857.0
2018-06-01 07:00:00+02:00,249.0,4615.0,72.0,748.0,9524.0,151.0,117.0,116.0,0.0,391.0
2018-06-01 08:00:00+02:00,248.0,4869.0,72.0,553.0,10349.0,158.0,162.0,131.0,12.0,156.0
2018-06-01 09:00:00+02:00,248.0,4977.0,71.0,678.0,10676.0,156.0,176.0,140.0,27.0,78.0
2018-06-01 10:00:00+02:00,248.0,5142.0,69.0,787.0,10722.0,155.0,49.0,140.0,28.0,85.0
2018-06-01 11:00:00+02:00,251.0,5205.0,66.0,777.0,10669.0,155.0,140.0,139.0,28.0,128.0
2018-06-01 12:00:00+02:00,249.0,5344.0,63.0,776.0,10621.0,138.0,161.0,139.0,28.0,214.0
2018-06-01 13:00:00+02:00,248.0,5394.0,59.0,775.0,10444.0,136.0,198.0,142.0,28.0,319.0
2018-06-01 14:00:00+02:00,248.0,5232.0,62.0,802.0,10017.0,137.0,196.0,144.0,16.0,460.0
2018-06-01 15:00:00+02:00,247.0,5000.0,75.0,993.0,9668.0,143.0,117.0,144.0,14.0,770.0
2018-06-01 16:00:00+02:00,247.0,4976.0,73.0,1002.0,9472.0,158.0,1.0,144.0,14.0,940.0
2018-06-01 17:00:00+02:00,247.0,5020.0,68.0,1002.0,9496.0,161.0,1.0,144.0,14.0,969.0
2018-06-01 18:00:00+02:00,248.0,5055.0,57.0,989.0,9265.0,169.0,1.0,142.0,14.0,821.0
2018-06-01 19:00:00+02:00,247.0,5163.0,54.0,638.0,9256.0,169.0,19.0,146.0,2.0,842.0
2018-06-01 20:00:00+02:00,248.0,5141.0,58.0,615.0,9208.0,171.0,21.0,155.0,0.0,843.0
2018-06-01 21:00:00+02:00,247.0,5116.0,56.0,667.0,9074.0,171.0,3.0,157.0,0.0,941.0
2018-06-01 22:00:00+02:00,238.0,4871.0,53.0,595.0,8622.0,176.0,1.0,127.0,0.0,1076.0
2018-06-01 23:00:00+02:00,227.0,4590.0,44.0,629.0,7933.0,173.0,0.0,114.0,0.0,914.0
2018-06-02 00:00:00+02:00,227.0,4791.0,47.0,807.0,7342.0,174.0,0.0,111.0,0.0,783.0
2018-06-02 01:00:00+02:00,227.0,4395.0,50.0,766.0,6744.0,177.0,0.0,109.0,0.0,643.0
2018-06-02 02:00:00+02:00,227.0,4329.0,67.0,759.0,6514.0,174.0,0.0,109.0,0.0,619.0
2018-06-02 03:00:00+02:00,227.0,4233.0,69.0,760.0,6504.0,173.0,0.0,109.0,0.0,600.0
2018-06-02 04:00:00+02:00,227.0,3957.0,69.0,759.0,6538.0,172.0,0.0,109.0,0.0,579.0
2018-06-02 05:00:00+02:00,222.0,4146.0,69.0,760.0,6546.0,170.0,0.0,109.0,0.0,488.0
2018-06-02 06:00:00+02:00,229.0,4682.0,71.0,759.0,6977.0,169.0,0.0,112.0,0.0,350.0
2018-06-02 07:00:00+02:00,248.0,4743.0,71.0,822.0,7822.0,169.0,0.0,113.0,0.0,227.0
2018-06-02 08:00:00+02:00,247.0,4929.0,70.0,850.0,8547.0,166.0,0.0,138.0,13.0,176.0
2018-06-02 09:00:00+02:00,248.0,5160.0,70.0,865.0,9112.0,165.0,1.0,121.0,27.0,160.0
2018-06-02 10:00:00+02:00,246.0,5211.0,71.0,857.0,9107.0,163.0,81.0,136.0,29.0,160.0
2018-06-02 11:00:00+02:00,247.0,5246.0,70.0,880.0,9175.0,163.0,116.0,138.0,28.0,167.0
2018-06-02 12:00:00+02:00,247.0,5200.0,69.0,878.0,9210.0,165.0,42.0,138.0,16.0,225.0
2018-06-02 13:00:00+02:00,248.0,5204.0,70.0,917.0,9149.0,167.0,4.0,139.0,14.0,285.0
2018-06-02 14:00:00+02:00,248.0,5150.0,70.0,973.0,8608.0,168.0,1.0,136.0,14.0,359.0
2018-06-02 15:00:00+02:00,247.0,5059.0,70.0,1017.0,8241.0,168.0,1.0,126.0,2.0,493.0
2018-06-02 16:00:00+02:00,246.0,5016.0,70.0,1017.0,8103.0,168.0,1.0,122.0,0.0,567.0
2018-06-02 17:00:00+02:00,242.0,5031.0,67.0,1011.0,7843.0,168.0,1.0,122.0,0.0,530.0
2018-06-02 18:00:00+02:00,247.0,5055.0,67.0,1021.0,8112.0,167.0,1.0,120.0,0.0,455.0
2018-06-02 19:00:00+02:00,247.0,5129.0,67.0,1020.0,8385.0,168.0,18.0,124.0,13.0,584.0
2018-06-02 20:00:00+02:00,249.0,5093.0,67.0,1008.0,8179.0,168.0,21.0,134.0,14.0,542.0
2018-06-02 21:00:00+02:00,246.0,5149.0,70.0,993.0,8108.0,168.0,3.0,136.0,2.0,628.0
2018-06-02 22:00:00+02:00,231.0,5192.0,72.0,849.0,8007.0,171.0,0.0,115.0,0.0,623.0
2018-06-02 23:00:00+02:00,227.0,4943.0,72.0,829.0,7474.0,170.0,0.0,112.0,0.0,631.0
2018-06-03 00:00:00+02:00,227.0,4677.0,72.0,830.0,6585.0,168.0,0.0,110.0,0.0,552.0
