,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Wind Onshore
2018-03-01 00:00:00+01:00,195.0,5250.0,54.0,1277.0,10866.0,250.0,0.0,147.0,0.0,1105.0
2018-03-01 01:00:00+01:00,195.0,5120.0,54.0,1277.0,10865.0,247.0,0.0,147.0,0.0,868.0
2018-03-01 02:00:00+01:00,196.0,5034.0,54.0,1277.0,10799.0,247.0,0.0,147.0,0.0,788.0
2018-03-01 03:00:00+01:00,195.0,5040.0,55.0,1277.0,10865.0,247.0,0.0,147.0,0.0,756.0
2018-03-01 04:00:00+01:00,196.0,5251.0,54.0,1277.0,10839.0,248.0,0.0,147.0,0.0,794.0
2018-03-01 05:00:00+01:00,195.0,5979.0,54.0,1276.0,11063.0,249.0,0.0,145.0,0.0,757.0
2018-03-01 06:00:00+01:00,216.0,6123.0,54.0,1277.0,11743.0,249.0,0.0,145.0,0.0,707.0
2018-03-01 07:00:00+01:00,248.0,6519.0,54.0,1388.0,13133.0,250.0,0.0,146.0,13.0,589.0
2018-03-01 08:00:00+01:00,250.0,6625.0,53.0,1406.0,14080.0,248.0,157.0,166.0,27.0,461.0
2018-03-01 09:00:00+01:00,260.0,6616.0,54.0,1407.0,14049.0,244.0,130.0,168.0,29.0,322.0
2018-03-01 10:00:00+01:00,259.0,6612.0,53.0,1409.0,13878.0,243.0,83.0,184.0,29.0,380.0
2018-03-01 11:00:00+01:00,259.0,6579.0,50.0,1405.0,13500.0,244.0,53.0,193.0,29.0,488.0
2018-03-01 12:00:00+01:00,258.0,6543.0,49.0,1230.0,13029.0,244.0,210.0,193.0,16.0,534.0
2018-03-01 13:00:00+01:00,261.0,6606.0,50.0,1116.0,13200.0,242.0,91.0,195.0,14.0,586.0
2018-03-01 14:00:00+01:00,261.0,6474.0,49.0,1095.0,12923.0,241.0,0.0,195.0,14.0,684.0
2018-03-01 15:00:00+01:00,241.0,6284.0,50.0,1065.0,12730.0,241.0,31.0,194.0,15.0,673.0
2018-03-01 16:00:00+01:00,190.0,6377.0,51.0,1105.0,12820.0,242.0,114.0,156.0,14.0,692.0
2018-03-01 17:00:00+01:00,237.0,6591.0,52.0,1274.0,13192.0,243.0,274.0,165.0,27.0,728.0
2018-03-01 18:00:00+01:00,261.0,6657.0,54.0,1408.0,13467.0,244.0,506.0,208.0,29.0,864.0
2018-03-01 19:00:00+01:00,260.0,6588.0,53.0,1381.0,13027.0,244.0,185.0,210.0,29.0,855.0
2018-03-01 20:00:00+01:00,259.0,6526.0,52.0,1361.0,12753.0,243.0,96.0,201.0,4.0,786.0
2018-03-01 21:00:00+01:00,254.0,6356.0,52.0,1301.0,12268.0,242.0,48.0,169.0,0.0,680.0
2018-03-01 22:00:00+01:00,228.0,6267.0,52.0,1280.0,11036.0,244.0,461.0,146.0,0.0,609.0
2018-03-01 23:00:00+01:00,197.0,6148.0,54.0,1278.0,10958.0,246.0,31.0,144.0,0.0,585.0
2018-03-02 00:00:00+01:00,196.0,6015.0,54.0,1276.0,10510.0,247.0,0.0,143.0,0.0,494.0
2018-03-02 01:00:00+01:00,197.0,5577.0,54.0,1276.0,10368.0,247.0,0.0,142.0,0.0,467.0
2018-03-02 02:00:00+01:00,197.0,5347.0,54.0,1274.0,10338.0,247.0,0.0,142.0,0.0,497.0
2018-03-02 03:00:00+01:00,197.0,5007.0,54.0,1275.0,10619.0,247.0,0.0,142.0,0.0,504.0
2018-03-02 04:00:00+01:00,197.0,5107.0,53.0,1275.0,10898.0,248.0,0.0,142.0,0.0,533.0
2018-03-02 05:00:00+01:00,197.0,5742.0,54.0,1275.0,11194.0,247.0,0.0,142.0,0.0,581.0
2018-03-02 06:00:00+01:00,221.0,6011.0,53.0,1275.0,11914.0,247.0,0.0,142.0,0.0,683.0
2018-03-02 07:00:00+01:00,247.0,6334.0,53.0,1306.0,12847.0,248.0,0.0,142.0,0.0,651.0
2018-03-02 08:00:00+01:00,250.0,6578.0,53.0,1407.0,13336.0,247.0,79.0,162.0,0.0,418.0
