,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Onshore
2018-08-01 00:00:00+02:00,397.0,275.0,12262.0,3329.0,21.0,626.0,942.0,3912.0,1639.0,8279.0,0.0,37.0,981.0
2018-08-01 01:00:00+02:00,401.0,264.0,11952.0,3332.0,21.0,626.0,0.0,3831.0,1173.0,8131.0,0.0,39.0,1204.0
2018-08-01 02:00:00+02:00,402.0,261.0,11629.0,3368.0,22.0,627.0,0.0,3327.0,993.0,8208.0,0.0,39.0,1375.0
2018-08-01 03:00:00+02:00,403.0,256.0,11223.0,3558.0,21.0,627.0,0.0,3000.0,864.0,8149.0,0.0,39.0,1443.0
2018-08-01 04:00:00+02:00,393.0,272.0,11037.0,3583.0,21.0,627.0,0.0,2945.0,960.0,7959.0,0.0,38.0,1436.0
2018-08-01 05:00:00+02:00,392.0,267.0,11401.0,3507.0,21.0,626.0,0.0,3218.0,1016.0,8230.0,1.0,40.0,1440.0
2018-08-01 06:00:00+02:00,393.0,269.0,11890.0,3390.0,21.0,626.0,302.0,3658.0,1238.0,8339.0,128.0,40.0,1519.0
2018-08-01 07:00:00+02:00,397.0,264.0,14317.0,3344.0,21.0,625.0,489.0,3920.0,1416.0,9137.0,1253.0,37.0,1284.0
2018-08-01 08:00:00+02:00,399.0,279.0,15153.0,3390.0,21.0,624.0,794.0,4747.0,1850.0,9702.0,3286.0,34.0,1243.0
2018-08-01 09:00:00+02:00,393.0,315.0,15438.0,3502.0,28.0,619.0,630.0,4951.0,1710.0,10002.0,5512.0,34.0,1412.0
2018-08-01 10:00:00+02:00,393.0,296.0,15163.0,3588.0,40.0,615.0,823.0,4874.0,1773.0,10095.0,7105.0,33.0,1531.0
2018-08-01 11:00:00+02:00,395.0,293.0,14823.0,3614.0,50.0,608.0,720.0,4842.0,2015.0,10054.0,8479.0,31.0,1540.0
2018-08-01 12:00:00+02:00,395.0,295.0,15232.0,3686.0,71.0,605.0,407.0,4191.0,1527.0,9853.0,9278.0,32.0,1614.0
2018-08-01 13:00:00+02:00,387.0,279.0,15514.0,3333.0,84.0,602.0,564.0,4271.0,1644.0,9904.0,9081.0,31.0,1706.0
2018-08-01 14:00:00+02:00,374.0,295.0,15681.0,3143.0,81.0,601.0,937.0,5047.0,2111.0,9920.0,8392.0,29.0,1934.0
2018-08-01 15:00:00+02:00,384.0,285.0,15967.0,3523.0,79.0,614.0,810.0,5453.0,2249.0,10276.0,7468.0,30.0,1896.0
2018-08-01 16:00:00+02:00,388.0,275.0,16307.0,3740.0,80.0,604.0,1388.0,5739.0,2251.0,10198.0,6013.0,32.0,1866.0
2018-08-01 17:00:00+02:00,399.0,255.0,15890.0,3885.0,80.0,616.0,1479.0,6068.0,2390.0,10444.0,4004.0,31.0,1716.0
2018-08-01 18:00:00+02:00,401.0,257.0,15935.0,3901.0,94.0,621.0,1593.0,6271.0,2317.0,10756.0,2031.0,33.0,1478.0
2018-08-01 19:00:00+02:00,403.0,259.0,16369.0,3878.0,93.0,621.0,2260.0,6390.0,2294.0,10825.0,584.0,36.0,956.0
2018-08-01 20:00:00+02:00,405.0,265.0,16173.0,3793.0,87.0,625.0,2485.0,6169.0,2220.0,11129.0,19.0,38.0,788.0
2018-08-01 21:00:00+02:00,406.0,250.0,16629.0,3458.0,98.0,626.0,2086.0,6040.0,2456.0,10380.0,0.0,38.0,600.0
2018-08-01 22:00:00+02:00,409.0,263.0,15776.0,3452.0,90.0,624.0,1139.0,5443.0,2047.0,9780.0,0.0,38.0,424.0
2018-08-01 23:00:00+02:00,407.0,249.0,15146.0,3291.0,93.0,628.0,300.0,4264.0,1419.0,9686.0,0.0,40.0,365.0
2018-08-02 00:00:00+02:00,410.0,256.0,13066.0,3251.0,86.0,630.0,716.0,4274.0,1306.0,8248.0,0.0,41.0,363.0
2018-08-02 01:00:00+02:00,414.0,259.0,12423.0,3517.0,88.0,631.0,52.0,3749.0,995.0,8656.0,0.0,41.0,388.0
2018-08-02 02:00:00+02:00,409.0,248.0,12089.0,3577.0,80.0,630.0,28.0,3275.0,930.0,8567.0,0.0,39.0,430.0
2018-08-02 03:00:00+02:00,408.0,248.0,11754.0,3743.0,79.0,630.0,0.0,3075.0,871.0,8240.0,0.0,39.0,517.0
2018-08-02 04:00:00+02:00,409.0,245.0,11647.0,3758.0,80.0,631.0,0.0,3265.0,849.0,7962.0,0.0,40.0,523.0
2018-08-02 05:00:00+02:00,408.0,235.0,11904.0,3786.0,80.0,631.0,0.0,3317.0,908.0,8187.0,1.0,39.0,478.0
2018-08-02 06:00:00+02:00,410.0,244.0,12679.0,3732.0,80.0,632.0,0.0,3768.0,1131.0,8245.0,111.0,39.0,468.0
2018-08-02 07:00:00+02:00,405.0,263.0,14927.0,3712.0,80.0,631.0,0.0,3880.0,1195.0,8966.0,1296.0,38.0,389.0
2018-08-02 08:00:00+02:00,400.0,265.0,15741.0,3735.0,80.0,625.0,163.0,4468.0,1553.0,9637.0,3366.0,40.0,309.0
2018-08-02 09:00:00+02:00,385.0,252.0,15770.0,3629.0,80.0,609.0,408.0,5019.0,1697.0,9724.0,5345.0,37.0,394.0
2018-08-02 10:00:00+02:00,392.0,265.0,15166.0,3742.0,80.0,605.0,506.0,4645.0,1617.0,9632.0,7039.0,38.0,571.0
2018-08-02 11:00:00+02:00,397.0,241.0,14894.0,3749.0,80.0,595.0,444.0,4573.0,1669.0,9628.0,7557.0,39.0,955.0
2018-08-02 12:00:00+02:00,403.0,253.0,14838.0,3717.0,79.0,605.0,411.0,4290.0,1496.0,9301.0,7692.0,40.0,1369.0
2018-08-02 13:00:00+02:00,406.0,251.0,14192.0,3679.0,80.0,621.0,633.0,4386.0,1626.0,9143.0,8150.0,38.0,1888.0
2018-08-02 14:00:00+02:00,406.0,251.0,14120.0,3400.0,80.0,626.0,649.0,4891.0,1822.0,9285.0,7911.0,38.0,2652.0
2018-08-02 15:00:00+02:00,386.0,256.0,13403.0,3677.0,80.0,631.0,1208.0,5268.0,1962.0,9154.0,7013.0,39.0,2982.0
