,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2018-04-01 01:00:00+03:00,1016.0,833.0,960.0,1.0,634.0,1372.0,2792.0,362.0,40.0,9.0,231.0
2018-04-01 02:00:00+03:00,1020.0,830.0,943.0,1.0,633.0,1270.0,2792.0,370.0,40.0,9.0,203.0
2018-04-01 03:00:00+03:00,1035.0,827.0,936.0,1.0,638.0,1272.0,2792.0,379.0,40.0,9.0,191.0
2018-04-01 04:00:00+03:00,1052.0,830.0,925.0,1.0,639.0,1278.0,2792.0,384.0,40.0,9.0,182.0
2018-04-01 05:00:00+03:00,1031.0,834.0,919.0,1.0,626.0,1318.0,2792.0,395.0,40.0,9.0,157.0
2018-04-01 06:00:00+03:00,1035.0,839.0,918.0,1.0,626.0,1283.0,2792.0,399.0,40.0,9.0,155.0
2018-04-01 07:00:00+03:00,1038.0,805.0,935.0,1.0,627.0,1279.0,2791.0,391.0,40.0,9.0,151.0
2018-04-01 08:00:00+03:00,1033.0,810.0,947.0,1.0,627.0,1316.0,2792.0,366.0,40.0,9.0,135.0
2018-04-01 09:00:00+03:00,1025.0,817.0,956.0,1.0,605.0,1355.0,2792.0,338.0,40.0,9.0,118.0
2018-04-01 10:00:00+03:00,1003.0,796.0,978.0,1.0,566.0,1419.0,2792.0,313.0,40.0,9.0,88.0
2018-04-01 11:00:00+03:00,979.0,788.0,986.0,1.0,564.0,1429.0,2791.0,295.0,40.0,9.0,61.0
2018-04-01 12:00:00+03:00,985.0,794.0,1003.0,1.0,545.0,1400.0,2791.0,290.0,40.0,7.0,79.0
2018-04-01 13:00:00+03:00,976.0,791.0,994.0,1.0,546.0,1406.0,2792.0,277.0,40.0,7.0,106.0
2018-04-01 14:00:00+03:00,973.0,792.0,991.0,1.0,539.0,1422.0,2792.0,273.0,40.0,7.0,110.0
2018-04-01 15:00:00+03:00,977.0,792.0,996.0,1.0,539.0,1384.0,2793.0,272.0,40.0,7.0,106.0
2018-04-01 16:00:00+03:00,970.0,803.0,1003.0,1.0,520.0,1285.0,2792.0,272.0,40.0,7.0,96.0
2018-04-01 17:00:00+03:00,970.0,805.0,995.0,1.0,519.0,1259.0,2792.0,273.0,40.0,7.0,94.0
2018-04-01 18:00:00+03:00,971.0,807.0,990.0,1.0,533.0,1267.0,2792.0,275.0,40.0,7.0,110.0
2018-04-01 19:00:00+03:00,976.0,800.0,1017.0,1.0,554.0,1232.0,2792.0,289.0,40.0,7.0,127.0
2018-04-01 20:00:00+03:00,985.0,806.0,1021.0,1.0,594.0,1306.0,2791.0,298.0,40.0,7.0,184.0
2018-04-01 21:00:00+03:00,1000.0,805.0,1019.0,1.0,621.0,1337.0,2789.0,306.0,40.0,7.0,266.0
2018-04-01 22:00:00+03:00,1003.0,801.0,1013.0,1.0,605.0,1395.0,2790.0,313.0,40.0,7.0,293.0
2018-04-01 23:00:00+03:00,994.0,790.0,1006.0,1.0,614.0,1429.0,2791.0,324.0,40.0,7.0,276.0
2018-04-02 00:00:00+03:00,996.0,791.0,993.0,1.0,621.0,1309.0,2791.0,330.0,40.0,7.0,244.0
2018-04-02 01:00:00+03:00,994.0,782.0,955.0,1.0,625.0,1233.0,2792.0,329.0,40.0,7.0,250.0
2018-04-02 02:00:00+03:00,994.0,791.0,941.0,1.0,633.0,1215.0,2792.0,332.0,40.0,7.0,290.0
2018-04-02 03:00:00+03:00,984.0,782.0,940.0,1.0,633.0,1225.0,2792.0,332.0,40.0,7.0,327.0
