,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2018-04-01 00:00:00+02:00,587.0,2159.0,4.0,184.0,687.0,6291.0,1891.0,43741.0,0.0,198.0,4569.0
2018-04-01 01:00:00+02:00,556.0,2070.0,4.0,179.0,200.0,6192.0,1408.0,43848.0,0.0,199.0,4446.0
2018-04-01 02:00:00+02:00,556.0,719.0,8.0,178.0,850.0,6069.0,1447.0,43702.0,0.0,198.0,4342.0
2018-04-01 03:00:00+02:00,550.0,711.0,8.0,178.0,2138.0,5856.0,1101.0,43216.0,0.0,193.0,4233.0
2018-04-01 04:00:00+02:00,554.0,703.0,6.0,178.0,2729.0,5808.0,1068.0,43241.0,0.0,191.0,4347.0
2018-04-01 05:00:00+02:00,556.0,698.0,2.0,178.0,2747.0,5716.0,998.0,43251.0,0.0,193.0,4495.0
2018-04-01 06:00:00+02:00,553.0,701.0,1.0,177.0,2375.0,5675.0,971.0,42764.0,0.0,191.0,4488.0
2018-04-01 07:00:00+02:00,554.0,699.0,1.0,178.0,2116.0,5812.0,1137.0,42850.0,97.0,190.0,4287.0
2018-04-01 08:00:00+02:00,553.0,688.0,1.0,179.0,789.0,6093.0,1703.0,42463.0,533.0,190.0,3744.0
2018-04-01 09:00:00+02:00,553.0,680.0,0.0,179.0,731.0,6200.0,2729.0,42395.0,1664.0,188.0,3380.0
2018-04-01 10:00:00+02:00,552.0,675.0,0.0,179.0,737.0,6251.0,2724.0,42199.0,2898.0,188.0,3319.0
2018-04-01 11:00:00+02:00,552.0,676.0,0.0,179.0,213.0,6161.0,2212.0,42130.0,3792.0,185.0,3154.0
2018-04-01 12:00:00+02:00,553.0,676.0,0.0,179.0,138.0,6212.0,2176.0,42084.0,4199.0,185.0,2925.0
2018-04-01 13:00:00+02:00,553.0,677.0,0.0,179.0,1578.0,6021.0,1813.0,42269.0,4309.0,188.0,2596.0
2018-04-01 14:00:00+02:00,554.0,673.0,1.0,179.0,2872.0,5772.0,1189.0,42140.0,4239.0,193.0,2333.0
2018-04-01 15:00:00+02:00,553.0,671.0,1.0,178.0,3020.0,5642.0,973.0,41395.0,3876.0,195.0,2245.0
2018-04-01 16:00:00+02:00,553.0,666.0,1.0,178.0,2976.0,5738.0,922.0,41284.0,3356.0,193.0,2007.0
2018-04-01 17:00:00+02:00,552.0,648.0,0.0,178.0,2289.0,5915.0,1272.0,42076.0,2349.0,194.0,1693.0
2018-04-01 18:00:00+02:00,551.0,659.0,0.0,178.0,1007.0,6091.0,2003.0,42157.0,1180.0,194.0,1366.0
2018-04-01 19:00:00+02:00,555.0,665.0,0.0,178.0,341.0,6501.0,2576.0,42195.0,343.0,192.0,1151.0
2018-04-01 20:00:00+02:00,556.0,625.0,0.0,178.0,1990.0,6513.0,2611.0,42645.0,64.0,192.0,1091.0
2018-04-01 21:00:00+02:00,555.0,729.0,0.0,178.0,1812.0,6668.0,2648.0,42626.0,0.0,185.0,1284.0
2018-04-01 22:00:00+02:00,556.0,748.0,0.0,178.0,1808.0,6394.0,2569.0,42428.0,0.0,179.0,1694.0
2018-04-01 23:00:00+02:00,557.0,726.0,0.0,178.0,1994.0,6236.0,2366.0,42552.0,0.0,176.0,2245.0
2018-04-02 00:00:00+02:00,590.0,709.0,0.0,179.0,427.0,6239.0,2196.0,41996.0,0.0,179.0,2810.0
2018-04-02 01:00:00+02:00,558.0,710.0,0.0,178.0,1905.0,6035.0,1741.0,41847.0,0.0,181.0,3232.0
2018-04-02 02:00:00+02:00,557.0,709.0,0.0,177.0,2312.0,5782.0,1434.0,42224.0,0.0,179.0,3596.0
2018-04-02 03:00:00+02:00,558.0,707.0,0.0,177.0,2838.0,5690.0,1376.0,41922.0,0.0,180.0,3703.0
2018-04-02 04:00:00+02:00,558.0,699.0,0.0,178.0,2512.0,5658.0,1646.0,41689.0,0.0,180.0,3950.0
2018-04-02 05:00:00+02:00,557.0,699.0,0.0,178.0,2717.0,5692.0,1929.0,42009.0,0.0,176.0,4095.0
2018-04-02 06:00:00+02:00,555.0,680.0,0.0,178.0,2410.0,5755.0,1669.0,42142.0,0.0,179.0,4297.0
