,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2018-06-01 00:00:00+02:00,1010.0,270.0,893.0,3122.0,0.0,10.0
2018-06-01 01:00:00+02:00,881.0,272.0,882.0,3123.0,0.0,14.0
2018-06-01 02:00:00+02:00,744.0,272.0,892.0,3126.0,0.0,8.0
2018-06-01 03:00:00+02:00,649.0,272.0,871.0,3128.0,0.0,6.0
2018-06-01 04:00:00+02:00,626.0,271.0,869.0,3130.0,0.0,6.0
2018-06-01 05:00:00+02:00,694.0,269.0,870.0,3131.0,1.0,5.0
2018-06-01 06:00:00+02:00,1220.0,267.0,1078.0,3134.0,15.0,3.0
2018-06-01 07:00:00+02:00,2355.0,270.0,1897.0,3134.0,56.0,2.0
2018-06-01 08:00:00+02:00,2612.0,271.0,2331.0,3134.0,117.0,1.0
2018-06-01 09:00:00+02:00,2082.0,270.0,2573.0,3129.0,177.0,1.0
2018-06-01 10:00:00+02:00,1679.0,263.0,2083.0,3120.0,218.0,1.0
2018-06-01 11:00:00+02:00,1639.0,261.0,2229.0,3116.0,234.0,1.0
2018-06-01 12:00:00+02:00,1200.0,264.0,1906.0,3109.0,241.0,1.0
2018-06-01 13:00:00+02:00,1132.0,267.0,1257.0,3107.0,240.0,3.0
2018-06-01 14:00:00+02:00,922.0,271.0,1097.0,3104.0,226.0,3.0
2018-06-01 15:00:00+02:00,805.0,269.0,1171.0,3099.0,200.0,8.0
2018-06-01 16:00:00+02:00,925.0,271.0,1283.0,3101.0,157.0,9.0
2018-06-01 17:00:00+02:00,1567.0,271.0,1597.0,3100.0,116.0,9.0
2018-06-01 18:00:00+02:00,2018.0,271.0,2013.0,3081.0,79.0,8.0
2018-06-01 19:00:00+02:00,2447.0,271.0,2227.0,3065.0,39.0,7.0
2018-06-01 20:00:00+02:00,1893.0,271.0,1923.0,3068.0,12.0,5.0
2018-06-01 21:00:00+02:00,2033.0,271.0,1949.0,3075.0,1.0,4.0
2018-06-01 22:00:00+02:00,2092.0,271.0,1935.0,3078.0,0.0,4.0
2018-06-01 23:00:00+02:00,1288.0,271.0,1249.0,3083.0,0.0,3.0
2018-06-02 00:00:00+02:00,1070.0,271.0,1344.0,3081.0,0.0,1.0
2018-06-02 01:00:00+02:00,728.0,270.0,1275.0,2873.0,0.0,1.0
