,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Waste,Wind Onshore
2018-09-01 00:00:00+02:00,131.0,534.0,432.0,0.0,6.0,8.0,1851.0,71.0,14.0,1.0,12.0
2018-09-01 00:15:00+02:00,131.0,534.0,379.0,0.0,6.0,8.0,1849.0,71.0,14.0,1.0,16.0
2018-09-01 00:30:00+02:00,131.0,516.0,347.0,0.0,6.0,8.0,1849.0,71.0,15.0,1.0,20.0
2018-09-01 00:45:00+02:00,131.0,508.0,334.0,0.0,6.0,8.0,1849.0,71.0,15.0,1.0,20.0
2018-09-01 01:00:00+02:00,132.0,540.0,455.0,0.0,6.0,8.0,1850.0,71.0,15.0,1.0,23.0
2018-09-01 01:15:00+02:00,132.0,543.0,394.0,0.0,6.0,8.0,1849.0,71.0,15.0,1.0,26.0
2018-09-01 01:30:00+02:00,131.0,527.0,338.0,0.0,6.0,9.0,1849.0,71.0,14.0,1.0,29.0
2018-09-01 01:45:00+02:00,131.0,531.0,282.0,0.0,6.0,9.0,1849.0,62.0,14.0,1.0,24.0
2018-09-01 02:00:00+02:00,131.0,539.0,342.0,0.0,6.0,9.0,1849.0,64.0,14.0,1.0,23.0
2018-09-01 02:15:00+02:00,131.0,525.0,346.0,0.0,6.0,9.0,1849.0,64.0,13.0,1.0,22.0
2018-09-01 02:30:00+02:00,126.0,512.0,329.0,0.0,6.0,9.0,1849.0,64.0,11.0,1.0,29.0
2018-09-01 02:45:00+02:00,117.0,490.0,318.0,0.0,6.0,9.0,1849.0,64.0,11.0,1.0,39.0
2018-09-01 03:00:00+02:00,108.0,514.0,327.0,0.0,6.0,9.0,1850.0,64.0,11.0,1.0,51.0
2018-09-01 03:15:00+02:00,95.0,527.0,322.0,0.0,6.0,9.0,1850.0,64.0,11.0,1.0,60.0
2018-09-01 03:30:00+02:00,85.0,509.0,316.0,0.0,6.0,9.0,1849.0,64.0,11.0,1.0,62.0
2018-09-01 03:45:00+02:00,82.0,516.0,315.0,0.0,6.0,9.0,1848.0,64.0,11.0,1.0,63.0
2018-09-01 04:00:00+02:00,80.0,519.0,304.0,0.0,6.0,9.0,1850.0,65.0,11.0,1.0,68.0
2018-09-01 04:15:00+02:00,79.0,516.0,320.0,0.0,6.0,9.0,1849.0,65.0,11.0,1.0,55.0
2018-09-01 04:30:00+02:00,80.0,523.0,326.0,0.0,6.0,9.0,1849.0,65.0,11.0,1.0,45.0
2018-09-01 04:45:00+02:00,79.0,519.0,326.0,0.0,6.0,9.0,1849.0,65.0,11.0,1.0,44.0
2018-09-01 05:00:00+02:00,79.0,541.0,327.0,0.0,6.0,9.0,1848.0,75.0,11.0,1.0,43.0
2018-09-01 05:15:00+02:00,80.0,538.0,327.0,0.0,6.0,9.0,1849.0,75.0,11.0,1.0,49.0
2018-09-01 05:30:00+02:00,80.0,546.0,324.0,0.0,6.0,9.0,1848.0,75.0,11.0,1.0,59.0
2018-09-01 05:45:00+02:00,80.0,550.0,293.0,0.0,6.0,9.0,1848.0,75.0,11.0,1.0,65.0
2018-09-01 06:00:00+02:00,82.0,489.0,179.0,0.0,6.0,9.0,1848.0,77.0,12.0,1.0,73.0
2018-09-01 06:15:00+02:00,90.0,445.0,250.0,0.0,6.0,9.0,1848.0,77.0,12.0,1.0,81.0
2018-09-01 06:30:00+02:00,99.0,436.0,344.0,0.0,6.0,9.0,1847.0,77.0,12.0,0.0,67.0
2018-09-01 06:45:00+02:00,106.0,495.0,360.0,0.0,6.0,9.0,1847.0,77.0,12.0,0.0,61.0
2018-09-01 07:00:00+02:00,108.0,505.0,242.0,0.0,7.0,9.0,1847.0,75.0,13.0,1.0,52.0
2018-09-01 07:15:00+02:00,111.0,514.0,279.0,0.0,7.0,9.0,1848.0,75.0,15.0,0.0,46.0
2018-09-01 07:30:00+02:00,118.0,532.0,317.0,0.0,7.0,8.0,1849.0,75.0,15.0,0.0,60.0
2018-09-01 07:45:00+02:00,125.0,551.0,328.0,0.0,7.0,9.0,1850.0,75.0,15.0,0.0,58.0
2018-09-01 08:00:00+02:00,127.0,536.0,256.0,0.0,7.0,8.0,1849.0,74.0,15.0,0.0,55.0
2018-09-01 08:15:00+02:00,129.0,564.0,273.0,0.0,7.0,8.0,1851.0,74.0,15.0,0.0,58.0
2018-09-01 08:30:00+02:00,128.0,569.0,297.0,0.0,7.0,8.0,1850.0,74.0,15.0,0.0,70.0
2018-09-01 08:45:00+02:00,130.0,586.0,310.0,0.0,7.0,9.0,1850.0,74.0,15.0,0.0,87.0
2018-09-01 09:00:00+02:00,129.0,585.0,237.0,0.0,8.0,9.0,1849.0,75.0,15.0,0.0,82.0
2018-09-01 09:15:00+02:00,130.0,586.0,243.0,0.0,8.0,9.0,1850.0,75.0,15.0,0.0,81.0
2018-09-01 09:30:00+02:00,129.0,595.0,290.0,0.0,7.0,8.0,1849.0,75.0,15.0,0.0,73.0
2018-09-01 09:45:00+02:00,130.0,599.0,316.0,0.0,7.0,8.0,1849.0,75.0,15.0,0.0,101.0
2018-09-01 10:00:00+02:00,129.0,591.0,269.0,0.0,8.0,8.0,1850.0,73.0,15.0,0.0,157.0
2018-09-01 10:15:00+02:00,129.0,586.0,293.0,0.0,8.0,9.0,1849.0,73.0,15.0,0.0,135.0
2018-09-01 10:30:00+02:00,129.0,596.0,321.0,0.0,8.0,9.0,1849.0,73.0,15.0,0.0,100.0
2018-09-01 10:45:00+02:00,128.0,599.0,319.0,0.0,8.0,9.0,1849.0,73.0,15.0,0.0,122.0
2018-09-01 11:00:00+02:00,128.0,601.0,319.0,0.0,8.0,9.0,1849.0,74.0,15.0,0.0,135.0
2018-09-01 11:15:00+02:00,129.0,622.0,321.0,0.0,8.0,9.0,1849.0,74.0,16.0,0.0,86.0
2018-09-01 11:30:00+02:00,128.0,626.0,324.0,0.0,8.0,9.0,1849.0,74.0,16.0,0.0,78.0
2018-09-01 11:45:00+02:00,129.0,632.0,323.0,0.0,8.0,9.0,1849.0,74.0,16.0,0.0,93.0
2018-09-01 12:00:00+02:00,129.0,651.0,338.0,0.0,8.0,9.0,1849.0,75.0,16.0,0.0,83.0
