,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2018-09-01 00:00:00+02:00,368.0,734.0,0.0,3975.0,4315.0,260.0,0.0,0.0,0.0,35.0,705.0,1152.0,0.0,6977.0,11.0,99.0,349.0,330.0,0.0,7032.0
2018-09-01 01:00:00+02:00,379.0,755.0,0.0,3853.0,3989.0,258.0,0.0,0.0,0.0,38.0,681.0,792.0,0.0,6970.0,11.0,100.0,231.0,330.0,0.0,6684.0
2018-09-01 02:00:00+02:00,373.0,672.0,0.0,3612.0,3494.0,257.0,0.0,0.0,0.0,546.0,679.0,550.0,0.0,6967.0,11.0,100.0,119.0,334.0,0.0,6526.0
2018-09-01 03:00:00+02:00,362.0,570.0,0.0,3586.0,2989.0,255.0,0.0,0.0,0.0,864.0,679.0,582.0,0.0,6977.0,11.0,98.0,88.0,334.0,0.0,6310.0
2018-09-01 04:00:00+02:00,371.0,557.0,0.0,3746.0,2724.0,260.0,0.0,0.0,0.0,821.0,673.0,638.0,0.0,6981.0,12.0,98.0,63.0,333.0,0.0,5665.0
2018-09-01 05:00:00+02:00,381.0,556.0,0.0,3606.0,2638.0,250.0,0.0,0.0,0.0,722.0,665.0,606.0,0.0,6983.0,11.0,99.0,63.0,331.0,0.0,5496.0
2018-09-01 06:00:00+02:00,384.0,564.0,0.0,3415.0,2586.0,234.0,0.0,0.0,0.0,752.0,665.0,565.0,0.0,6983.0,10.0,99.0,63.0,333.0,0.0,5288.0
2018-09-01 07:00:00+02:00,384.0,564.0,0.0,3335.0,2808.0,227.0,0.0,0.0,0.0,434.0,663.0,715.0,0.0,6984.0,11.0,102.0,58.0,333.0,0.0,5018.0
2018-09-01 08:00:00+02:00,386.0,582.0,0.0,3608.0,3179.0,228.0,0.0,0.0,0.0,53.0,693.0,1091.0,0.0,6985.0,11.0,103.0,389.0,332.0,0.0,4737.0
2018-09-01 09:00:00+02:00,384.0,658.0,0.0,3875.0,3898.0,228.0,0.0,0.0,0.0,19.0,733.0,1395.0,0.0,6985.0,11.0,102.0,1393.0,333.0,0.0,4327.0
2018-09-01 10:00:00+02:00,381.0,637.0,0.0,3945.0,4118.0,228.0,0.0,0.0,0.0,1.0,753.0,1275.0,0.0,6983.0,11.0,102.0,2948.0,332.0,0.0,4047.0
2018-09-01 11:00:00+02:00,382.0,742.0,0.0,3804.0,4136.0,230.0,0.0,0.0,0.0,0.0,747.0,979.0,0.0,6975.0,11.0,102.0,4346.0,329.0,0.0,3929.0
2018-09-01 12:00:00+02:00,379.0,757.0,0.0,3722.0,4224.0,229.0,0.0,0.0,0.0,0.0,752.0,1271.0,0.0,6967.0,11.0,102.0,4954.0,332.0,0.0,3769.0
2018-09-01 13:00:00+02:00,373.0,759.0,0.0,4058.0,4315.0,226.0,0.0,0.0,0.0,0.0,767.0,1599.0,0.0,6965.0,10.0,103.0,5159.0,332.0,0.0,3573.0
2018-09-01 14:00:00+02:00,356.0,757.0,0.0,4116.0,4313.0,216.0,0.0,0.0,0.0,0.0,763.0,2037.0,0.0,6964.0,11.0,101.0,5188.0,331.0,0.0,3406.0
2018-09-01 15:00:00+02:00,348.0,746.0,0.0,3954.0,4221.0,212.0,0.0,0.0,0.0,0.0,750.0,1896.0,0.0,6960.0,11.0,99.0,5028.0,320.0,0.0,3513.0
2018-09-01 16:00:00+02:00,378.0,755.0,0.0,4051.0,4304.0,211.0,0.0,0.0,0.0,0.0,752.0,1601.0,0.0,6956.0,9.0,98.0,4672.0,313.0,0.0,3728.0
2018-09-01 17:00:00+02:00,379.0,763.0,0.0,4518.0,3993.0,210.0,0.0,0.0,0.0,0.0,779.0,1624.0,0.0,6951.0,8.0,97.0,4111.0,327.0,0.0,3936.0
2018-09-01 18:00:00+02:00,382.0,676.0,0.0,5307.0,3818.0,212.0,0.0,0.0,0.0,0.0,758.0,2400.0,0.0,6944.0,9.0,94.0,3258.0,327.0,0.0,4098.0
2018-09-01 19:00:00+02:00,384.0,724.0,0.0,5984.0,3801.0,213.0,0.0,0.0,0.0,0.0,763.0,3197.0,0.0,6942.0,9.0,96.0,1963.0,319.0,0.0,4168.0
2018-09-01 20:00:00+02:00,388.0,746.0,0.0,6294.0,3766.0,213.0,0.0,0.0,0.0,0.0,742.0,2865.0,0.0,6947.0,9.0,95.0,871.0,326.0,0.0,4520.0
2018-09-01 21:00:00+02:00,387.0,547.0,0.0,6539.0,3878.0,216.0,0.0,0.0,0.0,0.0,734.0,3306.0,0.0,6949.0,9.0,96.0,588.0,324.0,0.0,5017.0
2018-09-01 22:00:00+02:00,393.0,548.0,0.0,5644.0,3808.0,223.0,0.0,0.0,0.0,0.0,735.0,2794.0,0.0,6953.0,10.0,94.0,478.0,314.0,0.0,5293.0
2018-09-01 23:00:00+02:00,394.0,544.0,0.0,5657.0,3698.0,223.0,0.0,0.0,0.0,0.0,712.0,1911.0,0.0,6956.0,9.0,94.0,301.0,323.0,0.0,5434.0
2018-09-02 00:00:00+02:00,393.0,702.0,0.0,4481.0,3702.0,221.0,0.0,0.0,0.0,0.0,680.0,1041.0,0.0,6957.0,10.0,93.0,163.0,330.0,0.0,5387.0
2018-09-02 01:00:00+02:00,381.0,745.0,0.0,4103.0,3586.0,224.0,0.0,0.0,0.0,67.0,671.0,668.0,0.0,6954.0,9.0,94.0,79.0,332.0,0.0,5243.0
2018-09-02 02:00:00+02:00,391.0,704.0,0.0,3963.0,3416.0,211.0,0.0,0.0,0.0,541.0,661.0,632.0,0.0,6956.0,9.0,92.0,64.0,332.0,0.0,4860.0
2018-09-02 03:00:00+02:00,395.0,666.0,0.0,3862.0,3224.0,224.0,0.0,0.0,0.0,482.0,651.0,607.0,0.0,6959.0,10.0,93.0,63.0,332.0,0.0,4209.0
