,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2018-05-31 23:00:00+01:00,330.0,1239.0,1756.0,83.0,637.0,80.0,43.0,0.0,1038.0
2018-06-01 00:00:00+01:00,323.0,1124.0,1756.0,0.0,478.0,41.0,35.0,0.0,1066.0
2018-06-01 01:00:00+01:00,318.0,1139.0,1756.0,0.0,337.0,30.0,34.0,0.0,1051.0
2018-06-01 02:00:00+01:00,317.0,1162.0,1740.0,0.0,314.0,30.0,35.0,0.0,1037.0
2018-06-01 03:00:00+01:00,317.0,1217.0,1556.0,0.0,230.0,30.0,36.0,0.0,1056.0
2018-06-01 04:00:00+01:00,312.0,1246.0,1556.0,0.0,229.0,30.0,35.0,0.0,1014.0
2018-06-01 05:00:00+01:00,318.0,1282.0,1557.0,0.0,427.0,60.0,34.0,0.0,892.0
2018-06-01 06:00:00+01:00,318.0,1530.0,1557.0,0.0,631.0,90.0,35.0,4.0,935.0
2018-06-01 07:00:00+01:00,316.0,1999.0,1686.0,69.0,826.0,132.0,34.0,46.0,1074.0
2018-06-01 08:00:00+01:00,301.0,2294.0,1756.0,69.0,896.0,134.0,33.0,157.0,971.0
2018-06-01 09:00:00+01:00,289.0,2298.0,1756.0,69.0,876.0,134.0,35.0,215.0,954.0
2018-06-01 10:00:00+01:00,296.0,2261.0,1755.0,5.0,820.0,116.0,35.0,259.0,990.0
2018-06-01 11:00:00+01:00,295.0,2370.0,1756.0,0.0,761.0,127.0,35.0,298.0,993.0
2018-06-01 12:00:00+01:00,301.0,2408.0,1719.0,0.0,733.0,128.0,35.0,316.0,1019.0
2018-06-01 13:00:00+01:00,298.0,2403.0,1567.0,0.0,528.0,76.0,35.0,333.0,1028.0
2018-06-01 14:00:00+01:00,294.0,2393.0,1555.0,0.0,541.0,78.0,35.0,327.0,1060.0
2018-06-01 15:00:00+01:00,299.0,2096.0,1663.0,0.0,365.0,80.0,36.0,305.0,1260.0
2018-06-01 16:00:00+01:00,297.0,1943.0,1586.0,0.0,379.0,42.0,36.0,272.0,1727.0
2018-06-01 17:00:00+01:00,301.0,2015.0,1565.0,0.0,380.0,40.0,37.0,224.0,2155.0
2018-06-01 18:00:00+01:00,302.0,2209.0,1556.0,0.0,401.0,42.0,35.0,142.0,2154.0
2018-06-01 19:00:00+01:00,307.0,2315.0,1603.0,0.0,772.0,82.0,34.0,54.0,2005.0
