,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Wind Onshore
2018-09-01 00:00:00+02:00,238.0,5023.0,74.0,1230.0,7780.0,145.0,0.0,88.0,0.0,593.0
2018-09-01 01:00:00+02:00,237.0,5128.0,73.0,1227.0,7753.0,144.0,0.0,88.0,0.0,540.0
2018-09-01 02:00:00+02:00,235.0,5236.0,73.0,1204.0,7800.0,144.0,0.0,88.0,0.0,473.0
2018-09-01 03:00:00+02:00,236.0,5126.0,74.0,1203.0,7645.0,142.0,0.0,88.0,0.0,466.0
2018-09-01 04:00:00+02:00,237.0,5090.0,75.0,1205.0,7676.0,142.0,0.0,88.0,0.0,445.0
2018-09-01 05:00:00+02:00,236.0,5049.0,75.0,1206.0,7594.0,142.0,0.0,88.0,0.0,438.0
2018-09-01 06:00:00+02:00,240.0,5061.0,77.0,1224.0,7575.0,141.0,0.0,89.0,0.0,436.0
2018-09-01 07:00:00+02:00,247.0,5367.0,77.0,1273.0,8233.0,140.0,0.0,89.0,0.0,345.0
2018-09-01 08:00:00+02:00,247.0,5471.0,77.0,1311.0,8565.0,141.0,0.0,95.0,13.0,178.0
2018-09-01 09:00:00+02:00,246.0,5485.0,75.0,1306.0,8809.0,141.0,0.0,100.0,15.0,137.0
2018-09-01 10:00:00+02:00,247.0,5416.0,75.0,1295.0,8913.0,141.0,59.0,105.0,27.0,176.0
2018-09-01 11:00:00+02:00,248.0,5392.0,76.0,1285.0,8915.0,141.0,98.0,120.0,29.0,193.0
2018-09-01 12:00:00+02:00,247.0,5419.0,78.0,1277.0,8984.0,142.0,69.0,120.0,16.0,226.0
2018-09-01 13:00:00+02:00,244.0,5332.0,81.0,1268.0,9056.0,144.0,8.0,118.0,2.0,293.0
2018-09-01 14:00:00+02:00,248.0,5217.0,81.0,1264.0,8551.0,144.0,0.0,106.0,0.0,349.0
2018-09-01 15:00:00+02:00,246.0,5154.0,81.0,1261.0,8384.0,144.0,0.0,100.0,0.0,372.0
2018-09-01 16:00:00+02:00,248.0,5235.0,80.0,1266.0,8373.0,144.0,0.0,98.0,0.0,438.0
2018-09-01 17:00:00+02:00,246.0,5377.0,79.0,1265.0,8657.0,144.0,0.0,98.0,0.0,526.0
2018-09-01 18:00:00+02:00,245.0,5441.0,77.0,1271.0,8843.0,144.0,0.0,95.0,13.0,475.0
2018-09-01 19:00:00+02:00,245.0,5369.0,78.0,1280.0,8835.0,145.0,0.0,102.0,14.0,710.0
2018-09-01 20:00:00+02:00,243.0,5183.0,77.0,1287.0,8930.0,145.0,0.0,126.0,14.0,993.0
2018-09-01 21:00:00+02:00,244.0,5152.0,71.0,1255.0,8516.0,145.0,0.0,117.0,15.0,1155.0
2018-09-01 22:00:00+02:00,239.0,4920.0,69.0,1238.0,7791.0,145.0,0.0,89.0,2.0,1136.0
2018-09-01 23:00:00+02:00,236.0,4758.0,70.0,1220.0,7473.0,145.0,0.0,88.0,0.0,1117.0
2018-09-02 00:00:00+02:00,238.0,4622.0,71.0,1160.0,7238.0,145.0,0.0,88.0,0.0,1157.0
2018-09-02 01:00:00+02:00,238.0,4597.0,70.0,1095.0,6880.0,145.0,0.0,89.0,0.0,1196.0
2018-09-02 02:00:00+02:00,238.0,4569.0,71.0,1076.0,6666.0,145.0,0.0,89.0,0.0,1215.0
2018-09-02 03:00:00+02:00,236.0,4572.0,72.0,1076.0,6591.0,145.0,0.0,89.0,0.0,1065.0
2018-09-02 04:00:00+02:00,237.0,4329.0,72.0,1076.0,6631.0,145.0,0.0,89.0,0.0,1063.0
2018-09-02 05:00:00+02:00,237.0,4111.0,76.0,1075.0,6596.0,145.0,0.0,89.0,0.0,1148.0
