,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2018-02-01 00:00:00+01:00,16.0,3094.0,3875.0,0.0,487.0,1694.0,0.0,92.0,844.0,617.0
2018-02-01 00:15:00+01:00,16.0,3034.0,3776.0,0.0,487.0,1660.0,0.0,96.0,871.0,608.0
2018-02-01 00:30:00+01:00,16.0,2918.0,3747.0,0.0,487.0,1671.0,0.0,98.0,872.0,607.0
2018-02-01 00:45:00+01:00,16.0,2864.0,3690.0,0.0,487.0,1683.0,0.0,103.0,862.0,693.0
2018-02-01 01:00:00+01:00,16.0,2707.0,3432.0,0.0,487.0,1646.0,0.0,102.0,851.0,676.0
2018-02-01 01:15:00+01:00,16.0,2565.0,3470.0,0.0,487.0,1666.0,0.0,100.0,865.0,637.0
2018-02-01 01:30:00+01:00,16.0,2569.0,3463.0,0.0,487.0,1672.0,0.0,100.0,857.0,656.0
2018-02-01 01:45:00+01:00,16.0,2600.0,3313.0,0.0,487.0,1687.0,0.0,100.0,841.0,669.0
2018-02-01 02:00:00+01:00,16.0,2562.0,2980.0,0.0,487.0,1712.0,0.0,100.0,862.0,712.0
2018-02-01 02:15:00+01:00,16.0,2605.0,2870.0,0.0,487.0,1646.0,0.0,100.0,871.0,656.0
2018-02-01 02:30:00+01:00,16.0,2606.0,2868.0,0.0,487.0,1677.0,0.0,100.0,873.0,675.0
2018-02-01 02:45:00+01:00,17.0,2526.0,2849.0,0.0,487.0,1673.0,0.0,101.0,871.0,675.0
2018-02-01 03:00:00+01:00,16.0,2566.0,2661.0,0.0,488.0,1654.0,0.0,103.0,871.0,667.0
2018-02-01 03:15:00+01:00,16.0,2574.0,2567.0,0.0,488.0,1668.0,0.0,99.0,872.0,673.0
2018-02-01 03:30:00+01:00,16.0,2571.0,2586.0,0.0,487.0,1669.0,0.0,100.0,873.0,663.0
2018-02-01 03:45:00+01:00,16.0,2560.0,2582.0,0.0,487.0,1675.0,0.0,101.0,869.0,689.0
2018-02-01 04:00:00+01:00,16.0,2508.0,2532.0,0.0,487.0,1658.0,0.0,103.0,870.0,660.0
2018-02-01 04:15:00+01:00,16.0,2476.0,2579.0,0.0,486.0,1651.0,0.0,107.0,868.0,636.0
2018-02-01 04:30:00+01:00,16.0,2356.0,2610.0,0.0,486.0,1651.0,0.0,101.0,859.0,606.0
2018-02-01 04:45:00+01:00,16.0,2470.0,2666.0,0.0,486.0,1629.0,0.0,96.0,853.0,647.0
2018-02-01 05:00:00+01:00,16.0,2545.0,2844.0,0.0,486.0,1641.0,0.0,102.0,851.0,650.0
2018-02-01 05:15:00+01:00,16.0,2491.0,2937.0,0.0,486.0,1610.0,0.0,99.0,868.0,604.0
2018-02-01 05:30:00+01:00,16.0,2644.0,3032.0,0.0,486.0,1623.0,0.0,102.0,861.0,575.0
2018-02-01 05:45:00+01:00,16.0,2817.0,3215.0,0.0,486.0,1645.0,0.0,101.0,852.0,546.0
2018-02-01 06:00:00+01:00,16.0,3184.0,3536.0,0.0,485.0,1830.0,0.0,99.0,847.0,584.0
2018-02-01 06:15:00+01:00,15.0,3319.0,3666.0,0.0,486.0,1905.0,0.0,93.0,835.0,617.0
