,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Onshore
2018-04-01 00:00:00+02:00,308.0,384.0,137.0,0.0,0.0,558.0,2884.0,228.0,22.0,0.0,0.0,100.0,1368.0
2018-04-01 00:15:00+02:00,308.0,362.0,136.0,0.0,0.0,454.0,2877.0,229.0,22.0,0.0,0.0,100.0,1435.0
2018-04-01 00:30:00+02:00,308.0,353.0,135.0,0.0,0.0,417.0,2887.0,195.0,22.0,0.0,0.0,100.0,1456.0
2018-04-01 00:45:00+02:00,308.0,354.0,135.0,0.0,0.0,366.0,2911.0,158.0,22.0,0.0,0.0,100.0,1482.0
2018-04-01 01:00:00+02:00,308.0,327.0,134.0,0.0,0.0,226.0,2964.0,150.0,22.0,0.0,0.0,100.0,1500.0
2018-04-01 01:15:00+02:00,308.0,308.0,134.0,0.0,0.0,173.0,2944.0,146.0,22.0,0.0,0.0,100.0,1495.0
2018-04-01 01:30:00+02:00,304.0,308.0,135.0,0.0,0.0,97.0,2965.0,117.0,22.0,0.0,0.0,100.0,1498.0
2018-04-01 01:45:00+02:00,304.0,309.0,136.0,0.0,0.0,0.0,2982.0,161.0,22.0,0.0,0.0,100.0,1589.0
2018-04-01 02:00:00+02:00,304.0,292.0,134.0,0.0,0.0,0.0,2975.0,243.0,22.0,0.0,0.0,100.0,1667.0
2018-04-01 02:15:00+02:00,304.0,286.0,132.0,0.0,0.0,0.0,2976.0,153.0,22.0,0.0,0.0,100.0,1647.0
2018-04-01 02:30:00+02:00,304.0,287.0,133.0,0.0,0.0,0.0,2970.0,109.0,22.0,0.0,0.0,100.0,1752.0
2018-04-01 02:45:00+02:00,304.0,284.0,133.0,0.0,0.0,0.0,2946.0,89.0,22.0,0.0,0.0,100.0,1774.0
2018-04-01 03:00:00+02:00,304.0,259.0,132.0,0.0,0.0,0.0,2959.0,93.0,22.0,0.0,0.0,100.0,1918.0
2018-04-01 03:15:00+02:00,304.0,244.0,133.0,0.0,0.0,0.0,2922.0,104.0,22.0,0.0,0.0,100.0,2145.0
2018-04-01 03:30:00+02:00,304.0,247.0,132.0,0.0,0.0,0.0,2944.0,119.0,22.0,0.0,0.0,100.0,2201.0
2018-04-01 03:45:00+02:00,304.0,245.0,132.0,0.0,0.0,0.0,2951.0,117.0,22.0,0.0,0.0,100.0,2232.0
2018-04-01 04:00:00+02:00,304.0,245.0,132.0,0.0,0.0,0.0,2953.0,116.0,22.0,0.0,0.0,100.0,2328.0
2018-04-01 04:15:00+02:00,304.0,245.0,132.0,0.0,0.0,0.0,2944.0,101.0,22.0,0.0,0.0,100.0,2394.0
2018-04-01 04:30:00+02:00,304.0,244.0,134.0,0.0,0.0,0.0,2957.0,99.0,22.0,0.0,0.0,100.0,2427.0
2018-04-01 04:45:00+02:00,304.0,243.0,143.0,0.0,0.0,0.0,2949.0,90.0,22.0,0.0,0.0,100.0,2499.0
2018-04-01 05:00:00+02:00,304.0,244.0,151.0,0.0,0.0,0.0,2958.0,94.0,22.0,0.0,0.0,100.0,2534.0
2018-04-01 05:15:00+02:00,304.0,243.0,152.0,0.0,0.0,0.0,2964.0,91.0,22.0,0.0,0.0,100.0,2579.0
2018-04-01 05:30:00+02:00,304.0,243.0,153.0,0.0,0.0,0.0,2960.0,87.0,22.0,0.0,0.0,100.0,2594.0
2018-04-01 05:45:00+02:00,304.0,244.0,152.0,0.0,0.0,0.0,2955.0,90.0,22.0,0.0,0.0,100.0,2607.0
2018-04-01 06:00:00+02:00,304.0,244.0,152.0,0.0,0.0,0.0,2978.0,103.0,22.0,0.0,2.0,100.0,2606.0
2018-04-01 06:15:00+02:00,304.0,253.0,153.0,0.0,0.0,0.0,2974.0,102.0,22.0,0.0,5.0,100.0,2613.0
2018-04-01 06:30:00+02:00,304.0,309.0,154.0,0.0,0.0,0.0,2952.0,101.0,22.0,0.0,7.0,100.0,2594.0
2018-04-01 06:45:00+02:00,304.0,382.0,154.0,0.0,0.0,0.0,2949.0,101.0,22.0,0.0,10.0,100.0,2553.0
2018-04-01 07:00:00+02:00,304.0,401.0,151.0,0.0,0.0,0.0,3026.0,90.0,22.0,0.0,28.0,100.0,2481.0
2018-04-01 07:15:00+02:00,304.0,399.0,152.0,0.0,0.0,0.0,3024.0,170.0,22.0,0.0,37.0,100.0,2434.0
2018-04-01 07:30:00+02:00,304.0,398.0,152.0,0.0,0.0,0.0,3050.0,104.0,22.0,0.0,47.0,100.0,2406.0
