,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2018-02-01 01:00:00+02:00,992.0,779.0,870.0,1.0,655.0,1546.0,2791.0,158.0,44.0,7.0,1098.0
2018-02-01 02:00:00+02:00,984.0,783.0,861.0,1.0,648.0,1413.0,2792.0,158.0,44.0,7.0,1174.0
2018-02-01 03:00:00+02:00,982.0,770.0,858.0,1.0,654.0,1382.0,2793.0,162.0,44.0,7.0,1196.0
2018-02-01 04:00:00+02:00,971.0,768.0,853.0,1.0,656.0,1475.0,2793.0,164.0,43.0,7.0,1174.0
2018-02-01 05:00:00+02:00,972.0,776.0,866.0,1.0,662.0,1689.0,2793.0,166.0,42.0,7.0,1172.0
2018-02-01 06:00:00+02:00,993.0,829.0,884.0,1.0,672.0,1908.0,2792.0,168.0,37.0,7.0,1148.0
2018-02-01 07:00:00+02:00,1010.0,886.0,881.0,1.0,707.0,2095.0,2792.0,169.0,34.0,7.0,1184.0
2018-02-01 08:00:00+02:00,1008.0,929.0,883.0,1.0,737.0,2251.0,2793.0,171.0,34.0,7.0,1206.0
2018-02-01 09:00:00+02:00,1000.0,922.0,922.0,14.0,755.0,2239.0,2793.0,172.0,33.0,7.0,1210.0
2018-02-01 10:00:00+02:00,995.0,903.0,947.0,40.0,781.0,2261.0,2792.0,172.0,33.0,7.0,1204.0
2018-02-01 11:00:00+02:00,990.0,912.0,976.0,2.0,838.0,2300.0,2791.0,169.0,34.0,7.0,1191.0
2018-02-01 12:00:00+02:00,981.0,885.0,903.0,15.0,796.0,2129.0,2792.0,165.0,34.0,7.0,1156.0
2018-02-01 13:00:00+02:00,973.0,856.0,896.0,1.0,708.0,2067.0,2793.0,163.0,34.0,7.0,1125.0
2018-02-01 14:00:00+02:00,962.0,858.0,919.0,1.0,713.0,2115.0,2794.0,162.0,34.0,7.0,1132.0
2018-02-01 15:00:00+02:00,974.0,883.0,936.0,1.0,762.0,2341.0,2794.0,162.0,34.0,7.0,1235.0
2018-02-01 16:00:00+02:00,970.0,938.0,922.0,1.0,798.0,2383.0,2794.0,162.0,34.0,7.0,1332.0
2018-02-01 17:00:00+02:00,980.0,963.0,936.0,1.0,831.0,2382.0,2752.0,164.0,34.0,7.0,1355.0
2018-02-01 18:00:00+02:00,983.0,919.0,940.0,1.0,814.0,2379.0,2761.0,164.0,34.0,7.0,1383.0
2018-02-01 19:00:00+02:00,978.0,904.0,924.0,1.0,789.0,2245.0,2772.0,165.0,36.0,7.0,1372.0
2018-02-01 20:00:00+02:00,967.0,806.0,906.0,1.0,749.0,2051.0,2772.0,166.0,40.0,7.0,1343.0
2018-02-01 21:00:00+02:00,979.0,811.0,907.0,1.0,691.0,1902.0,2773.0,167.0,33.0,7.0,1301.0
2018-02-01 22:00:00+02:00,962.0,828.0,908.0,1.0,693.0,1882.0,2774.0,166.0,42.0,7.0,1243.0
2018-02-01 23:00:00+02:00,951.0,858.0,889.0,1.0,687.0,1700.0,2775.0,168.0,42.0,7.0,1169.0
2018-02-02 00:00:00+02:00,940.0,848.0,888.0,1.0,695.0,1590.0,2775.0,168.0,42.0,11.0,1121.0
2018-02-02 01:00:00+02:00,954.0,830.0,887.0,1.0,698.0,1527.0,2774.0,168.0,42.0,18.0,1118.0
2018-02-02 02:00:00+02:00,953.0,821.0,888.0,1.0,706.0,1564.0,2774.0,168.0,42.0,31.0,1058.0
2018-02-02 03:00:00+02:00,979.0,813.0,890.0,1.0,708.0,1598.0,2774.0,168.0,42.0,31.0,989.0
2018-02-02 04:00:00+02:00,1000.0,814.0,885.0,1.0,708.0,1596.0,2773.0,166.0,42.0,28.0,993.0
2018-02-02 05:00:00+02:00,1010.0,810.0,884.0,1.0,706.0,1577.0,2777.0,166.0,42.0,30.0,990.0
2018-02-02 06:00:00+02:00,1005.0,844.0,907.0,1.0,718.0,1784.0,2773.0,166.0,42.0,32.0,979.0
2018-02-02 07:00:00+02:00,1034.0,866.0,966.0,1.0,783.0,1900.0,2773.0,166.0,42.0,34.0,935.0
2018-02-02 08:00:00+02:00,1039.0,879.0,1008.0,1.0,848.0,2171.0,2772.0,166.0,42.0,30.0,943.0
2018-02-02 09:00:00+02:00,1049.0,867.0,1004.0,1.0,848.0,2358.0,2772.0,165.0,43.0,29.0,903.0
2018-02-02 10:00:00+02:00,1059.0,865.0,996.0,1.0,841.0,2389.0,2773.0,163.0,44.0,32.0,868.0
2018-02-02 11:00:00+02:00,1056.0,873.0,974.0,1.0,841.0,2352.0,2772.0,158.0,44.0,32.0,809.0
2018-02-02 12:00:00+02:00,1042.0,867.0,955.0,1.0,809.0,2258.0,2772.0,154.0,44.0,30.0,743.0
2018-02-02 13:00:00+02:00,1034.0,888.0,949.0,1.0,762.0,2122.0,2770.0,150.0,44.0,34.0,718.0
2018-02-02 14:00:00+02:00,1026.0,894.0,945.0,1.0,756.0,2205.0,2704.0,150.0,44.0,35.0,768.0
2018-02-02 15:00:00+02:00,1031.0,874.0,927.0,1.0,759.0,2143.0,2793.0,150.0,44.0,43.0,869.0
2018-02-02 16:00:00+02:00,1033.0,914.0,952.0,1.0,788.0,2227.0,2786.0,151.0,44.0,35.0,921.0
2018-02-02 17:00:00+02:00,1038.0,901.0,981.0,1.0,851.0,2336.0,2791.0,151.0,44.0,34.0,952.0
2018-02-02 18:00:00+02:00,1027.0,901.0,978.0,1.0,863.0,2436.0,2793.0,153.0,44.0,34.0,967.0
2018-02-02 19:00:00+02:00,1042.0,914.0,949.0,1.0,864.0,2410.0,2794.0,153.0,44.0,34.0,950.0
2018-02-02 20:00:00+02:00,1033.0,901.0,876.0,1.0,846.0,2354.0,2794.0,158.0,44.0,34.0,950.0
2018-02-02 21:00:00+02:00,1038.0,875.0,856.0,1.0,770.0,2132.0,2793.0,160.0,43.0,36.0,990.0
