,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2018-07-31 23:00:00+01:00,187.565,2355.185,0.0,0.0,0.0,0.984,47.46,11.89,0.0,9.582,11.7645
2018-07-31 23:30:00+01:00,170.54500000000002,2010.715,0.0,0.0,0.0,0.984,47.502,11.48,0.0,8.508000000000001,11.6875
2018-08-01 00:00:00+01:00,176.065,1846.075,0.0,0.0,0.0,0.984,47.478,11.89,0.0,6.558,11.176
2018-08-01 00:30:00+01:00,136.275,1825.495,0.0,0.0,0.0,0.984,47.550000000000004,11.89,0.0,6.246,11.043999999999999
2018-08-01 01:00:00+01:00,136.04500000000002,1793.155,0.0,0.0,0.0,0.9480000000000001,47.49,11.48,0.0,6.912,10.2905
2018-08-01 01:30:00+01:00,135.585,1712.795,0.0,0.0,0.0,0.9480000000000001,47.514,11.07,0.0,7.572,10.174999999999999
2018-08-01 02:00:00+01:00,135.585,1707.405,0.0,0.0,0.0,0.756,47.502,16.810000000000002,0.0,7.62,9.8615
2018-08-01 02:30:00+01:00,136.965,1641.2549999999999,0.0,0.0,0.0,0.756,47.496,20.5,0.0,7.518,10.131
2018-08-01 03:00:00+01:00,140.645,1639.295,0.0,0.0,0.0,0.756,47.526,20.5,0.0,6.594,8.9705
2018-08-01 03:30:00+01:00,137.88500000000002,1719.655,0.0,0.0,0.0,0.756,47.49,27.880000000000003,0.0,6.462,9.0255
2018-08-01 04:00:00+01:00,132.13500000000002,1666.98,0.0,0.0,0.0,0.756,47.574,27.880000000000003,0.0,7.554,9.157499999999999
2018-08-01 04:30:00+01:00,135.815,1665.02,0.0,0.0,0.0,0.756,47.538000000000004,27.880000000000003,0.0,7.836,9.6085
2018-08-01 05:00:00+01:00,141.45000000000002,1717.45,0.0,0.0,0.0,0.756,47.556000000000004,28.290000000000003,0.0,6.8340000000000005,8.854999999999999
