,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2018-11-01 00:00:00+01:00,4757.0,16127.0,4113.0,5843.0,463.0,25.0,53.0,1490.0,100.0,7940.0,349.0,128.0,0.0,523.0,2861.0,11775.0
2018-11-01 00:15:00+01:00,4764.0,16105.0,4084.0,5722.0,465.0,25.0,15.0,1492.0,46.0,7938.0,349.0,128.0,0.0,525.0,2766.0,11649.0
2018-11-01 00:30:00+01:00,4748.0,16093.0,4069.0,5684.0,466.0,25.0,33.0,1485.0,126.0,7924.0,346.0,128.0,0.0,525.0,2697.0,11466.0
2018-11-01 00:45:00+01:00,4760.0,16110.0,4064.0,5680.0,465.0,25.0,14.0,1487.0,111.0,7930.0,345.0,128.0,0.0,527.0,2580.0,11394.0
2018-11-01 01:00:00+01:00,4755.0,16128.0,4086.0,5702.0,465.0,25.0,102.0,1488.0,161.0,7941.0,345.0,128.0,0.0,526.0,2657.0,11073.0
2018-11-01 01:15:00+01:00,4753.0,16116.0,4087.0,5733.0,465.0,25.0,45.0,1488.0,136.0,7938.0,344.0,128.0,0.0,522.0,2542.0,10808.0
2018-11-01 01:30:00+01:00,4708.0,16118.0,4094.0,5774.0,466.0,25.0,0.0,1483.0,60.0,7927.0,343.0,128.0,0.0,523.0,2718.0,10849.0
2018-11-01 01:45:00+01:00,4711.0,16114.0,4104.0,5754.0,466.0,25.0,0.0,1488.0,53.0,7928.0,343.0,128.0,0.0,524.0,2814.0,10977.0
2018-11-01 02:00:00+01:00,4726.0,16128.0,3994.0,5475.0,466.0,25.0,5.0,1492.0,112.0,7942.0,343.0,128.0,0.0,523.0,2790.0,11143.0
2018-11-01 02:15:00+01:00,4716.0,16087.0,3997.0,5359.0,468.0,25.0,0.0,1485.0,72.0,7919.0,343.0,128.0,0.0,524.0,2880.0,10941.0
2018-11-01 02:30:00+01:00,4728.0,16099.0,4012.0,5329.0,467.0,25.0,0.0,1479.0,82.0,7929.0,343.0,128.0,0.0,527.0,2839.0,10746.0
2018-11-01 02:45:00+01:00,4719.0,16130.0,4020.0,5320.0,467.0,25.0,0.0,1475.0,80.0,7918.0,343.0,128.0,0.0,519.0,2857.0,10819.0
2018-11-01 03:00:00+01:00,4716.0,16155.0,3945.0,5549.0,466.0,25.0,0.0,1468.0,93.0,7937.0,343.0,128.0,0.0,515.0,2919.0,10630.0
2018-11-01 03:15:00+01:00,4718.0,16134.0,3930.0,5559.0,466.0,24.0,0.0,1463.0,92.0,7933.0,343.0,128.0,0.0,515.0,2887.0,10324.0
2018-11-01 03:30:00+01:00,4703.0,16139.0,3962.0,5538.0,466.0,24.0,0.0,1457.0,77.0,7925.0,343.0,128.0,0.0,516.0,3012.0,10120.0
2018-11-01 03:45:00+01:00,4705.0,16111.0,3957.0,5462.0,465.0,25.0,0.0,1453.0,102.0,7927.0,343.0,128.0,0.0,513.0,3075.0,10240.0
2018-11-01 04:00:00+01:00,4702.0,16126.0,4331.0,5228.0,467.0,25.0,0.0,1453.0,77.0,7936.0,343.0,128.0,0.0,512.0,2753.0,10511.0
2018-11-01 04:15:00+01:00,4702.0,16139.0,4329.0,5226.0,467.0,25.0,0.0,1456.0,76.0,7937.0,344.0,128.0,0.0,517.0,2614.0,10631.0
2018-11-01 04:30:00+01:00,4705.0,16121.0,4351.0,5211.0,469.0,25.0,12.0,1450.0,60.0,7936.0,343.0,128.0,0.0,517.0,2762.0,10764.0
2018-11-01 04:45:00+01:00,4706.0,16096.0,4331.0,5216.0,468.0,24.0,0.0,1451.0,70.0,7933.0,344.0,128.0,0.0,523.0,2949.0,10889.0
