,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2018-01-31 23:00:00+00:00,49.45,1372.0,1440.74,12.264000000000001,16.296,0.14400000000000002,132.02,0.0,10.417
2018-02-01 00:00:00+00:00,76.13000000000001,1056.93,1440.74,3.168,7.008,0.14400000000000002,37.720000000000006,0.0,12.144
2018-02-01 01:00:00+00:00,68.31,890.3299999999999,1439.1000000000001,0.0,5.28,2.904,37.720000000000006,0.0,14.245
2018-02-01 02:00:00+00:00,69.0,703.64,1428.44,0.0,3.192,5.472,38.540000000000006,0.0,18.612
2018-02-01 03:00:00+00:00,68.77,618.38,1379.24,0.0,2.16,2.352,38.540000000000006,0.0,25.497999999999998
2018-02-01 04:00:00+00:00,66.47,634.06,1334.14,0.0,1.6560000000000001,0.096,36.900000000000006,0.0,31.339
2018-02-01 05:00:00+00:00,67.39,697.76,1427.6200000000001,1.488,5.256,0.096,37.720000000000006,0.0,33.033
2018-02-01 06:00:00+00:00,67.16,902.09,1439.1000000000001,4.344,11.4,1.584,37.720000000000006,0.0,35.134
2018-02-01 07:00:00+00:00,65.55,1058.8899999999999,1430.9,10.272,13.584,2.04,36.900000000000006,0.0,34.32
2018-02-01 08:00:00+00:00,66.24000000000001,1051.54,1410.4,7.632000000000001,18.912,4.392,41.0,1.066,33.803
2018-02-01 09:00:00+00:00,63.940000000000005,1037.82,1439.1000000000001,6.912,19.968,5.352,40.18,4.961,34.177
2018-02-01 10:00:00+00:00,64.86,1078.98,1439.1000000000001,6.696,18.624,2.856,39.36,7.134,34.397
2018-02-01 11:00:00+00:00,65.09,1078.98,1439.92,0.024,9.792,6.48,39.36,9.061,35.562999999999995
2018-02-01 12:00:00+00:00,65.09,1059.3799999999999,1437.46,0.0,7.776,5.496,39.36,8.528,37.323
2018-02-01 13:00:00+00:00,64.63000000000001,991.76,1369.4,0.0,6.5280000000000005,0.48,38.540000000000006,8.610000000000001,39.666
2018-02-01 14:00:00+00:00,61.64,846.72,1418.6000000000001,0.0,5.472,0.0,39.36,8.692,42.053
2018-02-01 15:00:00+00:00,62.790000000000006,870.73,1307.9,0.0,5.664,0.0,41.82,8.569,42.294999999999995
2018-02-01 16:00:00+00:00,61.870000000000005,921.6899999999999,1424.3400000000001,0.048,5.6160000000000005,0.024,41.0,5.617,41.227999999999994
2018-02-01 17:00:00+00:00,62.1,940.31,1442.38,3.744,7.5120000000000005,0.888,41.0,0.902,40.546
2018-02-01 18:00:00+00:00,61.410000000000004,964.81,1441.5600000000002,16.368000000000002,15.144,4.752,41.0,0.0,41.096
2018-02-01 19:00:00+00:00,64.63000000000001,990.29,1439.92,18.672,21.432000000000002,4.92,41.82,0.0,41.25
2018-02-01 20:00:00+00:00,67.62,973.14,1440.74,11.328,20.448,4.776,41.82,0.0,41.558
2018-02-01 21:00:00+00:00,68.54,947.66,1439.92,0.36,14.88,1.56,41.0,0.0,40.062
2018-02-01 22:00:00+00:00,68.08,807.03,1440.74,0.0,13.200000000000001,1.08,41.0,0.0,38.918
2018-02-01 23:00:00+00:00,68.54,606.62,1314.46,0.0,8.088000000000001,0.648,38.540000000000006,0.0,38.422999999999995
2018-02-02 00:00:00+00:00,66.47,402.29,1165.22,0.0,4.728,0.14400000000000002,37.720000000000006,0.0,37.785
2018-02-02 01:00:00+00:00,67.39,408.65999999999997,1128.3200000000002,0.0,1.296,0.12,36.900000000000006,0.0,36.729
2018-02-02 02:00:00+00:00,68.08,444.92,1091.42,0.0,1.32,0.12,36.080000000000005,0.0,36.41
2018-02-02 03:00:00+00:00,67.62,430.71,1150.46,0.0,1.44,0.12,36.080000000000005,0.0,35.442
2018-02-02 04:00:00+00:00,67.85000000000001,416.99,1193.1000000000001,0.0,1.464,0.12,36.080000000000005,0.0,33.858
2018-02-02 05:00:00+00:00,70.15,445.9,1222.6200000000001,0.0,3.168,0.12,35.260000000000005,0.0,31.921999999999997
2018-02-02 06:00:00+00:00,75.44,626.22,1271.0,2.496,7.368,0.264,36.080000000000005,0.0,30.392999999999997
2018-02-02 07:00:00+00:00,74.29,942.27,1387.44,10.992,17.064,2.232,37.720000000000006,0.082,29.622999999999998
2018-02-02 08:00:00+00:00,74.98,1024.59,1442.38,14.4,18.984,4.176,39.36,3.69,28.709999999999997
2018-02-02 09:00:00+00:00,77.74000000000001,1093.19,1412.8600000000001,13.848,19.752,8.352,41.0,9.553,24.299
2018-02-02 10:00:00+00:00,79.12,1126.51,1442.38,2.2800000000000002,15.72,7.176,41.82,12.546000000000001,21.967
2018-02-02 11:00:00+00:00,79.58,1128.96,1441.5600000000002,0.192,11.688,5.688,41.82,14.104000000000001,22.209
2018-02-02 12:00:00+00:00,77.28,1002.05,1440.74,0.0,8.52,6.84,41.82,14.637,22.209
2018-02-02 13:00:00+00:00,78.43,950.6,1403.0200000000002,0.0,6.36,0.28800000000000003,41.82,14.432,23.32
2018-02-02 14:00:00+00:00,77.97,879.55,1437.46,0.552,5.928,2.52,41.0,13.489,22.087999999999997
2018-02-02 15:00:00+00:00,77.74000000000001,888.86,1440.74,0.0,5.064,0.672,42.64,11.398,22.561
2018-02-02 16:00:00+00:00,79.35000000000001,965.3,1440.74,0.048,5.808,1.6560000000000001,41.82,7.216,24.442
2018-02-02 17:00:00+00:00,79.35000000000001,1076.53,1439.1000000000001,5.328,13.272,2.88,41.82,1.2710000000000001,24.067999999999998
2018-02-02 18:00:00+00:00,80.04,1116.71,1304.6200000000001,39.576,22.92,3.192,41.82,0.0,23.375
