,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2018-11-01 00:00:00+01:00,237.0,3876.0,190.0,223.0,350.0,2.0,1.0,61.0,18.0,3434.0,102.0,262.0,0.0,15.0,136.0
2018-11-01 01:00:00+01:00,237.0,3905.0,190.0,218.0,370.0,2.0,0.0,61.0,17.0,3436.0,102.0,261.0,0.0,15.0,124.0
2018-11-01 02:00:00+01:00,237.0,3875.0,188.0,217.0,371.0,2.0,0.0,61.0,17.0,3435.0,102.0,259.0,0.0,15.0,121.0
2018-11-01 03:00:00+01:00,238.0,3887.0,191.0,218.0,376.0,2.0,0.0,61.0,17.0,3435.0,102.0,257.0,0.0,15.0,119.0
2018-11-01 04:00:00+01:00,237.0,3915.0,194.0,219.0,377.0,2.0,0.0,61.0,17.0,3438.0,102.0,257.0,0.0,15.0,106.0
2018-11-01 05:00:00+01:00,235.0,3912.0,199.0,218.0,382.0,2.0,0.0,57.0,65.0,3439.0,103.0,258.0,0.0,15.0,102.0
2018-11-01 06:00:00+01:00,235.0,3965.0,202.0,236.0,386.0,2.0,0.0,58.0,75.0,3438.0,125.0,267.0,7.0,15.0,111.0
2018-11-01 07:00:00+01:00,237.0,4058.0,203.0,242.0,390.0,2.0,0.0,67.0,27.0,3438.0,125.0,267.0,83.0,15.0,106.0
2018-11-01 08:00:00+01:00,237.0,4112.0,270.0,242.0,398.0,2.0,0.0,62.0,25.0,3441.0,125.0,258.0,315.0,15.0,106.0
2018-11-01 09:00:00+01:00,238.0,4128.0,280.0,244.0,403.0,2.0,0.0,62.0,30.0,3440.0,127.0,257.0,493.0,15.0,109.0
2018-11-01 10:00:00+01:00,239.0,4157.0,280.0,241.0,401.0,2.0,0.0,63.0,29.0,3434.0,127.0,260.0,543.0,15.0,138.0
2018-11-01 11:00:00+01:00,240.0,4218.0,283.0,225.0,407.0,2.0,9.0,64.0,22.0,3431.0,123.0,258.0,486.0,15.0,136.0
2018-11-01 12:00:00+01:00,241.0,4238.0,290.0,224.0,421.0,2.0,292.0,64.0,20.0,3428.0,120.0,256.0,426.0,15.0,144.0
2018-11-01 13:00:00+01:00,241.0,4191.0,280.0,226.0,402.0,2.0,362.0,63.0,20.0,3426.0,117.0,255.0,328.0,15.0,164.0
2018-11-01 14:00:00+01:00,241.0,4156.0,280.0,215.0,399.0,2.0,334.0,63.0,20.0,3425.0,120.0,258.0,167.0,15.0,163.0
2018-11-01 15:00:00+01:00,240.0,4133.0,213.0,214.0,401.0,2.0,296.0,64.0,20.0,3422.0,123.0,261.0,63.0,15.0,143.0
