,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2018-11-01 00:00:00+01:00,118.22,107.8,509.22,10.995,0.0,130.95524,3.384,8.844
2018-11-01 01:00:00+01:00,116.15,115.64,503.48,14.66,0.0,133.7219,4.032,9.866999999999999
2018-11-01 02:00:00+01:00,109.94,101.92,446.08000000000004,10.262,0.0,130.95524,6.312,11.341
2018-11-01 03:00:00+01:00,107.18,92.12,409.18,11.728,0.0,131.87746,6.996,12.782
2018-11-01 04:00:00+01:00,105.11,83.3,378.02000000000004,9.529,0.0,130.95524,7.464,15.267999999999999
2018-11-01 05:00:00+01:00,106.03,88.2,364.08000000000004,10.262,0.0,130.95524,8.304,17.743
2018-11-01 06:00:00+01:00,105.11,123.97,592.86,12.461,0.0,134.64412000000002,8.388,18.656
2018-11-01 07:00:00+01:00,108.10000000000001,158.27,634.6800000000001,11.728,0.164,142.02188,7.992,19.227999999999998
2018-11-01 08:00:00+01:00,106.49000000000001,188.16,619.1,12.461,2.583,154.01074,7.728,18.854
2018-11-01 09:00:00+01:00,110.17,211.19,590.4000000000001,13.927,7.175000000000001,157.69962,7.812,17.302999999999997
2018-11-01 10:00:00+01:00,110.63000000000001,243.53,615.82,24.189,11.316,161.3885,8.124,15.202
2018-11-01 11:00:00+01:00,116.84,221.48,610.9000000000001,20.524,13.407,154.93296,7.404,13.343
2018-11-01 12:00:00+01:00,115.92,220.5,664.2,22.723,10.045,143.86632,6.456,11.725999999999999
2018-11-01 13:00:00+01:00,111.32000000000001,214.62,697.0,20.524,6.396,142.94410000000002,6.048,11.274999999999999
2018-11-01 14:00:00+01:00,113.16000000000001,224.91,715.86,20.524,3.936,142.94410000000002,4.776,10.097999999999999
2018-11-01 15:00:00+01:00,111.09,236.18,669.12,19.791,1.5170000000000001,138.333,5.136,9.998999999999999
2018-11-01 16:00:00+01:00,116.84,256.76,760.96,21.99,0.123,134.64412000000002,5.124,11.033
2018-11-01 17:00:00+01:00,115.0,259.7,710.12,22.723,0.0,135.56634,5.928,10.911999999999999
2018-11-01 18:00:00+01:00,115.46000000000001,261.17,777.36,23.456,0.0,135.56634,6.852,10.285
2018-11-01 19:00:00+01:00,112.01,242.06,680.6,21.99,0.0,134.64412000000002,6.78,9.261999999999999
2018-11-01 20:00:00+01:00,110.63000000000001,228.82999999999998,642.0600000000001,18.325,0.0,133.7219,6.84,7.095
2018-11-01 21:00:00+01:00,107.87,186.69,492.82000000000005,14.66,0.0,133.7219,5.112,5.005
2018-11-01 22:00:00+01:00,112.01,172.48,468.22,13.927,0.0,130.95524,3.456,3.1679999999999997
2018-11-01 23:00:00+01:00,109.94,135.24,321.44,14.66,0.0,130.03302,2.22,2.387
2018-11-02 00:00:00+01:00,106.95,105.35,294.38,9.529,0.0,130.95524,4.056,3.014
2018-11-02 01:00:00+01:00,107.87,112.21,337.84000000000003,12.461,0.0,131.87746,3.2880000000000003,3.4979999999999998
2018-11-02 02:00:00+01:00,108.56,106.82,346.86,9.529,0.0,128.18858,3.9,3.63
