,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2018-11-01 00:00:00+01:00,68.0,141.0,900.0,2111.0,0.0,3.0
2018-11-01 01:00:00+01:00,48.0,136.0,847.0,2110.0,0.0,2.0
2018-11-01 02:00:00+01:00,47.0,139.0,879.0,2110.0,0.0,1.0
2018-11-01 03:00:00+01:00,23.0,142.0,934.0,2110.0,0.0,1.0
2018-11-01 04:00:00+01:00,34.0,137.0,854.0,2110.0,0.0,2.0
2018-11-01 05:00:00+01:00,42.0,138.0,816.0,2109.0,0.0,2.0
2018-11-01 06:00:00+01:00,74.0,145.0,882.0,2108.0,0.0,2.0
2018-11-01 07:00:00+01:00,107.0,142.0,892.0,2108.0,0.0,1.0
2018-11-01 08:00:00+01:00,78.0,143.0,867.0,2108.0,2.0,1.0
2018-11-01 09:00:00+01:00,50.0,146.0,917.0,2108.0,9.0,2.0
2018-11-01 10:00:00+01:00,78.0,139.0,843.0,2107.0,33.0,1.0
2018-11-01 11:00:00+01:00,80.0,139.0,826.0,2104.0,45.0,0.0
2018-11-01 12:00:00+01:00,76.0,138.0,933.0,2102.0,46.0,1.0
2018-11-01 13:00:00+01:00,90.0,154.0,945.0,2100.0,41.0,1.0
2018-11-01 14:00:00+01:00,31.0,155.0,864.0,2099.0,27.0,0.0
2018-11-01 15:00:00+01:00,38.0,157.0,957.0,2098.0,14.0,2.0
2018-11-01 16:00:00+01:00,93.0,161.0,1113.0,2099.0,2.0,4.0
2018-11-01 17:00:00+01:00,288.0,164.0,1243.0,2098.0,0.0,4.0
2018-11-01 18:00:00+01:00,582.0,146.0,1245.0,2100.0,0.0,3.0
2018-11-01 19:00:00+01:00,627.0,139.0,1324.0,2102.0,0.0,2.0
2018-11-01 20:00:00+01:00,403.0,135.0,1247.0,2102.0,0.0,1.0
2018-11-01 21:00:00+01:00,222.0,138.0,1171.0,2102.0,0.0,1.0
2018-11-01 22:00:00+01:00,165.0,152.0,1186.0,2103.0,0.0,0.0
2018-11-01 23:00:00+01:00,118.0,154.0,1042.0,2105.0,0.0,0.0
2018-11-02 00:00:00+01:00,158.0,132.0,819.0,2104.0,0.0,9.0
2018-11-02 01:00:00+01:00,172.0,135.0,801.0,2105.0,0.0,10.0
2018-11-02 02:00:00+01:00,110.0,148.0,786.0,2105.0,0.0,6.0
2018-11-02 03:00:00+01:00,95.0,141.0,809.0,2105.0,0.0,5.0
2018-11-02 04:00:00+01:00,83.0,134.0,806.0,2105.0,0.0,2.0
2018-11-02 05:00:00+01:00,125.0,141.0,863.0,2104.0,0.0,2.0
2018-11-02 06:00:00+01:00,309.0,144.0,939.0,2103.0,0.0,2.0
2018-11-02 07:00:00+01:00,404.0,145.0,940.0,2102.0,3.0,2.0
2018-11-02 08:00:00+01:00,892.0,184.0,1156.0,2137.0,18.0,3.0
2018-11-02 09:00:00+01:00,966.0,178.0,1391.0,2323.0,35.0,3.0
2018-11-02 10:00:00+01:00,906.0,152.0,945.0,2327.0,58.0,2.0
2018-11-02 11:00:00+01:00,659.0,110.0,940.0,2333.0,72.0,0.0
2018-11-02 12:00:00+01:00,612.0,133.0,857.0,2339.0,74.0,1.0
2018-11-02 13:00:00+01:00,413.0,133.0,849.0,2367.0,71.0,1.0
2018-11-02 14:00:00+01:00,365.0,129.0,835.0,2375.0,54.0,2.0
2018-11-02 15:00:00+01:00,512.0,129.0,844.0,2375.0,25.0,2.0
2018-11-02 16:00:00+01:00,1072.0,133.0,1070.0,2417.0,7.0,3.0
2018-11-02 17:00:00+01:00,2043.0,177.0,2788.0,2503.0,0.0,3.0
2018-11-02 18:00:00+01:00,2088.0,226.0,2683.0,2517.0,0.0,3.0
2018-11-02 19:00:00+01:00,1746.0,192.0,1753.0,2630.0,0.0,4.0
2018-11-02 20:00:00+01:00,762.0,136.0,1034.0,2651.0,0.0,3.0
2018-11-02 21:00:00+01:00,393.0,131.0,846.0,2660.0,0.0,5.0
2018-11-02 22:00:00+01:00,217.0,127.0,831.0,2781.0,0.0,5.0
2018-11-02 23:00:00+01:00,161.0,129.0,793.0,3052.0,0.0,5.0
2018-11-03 00:00:00+01:00,206.0,137.0,863.0,3079.0,0.0,5.0
2018-11-03 01:00:00+01:00,105.0,135.0,885.0,3086.0,0.0,5.0
2018-11-03 02:00:00+01:00,71.0,133.0,840.0,3087.0,0.0,6.0
2018-11-03 03:00:00+01:00,44.0,133.0,836.0,3090.0,0.0,6.0
2018-11-03 04:00:00+01:00,29.0,132.0,793.0,3087.0,0.0,8.0
2018-11-03 05:00:00+01:00,45.0,136.0,866.0,3088.0,0.0,8.0
2018-11-03 06:00:00+01:00,54.0,122.0,880.0,3088.0,0.0,7.0
2018-11-03 07:00:00+01:00,98.0,127.0,849.0,3093.0,2.0,9.0
2018-11-03 08:00:00+01:00,148.0,128.0,949.0,3111.0,14.0,17.0
2018-11-03 09:00:00+01:00,212.0,121.0,932.0,3125.0,40.0,21.0
2018-11-03 10:00:00+01:00,172.0,120.0,857.0,3138.0,65.0,15.0
2018-11-03 11:00:00+01:00,107.0,117.0,900.0,3149.0,85.0,18.0
2018-11-03 12:00:00+01:00,125.0,116.0,866.0,3162.0,88.0,17.0
2018-11-03 13:00:00+01:00,65.0,123.0,824.0,3174.0,78.0,9.0
2018-11-03 14:00:00+01:00,56.0,130.0,792.0,3188.0,56.0,6.0
2018-11-03 15:00:00+01:00,52.0,129.0,800.0,3207.0,27.0,7.0
2018-11-03 16:00:00+01:00,60.0,135.0,805.0,3224.0,6.0,6.0
2018-11-03 17:00:00+01:00,341.0,137.0,1004.0,3224.0,0.0,8.0
2018-11-03 18:00:00+01:00,1383.0,141.0,1732.0,3225.0,0.0,8.0
2018-11-03 19:00:00+01:00,1201.0,138.0,1552.0,3227.0,0.0,4.0
2018-11-03 20:00:00+01:00,328.0,141.0,909.0,3224.0,0.0,3.0
2018-11-03 21:00:00+01:00,78.0,142.0,941.0,3225.0,0.0,1.0
2018-11-03 22:00:00+01:00,54.0,137.0,864.0,3225.0,0.0,1.0
2018-11-03 23:00:00+01:00,45.0,139.0,844.0,3226.0,0.0,2.0
