,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2018-03-01 00:00:00+01:00,259.0,6597.0,1907.0,517.0,523.0,6276.0,4533.0,51358.0,0.0,252.0,8567.0
2018-03-01 01:00:00+01:00,260.0,6159.0,1635.0,834.0,715.0,5844.0,3733.0,51428.0,0.0,254.0,8373.0
2018-03-01 02:00:00+01:00,259.0,6056.0,1525.0,930.0,88.0,5520.0,3642.0,51716.0,0.0,254.0,8218.0
2018-03-01 03:00:00+01:00,257.0,6107.0,1499.0,712.0,1795.0,5403.0,3521.0,51472.0,0.0,255.0,7905.0
2018-03-01 04:00:00+01:00,258.0,5900.0,1450.0,711.0,2748.0,5405.0,3309.0,51426.0,0.0,255.0,7663.0
2018-03-01 05:00:00+01:00,257.0,6352.0,1445.0,1089.0,2528.0,5464.0,3589.0,51565.0,0.0,254.0,7489.0
2018-03-01 06:00:00+01:00,257.0,6876.0,1547.0,1725.0,122.0,6052.0,4246.0,51821.0,0.0,252.0,7369.0
2018-03-01 07:00:00+01:00,248.0,7830.0,1639.0,1744.0,219.0,6514.0,4912.0,52375.0,112.0,253.0,7408.0
2018-03-01 08:00:00+01:00,237.0,8217.0,1664.0,949.0,1054.0,6865.0,4626.0,52783.0,476.0,252.0,7424.0
2018-03-01 09:00:00+01:00,235.0,8471.0,1695.0,568.0,2583.0,7059.0,5296.0,53038.0,1012.0,252.0,7418.0
2018-03-01 10:00:00+01:00,234.0,8556.0,1754.0,861.0,3483.0,7164.0,5404.0,53116.0,1442.0,254.0,7335.0
2018-03-01 11:00:00+01:00,233.0,8638.0,1757.0,1501.0,3267.0,7015.0,4992.0,53106.0,1844.0,254.0,7274.0
2018-03-01 12:00:00+01:00,234.0,8422.0,1687.0,2207.0,2080.0,6894.0,4615.0,53166.0,1996.0,254.0,7417.0
2018-03-01 13:00:00+01:00,235.0,8355.0,1610.0,2204.0,892.0,6698.0,4281.0,53101.0,1946.0,255.0,7572.0
2018-03-01 14:00:00+01:00,237.0,8455.0,1640.0,2193.0,1234.0,6598.0,4184.0,53107.0,1793.0,252.0,7826.0
2018-03-01 15:00:00+01:00,236.0,8470.0,1636.0,2185.0,555.0,6350.0,3904.0,53014.0,1272.0,251.0,8031.0
2018-03-01 16:00:00+01:00,234.0,8438.0,1623.0,2183.0,217.0,6013.0,3804.0,53085.0,724.0,255.0,8399.0
2018-03-01 17:00:00+01:00,234.0,8205.0,1595.0,2065.0,291.0,6174.0,3518.0,53153.0,269.0,256.0,8903.0
2018-03-01 18:00:00+01:00,241.0,8150.0,1632.0,1928.0,625.0,6840.0,3949.0,53096.0,71.0,257.0,9184.0
2018-03-01 19:00:00+01:00,239.0,8093.0,1484.0,1853.0,1724.0,7029.0,5062.0,53094.0,0.0,257.0,9242.0
2018-03-01 20:00:00+01:00,249.0,7408.0,1438.0,1199.0,676.0,6785.0,4360.0,53204.0,0.0,259.0,9196.0
2018-03-01 21:00:00+01:00,253.0,5748.0,1620.0,200.0,146.0,6446.0,3534.0,53150.0,0.0,260.0,9110.0
2018-03-01 22:00:00+01:00,256.0,5069.0,1647.0,194.0,188.0,6336.0,3324.0,52958.0,0.0,260.0,8946.0
2018-03-01 23:00:00+01:00,255.0,4522.0,1630.0,195.0,16.0,6282.0,3418.0,52442.0,0.0,258.0,8773.0
