,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore
2018-06-01 00:00:00+02:00,286.0,1667.0,8295.0,214.0,167.0
2018-06-01 01:00:00+02:00,288.0,1668.0,7241.0,210.0,169.0
2018-06-01 02:00:00+02:00,294.0,1665.0,6892.0,208.0,187.0
2018-06-01 03:00:00+02:00,300.0,1667.0,6775.0,213.0,200.0
2018-06-01 04:00:00+02:00,331.0,1664.0,6855.0,211.0,196.0
2018-06-01 05:00:00+02:00,334.0,1660.0,8331.0,210.0,206.0
2018-06-01 06:00:00+02:00,335.0,1663.0,11472.0,207.0,185.0
2018-06-01 07:00:00+02:00,337.0,1680.0,12715.0,213.0,195.0
2018-06-01 08:00:00+02:00,337.0,1680.0,13117.0,211.0,175.0
2018-06-01 09:00:00+02:00,344.0,1683.0,13332.0,209.0,170.0
2018-06-01 10:00:00+02:00,344.0,1676.0,13493.0,208.0,164.0
2018-06-01 11:00:00+02:00,342.0,1675.0,13194.0,207.0,165.0
2018-06-01 12:00:00+02:00,345.0,1675.0,13107.0,207.0,188.0
2018-06-01 13:00:00+02:00,343.0,1673.0,12974.0,207.0,214.0
2018-06-01 14:00:00+02:00,345.0,1676.0,12830.0,207.0,193.0
2018-06-01 15:00:00+02:00,344.0,1676.0,12676.0,206.0,228.0
2018-06-01 16:00:00+02:00,347.0,1678.0,12632.0,207.0,216.0
2018-06-01 17:00:00+02:00,343.0,1678.0,12703.0,203.0,237.0
2018-06-01 18:00:00+02:00,343.0,1678.0,14004.0,203.0,254.0
2018-06-01 19:00:00+02:00,343.0,1680.0,14201.0,203.0,243.0
2018-06-01 20:00:00+02:00,336.0,1680.0,13793.0,203.0,238.0
2018-06-01 21:00:00+02:00,336.0,1677.0,13192.0,196.0,240.0
2018-06-01 22:00:00+02:00,339.0,1670.0,12725.0,195.0,229.0
2018-06-01 23:00:00+02:00,337.0,1669.0,11547.0,195.0,231.0
2018-06-02 00:00:00+02:00,334.0,1646.0,8871.0,197.0,229.0
2018-06-02 01:00:00+02:00,337.0,1644.0,7835.0,197.0,223.0
2018-06-02 02:00:00+02:00,332.0,1636.0,7571.0,196.0,205.0
2018-06-02 03:00:00+02:00,340.0,1634.0,7305.0,195.0,185.0
2018-06-02 04:00:00+02:00,334.0,1632.0,7234.0,192.0,178.0
2018-06-02 05:00:00+02:00,336.0,1629.0,7422.0,192.0,201.0
2018-06-02 06:00:00+02:00,333.0,1627.0,8478.0,193.0,193.0
2018-06-02 07:00:00+02:00,338.0,1626.0,10202.0,193.0,191.0
2018-06-02 08:00:00+02:00,344.0,1621.0,11643.0,193.0,171.0
2018-06-02 09:00:00+02:00,346.0,1618.0,12503.0,191.0,177.0
2018-06-02 10:00:00+02:00,345.0,1615.0,12273.0,192.0,180.0
2018-06-02 11:00:00+02:00,342.0,1612.0,11930.0,358.0,175.0
2018-06-02 12:00:00+02:00,341.0,1615.0,11602.0,359.0,229.0
2018-06-02 13:00:00+02:00,343.0,1612.0,10851.0,196.0,239.0
2018-06-02 14:00:00+02:00,341.0,1618.0,10400.0,198.0,264.0
2018-06-02 15:00:00+02:00,338.0,1611.0,10362.0,328.0,271.0
2018-06-02 16:00:00+02:00,340.0,1621.0,10477.0,322.0,270.0
2018-06-02 17:00:00+02:00,339.0,1619.0,11189.0,322.0,282.0
2018-06-02 18:00:00+02:00,340.0,1608.0,11418.0,302.0,267.0
2018-06-02 19:00:00+02:00,332.0,1618.0,11595.0,203.0,274.0
2018-06-02 20:00:00+02:00,339.0,1621.0,11736.0,304.0,269.0
2018-06-02 21:00:00+02:00,341.0,1618.0,11579.0,205.0,263.0
2018-06-02 22:00:00+02:00,343.0,1611.0,10969.0,204.0,255.0
2018-06-02 23:00:00+02:00,340.0,1610.0,9803.0,204.0,224.0
2018-06-03 00:00:00+02:00,343.0,1606.0,8766.0,199.0,224.0
2018-06-03 01:00:00+02:00,342.0,1607.0,7815.0,197.0,230.0
2018-06-03 02:00:00+02:00,339.0,1605.0,7041.0,192.0,220.0
2018-06-03 03:00:00+02:00,338.0,1603.0,6671.0,194.0,209.0
2018-06-03 04:00:00+02:00,347.0,1601.0,6325.0,193.0,215.0
2018-06-03 05:00:00+02:00,346.0,1607.0,6564.0,191.0,204.0
2018-06-03 06:00:00+02:00,345.0,1603.0,7456.0,189.0,174.0
2018-06-03 07:00:00+02:00,343.0,1608.0,8136.0,189.0,161.0
2018-06-03 08:00:00+02:00,346.0,1601.0,9260.0,189.0,159.0
2018-06-03 09:00:00+02:00,344.0,1606.0,10052.0,189.0,154.0
2018-06-03 10:00:00+02:00,343.0,1602.0,10515.0,190.0,177.0
2018-06-03 11:00:00+02:00,343.0,1604.0,10515.0,194.0,216.0
2018-06-03 12:00:00+02:00,343.0,1599.0,10434.0,197.0,268.0
2018-06-03 13:00:00+02:00,345.0,1600.0,9862.0,200.0,284.0
2018-06-03 14:00:00+02:00,344.0,1612.0,9357.0,203.0,337.0
2018-06-03 15:00:00+02:00,341.0,1607.0,9069.0,205.0,357.0
2018-06-03 16:00:00+02:00,330.0,1606.0,8927.0,205.0,357.0
2018-06-03 17:00:00+02:00,329.0,1610.0,9339.0,208.0,374.0
2018-06-03 18:00:00+02:00,329.0,1608.0,10049.0,209.0,393.0
2018-06-03 19:00:00+02:00,327.0,1632.0,11288.0,209.0,406.0
2018-06-03 20:00:00+02:00,321.0,1636.0,12242.0,208.0,420.0
2018-06-03 21:00:00+02:00,322.0,1635.0,12598.0,204.0,386.0
2018-06-03 22:00:00+02:00,326.0,1635.0,11767.0,204.0,378.0
2018-06-03 23:00:00+02:00,325.0,1633.0,9111.0,207.0,361.0
2018-06-04 00:00:00+02:00,331.0,1623.0,7559.0,201.0,322.0
2018-06-04 01:00:00+02:00,331.0,1619.0,6729.0,201.0,340.0
2018-06-04 02:00:00+02:00,331.0,1617.0,6308.0,201.0,333.0
2018-06-04 03:00:00+02:00,331.0,1621.0,6261.0,200.0,342.0
2018-06-04 04:00:00+02:00,331.0,1619.0,6266.0,199.0,353.0
2018-06-04 05:00:00+02:00,331.0,1616.0,7182.0,198.0,342.0
2018-06-04 06:00:00+02:00,329.0,1620.0,10545.0,196.0,319.0
2018-06-04 07:00:00+02:00,332.0,1622.0,12706.0,192.0,290.0
