,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Solar,Wind Onshore
2018-01-01 01:00:00+02:00,2023.0,1345.0,0.0,0.0,134.0,0.0,155.0
2018-01-01 02:00:00+02:00,2127.0,1242.0,0.0,0.0,86.0,0.0,149.0
2018-01-01 03:00:00+02:00,2015.0,1060.0,0.0,0.0,63.0,0.0,147.0
2018-01-01 04:00:00+02:00,1841.0,1114.0,0.0,0.0,65.0,0.0,144.0
2018-01-01 05:00:00+02:00,1894.0,1182.0,0.0,0.0,81.0,0.0,179.0
2018-01-01 06:00:00+02:00,2000.0,1073.0,0.0,0.0,111.0,0.0,244.0
2018-01-01 07:00:00+02:00,2052.0,902.0,0.0,0.0,115.0,1.0,284.0
2018-01-01 08:00:00+02:00,1966.0,896.0,0.0,0.0,119.0,188.0,367.0
2018-01-01 09:00:00+02:00,1814.0,796.0,0.0,0.0,125.0,738.0,439.0
2018-01-01 10:00:00+02:00,1693.0,774.0,0.0,0.0,111.0,1214.0,439.0
2018-01-01 11:00:00+02:00,1642.0,775.0,0.0,0.0,69.0,1436.0,466.0
2018-01-01 12:00:00+02:00,1608.0,781.0,0.0,0.0,68.0,1470.0,473.0
2018-01-01 13:00:00+02:00,1590.0,785.0,0.0,0.0,91.0,1358.0,501.0
2018-01-01 14:00:00+02:00,1596.0,775.0,0.0,0.0,30.0,1072.0,584.0
2018-01-01 15:00:00+02:00,1618.0,985.0,0.0,0.0,0.0,587.0,654.0
2018-01-01 16:00:00+02:00,1670.0,1082.0,0.0,0.0,78.0,158.0,685.0
2018-01-01 17:00:00+02:00,1645.0,1360.0,0.0,73.0,291.0,2.0,728.0
2018-01-01 18:00:00+02:00,1648.0,1453.0,0.0,494.0,532.0,0.0,711.0
2018-01-01 19:00:00+02:00,1642.0,1565.0,0.0,536.0,558.0,0.0,732.0
2018-01-01 20:00:00+02:00,1660.0,1655.0,0.0,403.0,522.0,0.0,742.0
2018-01-01 21:00:00+02:00,1717.0,1720.0,0.0,294.0,388.0,0.0,740.0
2018-01-01 22:00:00+02:00,1742.0,1701.0,0.0,63.0,199.0,0.0,816.0
2018-01-01 23:00:00+02:00,1745.0,1443.0,0.0,2.0,125.0,0.0,814.0
2018-01-02 00:00:00+02:00,1784.0,1122.0,0.0,0.0,125.0,0.0,819.0
2018-01-02 01:00:00+02:00,1684.0,739.0,0.0,0.0,67.0,0.0,791.0
2018-01-02 02:00:00+02:00,1615.0,699.0,0.0,0.0,58.0,0.0,882.0
2018-01-02 03:00:00+02:00,1594.0,705.0,0.0,0.0,28.0,0.0,993.0
2018-01-02 04:00:00+02:00,1587.0,700.0,0.0,0.0,28.0,0.0,1050.0
2018-01-02 05:00:00+02:00,1594.0,735.0,0.0,0.0,28.0,0.0,986.0
2018-01-02 06:00:00+02:00,1596.0,782.0,0.0,0.0,54.0,0.0,895.0
2018-01-02 07:00:00+02:00,1615.0,953.0,0.0,0.0,54.0,0.0,857.0
2018-01-02 08:00:00+02:00,1685.0,1317.0,0.0,0.0,103.0,118.0,862.0
2018-01-02 09:00:00+02:00,1910.0,1100.0,0.0,7.0,385.0,554.0,830.0
2018-01-02 10:00:00+02:00,1965.0,949.0,0.0,34.0,240.0,983.0,823.0
2018-01-02 11:00:00+02:00,1843.0,898.0,0.0,30.0,235.0,1254.0,799.0
2018-01-02 12:00:00+02:00,1745.0,891.0,0.0,0.0,229.0,1341.0,873.0
2018-01-02 13:00:00+02:00,1756.0,882.0,0.0,0.0,187.0,1201.0,897.0
2018-01-02 14:00:00+02:00,1774.0,1084.0,0.0,0.0,128.0,939.0,859.0
2018-01-02 15:00:00+02:00,1748.0,1724.0,0.0,0.0,108.0,488.0,775.0
2018-01-02 16:00:00+02:00,1773.0,2105.0,0.0,0.0,159.0,116.0,796.0
2018-01-02 17:00:00+02:00,1743.0,2340.0,0.0,21.0,489.0,1.0,729.0
2018-01-02 18:00:00+02:00,1890.0,2554.0,0.0,211.0,719.0,0.0,626.0
2018-01-02 19:00:00+02:00,2006.0,2570.0,0.0,183.0,790.0,0.0,547.0
2018-01-02 20:00:00+02:00,2023.0,2547.0,0.0,94.0,786.0,0.0,514.0
2018-01-02 21:00:00+02:00,2045.0,2519.0,0.0,0.0,606.0,0.0,542.0
2018-01-02 22:00:00+02:00,2055.0,2338.0,0.0,0.0,194.0,0.0,512.0
2018-01-02 23:00:00+02:00,1942.0,2238.0,0.0,0.0,109.0,0.0,445.0
2018-01-03 00:00:00+02:00,1946.0,1759.0,0.0,0.0,84.0,0.0,381.0
2018-01-03 01:00:00+02:00,1909.0,1233.0,0.0,0.0,26.0,0.0,375.0
2018-01-03 02:00:00+02:00,1892.0,1168.0,0.0,0.0,26.0,0.0,382.0
2018-01-03 03:00:00+02:00,1927.0,976.0,0.0,0.0,26.0,0.0,371.0
2018-01-03 04:00:00+02:00,1909.0,765.0,0.0,0.0,26.0,0.0,468.0
2018-01-03 05:00:00+02:00,1825.0,719.0,0.0,0.0,26.0,0.0,611.0
2018-01-03 06:00:00+02:00,1828.0,787.0,0.0,0.0,52.0,0.0,717.0
2018-01-03 07:00:00+02:00,1958.0,999.0,0.0,0.0,151.0,0.0,796.0
2018-01-03 08:00:00+02:00,2149.0,1309.0,0.0,0.0,390.0,81.0,821.0
2018-01-03 09:00:00+02:00,2159.0,1546.0,0.0,0.0,448.0,450.0,806.0
2018-01-03 10:00:00+02:00,2155.0,1424.0,0.0,0.0,344.0,915.0,751.0
2018-01-03 11:00:00+02:00,2064.0,1298.0,0.0,0.0,250.0,1183.0,739.0
2018-01-03 12:00:00+02:00,1893.0,1203.0,0.0,0.0,173.0,1368.0,697.0
2018-01-03 13:00:00+02:00,1893.0,1251.0,0.0,0.0,111.0,1375.0,582.0
2018-01-03 14:00:00+02:00,1934.0,1273.0,0.0,0.0,110.0,1171.0,448.0
2018-01-03 15:00:00+02:00,1932.0,1857.0,0.0,0.0,111.0,746.0,349.0
2018-01-03 16:00:00+02:00,1987.0,2277.0,0.0,0.0,257.0,228.0,294.0
2018-01-03 17:00:00+02:00,2092.0,2445.0,0.0,12.0,503.0,5.0,289.0
2018-01-03 18:00:00+02:00,2344.0,2718.0,0.0,195.0,701.0,0.0,271.0
2018-01-03 19:00:00+02:00,2433.0,2723.0,0.0,184.0,671.0,0.0,310.0
2018-01-03 20:00:00+02:00,2389.0,2697.0,0.0,167.0,635.0,0.0,420.0
