,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2018-11-01 01:00:00+02:00,783.0,615.0,495.0,1.0,429.0,700.0,2789.0,61.0,39.0,35.0,1536.0
2018-11-01 02:00:00+02:00,771.0,599.0,495.0,1.0,419.0,627.0,2790.0,61.0,40.0,35.0,1526.0
2018-11-01 03:00:00+02:00,758.0,601.0,496.0,1.0,430.0,600.0,2790.0,61.0,40.0,35.0,1513.0
2018-11-01 04:00:00+02:00,733.0,606.0,496.0,1.0,435.0,531.0,2789.0,61.0,40.0,35.0,1515.0
2018-11-01 05:00:00+02:00,722.0,600.0,488.0,1.0,442.0,515.0,2790.0,61.0,41.0,35.0,1484.0
2018-11-01 06:00:00+02:00,693.0,615.0,523.0,1.0,477.0,625.0,2789.0,61.0,41.0,35.0,1450.0
2018-11-01 07:00:00+02:00,654.0,624.0,569.0,1.0,517.0,833.0,2789.0,61.0,41.0,35.0,1410.0
2018-11-01 08:00:00+02:00,645.0,627.0,571.0,1.0,519.0,924.0,2788.0,62.0,41.0,35.0,1321.0
2018-11-01 09:00:00+02:00,650.0,642.0,570.0,1.0,506.0,1033.0,2790.0,81.0,41.0,35.0,1224.0
2018-11-01 10:00:00+02:00,658.0,667.0,554.0,27.0,519.0,1042.0,2790.0,114.0,41.0,34.0,1090.0
2018-11-01 11:00:00+02:00,685.0,657.0,558.0,1.0,527.0,1083.0,2790.0,116.0,41.0,35.0,933.0
2018-11-01 12:00:00+02:00,696.0,697.0,545.0,1.0,536.0,1195.0,2789.0,125.0,41.0,36.0,780.0
2018-11-01 13:00:00+02:00,716.0,673.0,562.0,1.0,533.0,1425.0,2789.0,106.0,41.0,35.0,762.0
2018-11-01 14:00:00+02:00,736.0,607.0,605.0,1.0,538.0,1734.0,2789.0,64.0,41.0,35.0,780.0
2018-11-01 15:00:00+02:00,749.0,611.0,610.0,1.0,544.0,1712.0,2790.0,60.0,41.0,35.0,769.0
2018-11-01 16:00:00+02:00,742.0,605.0,650.0,1.0,542.0,1689.0,2789.0,62.0,39.0,35.0,815.0
2018-11-01 17:00:00+02:00,765.0,613.0,696.0,1.0,539.0,1754.0,2789.0,62.0,41.0,35.0,814.0
2018-11-01 18:00:00+02:00,771.0,607.0,693.0,1.0,538.0,1692.0,2788.0,64.0,41.0,35.0,750.0
2018-11-01 19:00:00+02:00,776.0,595.0,677.0,1.0,556.0,1586.0,2788.0,65.0,41.0,35.0,681.0
2018-11-01 20:00:00+02:00,764.0,585.0,646.0,1.0,567.0,1333.0,2789.0,67.0,41.0,35.0,578.0
2018-11-01 21:00:00+02:00,741.0,581.0,613.0,1.0,576.0,1217.0,2788.0,68.0,41.0,26.0,480.0
2018-11-01 22:00:00+02:00,711.0,570.0,594.0,1.0,580.0,1239.0,2788.0,69.0,41.0,25.0,382.0
2018-11-01 23:00:00+02:00,714.0,536.0,593.0,1.0,580.0,1085.0,2788.0,71.0,41.0,25.0,297.0
2018-11-02 00:00:00+02:00,712.0,540.0,600.0,1.0,558.0,848.0,2789.0,71.0,41.0,23.0,275.0
2018-11-02 01:00:00+02:00,713.0,542.0,614.0,1.0,538.0,648.0,2789.0,71.0,41.0,8.0,284.0
2018-11-02 02:00:00+02:00,712.0,537.0,617.0,1.0,519.0,580.0,2789.0,71.0,41.0,8.0,290.0
2018-11-02 03:00:00+02:00,705.0,535.0,618.0,1.0,508.0,550.0,2789.0,71.0,41.0,8.0,306.0
2018-11-02 04:00:00+02:00,710.0,530.0,616.0,1.0,502.0,555.0,2789.0,71.0,41.0,10.0,326.0
2018-11-02 05:00:00+02:00,706.0,529.0,614.0,1.0,511.0,634.0,2789.0,71.0,41.0,21.0,446.0
