,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2019-11-01 00:00:00+01:00,119.0,418.0,1236.0,1.0,7.0,6.0,1418.0,62.0,15.0,0.0,24.0,4.0
2019-11-01 00:15:00+01:00,119.0,400.0,1029.0,1.0,7.0,6.0,1419.0,62.0,15.0,0.0,24.0,4.0
2019-11-01 00:30:00+01:00,120.0,389.0,981.0,1.0,7.0,6.0,1417.0,62.0,15.0,0.0,24.0,4.0
2019-11-01 00:45:00+01:00,117.0,381.0,924.0,1.0,7.0,6.0,1416.0,62.0,14.0,0.0,23.0,3.0
2019-11-01 01:00:00+01:00,118.0,378.0,922.0,1.0,7.0,6.0,1416.0,62.0,15.0,0.0,24.0,3.0
2019-11-01 01:15:00+01:00,119.0,373.0,899.0,1.0,7.0,6.0,1415.0,62.0,13.0,0.0,23.0,2.0
2019-11-01 01:30:00+01:00,118.0,351.0,864.0,1.0,7.0,6.0,1417.0,62.0,10.0,0.0,23.0,3.0
2019-11-01 01:45:00+01:00,110.0,317.0,855.0,1.0,7.0,6.0,1416.0,62.0,10.0,0.0,23.0,2.0
2019-11-01 02:00:00+01:00,104.0,311.0,875.0,1.0,7.0,6.0,1417.0,61.0,9.0,0.0,23.0,4.0
2019-11-01 02:15:00+01:00,97.0,305.0,831.0,1.0,7.0,6.0,1417.0,61.0,9.0,0.0,23.0,5.0
2019-11-01 02:30:00+01:00,94.0,277.0,808.0,1.0,7.0,6.0,1416.0,61.0,9.0,0.0,24.0,7.0
2019-11-01 02:45:00+01:00,94.0,265.0,803.0,1.0,7.0,6.0,1417.0,61.0,8.0,0.0,25.0,10.0
2019-11-01 03:00:00+01:00,93.0,281.0,801.0,1.0,7.0,6.0,1419.0,63.0,9.0,0.0,25.0,12.0
2019-11-01 03:15:00+01:00,92.0,279.0,784.0,1.0,7.0,6.0,1418.0,63.0,8.0,0.0,25.0,11.0
2019-11-01 03:30:00+01:00,93.0,275.0,782.0,1.0,7.0,6.0,1419.0,63.0,9.0,0.0,24.0,10.0
2019-11-01 03:45:00+01:00,93.0,275.0,787.0,1.0,7.0,6.0,1419.0,63.0,10.0,0.0,24.0,9.0
2019-11-01 04:00:00+01:00,92.0,296.0,823.0,1.0,7.0,6.0,1417.0,63.0,10.0,0.0,24.0,7.0
2019-11-01 04:15:00+01:00,92.0,306.0,820.0,1.0,8.0,6.0,1419.0,63.0,10.0,0.0,24.0,6.0
2019-11-01 04:30:00+01:00,92.0,308.0,849.0,1.0,8.0,6.0,1420.0,63.0,10.0,0.0,23.0,7.0
2019-11-01 04:45:00+01:00,91.0,317.0,872.0,1.0,8.0,6.0,1418.0,63.0,10.0,0.0,23.0,7.0
2019-11-01 05:00:00+01:00,91.0,341.0,976.0,1.0,8.0,6.0,1416.0,64.0,10.0,0.0,23.0,7.0
2019-11-01 05:15:00+01:00,93.0,345.0,963.0,1.0,8.0,6.0,1418.0,64.0,10.0,0.0,24.0,7.0
2019-11-01 05:30:00+01:00,97.0,346.0,989.0,1.0,8.0,6.0,1418.0,64.0,10.0,0.0,24.0,7.0
2019-11-01 05:45:00+01:00,105.0,354.0,1008.0,1.0,8.0,6.0,1417.0,64.0,10.0,0.0,25.0,8.0
2019-11-01 06:00:00+01:00,108.0,377.0,1120.0,1.0,8.0,6.0,1415.0,64.0,11.0,0.0,25.0,8.0
2019-11-01 06:15:00+01:00,111.0,385.0,1139.0,1.0,8.0,6.0,1415.0,64.0,13.0,1.0,24.0,8.0
2019-11-01 06:30:00+01:00,118.0,382.0,1245.0,1.0,8.0,6.0,1417.0,64.0,14.0,7.0,24.0,10.0
2019-11-01 06:45:00+01:00,118.0,382.0,1333.0,1.0,8.0,6.0,1417.0,64.0,15.0,21.0,24.0,12.0
2019-11-01 07:00:00+01:00,120.0,390.0,1292.0,1.0,8.0,6.0,1415.0,64.0,15.0,42.0,23.0,16.0
2019-11-01 07:15:00+01:00,121.0,389.0,1265.0,1.0,8.0,6.0,1416.0,64.0,15.0,72.0,23.0,19.0
2019-11-01 07:30:00+01:00,120.0,386.0,1311.0,1.0,8.0,6.0,1416.0,64.0,15.0,111.0,23.0,24.0
2019-11-01 07:45:00+01:00,120.0,385.0,1331.0,1.0,8.0,6.0,1416.0,64.0,15.0,151.0,23.0,28.0
