,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Waste,Wind Onshore
2019-06-01 00:00:00+02:00,86.0,218.0,399.0,0.0,6.0,0.0,1442.0,80.0,13.0,12.0,123.0
2019-06-01 00:15:00+02:00,85.0,219.0,395.0,0.0,6.0,0.0,1443.0,80.0,13.0,12.0,118.0
2019-06-01 00:30:00+02:00,86.0,217.0,398.0,0.0,6.0,0.0,1446.0,80.0,13.0,12.0,106.0
2019-06-01 00:45:00+02:00,85.0,217.0,387.0,0.0,6.0,0.0,1446.0,80.0,13.0,12.0,94.0
2019-06-01 01:00:00+02:00,88.0,227.0,512.0,0.0,6.0,0.0,1446.0,80.0,13.0,13.0,95.0
2019-06-01 01:15:00+02:00,88.0,236.0,449.0,0.0,6.0,0.0,1446.0,80.0,13.0,12.0,95.0
2019-06-01 01:30:00+02:00,88.0,236.0,390.0,0.0,6.0,0.0,1446.0,80.0,13.0,13.0,90.0
2019-06-01 01:45:00+02:00,93.0,236.0,295.0,0.0,6.0,0.0,1446.0,80.0,13.0,13.0,110.0
2019-06-01 02:00:00+02:00,92.0,242.0,384.0,0.0,6.0,0.0,1446.0,79.0,13.0,13.0,121.0
2019-06-01 02:15:00+02:00,88.0,244.0,375.0,0.0,6.0,0.0,1445.0,79.0,12.0,13.0,122.0
2019-06-01 02:30:00+02:00,82.0,242.0,358.0,0.0,6.0,0.0,1444.0,79.0,9.0,12.0,121.0
2019-06-01 02:45:00+02:00,81.0,243.0,354.0,0.0,6.0,0.0,1444.0,79.0,8.0,13.0,118.0
2019-06-01 03:00:00+02:00,71.0,244.0,386.0,0.0,6.0,0.0,1444.0,79.0,7.0,13.0,117.0
2019-06-01 03:15:00+02:00,65.0,247.0,376.0,0.0,6.0,0.0,1443.0,79.0,6.0,13.0,121.0
2019-06-01 03:30:00+02:00,65.0,247.0,363.0,0.0,6.0,0.0,1443.0,79.0,7.0,13.0,108.0
2019-06-01 03:45:00+02:00,62.0,249.0,360.0,0.0,6.0,0.0,1443.0,79.0,6.0,12.0,91.0
2019-06-01 04:00:00+02:00,62.0,255.0,376.0,0.0,6.0,0.0,1443.0,81.0,6.0,12.0,90.0
2019-06-01 04:15:00+02:00,62.0,257.0,369.0,0.0,6.0,0.0,1443.0,81.0,6.0,13.0,83.0
2019-06-01 04:30:00+02:00,63.0,254.0,350.0,0.0,6.0,0.0,1443.0,81.0,6.0,12.0,72.0
2019-06-01 04:45:00+02:00,63.0,262.0,339.0,0.0,6.0,0.0,1444.0,81.0,6.0,12.0,66.0
2019-06-01 05:00:00+02:00,62.0,262.0,347.0,0.0,6.0,0.0,1443.0,86.0,6.0,12.0,66.0
2019-06-01 05:15:00+02:00,62.0,261.0,347.0,0.0,6.0,0.0,1444.0,90.0,6.0,11.0,65.0
2019-06-01 05:30:00+02:00,64.0,262.0,347.0,0.0,6.0,0.0,1443.0,91.0,6.0,12.0,65.0
2019-06-01 05:45:00+02:00,64.0,242.0,353.0,0.0,6.0,0.0,1444.0,91.0,7.0,13.0,68.0
