,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Wind Onshore
2019-09-01 00:00:00+02:00,48.07,3055.32,34.79,528.22,4715.0,131.207,0.024,2.16,0.0,28.962999999999997
2019-09-01 01:00:00+02:00,47.15,2700.26,34.3,530.67,4713.360000000001,131.207,0.024,2.136,0.0,28.182
2019-09-01 02:00:00+02:00,49.45,2607.6000000000004,34.3,532.63,4660.06,131.207,0.0,2.136,0.0,27.235999999999997
2019-09-01 03:00:00+02:00,46.46,2678.94,33.81,533.61,4701.88,131.207,0.0,2.136,0.0,26.509999999999998
2019-09-01 04:00:00+02:00,45.54,2751.92,34.3,533.61,4696.96,131.207,0.0,2.136,0.0,25.784
2019-09-01 05:00:00+02:00,46.0,2715.02,34.3,533.12,4675.64,131.207,0.0,2.16,0.0,24.991999999999997
2019-09-01 06:00:00+02:00,46.690000000000005,2589.5600000000004,34.79,534.59,4658.42,131.207,0.0,2.184,0.0,25.421
2019-09-01 07:00:00+02:00,46.46,2828.1800000000003,35.28,528.71,4728.120000000001,131.207,0.0,2.16,0.0,22.340999999999998
2019-09-01 08:00:00+02:00,46.46,3283.28,35.28,526.75,4814.22,131.207,0.36,2.184,0.0,15.763
2019-09-01 09:00:00+02:00,46.690000000000005,3132.4,35.28,546.35,4651.860000000001,131.207,0.36,2.3040000000000003,0.0,13.266
2019-09-01 10:00:00+02:00,46.690000000000005,3498.94,35.28,540.96,4662.52,130.474,0.0,2.2560000000000002,1.104,14.101999999999999
2019-09-01 11:00:00+02:00,47.15,3577.6600000000003,34.79,534.1,4721.56,130.474,0.432,2.3040000000000003,1.248,15.213
2019-09-01 12:00:00+02:00,46.92,3649.82,4.41,528.22,4780.6,131.207,0.48,2.328,1.248,16.016
2019-09-01 13:00:00+02:00,46.230000000000004,3742.4800000000005,0.0,523.81,4809.3,131.207,0.07200000000000001,2.328,1.248,16.631999999999998
2019-09-01 14:00:00+02:00,46.690000000000005,3542.4,0.49,521.36,4871.620000000001,131.207,0.0,2.232,0.168,16.939999999999998
2019-09-01 15:00:00+02:00,46.46,3445.6400000000003,4.9,519.89,4867.52,131.207,0.0,2.184,0.0,16.631999999999998
2019-09-01 16:00:00+02:00,46.46,3587.5000000000005,11.76,517.93,4897.04,131.207,0.0,2.208,0.0,14.421
2019-09-01 17:00:00+02:00,48.07,3842.5200000000004,13.23,520.38,4874.08,131.207,0.0,2.232,0.0,11.681999999999999
2019-09-01 18:00:00+02:00,45.31,3751.5000000000005,12.25,523.81,5000.360000000001,131.207,0.0,2.496,0.0,12.033999999999999
2019-09-01 19:00:00+02:00,47.61,3787.5800000000004,12.25,513.03,5260.3,131.207,1.248,2.568,0.0,16.423
2019-09-01 20:00:00+02:00,53.36,3781.84,12.25,515.48,5589.120000000001,131.207,1.992,2.7840000000000003,0.0,21.45
2019-09-01 21:00:00+02:00,54.74,3210.3,12.25,527.73,5311.96,131.207,5.232,2.52,0.0,22.044
2019-09-01 22:00:00+02:00,58.42,3174.2200000000003,12.25,522.83,4721.56,131.207,2.544,2.472,0.0,22.11
2019-09-01 23:00:00+02:00,59.57,2846.2200000000003,12.25,526.75,4653.5,131.207,0.0,2.064,0.0,22.176
2019-09-02 00:00:00+02:00,59.800000000000004,2866.7200000000003,12.74,520.38,4961.0,131.207,0.0,1.968,0.0,20.471
2019-09-02 01:00:00+02:00,58.650000000000006,3161.92,12.74,524.3,5134.02,131.94,0.0,1.944,0.0,17.852999999999998
2019-09-02 02:00:00+02:00,58.190000000000005,3372.6600000000003,12.25,526.75,5029.06,131.207,0.0,1.944,0.0,15.994
2019-09-02 03:00:00+02:00,59.11,3444.0000000000005,12.25,528.71,5026.6,131.207,0.0,1.944,0.0,16.511
2019-09-02 04:00:00+02:00,58.42,3270.9800000000005,12.74,532.63,5459.56,130.474,0.0,1.944,0.0,16.082
2019-09-02 05:00:00+02:00,60.720000000000006,2930.6800000000003,12.74,532.14,5967.14,131.207,0.0,1.92,0.0,15.488
2019-09-02 06:00:00+02:00,61.410000000000004,3097.96,12.74,551.25,6965.900000000001,131.207,0.984,1.92,0.0,14.52
2019-09-02 07:00:00+02:00,60.95,3693.28,13.23,578.6899999999999,7683.400000000001,131.207,10.32,1.92,0.0,12.76
2019-09-02 08:00:00+02:00,60.95,4242.68,13.23,615.93,8010.580000000001,130.474,1.272,2.16,0.0,13.013
2019-09-02 09:00:00+02:00,60.49,4133.62,13.23,645.33,8110.620000000001,131.207,0.864,2.472,1.104,12.54
2019-09-02 10:00:00+02:00,63.480000000000004,4108.200000000001,12.74,678.65,8133.580000000001,131.207,0.96,2.424,1.248,14.475999999999999
2019-09-02 11:00:00+02:00,67.39,4248.42,12.74,675.71,8169.660000000001,131.207,2.88,2.448,1.248,14.739999999999998
2019-09-02 12:00:00+02:00,67.62,4160.68,12.74,672.77,8279.54,128.275,3.048,2.7840000000000003,1.248,14.443
2019-09-02 13:00:00+02:00,66.01,4068.0200000000004,12.25,665.91,8131.120000000001,122.411,2.616,2.952,1.248,15.356
2019-09-02 14:00:00+02:00,67.62,3950.76,12.25,602.7,8113.900000000001,117.28,0.312,2.952,1.248,15.300999999999998
2019-09-02 15:00:00+02:00,67.85000000000001,3897.4600000000005,12.74,574.28,8218.04,117.28,0.0,2.64,0.14400000000000002,14.002999999999998
2019-09-02 16:00:00+02:00,67.39,3682.6200000000003,12.74,577.22,8280.36,120.945,0.0,2.088,0.0,13.155999999999999
2019-09-02 17:00:00+02:00,67.16,3597.34,12.74,610.05,8251.66,133.406,0.0,2.064,0.0,10.427999999999999
