,Hydro Water Reservoir,Nuclear,Other,Wind Onshore
2019-11-01 00:00:00+01:00,7137.0,8244.0,1076.0,2012.0
2019-11-01 01:00:00+01:00,6470.0,8244.0,1080.0,1886.0
2019-11-01 02:00:00+01:00,6431.0,8246.0,1081.0,1758.0
2019-11-01 03:00:00+01:00,6414.0,8245.0,1084.0,1639.0
2019-11-01 04:00:00+01:00,6791.0,8246.0,1080.0,1537.0
2019-11-01 05:00:00+01:00,8446.0,8244.0,1090.0,1351.0
2019-11-01 06:00:00+01:00,10078.0,8240.0,1106.0,1327.0
2019-11-01 07:00:00+01:00,11131.0,8237.0,1114.0,1149.0
2019-11-01 08:00:00+01:00,11344.0,8232.0,1140.0,1090.0
2019-11-01 09:00:00+01:00,11596.0,8234.0,1180.0,1001.0
2019-11-01 10:00:00+01:00,11153.0,8237.0,1212.0,954.0
2019-11-01 11:00:00+01:00,11186.0,8238.0,1252.0,926.0
2019-11-01 12:00:00+01:00,10855.0,8240.0,1222.0,968.0
2019-11-01 13:00:00+01:00,10807.0,8236.0,1220.0,1015.0
2019-11-01 14:00:00+01:00,10589.0,8232.0,1205.0,1144.0
2019-11-01 15:00:00+01:00,10556.0,8228.0,1175.0,1460.0
2019-11-01 16:00:00+01:00,10887.0,8223.0,1183.0,1705.0
2019-11-01 17:00:00+01:00,11173.0,8223.0,1187.0,1918.0
2019-11-01 18:00:00+01:00,10943.0,8222.0,1170.0,2225.0
2019-11-01 19:00:00+01:00,10445.0,8226.0,1156.0,2357.0
2019-11-01 20:00:00+01:00,9544.0,8231.0,1152.0,2478.0
2019-11-01 21:00:00+01:00,8529.0,8231.0,1147.0,2326.0
2019-11-01 22:00:00+01:00,7096.0,8235.0,1164.0,2246.0
2019-11-01 23:00:00+01:00,5648.0,8236.0,1162.0,2148.0
2019-11-02 00:00:00+01:00,5142.0,8100.0,1156.0,1966.0
2019-11-02 01:00:00+01:00,4670.0,7985.0,1148.0,1821.0
2019-11-02 02:00:00+01:00,4876.0,7949.0,1148.0,1833.0
2019-11-02 03:00:00+01:00,4907.0,7950.0,1119.0,1708.0
2019-11-02 04:00:00+01:00,5030.0,7903.0,1118.0,1592.0
2019-11-02 05:00:00+01:00,5308.0,7901.0,1117.0,1302.0
2019-11-02 06:00:00+01:00,6569.0,7904.0,1120.0,1141.0
2019-11-02 07:00:00+01:00,7285.0,7905.0,1133.0,958.0
2019-11-02 08:00:00+01:00,8138.0,7902.0,1120.0,760.0
2019-11-02 09:00:00+01:00,8925.0,7901.0,1125.0,554.0
2019-11-02 10:00:00+01:00,9518.0,7899.0,1131.0,451.0
2019-11-02 11:00:00+01:00,9213.0,7900.0,1125.0,395.0
2019-11-02 12:00:00+01:00,9194.0,7900.0,1153.0,384.0
2019-11-02 13:00:00+01:00,9071.0,7900.0,1170.0,430.0
2019-11-02 14:00:00+01:00,9127.0,7902.0,1180.0,588.0
2019-11-02 15:00:00+01:00,9414.0,7904.0,1162.0,757.0
2019-11-02 16:00:00+01:00,9930.0,7901.0,1165.0,993.0
2019-11-02 17:00:00+01:00,10370.0,7900.0,1192.0,1283.0
2019-11-02 18:00:00+01:00,10600.0,7900.0,1184.0,1474.0
2019-11-02 19:00:00+01:00,9918.0,7815.0,1193.0,1711.0
2019-11-02 20:00:00+01:00,9497.0,7654.0,1194.0,1860.0
2019-11-02 21:00:00+01:00,8843.0,7557.0,1184.0,1960.0
2019-11-02 22:00:00+01:00,7768.0,7561.0,1166.0,2090.0
2019-11-02 23:00:00+01:00,7014.0,7604.0,1150.0,2097.0
2019-11-03 00:00:00+01:00,6223.0,7618.0,1107.0,2118.0
2019-11-03 01:00:00+01:00,5605.0,7622.0,1100.0,2137.0
2019-11-03 02:00:00+01:00,5187.0,7623.0,1099.0,2163.0
2019-11-03 03:00:00+01:00,5079.0,7622.0,1115.0,2310.0
2019-11-03 04:00:00+01:00,5142.0,7623.0,1113.0,2404.0
2019-11-03 05:00:00+01:00,5657.0,7625.0,1126.0,2500.0
2019-11-03 06:00:00+01:00,6333.0,7623.0,1141.0,2478.0
2019-11-03 07:00:00+01:00,7575.0,7621.0,1147.0,2498.0
2019-11-03 08:00:00+01:00,8600.0,7598.0,1147.0,2588.0
2019-11-03 09:00:00+01:00,9290.0,7586.0,1167.0,2510.0
2019-11-03 10:00:00+01:00,9973.0,7591.0,1190.0,2447.0
2019-11-03 11:00:00+01:00,10355.0,7596.0,1205.0,2298.0
2019-11-03 12:00:00+01:00,10676.0,7596.0,1204.0,2200.0
2019-11-03 13:00:00+01:00,10217.0,7598.0,1215.0,2271.0
2019-11-03 14:00:00+01:00,10259.0,7600.0,1212.0,2481.0
2019-11-03 15:00:00+01:00,10255.0,7599.0,1207.0,2771.0
2019-11-03 16:00:00+01:00,10769.0,7595.0,1245.0,3005.0
2019-11-03 17:00:00+01:00,11203.0,7592.0,1260.0,3047.0
2019-11-03 18:00:00+01:00,11306.0,7597.0,1274.0,3169.0
2019-11-03 19:00:00+01:00,10803.0,7598.0,1243.0,3064.0
