,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2019-06-01 01:00:00+03:00,740.0,292.0,143.0,1.0,221.0,1490.0,2710.0,60.0,10.0,0.0,1486.0
2019-06-01 02:00:00+03:00,733.0,292.0,137.0,1.0,223.0,1484.0,2710.0,60.0,10.0,0.0,1493.0
2019-06-01 03:00:00+03:00,742.0,257.0,136.0,1.0,203.0,1448.0,2710.0,60.0,10.0,0.0,1531.0
2019-06-01 04:00:00+03:00,749.0,267.0,136.0,1.0,201.0,1445.0,2712.0,60.0,10.0,0.0,1472.0
2019-06-01 05:00:00+03:00,739.0,265.0,136.0,1.0,199.0,1458.0,2713.0,56.0,10.0,0.0,1284.0
2019-06-01 06:00:00+03:00,738.0,261.0,136.0,1.0,195.0,1598.0,2713.0,50.0,10.0,0.0,1109.0
2019-06-01 07:00:00+03:00,733.0,253.0,166.0,1.0,210.0,1712.0,2713.0,49.0,9.0,0.0,1074.0
2019-06-01 08:00:00+03:00,734.0,246.0,205.0,1.0,214.0,1683.0,2713.0,46.0,9.0,0.0,1100.0
2019-06-01 09:00:00+03:00,736.0,255.0,209.0,1.0,215.0,1685.0,2712.0,44.0,9.0,0.0,1109.0
2019-06-01 10:00:00+03:00,730.0,262.0,209.0,1.0,210.0,1696.0,2713.0,42.0,9.0,0.0,1152.0
2019-06-01 11:00:00+03:00,729.0,261.0,209.0,1.0,202.0,1662.0,2712.0,41.0,9.0,0.0,1234.0
2019-06-01 12:00:00+03:00,739.0,251.0,209.0,1.0,197.0,1636.0,2712.0,39.0,9.0,0.0,1320.0
2019-06-01 13:00:00+03:00,732.0,254.0,209.0,1.0,191.0,1642.0,2711.0,38.0,10.0,0.0,1335.0
2019-06-01 14:00:00+03:00,734.0,250.0,200.0,1.0,188.0,1621.0,2711.0,38.0,9.0,0.0,1373.0
2019-06-01 15:00:00+03:00,731.0,233.0,191.0,1.0,192.0,1569.0,2710.0,38.0,8.0,0.0,1401.0
2019-06-01 16:00:00+03:00,736.0,243.0,189.0,1.0,190.0,1565.0,2710.0,38.0,8.0,0.0,1345.0
2019-06-01 17:00:00+03:00,738.0,250.0,180.0,1.0,193.0,1679.0,2709.0,41.0,8.0,0.0,1197.0
2019-06-01 18:00:00+03:00,738.0,264.0,200.0,1.0,194.0,1796.0,2709.0,42.0,7.0,0.0,1192.0
2019-06-01 19:00:00+03:00,739.0,266.0,215.0,1.0,192.0,1759.0,2710.0,44.0,5.0,0.0,978.0
2019-06-01 20:00:00+03:00,730.0,221.0,214.0,1.0,195.0,1790.0,2711.0,46.0,5.0,0.0,716.0
2019-06-01 21:00:00+03:00,731.0,229.0,214.0,1.0,198.0,1800.0,2710.0,47.0,5.0,0.0,545.0
2019-06-01 22:00:00+03:00,734.0,250.0,215.0,1.0,199.0,1808.0,2712.0,47.0,5.0,0.0,427.0
2019-06-01 23:00:00+03:00,734.0,250.0,215.0,1.0,203.0,1796.0,2711.0,50.0,5.0,0.0,392.0
2019-06-02 00:00:00+03:00,731.0,249.0,204.0,1.0,202.0,1674.0,2710.0,50.0,5.0,0.0,417.0
2019-06-02 01:00:00+03:00,746.0,247.0,148.0,1.0,192.0,1547.0,2710.0,52.0,5.0,0.0,429.0
2019-06-02 02:00:00+03:00,735.0,247.0,137.0,1.0,188.0,1494.0,2709.0,56.0,5.0,0.0,445.0
2019-06-02 03:00:00+03:00,727.0,246.0,136.0,1.0,189.0,1463.0,2708.0,57.0,5.0,0.0,480.0
2019-06-02 04:00:00+03:00,732.0,260.0,136.0,1.0,193.0,1470.0,2708.0,55.0,5.0,0.0,454.0
2019-06-02 05:00:00+03:00,730.0,266.0,136.0,1.0,196.0,1446.0,2708.0,53.0,5.0,0.0,287.0
2019-06-02 06:00:00+03:00,729.0,254.0,136.0,1.0,200.0,1570.0,2594.0,52.0,5.0,0.0,200.0
2019-06-02 07:00:00+03:00,727.0,271.0,138.0,1.0,205.0,1569.0,2566.0,50.0,5.0,0.0,194.0
2019-06-02 08:00:00+03:00,727.0,276.0,181.0,1.0,216.0,1618.0,2563.0,50.0,5.0,0.0,223.0
2019-06-02 09:00:00+03:00,734.0,274.0,212.0,1.0,227.0,1675.0,2568.0,50.0,5.0,0.0,289.0
2019-06-02 10:00:00+03:00,729.0,245.0,223.0,1.0,227.0,1686.0,2571.0,48.0,5.0,0.0,375.0
2019-06-02 11:00:00+03:00,736.0,243.0,221.0,1.0,222.0,1675.0,2567.0,46.0,6.0,0.0,445.0
2019-06-02 12:00:00+03:00,735.0,249.0,220.0,1.0,210.0,1621.0,2570.0,44.0,7.0,0.0,565.0
2019-06-02 13:00:00+03:00,726.0,256.0,190.0,1.0,205.0,1569.0,2571.0,44.0,7.0,0.0,744.0
2019-06-02 14:00:00+03:00,727.0,263.0,181.0,1.0,205.0,1481.0,2573.0,41.0,8.0,0.0,884.0
2019-06-02 15:00:00+03:00,730.0,251.0,174.0,1.0,207.0,1464.0,2570.0,41.0,8.0,0.0,957.0
2019-06-02 16:00:00+03:00,728.0,244.0,172.0,1.0,210.0,1429.0,2477.0,41.0,8.0,0.0,873.0
2019-06-02 17:00:00+03:00,732.0,241.0,175.0,1.0,210.0,1379.0,2239.0,41.0,7.0,0.0,819.0
2019-06-02 18:00:00+03:00,734.0,251.0,186.0,1.0,211.0,1634.0,1898.0,41.0,8.0,0.0,733.0
2019-06-02 19:00:00+03:00,730.0,248.0,195.0,1.0,209.0,1770.0,1880.0,41.0,8.0,0.0,654.0
2019-06-02 20:00:00+03:00,729.0,241.0,198.0,1.0,213.0,1924.0,1879.0,44.0,8.0,0.0,499.0
2019-06-02 21:00:00+03:00,729.0,248.0,201.0,1.0,216.0,1902.0,1879.0,44.0,8.0,0.0,432.0
2019-06-02 22:00:00+03:00,734.0,244.0,209.0,1.0,220.0,2027.0,1880.0,48.0,8.0,0.0,414.0
2019-06-02 23:00:00+03:00,736.0,243.0,223.0,1.0,227.0,1983.0,1882.0,54.0,6.0,0.0,520.0
2019-06-03 00:00:00+03:00,734.0,243.0,214.0,1.0,225.0,1693.0,1881.0,58.0,6.0,0.0,549.0
2019-06-03 01:00:00+03:00,743.0,255.0,198.0,1.0,230.0,1601.0,1883.0,60.0,6.0,0.0,495.0
2019-06-03 02:00:00+03:00,737.0,254.0,206.0,1.0,232.0,1609.0,1884.0,63.0,5.0,0.0,480.0
2019-06-03 03:00:00+03:00,744.0,255.0,200.0,1.0,228.0,1575.0,1884.0,63.0,6.0,0.0,426.0
2019-06-03 04:00:00+03:00,754.0,256.0,198.0,1.0,225.0,1563.0,1885.0,63.0,6.0,0.0,400.0
2019-06-03 05:00:00+03:00,745.0,281.0,199.0,1.0,232.0,1592.0,1887.0,60.0,6.0,0.0,382.0
2019-06-03 06:00:00+03:00,741.0,335.0,215.0,1.0,303.0,1776.0,1891.0,50.0,6.0,0.0,375.0
2019-06-03 07:00:00+03:00,732.0,315.0,246.0,1.0,377.0,2108.0,1895.0,46.0,6.0,0.0,323.0
2019-06-03 08:00:00+03:00,727.0,324.0,275.0,1.0,401.0,2291.0,1894.0,43.0,6.0,0.0,284.0
2019-06-03 09:00:00+03:00,724.0,327.0,287.0,1.0,412.0,2292.0,1898.0,41.0,6.0,0.0,307.0
2019-06-03 10:00:00+03:00,716.0,284.0,269.0,1.0,392.0,2248.0,1896.0,39.0,6.0,0.0,392.0
2019-06-03 11:00:00+03:00,710.0,266.0,256.0,1.0,403.0,2201.0,1893.0,38.0,6.0,0.0,468.0
2019-06-03 12:00:00+03:00,709.0,274.0,247.0,1.0,436.0,2167.0,1894.0,38.0,9.0,0.0,520.0
2019-06-03 13:00:00+03:00,701.0,282.0,237.0,1.0,436.0,2109.0,1893.0,37.0,9.0,0.0,655.0
2019-06-03 14:00:00+03:00,697.0,272.0,236.0,1.0,425.0,2096.0,1891.0,35.0,9.0,0.0,750.0
2019-06-03 15:00:00+03:00,706.0,295.0,228.0,1.0,403.0,2095.0,1892.0,35.0,9.0,0.0,887.0
2019-06-03 16:00:00+03:00,701.0,309.0,213.0,1.0,377.0,1966.0,1891.0,38.0,8.0,0.0,1012.0
2019-06-03 17:00:00+03:00,703.0,282.0,210.0,1.0,348.0,1893.0,1890.0,38.0,6.0,0.0,1030.0
2019-06-03 18:00:00+03:00,703.0,289.0,211.0,1.0,330.0,1902.0,1890.0,41.0,5.0,0.0,1142.0
2019-06-03 19:00:00+03:00,709.0,290.0,213.0,1.0,326.0,2027.0,1890.0,43.0,6.0,0.0,1288.0
2019-06-03 20:00:00+03:00,703.0,280.0,212.0,1.0,385.0,2155.0,1890.0,44.0,6.0,0.0,1235.0
2019-06-03 21:00:00+03:00,699.0,295.0,212.0,1.0,387.0,1949.0,1890.0,44.0,6.0,0.0,1300.0
2019-06-03 22:00:00+03:00,696.0,290.0,211.0,1.0,332.0,1718.0,1890.0,44.0,6.0,0.0,1363.0
2019-06-03 23:00:00+03:00,690.0,282.0,209.0,1.0,333.0,1735.0,1890.0,47.0,5.0,0.0,1401.0
2019-06-04 00:00:00+03:00,630.0,269.0,188.0,1.0,302.0,1707.0,1888.0,47.0,4.0,0.0,1377.0
2019-06-04 01:00:00+03:00,645.0,239.0,150.0,1.0,289.0,1589.0,1885.0,47.0,4.0,0.0,1349.0
