,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Onshore
2019-06-01 00:00:00+02:00,119.14,290.08,4413.43,742.1,58.64,25.65,11.496,137.136,30.792,2288.6200000000003,0.0,23.055500000000002,25.442999999999998
2019-06-01 01:00:00+02:00,119.60000000000001,289.59,3842.09,667.48,58.64,25.65,9.192,130.89600000000002,26.544,2113.1400000000003,0.0,20.28884,26.157999999999998
2019-06-01 02:00:00+02:00,120.06,290.57,3666.18,644.5200000000001,57.907,25.688,0.456,123.456,26.472,2118.06,0.0,23.97772,24.772
2019-06-01 03:00:00+02:00,119.60000000000001,290.57,3560.34,643.7,58.64,25.688,2.88,122.11200000000001,26.304000000000002,1964.7200000000003,0.0,23.055500000000002,23.342
2019-06-01 04:00:00+02:00,120.75,290.08,3442.25,628.12,58.64,25.688,2.448,126.672,22.704,1976.2,0.0,23.97772,23.694
2019-06-01 05:00:00+02:00,120.52000000000001,291.55,3018.89,479.70000000000005,58.64,25.65,4.008,119.232,19.152,1814.66,0.082,22.13328,24.299
2019-06-01 06:00:00+02:00,120.52000000000001,293.02,3174.22,479.70000000000005,57.907,25.65,0.0,122.352,19.128,1876.9800000000002,16.687,22.13328,23.485
2019-06-01 07:00:00+02:00,120.52000000000001,292.04,3211.46,479.70000000000005,57.907,25.65,0.0,144.696,22.728,2051.6400000000003,88.601,23.055500000000002,22.230999999999998
2019-06-01 08:00:00+02:00,120.06,294.49,2735.18,479.70000000000005,54.975,25.573999999999998,1.6320000000000001,143.808,26.112000000000002,1945.8600000000001,194.053,23.97772,23.694
2019-06-01 09:00:00+02:00,119.83,290.08,2548.49,478.06000000000006,15.392999999999999,25.46,1.1280000000000001,141.72,21.672,1864.68,287.082,23.055500000000002,24.453
2019-06-01 10:00:00+02:00,119.37,293.51,2327.0099999999998,479.70000000000005,15.392999999999999,25.422,0.0,126.456,20.04,1889.2800000000002,339.521,20.28884,23.253999999999998
2019-06-01 11:00:00+02:00,119.60000000000001,283.71,2164.82,478.88000000000005,15.392999999999999,25.384,0.0,116.85600000000001,19.464,1812.2,356.82300000000004,22.13328,22.846999999999998
