,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2019-05-01 00:00:00+02:00,4.896,4.008,9.792,39.204,0.0,0.10999999999999999
2019-05-01 01:00:00+02:00,2.928,3.8160000000000003,10.776,39.252,0.0,0.10999999999999999
2019-05-01 02:00:00+02:00,1.944,3.744,10.872,39.324,0.0,0.088
2019-05-01 03:00:00+02:00,0.6960000000000001,3.48,10.536,39.312,0.0,0.10999999999999999
2019-05-01 04:00:00+02:00,1.3920000000000001,3.8160000000000003,10.56,39.324,0.0,0.121
2019-05-01 05:00:00+02:00,2.688,4.104,10.656,39.408,0.0,0.077
2019-05-01 06:00:00+02:00,4.68,4.176,11.208,39.36,0.164,0.09899999999999999
2019-05-01 07:00:00+02:00,4.848,4.2,10.512,39.348,1.353,0.10999999999999999
2019-05-01 08:00:00+02:00,3.384,4.2,12.288,39.324,3.567,0.09899999999999999
2019-05-01 09:00:00+02:00,1.92,4.128,10.44,39.312,6.314,0.077
2019-05-01 10:00:00+02:00,0.936,3.936,9.96,39.252,9.307,0.077
2019-05-01 11:00:00+02:00,1.44,3.96,10.056000000000001,39.18,11.152000000000001,0.033
2019-05-01 12:00:00+02:00,1.968,3.936,9.432,39.096000000000004,12.095,0.011
2019-05-01 13:00:00+02:00,1.944,3.96,8.496,39.072,12.259,0.033
2019-05-01 14:00:00+02:00,2.328,3.96,9.288,39.036,11.808,0.066
2019-05-01 15:00:00+02:00,2.88,4.08,8.616,39.036,10.701,0.066
2019-05-01 16:00:00+02:00,3.024,4.152,8.448,39.012,8.856,0.077
2019-05-01 17:00:00+02:00,4.776,4.176,10.896,38.988,6.396,0.066
2019-05-01 18:00:00+02:00,4.5360000000000005,4.176,12.528,38.976,3.567,0.066
2019-05-01 19:00:00+02:00,2.88,4.224,18.288,38.988,1.189,0.05499999999999999
2019-05-01 20:00:00+02:00,4.008,4.128,21.648,39.012,0.123,0.033
2019-05-01 21:00:00+02:00,4.8,4.08,19.176000000000002,39.072,0.0,0.022
2019-05-01 22:00:00+02:00,3.96,3.864,17.976,39.156,0.0,0.011
2019-05-01 23:00:00+02:00,1.992,3.72,10.368,39.216,0.0,0.011
2019-05-02 00:00:00+02:00,1.92,3.504,8.208,39.252,0.0,0.011
2019-05-02 01:00:00+02:00,1.68,2.952,8.664,39.276,0.0,0.0
2019-05-02 02:00:00+02:00,1.512,3.192,8.4,39.312,0.0,0.0
2019-05-02 03:00:00+02:00,1.272,3.168,9.048,39.348,0.0,0.011
2019-05-02 04:00:00+02:00,1.176,3.6,8.712,39.348,0.0,0.044
2019-05-02 05:00:00+02:00,1.8960000000000001,3.7680000000000002,10.176,39.36,0.0,0.066
2019-05-02 06:00:00+02:00,12.312,5.64,14.352,39.36,0.246,0.05499999999999999
2019-05-02 07:00:00+02:00,47.928000000000004,6.408,28.968,39.36,1.681,0.066
2019-05-02 08:00:00+02:00,58.968,6.24,44.496,39.348,4.141,0.033
2019-05-02 09:00:00+02:00,43.848,6.048,29.304000000000002,39.216,6.437,0.022
2019-05-02 10:00:00+02:00,31.44,5.352,23.400000000000002,39.132,7.995,0.022
2019-05-02 11:00:00+02:00,16.968,3.552,17.016000000000002,39.036,8.364,0.088
2019-05-02 12:00:00+02:00,7.392,3.6,13.272,38.964,7.7490000000000006,0.132
2019-05-02 13:00:00+02:00,10.032,3.648,13.656,38.928,6.437,0.19799999999999998
2019-05-02 14:00:00+02:00,10.488,3.576,13.536,38.928,5.535,0.121
2019-05-02 15:00:00+02:00,9.192,3.744,12.864,38.988,4.633,0.088
2019-05-02 16:00:00+02:00,6.96,3.7680000000000002,12.72,38.964,3.813,0.10999999999999999
2019-05-02 17:00:00+02:00,8.256,3.888,14.064,38.952,2.378,0.143
2019-05-02 18:00:00+02:00,43.536,3.888,23.400000000000002,39.012,1.189,0.27499999999999997
2019-05-02 19:00:00+02:00,54.0,4.944,37.632,39.0,0.41000000000000003,0.143
2019-05-02 20:00:00+02:00,47.160000000000004,4.848,34.44,39.084,0.041,0.10999999999999999
2019-05-02 21:00:00+02:00,32.664,4.944,28.416,39.12,0.0,0.10999999999999999
