,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2019-06-01 00:00:00+02:00,344.0,2173.0,0.0,0.0,70.0,11.0,4892.0,456.0,0.0,202.0,551.0,29.0
2019-06-01 01:00:00+02:00,347.0,2145.0,0.0,0.0,354.0,11.0,4897.0,372.0,0.0,200.0,514.0,43.0
2019-06-01 02:00:00+02:00,349.0,1944.0,0.0,0.0,352.0,13.0,4897.0,365.0,0.0,202.0,525.0,70.0
2019-06-01 03:00:00+02:00,323.0,1804.0,0.0,0.0,768.0,14.0,4899.0,359.0,0.0,201.0,517.0,126.0
2019-06-01 04:00:00+02:00,258.0,1713.0,0.0,0.0,923.0,13.0,4898.0,361.0,0.0,203.0,451.0,151.0
2019-06-01 05:00:00+02:00,263.0,1747.0,0.0,0.0,547.0,13.0,4900.0,361.0,4.0,203.0,275.0,178.0
2019-06-01 06:00:00+02:00,328.0,1854.0,0.0,0.0,782.0,12.0,4900.0,415.0,114.0,201.0,124.0,154.0
2019-06-01 07:00:00+02:00,352.0,1817.0,0.0,0.0,86.0,12.0,4898.0,507.0,434.0,198.0,17.0,143.0
2019-06-01 08:00:00+02:00,356.0,1841.0,0.0,0.0,8.0,10.0,4895.0,561.0,923.0,195.0,9.0,138.0
2019-06-01 09:00:00+02:00,354.0,1839.0,0.0,0.0,6.0,9.0,4885.0,583.0,1420.0,193.0,16.0,52.0
2019-06-01 10:00:00+02:00,349.0,1768.0,0.0,0.0,278.0,11.0,4870.0,630.0,1856.0,193.0,18.0,53.0
2019-06-01 11:00:00+02:00,348.0,1830.0,0.0,0.0,69.0,13.0,4862.0,621.0,2162.0,192.0,17.0,46.0
2019-06-01 12:00:00+02:00,350.0,1830.0,0.0,0.0,113.0,14.0,4859.0,610.0,2318.0,193.0,18.0,46.0
2019-06-01 13:00:00+02:00,351.0,1814.0,0.0,0.0,21.0,14.0,4860.0,640.0,2268.0,190.0,18.0,50.0
2019-06-01 14:00:00+02:00,352.0,1714.0,0.0,0.0,65.0,14.0,4856.0,617.0,2250.0,191.0,18.0,50.0
