,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2019-02-01 00:00:00+01:00,4914.0,14678.0,6960.0,11936.0,478.0,21.0,2.0,1428.0,34.0,9475.0,387.0,172.0,0.0,434.0,3288.0,16009.0
2019-02-01 00:15:00+01:00,4895.0,14725.0,6822.0,11668.0,478.0,21.0,2.0,1421.0,29.0,9461.0,387.0,172.0,0.0,427.0,3344.0,16176.0
2019-02-01 00:30:00+01:00,4904.0,14749.0,6828.0,11364.0,476.0,21.0,2.0,1420.0,60.0,9470.0,388.0,172.0,0.0,438.0,3315.0,16355.0
2019-02-01 00:45:00+01:00,4894.0,14740.0,6724.0,11017.0,479.0,21.0,2.0,1417.0,25.0,9460.0,388.0,172.0,0.0,443.0,3288.0,16409.0
2019-02-01 01:00:00+01:00,4914.0,14738.0,6796.0,10775.0,479.0,21.0,2.0,1417.0,45.0,9479.0,387.0,172.0,0.0,439.0,3229.0,16415.0
2019-02-01 01:15:00+01:00,4893.0,14634.0,6822.0,10565.0,483.0,20.0,2.0,1410.0,27.0,9474.0,387.0,172.0,0.0,439.0,3352.0,16496.0
2019-02-01 01:30:00+01:00,4896.0,14481.0,6835.0,10407.0,483.0,20.0,2.0,1409.0,23.0,9460.0,387.0,172.0,0.0,428.0,3620.0,16402.0
2019-02-01 01:45:00+01:00,4891.0,14175.0,6813.0,10385.0,484.0,21.0,2.0,1406.0,25.0,9464.0,387.0,172.0,0.0,436.0,3839.0,16518.0
2019-02-01 02:00:00+01:00,4904.0,14050.0,6777.0,10070.0,481.0,20.0,2.0,1403.0,24.0,9462.0,387.0,172.0,0.0,443.0,4118.0,16622.0
2019-02-01 02:15:00+01:00,4901.0,13922.0,6745.0,10032.0,483.0,20.0,2.0,1398.0,20.0,9411.0,387.0,172.0,0.0,433.0,4354.0,16749.0
2019-02-01 02:30:00+01:00,4894.0,13840.0,6766.0,9965.0,483.0,20.0,2.0,1390.0,23.0,9444.0,387.0,172.0,0.0,438.0,4419.0,16850.0
2019-02-01 02:45:00+01:00,4913.0,13552.0,6730.0,9622.0,483.0,20.0,2.0,1387.0,63.0,9450.0,387.0,172.0,0.0,434.0,4407.0,16807.0
2019-02-01 03:00:00+01:00,4919.0,13147.0,6337.0,9064.0,481.0,20.0,2.0,1386.0,90.0,9476.0,387.0,172.0,0.0,430.0,4364.0,16844.0
2019-02-01 03:15:00+01:00,4904.0,13106.0,6361.0,8814.0,482.0,20.0,2.0,1382.0,44.0,9456.0,387.0,172.0,0.0,429.0,4410.0,16856.0
2019-02-01 03:30:00+01:00,4918.0,13140.0,6389.0,8743.0,483.0,20.0,2.0,1379.0,24.0,9444.0,387.0,172.0,0.0,427.0,4546.0,16771.0
2019-02-01 03:45:00+01:00,4923.0,13163.0,6308.0,8795.0,482.0,20.0,2.0,1369.0,25.0,9440.0,387.0,172.0,0.0,428.0,4719.0,16831.0
2019-02-01 04:00:00+01:00,4930.0,13135.0,6475.0,8945.0,483.0,20.0,2.0,1370.0,25.0,9460.0,388.0,172.0,0.0,432.0,4821.0,16871.0
2019-02-01 04:15:00+01:00,4927.0,13287.0,6573.0,9000.0,483.0,20.0,2.0,1369.0,26.0,9465.0,387.0,172.0,0.0,431.0,4729.0,16813.0
2019-02-01 04:30:00+01:00,4940.0,13404.0,6590.0,9152.0,483.0,20.0,2.0,1368.0,29.0,9471.0,387.0,172.0,0.0,433.0,4709.0,16822.0
2019-02-01 04:45:00+01:00,4921.0,13540.0,6618.0,9387.0,482.0,20.0,2.0,1364.0,25.0,9439.0,387.0,172.0,0.0,437.0,4784.0,16743.0
2019-02-01 05:00:00+01:00,4939.0,13774.0,6939.0,9892.0,483.0,20.0,2.0,1365.0,41.0,9473.0,387.0,172.0,0.0,434.0,4901.0,16591.0
