,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Solar,Wind Onshore
2019-07-01 01:00:00+03:00,1045.0,1083.0,0.0,38.0,311.0,0.0,1384.0
2019-07-01 02:00:00+03:00,1067.0,1047.0,0.0,0.0,168.0,0.0,1386.0
2019-07-01 03:00:00+03:00,1060.0,896.0,0.0,0.0,123.0,0.0,1433.0
2019-07-01 04:00:00+03:00,1066.0,810.0,0.0,0.0,137.0,0.0,1406.0
2019-07-01 05:00:00+03:00,1075.0,731.0,0.0,0.0,152.0,0.0,1421.0
2019-07-01 06:00:00+03:00,1069.0,869.0,0.0,17.0,202.0,18.0,1459.0
2019-07-01 07:00:00+03:00,1084.0,950.0,0.0,139.0,352.0,163.0,1494.0
2019-07-01 08:00:00+03:00,1206.0,1241.0,0.0,130.0,570.0,543.0,1441.0
2019-07-01 09:00:00+03:00,1271.0,1465.0,0.0,125.0,663.0,975.0,1398.0
2019-07-01 10:00:00+03:00,1171.0,1644.0,0.0,42.0,527.0,1325.0,1407.0
2019-07-01 11:00:00+03:00,1115.0,1737.0,0.0,32.0,395.0,1562.0,1394.0
2019-07-01 12:00:00+03:00,1096.0,1786.0,0.0,33.0,310.0,1732.0,1413.0
2019-07-01 13:00:00+03:00,1063.0,1806.0,0.0,35.0,325.0,1788.0,1393.0
2019-07-01 14:00:00+03:00,903.0,1846.0,0.0,34.0,429.0,1757.0,1380.0
2019-07-01 15:00:00+03:00,906.0,1881.0,0.0,35.0,383.0,1617.0,1386.0
2019-07-01 16:00:00+03:00,906.0,2110.0,0.0,83.0,327.0,1366.0,1393.0
2019-07-01 17:00:00+03:00,907.0,2343.0,0.0,160.0,453.0,1010.0,1372.0
2019-07-01 18:00:00+03:00,913.0,2667.0,0.0,208.0,657.0,574.0,1335.0
2019-07-01 19:00:00+03:00,946.0,3053.0,0.0,252.0,748.0,181.0,1217.0
2019-07-01 20:00:00+03:00,1032.0,3226.0,0.0,252.0,804.0,24.0,1073.0
2019-07-01 21:00:00+03:00,1021.0,3221.0,0.0,251.0,974.0,0.0,982.0
2019-07-01 22:00:00+03:00,1080.0,3164.0,0.0,207.0,751.0,0.0,961.0
2019-07-01 23:00:00+03:00,992.0,3044.0,0.0,8.0,248.0,0.0,991.0
2019-07-02 00:00:00+03:00,910.0,2503.0,0.0,0.0,178.0,0.0,991.0
2019-07-02 01:00:00+03:00,951.0,2080.0,0.0,0.0,188.0,0.0,1055.0
2019-07-02 02:00:00+03:00,1023.0,1746.0,0.0,0.0,172.0,0.0,1121.0
2019-07-02 03:00:00+03:00,956.0,1671.0,0.0,0.0,113.0,0.0,1200.0
2019-07-02 04:00:00+03:00,891.0,1596.0,0.0,0.0,107.0,0.0,1203.0
2019-07-02 05:00:00+03:00,885.0,1536.0,0.0,0.0,144.0,0.0,1206.0
2019-07-02 06:00:00+03:00,890.0,1605.0,0.0,0.0,150.0,19.0,1231.0
2019-07-02 07:00:00+03:00,894.0,1973.0,0.0,0.0,209.0,167.0,1218.0
2019-07-02 08:00:00+03:00,917.0,2801.0,0.0,0.0,469.0,553.0,1129.0
2019-07-02 09:00:00+03:00,1039.0,3142.0,0.0,0.0,469.0,999.0,1099.0
2019-07-02 10:00:00+03:00,1106.0,3111.0,0.0,0.0,484.0,1358.0,1067.0
2019-07-02 11:00:00+03:00,988.0,3082.0,0.0,0.0,440.0,1610.0,1007.0
2019-07-02 12:00:00+03:00,959.0,3222.0,0.0,0.0,425.0,1753.0,877.0
2019-07-02 13:00:00+03:00,981.0,3266.0,0.0,0.0,353.0,1800.0,768.0
2019-07-02 14:00:00+03:00,910.0,3389.0,0.0,0.0,314.0,1750.0,673.0
2019-07-02 15:00:00+03:00,916.0,3409.0,0.0,34.0,271.0,1606.0,641.0
2019-07-02 16:00:00+03:00,946.0,3250.0,0.0,103.0,549.0,1359.0,613.0
2019-07-02 17:00:00+03:00,1029.0,3290.0,0.0,159.0,857.0,1006.0,562.0
2019-07-02 18:00:00+03:00,1071.0,3324.0,0.0,435.0,1224.0,574.0,542.0
2019-07-02 19:00:00+03:00,1155.0,3395.0,0.0,393.0,1368.0,181.0,520.0
2019-07-02 20:00:00+03:00,1167.0,3482.0,0.0,366.0,1244.0,25.0,486.0
2019-07-02 21:00:00+03:00,1063.0,3137.0,0.0,369.0,1147.0,0.0,451.0
2019-07-02 22:00:00+03:00,1039.0,3212.0,0.0,226.0,1016.0,0.0,402.0
2019-07-02 23:00:00+03:00,1038.0,3151.0,0.0,41.0,809.0,0.0,409.0
2019-07-03 00:00:00+03:00,1056.0,3039.0,0.0,2.0,375.0,0.0,405.0
2019-07-03 01:00:00+03:00,1072.0,2739.0,0.0,0.0,319.0,0.0,421.0
2019-07-03 02:00:00+03:00,1104.0,2557.0,0.0,0.0,241.0,0.0,427.0
2019-07-03 03:00:00+03:00,1170.0,2395.0,0.0,0.0,158.0,0.0,449.0
2019-07-03 04:00:00+03:00,1144.0,2330.0,0.0,0.0,120.0,0.0,464.0
2019-07-03 05:00:00+03:00,1083.0,2380.0,0.0,0.0,149.0,0.0,459.0
2019-07-03 06:00:00+03:00,1069.0,2445.0,0.0,0.0,146.0,18.0,501.0
2019-07-03 07:00:00+03:00,1053.0,2615.0,0.0,0.0,272.0,168.0,485.0
2019-07-03 08:00:00+03:00,1056.0,2647.0,0.0,78.0,660.0,551.0,413.0
2019-07-03 09:00:00+03:00,1085.0,3081.0,0.0,95.0,790.0,989.0,403.0
2019-07-03 10:00:00+03:00,1103.0,3125.0,0.0,88.0,794.0,1347.0,394.0
2019-07-03 11:00:00+03:00,1094.0,3203.0,0.0,29.0,911.0,1593.0,312.0
2019-07-03 12:00:00+03:00,1118.0,3349.0,0.0,0.0,702.0,1733.0,250.0
2019-07-03 13:00:00+03:00,1213.0,3423.0,0.0,27.0,841.0,1775.0,239.0
2019-07-03 14:00:00+03:00,1309.0,3405.0,0.0,31.0,714.0,1725.0,250.0
2019-07-03 15:00:00+03:00,1341.0,3432.0,0.0,0.0,485.0,1584.0,277.0
2019-07-03 16:00:00+03:00,1365.0,3470.0,0.0,2.0,567.0,1340.0,282.0
2019-07-03 17:00:00+03:00,1366.0,3458.0,0.0,122.0,706.0,994.0,246.0
2019-07-03 18:00:00+03:00,1413.0,3433.0,0.0,240.0,899.0,562.0,231.0
2019-07-03 19:00:00+03:00,1462.0,3463.0,0.0,406.0,1177.0,178.0,216.0
2019-07-03 20:00:00+03:00,1507.0,3126.0,0.0,449.0,1042.0,22.0,212.0
2019-07-03 21:00:00+03:00,1532.0,3366.0,0.0,299.0,929.0,0.0,227.0
2019-07-03 22:00:00+03:00,1689.0,3404.0,0.0,23.0,550.0,0.0,337.0
2019-07-03 23:00:00+03:00,1626.0,3374.0,0.0,0.0,286.0,0.0,425.0
2019-07-04 00:00:00+03:00,1623.0,2917.0,0.0,0.0,187.0,0.0,495.0
2019-07-04 01:00:00+03:00,1551.0,2562.0,0.0,0.0,147.0,0.0,524.0
2019-07-04 02:00:00+03:00,1522.0,2309.0,0.0,0.0,130.0,0.0,558.0
2019-07-04 03:00:00+03:00,1529.0,1850.0,0.0,0.0,153.0,0.0,687.0
2019-07-04 04:00:00+03:00,1511.0,1565.0,0.0,0.0,123.0,0.0,828.0
2019-07-04 05:00:00+03:00,1513.0,1624.0,0.0,0.0,148.0,0.0,940.0
2019-07-04 06:00:00+03:00,1503.0,1440.0,0.0,0.0,152.0,18.0,1061.0
2019-07-04 07:00:00+03:00,1548.0,1740.0,0.0,0.0,235.0,164.0,1041.0
2019-07-04 08:00:00+03:00,1577.0,2023.0,0.0,0.0,383.0,543.0,1013.0
2019-07-04 09:00:00+03:00,1587.0,2456.0,0.0,0.0,419.0,982.0,969.0
2019-07-04 10:00:00+03:00,1609.0,2593.0,0.0,0.0,440.0,1335.0,919.0
2019-07-04 11:00:00+03:00,1626.0,2582.0,0.0,0.0,502.0,1580.0,892.0
2019-07-04 12:00:00+03:00,1619.0,2888.0,0.0,0.0,456.0,1726.0,916.0
2019-07-04 13:00:00+03:00,1561.0,3061.0,0.0,0.0,404.0,1767.0,920.0
2019-07-04 14:00:00+03:00,1594.0,3115.0,0.0,0.0,303.0,1720.0,955.0
2019-07-04 15:00:00+03:00,1622.0,3163.0,0.0,0.0,240.0,1578.0,943.0
2019-07-04 16:00:00+03:00,1602.0,3246.0,0.0,74.0,284.0,1314.0,832.0
2019-07-04 17:00:00+03:00,1645.0,3174.0,0.0,304.0,654.0,941.0,690.0
2019-07-04 18:00:00+03:00,1602.0,3414.0,0.0,412.0,929.0,505.0,592.0
2019-07-04 19:00:00+03:00,1595.0,3346.0,0.0,409.0,1108.0,162.0,541.0
2019-07-04 20:00:00+03:00,1590.0,3393.0,0.0,398.0,1149.0,22.0,487.0
2019-07-04 21:00:00+03:00,1594.0,3505.0,0.0,114.0,990.0,0.0,495.0
2019-07-04 22:00:00+03:00,1576.0,3186.0,0.0,98.0,870.0,0.0,515.0
2019-07-04 23:00:00+03:00,1547.0,3280.0,0.0,42.0,341.0,0.0,515.0
2019-07-05 00:00:00+03:00,1530.0,2942.0,0.0,0.0,185.0,0.0,531.0
2019-07-05 01:00:00+03:00,1515.0,2505.0,0.0,0.0,141.0,0.0,547.0
2019-07-05 02:00:00+03:00,1529.0,2112.0,0.0,0.0,133.0,0.0,651.0
2019-07-05 03:00:00+03:00,1520.0,1822.0,0.0,0.0,128.0,0.0,777.0
2019-07-05 04:00:00+03:00,1518.0,1673.0,0.0,0.0,126.0,0.0,802.0
