,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2019-11-01 01:00:00+02:00,654.0,595.0,613.0,1.0,548.0,732.0,2788.0,88.0,28.0,35.0,543.0
2019-11-01 02:00:00+02:00,650.0,600.0,624.0,1.0,546.0,609.0,2789.0,91.0,28.0,35.0,518.0
2019-11-01 03:00:00+02:00,656.0,601.0,629.0,1.0,557.0,648.0,2789.0,94.0,28.0,35.0,526.0
2019-11-01 04:00:00+02:00,650.0,595.0,629.0,1.0,551.0,677.0,2790.0,97.0,28.0,35.0,472.0
2019-11-01 05:00:00+02:00,643.0,604.0,641.0,1.0,561.0,933.0,2790.0,99.0,28.0,35.0,399.0
2019-11-01 06:00:00+02:00,640.0,610.0,721.0,1.0,596.0,1495.0,2789.0,101.0,27.0,35.0,322.0
2019-11-01 07:00:00+02:00,648.0,611.0,752.0,1.0,675.0,1835.0,2789.0,103.0,27.0,35.0,276.0
2019-11-01 08:00:00+02:00,642.0,620.0,763.0,1.0,730.0,1934.0,2788.0,86.0,26.0,35.0,248.0
2019-11-01 09:00:00+02:00,635.0,614.0,737.0,1.0,746.0,1934.0,2784.0,74.0,27.0,35.0,191.0
2019-11-01 10:00:00+02:00,638.0,602.0,737.0,1.0,677.0,1688.0,2788.0,71.0,27.0,35.0,154.0
2019-11-01 11:00:00+02:00,648.0,592.0,729.0,1.0,577.0,1570.0,2788.0,68.0,27.0,35.0,138.0
2019-11-01 12:00:00+02:00,651.0,590.0,669.0,1.0,553.0,1555.0,2788.0,68.0,27.0,35.0,114.0
2019-11-01 13:00:00+02:00,654.0,599.0,523.0,1.0,555.0,1801.0,2788.0,70.0,28.0,35.0,101.0
2019-11-01 14:00:00+02:00,650.0,594.0,575.0,1.0,575.0,2030.0,2788.0,72.0,29.0,35.0,99.0
2019-11-01 15:00:00+02:00,646.0,581.0,581.0,1.0,608.0,1964.0,2789.0,74.0,29.0,35.0,97.0
