,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2019-10-01 00:00:00+02:00,119.0,130.0,207.0,3334.0,0.0,7.0
2019-10-01 01:00:00+02:00,140.0,140.0,205.0,3335.0,0.0,8.0
2019-10-01 02:00:00+02:00,92.0,162.0,216.0,3340.0,0.0,8.0
2019-10-01 03:00:00+02:00,62.0,160.0,196.0,3341.0,0.0,8.0
2019-10-01 04:00:00+02:00,72.0,154.0,198.0,3345.0,0.0,8.0
2019-10-01 05:00:00+02:00,123.0,159.0,228.0,3344.0,0.0,9.0
2019-10-01 06:00:00+02:00,282.0,164.0,1228.0,3342.0,0.0,9.0
2019-10-01 07:00:00+02:00,1531.0,185.0,1763.0,3341.0,1.0,10.0
2019-10-01 08:00:00+02:00,1673.0,268.0,1970.0,3340.0,22.0,10.0
2019-10-01 09:00:00+02:00,750.0,267.0,1317.0,3340.0,68.0,10.0
2019-10-01 10:00:00+02:00,605.0,257.0,684.0,3333.0,123.0,10.0
2019-10-01 11:00:00+02:00,588.0,255.0,841.0,3323.0,176.0,10.0
2019-10-01 12:00:00+02:00,477.0,151.0,523.0,3310.0,200.0,8.0
2019-10-01 13:00:00+02:00,555.0,158.0,674.0,3300.0,203.0,8.0
2019-10-01 14:00:00+02:00,490.0,156.0,519.0,3295.0,188.0,9.0
2019-10-01 15:00:00+02:00,420.0,166.0,511.0,3291.0,155.0,11.0
2019-10-01 16:00:00+02:00,504.0,187.0,659.0,3287.0,109.0,14.0
2019-10-01 17:00:00+02:00,614.0,297.0,1382.0,3292.0,58.0,16.0
2019-10-01 18:00:00+02:00,1507.0,299.0,1816.0,3295.0,17.0,17.0
2019-10-01 19:00:00+02:00,2562.0,307.0,2558.0,3298.0,1.0,20.0
2019-10-01 20:00:00+02:00,2163.0,307.0,2104.0,3299.0,0.0,20.0
2019-10-01 21:00:00+02:00,469.0,225.0,1217.0,3302.0,0.0,17.0
2019-10-01 22:00:00+02:00,303.0,175.0,553.0,3309.0,0.0,15.0
2019-10-01 23:00:00+02:00,172.0,178.0,435.0,3314.0,0.0,14.0
2019-10-02 00:00:00+02:00,123.0,177.0,351.0,3319.0,0.0,18.0
2019-10-02 01:00:00+02:00,101.0,181.0,300.0,3321.0,0.0,19.0
2019-10-02 02:00:00+02:00,51.0,180.0,233.0,3313.0,0.0,23.0
2019-10-02 03:00:00+02:00,52.0,174.0,216.0,3316.0,0.0,22.0
2019-10-02 04:00:00+02:00,48.0,185.0,222.0,3317.0,0.0,23.0
2019-10-02 05:00:00+02:00,59.0,187.0,283.0,3319.0,0.0,18.0
2019-10-02 06:00:00+02:00,267.0,271.0,901.0,3319.0,0.0,18.0
2019-10-02 07:00:00+02:00,1328.0,297.0,1716.0,3321.0,1.0,9.0
2019-10-02 08:00:00+02:00,1542.0,293.0,1819.0,3324.0,13.0,10.0
2019-10-02 09:00:00+02:00,1336.0,291.0,1605.0,3323.0,39.0,14.0
2019-10-02 10:00:00+02:00,1335.0,247.0,1430.0,3323.0,77.0,13.0
2019-10-02 11:00:00+02:00,1119.0,233.0,1217.0,3322.0,110.0,12.0
2019-10-02 12:00:00+02:00,626.0,171.0,539.0,3318.0,125.0,15.0
2019-10-02 13:00:00+02:00,401.0,174.0,502.0,3316.0,123.0,17.0
2019-10-02 14:00:00+02:00,240.0,174.0,425.0,3316.0,106.0,18.0
2019-10-02 15:00:00+02:00,224.0,175.0,431.0,3313.0,82.0,21.0
2019-10-02 16:00:00+02:00,310.0,201.0,366.0,3316.0,57.0,28.0
2019-10-02 17:00:00+02:00,419.0,315.0,585.0,3327.0,21.0,31.0
2019-10-02 18:00:00+02:00,513.0,302.0,965.0,3338.0,6.0,22.0
2019-10-02 19:00:00+02:00,1668.0,289.0,1499.0,3339.0,0.0,24.0
2019-10-02 20:00:00+02:00,1164.0,282.0,1303.0,3336.0,0.0,19.0
2019-10-02 21:00:00+02:00,535.0,191.0,642.0,3339.0,0.0,13.0
2019-10-02 22:00:00+02:00,198.0,197.0,423.0,3343.0,0.0,18.0
2019-10-02 23:00:00+02:00,138.0,197.0,376.0,3348.0,0.0,10.0
2019-10-03 00:00:00+02:00,87.0,195.0,243.0,3347.0,0.0,13.0
2019-10-03 01:00:00+02:00,100.0,199.0,255.0,3348.0,0.0,9.0
2019-10-03 02:00:00+02:00,60.0,205.0,234.0,3350.0,0.0,11.0
2019-10-03 03:00:00+02:00,55.0,182.0,259.0,3351.0,0.0,9.0
2019-10-03 04:00:00+02:00,71.0,187.0,254.0,3353.0,0.0,7.0
2019-10-03 05:00:00+02:00,73.0,183.0,273.0,3354.0,0.0,7.0
2019-10-03 06:00:00+02:00,180.0,217.0,440.0,3353.0,0.0,6.0
2019-10-03 07:00:00+02:00,580.0,313.0,828.0,3353.0,1.0,5.0
2019-10-03 08:00:00+02:00,926.0,312.0,1485.0,3354.0,27.0,3.0
2019-10-03 09:00:00+02:00,677.0,304.0,965.0,3355.0,82.0,2.0
2019-10-03 10:00:00+02:00,485.0,301.0,679.0,3360.0,139.0,2.0
2019-10-03 11:00:00+02:00,341.0,282.0,480.0,3358.0,192.0,1.0
2019-10-03 12:00:00+02:00,111.0,269.0,293.0,3346.0,220.0,1.0
2019-10-03 13:00:00+02:00,155.0,195.0,254.0,3344.0,226.0,4.0
2019-10-03 14:00:00+02:00,189.0,190.0,253.0,3340.0,214.0,5.0
2019-10-03 15:00:00+02:00,252.0,187.0,284.0,3342.0,180.0,6.0
2019-10-03 16:00:00+02:00,453.0,212.0,593.0,3339.0,124.0,4.0
2019-10-03 17:00:00+02:00,1469.0,221.0,668.0,3340.0,58.0,5.0
2019-10-03 18:00:00+02:00,2136.0,314.0,1849.0,3339.0,12.0,5.0
2019-10-03 19:00:00+02:00,2806.0,325.0,2590.0,3340.0,0.0,4.0
2019-10-03 20:00:00+02:00,2636.0,217.0,2211.0,3346.0,0.0,4.0
2019-10-03 21:00:00+02:00,1616.0,190.0,683.0,3345.0,0.0,6.0
2019-10-03 22:00:00+02:00,393.0,189.0,512.0,3349.0,0.0,5.0
2019-10-03 23:00:00+02:00,252.0,187.0,276.0,3350.0,0.0,3.0
2019-10-04 00:00:00+02:00,235.0,186.0,200.0,3349.0,0.0,5.0
