,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2019-09-01 00:00:00+02:00,75.21000000000001,1392.58,17.220000000000002,104.086,4.8,80.928,24.672,437.976,0.0,189.0551,28.38
2019-09-01 01:00:00+02:00,75.44,996.66,17.220000000000002,105.55199999999999,14.736,80.928,15.192,435.76800000000003,0.0,186.28844,24.409
2019-09-01 02:00:00+02:00,75.44,978.53,17.220000000000002,106.285,13.44,79.584,13.296000000000001,435.468,0.0,187.21066000000002,21.307
2019-09-01 03:00:00+02:00,75.21000000000001,956.97,17.220000000000002,105.55199999999999,45.432,73.296,13.68,436.404,0.0,187.21066000000002,19.294
2019-09-01 04:00:00+02:00,75.44,1022.14,17.220000000000002,106.285,58.584,71.232,14.712,438.82800000000003,0.0,188.13288,17.182
2019-09-01 05:00:00+02:00,75.44,982.9399999999999,17.220000000000002,105.55199999999999,59.184000000000005,71.112,15.888,436.884,0.0,188.13288,16.005
2019-09-01 06:00:00+02:00,75.44,1060.85,17.220000000000002,105.55199999999999,58.416000000000004,68.664,19.872,434.904,0.0,189.0551,15.531999999999998
2019-09-01 07:00:00+02:00,75.44,1008.42,17.220000000000002,105.55199999999999,57.792,69.288,17.904,434.652,7.7490000000000006,190.89954,15.972
2019-09-01 08:00:00+02:00,75.44,1109.36,17.220000000000002,106.285,36.576,69.528,17.04,435.94800000000004,29.479000000000003,182.59956,13.673
2019-09-01 09:00:00+02:00,75.44,1159.34,18.040000000000003,105.55199999999999,20.52,72.12,22.728,439.716,67.855,185.36622,10.944999999999999
2019-09-01 10:00:00+02:00,75.21000000000001,1109.36,17.220000000000002,105.55199999999999,28.008,74.376,16.896,442.68,106.76400000000001,188.13288,11.296999999999999
2019-09-01 11:00:00+02:00,75.21000000000001,1131.9,17.220000000000002,106.285,23.376,75.60000000000001,18.888,445.404,130.46200000000002,187.21066000000002,11.956999999999999
2019-09-01 12:00:00+02:00,75.44,1107.8899999999999,17.220000000000002,106.285,19.92,77.376,21.456,443.664,147.31300000000002,186.28844,12.969
