,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore
2019-02-01 00:00:00+01:00,340.0,884.0,15216.0,3.0,965.0
2019-02-01 01:00:00+01:00,336.0,881.0,14309.0,3.0,989.0
2019-02-01 02:00:00+01:00,345.0,878.0,13803.0,3.0,1110.0
2019-02-01 03:00:00+01:00,343.0,876.0,13866.0,3.0,987.0
2019-02-01 04:00:00+01:00,346.0,876.0,14857.0,3.0,971.0
2019-02-01 05:00:00+01:00,350.0,880.0,16978.0,3.0,973.0
2019-02-01 06:00:00+01:00,347.0,882.0,19431.0,3.0,962.0
2019-02-01 07:00:00+01:00,349.0,888.0,21966.0,3.0,1130.0
2019-02-01 08:00:00+01:00,345.0,888.0,23219.0,3.0,1086.0
2019-02-01 09:00:00+01:00,344.0,890.0,23380.0,3.0,1084.0
2019-02-01 10:00:00+01:00,347.0,893.0,23205.0,3.0,1095.0
2019-02-01 11:00:00+01:00,347.0,890.0,23324.0,3.0,989.0
2019-02-01 12:00:00+01:00,344.0,888.0,22974.0,3.0,1073.0
2019-02-01 13:00:00+01:00,344.0,874.0,22632.0,3.0,1071.0
2019-02-01 14:00:00+01:00,344.0,871.0,22819.0,3.0,1082.0
2019-02-01 15:00:00+01:00,348.0,862.0,22856.0,3.0,1081.0
2019-02-01 16:00:00+01:00,347.0,861.0,23402.0,3.0,1094.0
2019-02-01 17:00:00+01:00,356.0,860.0,24019.0,3.0,1087.0
2019-02-01 18:00:00+01:00,357.0,858.0,23557.0,3.0,1084.0
2019-02-01 19:00:00+01:00,358.0,857.0,22665.0,3.0,1076.0
2019-02-01 20:00:00+01:00,357.0,858.0,20860.0,3.0,1098.0
2019-02-01 21:00:00+01:00,356.0,853.0,19418.0,3.0,1085.0
2019-02-01 22:00:00+01:00,354.0,844.0,17612.0,3.0,1096.0
2019-02-01 23:00:00+01:00,351.0,841.0,15375.0,3.0,1078.0
2019-02-02 00:00:00+01:00,355.0,829.0,14601.0,3.0,1050.0
2019-02-02 01:00:00+01:00,357.0,829.0,13180.0,3.0,1071.0
2019-02-02 02:00:00+01:00,357.0,828.0,12692.0,3.0,988.0
2019-02-02 03:00:00+01:00,355.0,829.0,12633.0,3.0,949.0
2019-02-02 04:00:00+01:00,360.0,829.0,12908.0,3.0,882.0
2019-02-02 05:00:00+01:00,362.0,829.0,13360.0,3.0,864.0
2019-02-02 06:00:00+01:00,360.0,829.0,13882.0,3.0,807.0
2019-02-02 07:00:00+01:00,359.0,832.0,14969.0,3.0,788.0
2019-02-02 08:00:00+01:00,360.0,830.0,17442.0,3.0,770.0
2019-02-02 09:00:00+01:00,358.0,831.0,20693.0,3.0,820.0
2019-02-02 10:00:00+01:00,357.0,830.0,22123.0,3.0,747.0
2019-02-02 11:00:00+01:00,356.0,831.0,21942.0,3.0,755.0
2019-02-02 12:00:00+01:00,358.0,834.0,21143.0,3.0,733.0
2019-02-02 13:00:00+01:00,359.0,835.0,18775.0,3.0,658.0
2019-02-02 14:00:00+01:00,354.0,831.0,16934.0,3.0,701.0
2019-02-02 15:00:00+01:00,359.0,831.0,16985.0,3.0,717.0
2019-02-02 16:00:00+01:00,360.0,837.0,19265.0,3.0,715.0
2019-02-02 17:00:00+01:00,360.0,838.0,22144.0,3.0,696.0
2019-02-02 18:00:00+01:00,362.0,838.0,22555.0,3.0,690.0
2019-02-02 19:00:00+01:00,357.0,833.0,20609.0,3.0,660.0
2019-02-02 20:00:00+01:00,356.0,829.0,17735.0,3.0,688.0
2019-02-02 21:00:00+01:00,350.0,828.0,15671.0,3.0,639.0
2019-02-02 22:00:00+01:00,353.0,829.0,14631.0,3.0,648.0
2019-02-02 23:00:00+01:00,356.0,828.0,13322.0,3.0,639.0
2019-02-03 00:00:00+01:00,357.0,821.0,13011.0,3.0,539.0
2019-02-03 01:00:00+01:00,361.0,821.0,12465.0,3.0,541.0
2019-02-03 02:00:00+01:00,365.0,821.0,12097.0,3.0,586.0
2019-02-03 03:00:00+01:00,362.0,821.0,11985.0,3.0,577.0
2019-02-03 04:00:00+01:00,361.0,821.0,12073.0,3.0,528.0
2019-02-03 05:00:00+01:00,361.0,821.0,12256.0,3.0,552.0
2019-02-03 06:00:00+01:00,361.0,821.0,12938.0,3.0,563.0
2019-02-03 07:00:00+01:00,365.0,823.0,13419.0,3.0,590.0
2019-02-03 08:00:00+01:00,364.0,824.0,14334.0,3.0,567.0
2019-02-03 09:00:00+01:00,358.0,823.0,15889.0,3.0,547.0
2019-02-03 10:00:00+01:00,364.0,824.0,16905.0,3.0,477.0
2019-02-03 11:00:00+01:00,361.0,823.0,17702.0,3.0,484.0
2019-02-03 12:00:00+01:00,351.0,823.0,17306.0,3.0,540.0
2019-02-03 13:00:00+01:00,360.0,823.0,16494.0,3.0,570.0
2019-02-03 14:00:00+01:00,362.0,823.0,16156.0,3.0,509.0
2019-02-03 15:00:00+01:00,359.0,822.0,16383.0,3.0,401.0
2019-02-03 16:00:00+01:00,354.0,823.0,18135.0,3.0,487.0
2019-02-03 17:00:00+01:00,355.0,823.0,21151.0,3.0,563.0
2019-02-03 18:00:00+01:00,354.0,823.0,22273.0,3.0,582.0
2019-02-03 19:00:00+01:00,354.0,822.0,22303.0,3.0,450.0
2019-02-03 20:00:00+01:00,361.0,817.0,21012.0,3.0,390.0
2019-02-03 21:00:00+01:00,359.0,817.0,18395.0,3.0,389.0
2019-02-03 22:00:00+01:00,364.0,817.0,16471.0,3.0,420.0
2019-02-03 23:00:00+01:00,363.0,816.0,14893.0,3.0,471.0
2019-02-04 00:00:00+01:00,360.0,817.0,14792.0,3.0,599.0
2019-02-04 01:00:00+01:00,359.0,818.0,14345.0,3.0,592.0
2019-02-04 02:00:00+01:00,358.0,819.0,14121.0,3.0,563.0
2019-02-04 03:00:00+01:00,359.0,818.0,14230.0,3.0,560.0
2019-02-04 04:00:00+01:00,360.0,817.0,15184.0,3.0,532.0
2019-02-04 05:00:00+01:00,359.0,818.0,17296.0,3.0,520.0
2019-02-04 06:00:00+01:00,357.0,826.0,20573.0,3.0,512.0
2019-02-04 07:00:00+01:00,362.0,837.0,22695.0,3.0,512.0
2019-02-04 08:00:00+01:00,359.0,853.0,22711.0,3.0,500.0
2019-02-04 09:00:00+01:00,354.0,869.0,22614.0,3.0,510.0
2019-02-04 10:00:00+01:00,352.0,879.0,22061.0,3.0,514.0
2019-02-04 11:00:00+01:00,351.0,878.0,21027.0,3.0,458.0
2019-02-04 12:00:00+01:00,358.0,879.0,20736.0,3.0,470.0
2019-02-04 13:00:00+01:00,356.0,878.0,20626.0,3.0,474.0
2019-02-04 14:00:00+01:00,351.0,880.0,20802.0,3.0,460.0
2019-02-04 15:00:00+01:00,349.0,883.0,20735.0,3.0,473.0
2019-02-04 16:00:00+01:00,346.0,883.0,21216.0,3.0,529.0
2019-02-04 17:00:00+01:00,343.0,883.0,21710.0,3.0,512.0
2019-02-04 18:00:00+01:00,348.0,882.0,21067.0,3.0,498.0
2019-02-04 19:00:00+01:00,348.0,881.0,19935.0,3.0,432.0
2019-02-04 20:00:00+01:00,350.0,873.0,18661.0,3.0,348.0
2019-02-04 21:00:00+01:00,350.0,874.0,17558.0,3.0,299.0
2019-02-04 22:00:00+01:00,350.0,869.0,15457.0,3.0,343.0
2019-02-04 23:00:00+01:00,351.0,868.0,13565.0,3.0,349.0
2019-02-05 00:00:00+01:00,345.0,866.0,13079.0,3.0,481.0
2019-02-05 01:00:00+01:00,353.0,866.0,12930.0,3.0,548.0
2019-02-05 02:00:00+01:00,352.0,865.0,12415.0,3.0,493.0
2019-02-05 03:00:00+01:00,309.0,866.0,12497.0,3.0,452.0
2019-02-05 04:00:00+01:00,309.0,866.0,13389.0,3.0,425.0
2019-02-05 05:00:00+01:00,305.0,866.0,14978.0,3.0,399.0
2019-02-05 06:00:00+01:00,347.0,868.0,18429.0,3.0,427.0
2019-02-05 07:00:00+01:00,345.0,875.0,22337.0,3.0,342.0
2019-02-05 08:00:00+01:00,349.0,886.0,23481.0,3.0,340.0
2019-02-05 09:00:00+01:00,347.0,882.0,23424.0,3.0,275.0
2019-02-05 10:00:00+01:00,349.0,883.0,23405.0,3.0,241.0
2019-02-05 11:00:00+01:00,349.0,887.0,22913.0,3.0,220.0
2019-02-05 12:00:00+01:00,326.0,887.0,22423.0,3.0,203.0
2019-02-05 13:00:00+01:00,332.0,888.0,22093.0,3.0,184.0
2019-02-05 14:00:00+01:00,344.0,888.0,22260.0,3.0,221.0
2019-02-05 15:00:00+01:00,349.0,889.0,22553.0,3.0,207.0
2019-02-05 16:00:00+01:00,348.0,889.0,23333.0,3.0,197.0
2019-02-05 17:00:00+01:00,349.0,890.0,24463.0,3.0,144.0
2019-02-05 18:00:00+01:00,346.0,889.0,24395.0,3.0,135.0
2019-02-05 19:00:00+01:00,345.0,887.0,23628.0,3.0,138.0
2019-02-05 20:00:00+01:00,346.0,883.0,22452.0,3.0,125.0
2019-02-05 21:00:00+01:00,346.0,872.0,20943.0,3.0,123.0
2019-02-05 22:00:00+01:00,344.0,864.0,17581.0,3.0,158.0
2019-02-05 23:00:00+01:00,342.0,862.0,15343.0,3.0,167.0
2019-02-06 00:00:00+01:00,348.0,867.0,14914.0,3.0,315.0
2019-02-06 01:00:00+01:00,350.0,866.0,14696.0,3.0,369.0
2019-02-06 02:00:00+01:00,350.0,866.0,14879.0,3.0,448.0
2019-02-06 03:00:00+01:00,352.0,866.0,15066.0,3.0,486.0
2019-02-06 04:00:00+01:00,351.0,866.0,15777.0,3.0,573.0
2019-02-06 05:00:00+01:00,349.0,865.0,17467.0,3.0,594.0
2019-02-06 06:00:00+01:00,347.0,867.0,20450.0,3.0,604.0
2019-02-06 07:00:00+01:00,350.0,874.0,23252.0,3.0,617.0
2019-02-06 08:00:00+01:00,349.0,878.0,24071.0,3.0,641.0
