,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2019-11-01 00:00:00+01:00,264.0,3714.0,223.0,988.0,278.0,5.0,0.0,74.0,70.0,3962.0,105.0,272.0,0.0,18.0,78.0
2019-11-01 01:00:00+01:00,264.0,3697.0,223.0,983.0,281.0,5.0,0.0,75.0,20.0,3961.0,109.0,273.0,0.0,18.0,84.0
2019-11-01 02:00:00+01:00,253.0,3701.0,225.0,988.0,283.0,5.0,0.0,77.0,13.0,3960.0,110.0,274.0,0.0,18.0,86.0
2019-11-01 03:00:00+01:00,265.0,3695.0,224.0,812.0,278.0,5.0,0.0,77.0,13.0,3960.0,108.0,272.0,0.0,18.0,95.0
2019-11-01 04:00:00+01:00,253.0,3710.0,224.0,591.0,268.0,5.0,0.0,76.0,13.0,3961.0,108.0,269.0,0.0,18.0,97.0
2019-11-01 05:00:00+01:00,252.0,3681.0,222.0,594.0,272.0,5.0,0.0,76.0,13.0,3963.0,111.0,268.0,0.0,18.0,102.0
2019-11-01 06:00:00+01:00,254.0,3701.0,218.0,627.0,274.0,5.0,0.0,75.0,13.0,3964.0,132.0,275.0,14.0,18.0,119.0
2019-11-01 07:00:00+01:00,254.0,3694.0,216.0,716.0,294.0,5.0,84.0,70.0,81.0,3964.0,135.0,279.0,96.0,18.0,131.0
2019-11-01 08:00:00+01:00,256.0,3691.0,218.0,1034.0,281.0,5.0,12.0,68.0,150.0,3964.0,135.0,280.0,369.0,18.0,146.0
2019-11-01 09:00:00+01:00,262.0,3728.0,224.0,1037.0,281.0,5.0,0.0,68.0,109.0,3962.0,134.0,279.0,635.0,18.0,144.0
2019-11-01 10:00:00+01:00,254.0,3675.0,224.0,1023.0,279.0,5.0,0.0,70.0,74.0,3959.0,132.0,280.0,836.0,18.0,156.0
2019-11-01 11:00:00+01:00,253.0,3684.0,223.0,922.0,277.0,5.0,0.0,76.0,16.0,3955.0,128.0,279.0,913.0,18.0,162.0
2019-11-01 12:00:00+01:00,253.0,3561.0,223.0,980.0,275.0,5.0,0.0,77.0,15.0,3953.0,125.0,278.0,920.0,18.0,166.0
2019-11-01 13:00:00+01:00,253.0,3575.0,222.0,953.0,276.0,5.0,0.0,78.0,15.0,3954.0,125.0,277.0,783.0,18.0,161.0
2019-11-01 14:00:00+01:00,253.0,3553.0,222.0,951.0,258.0,5.0,0.0,78.0,14.0,3953.0,123.0,277.0,470.0,18.0,166.0
2019-11-01 15:00:00+01:00,254.0,3628.0,225.0,969.0,263.0,5.0,7.0,81.0,14.0,3952.0,122.0,277.0,140.0,18.0,139.0
2019-11-01 16:00:00+01:00,254.0,3666.0,229.0,1001.0,285.0,5.0,320.0,80.0,15.0,3950.0,129.0,278.0,20.0,18.0,144.0
2019-11-01 17:00:00+01:00,255.0,3672.0,223.0,998.0,310.0,5.0,491.0,74.0,117.0,3949.0,138.0,283.0,5.0,18.0,160.0
2019-11-01 18:00:00+01:00,255.0,3639.0,218.0,987.0,298.0,5.0,687.0,75.0,147.0,3948.0,137.0,283.0,0.0,18.0,168.0
2019-11-01 19:00:00+01:00,259.0,3584.0,219.0,979.0,271.0,5.0,660.0,75.0,145.0,3948.0,133.0,281.0,0.0,18.0,161.0
2019-11-01 20:00:00+01:00,259.0,3474.0,221.0,936.0,267.0,5.0,173.0,76.0,61.0,3949.0,126.0,279.0,0.0,18.0,153.0
2019-11-01 21:00:00+01:00,258.0,3428.0,221.0,917.0,266.0,5.0,0.0,80.0,21.0,3951.0,121.0,274.0,0.0,18.0,165.0
2019-11-01 22:00:00+01:00,257.0,3250.0,220.0,717.0,197.0,5.0,0.0,80.0,19.0,3952.0,112.0,271.0,0.0,18.0,165.0
2019-11-01 23:00:00+01:00,254.0,3269.0,224.0,230.0,164.0,5.0,79.0,80.0,18.0,3949.0,109.0,268.0,0.0,18.0,162.0
2019-11-02 00:00:00+01:00,248.0,3174.0,219.0,229.0,166.0,5.0,0.0,76.0,10.0,3949.0,107.0,268.0,0.0,18.0,151.0
