,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Onshore
2019-10-01 00:00:00+02:00,574.0,621.0,13244.0,2023.0,97.0,630.0,55.0,1919.0,111.0,2023.0,0.0,48.0,1127.0
2019-10-01 01:00:00+02:00,577.0,622.0,12010.0,1940.0,92.0,628.0,55.0,1791.0,108.0,1980.0,0.0,49.0,980.0
2019-10-01 02:00:00+02:00,598.0,615.0,11684.0,1857.0,101.0,627.0,135.0,1674.0,107.0,1951.0,0.0,49.0,863.0
2019-10-01 03:00:00+02:00,600.0,615.0,11585.0,1761.0,92.0,629.0,216.0,1620.0,95.0,1938.0,0.0,48.0,801.0
2019-10-01 04:00:00+02:00,604.0,618.0,11922.0,1870.0,92.0,630.0,217.0,1600.0,97.0,1993.0,0.0,47.0,707.0
2019-10-01 05:00:00+02:00,602.0,623.0,13060.0,1943.0,92.0,630.0,136.0,1746.0,353.0,2151.0,0.0,50.0,586.0
2019-10-01 06:00:00+02:00,603.0,625.0,15212.0,2356.0,100.0,621.0,55.0,2814.0,594.0,2571.0,0.0,50.0,503.0
2019-10-01 07:00:00+02:00,596.0,631.0,17198.0,2542.0,96.0,613.0,528.0,3750.0,1234.0,2901.0,300.0,49.0,404.0
2019-10-01 08:00:00+02:00,580.0,621.0,17925.0,2671.0,32.0,608.0,1752.0,4083.0,1009.0,2926.0,2079.0,50.0,254.0
2019-10-01 09:00:00+02:00,573.0,604.0,17715.0,2671.0,31.0,604.0,1368.0,4210.0,1015.0,3090.0,4029.0,47.0,156.0
2019-10-01 10:00:00+02:00,578.0,599.0,17197.0,2582.0,32.0,589.0,627.0,4123.0,930.0,2925.0,6151.0,46.0,118.0
2019-10-01 11:00:00+02:00,579.0,601.0,17051.0,2405.0,31.0,604.0,355.0,3723.0,729.0,2894.0,7124.0,46.0,152.0
2019-10-01 12:00:00+02:00,580.0,602.0,16553.0,2380.0,32.0,604.0,253.0,2332.0,455.0,2750.0,7759.0,44.0,274.0
2019-10-01 13:00:00+02:00,578.0,591.0,16880.0,2300.0,31.0,598.0,199.0,2073.0,461.0,2775.0,7885.0,45.0,463.0
2019-10-01 14:00:00+02:00,575.0,594.0,16428.0,2350.0,30.0,595.0,311.0,2943.0,773.0,2850.0,7201.0,44.0,706.0
2019-10-01 15:00:00+02:00,583.0,584.0,16866.0,2497.0,30.0,596.0,343.0,3088.0,770.0,2839.0,5656.0,46.0,919.0
2019-10-01 16:00:00+02:00,583.0,579.0,17839.0,2122.0,28.0,607.0,872.0,3585.0,1038.0,2883.0,4167.0,46.0,1056.0
2019-10-01 17:00:00+02:00,603.0,583.0,18400.0,2084.0,30.0,610.0,1052.0,4292.0,1372.0,2840.0,1779.0,45.0,1039.0
2019-10-01 18:00:00+02:00,606.0,598.0,18427.0,2308.0,29.0,612.0,1584.0,5240.0,1646.0,3056.0,182.0,45.0,920.0
2019-10-01 19:00:00+02:00,614.0,592.0,18897.0,2371.0,29.0,612.0,3207.0,5536.0,1661.0,3163.0,0.0,46.0,817.0
2019-10-01 20:00:00+02:00,612.0,598.0,18148.0,2427.0,31.0,619.0,2131.0,5185.0,1578.0,3068.0,0.0,47.0,720.0
2019-10-01 21:00:00+02:00,613.0,604.0,18164.0,2450.0,32.0,624.0,491.0,3980.0,1097.0,2857.0,0.0,48.0,823.0
2019-10-01 22:00:00+02:00,587.0,601.0,17529.0,2203.0,32.0,623.0,170.0,2507.0,505.0,2640.0,0.0,48.0,954.0
2019-10-01 23:00:00+02:00,616.0,604.0,16367.0,1923.0,32.0,624.0,98.0,2026.0,239.0,2428.0,0.0,50.0,1242.0
2019-10-02 00:00:00+02:00,612.0,614.0,13637.0,1959.0,32.0,624.0,0.0,1854.0,104.0,2226.0,0.0,50.0,1616.0
2019-10-02 01:00:00+02:00,609.0,604.0,12120.0,1938.0,32.0,624.0,0.0,1791.0,103.0,2148.0,0.0,48.0,1955.0
2019-10-02 02:00:00+02:00,610.0,602.0,10881.0,1839.0,32.0,624.0,0.0,1747.0,139.0,2131.0,0.0,49.0,2307.0
2019-10-02 03:00:00+02:00,602.0,614.0,10720.0,1680.0,32.0,623.0,0.0,1813.0,100.0,2063.0,0.0,49.0,2447.0
2019-10-02 04:00:00+02:00,619.0,605.0,10868.0,1693.0,32.0,623.0,0.0,1904.0,111.0,2074.0,0.0,51.0,2472.0
2019-10-02 05:00:00+02:00,617.0,603.0,11677.0,1667.0,32.0,624.0,0.0,2006.0,265.0,2284.0,0.0,50.0,2540.0
2019-10-02 06:00:00+02:00,626.0,607.0,13469.0,1770.0,32.0,623.0,236.0,3077.0,417.0,2563.0,0.0,48.0,2581.0
2019-10-02 07:00:00+02:00,626.0,605.0,15700.0,1942.0,32.0,623.0,1241.0,3687.0,775.0,2778.0,280.0,49.0,2588.0
2019-10-02 08:00:00+02:00,610.0,622.0,16938.0,2039.0,32.0,623.0,1583.0,3905.0,1087.0,2790.0,1677.0,47.0,2479.0
