,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore
2019-04-01 00:00:00+02:00,177.87,27.888,228.45600000000002,5.74,7.821
2019-04-01 01:00:00+02:00,177.87,27.888,227.328,5.74,7.997
2019-04-01 02:00:00+02:00,178.35999999999999,27.864,228.984,5.74,8.195
2019-04-01 03:00:00+02:00,178.85,27.672,229.056,5.74,8.623999999999999
2019-04-01 04:00:00+02:00,178.85,27.648,230.232,5.74,9.174
2019-04-01 05:00:00+02:00,178.85,27.6,283.824,4.92,9.57
2019-04-01 06:00:00+02:00,179.34,27.504,409.248,4.92,9.493
2019-04-01 07:00:00+02:00,178.35999999999999,27.576,474.744,4.92,9.24
2019-04-01 08:00:00+02:00,176.89,27.696,475.176,4.92,8.799999999999999
2019-04-01 09:00:00+02:00,178.85,27.624000000000002,448.944,4.92,8.536
2019-04-01 10:00:00+02:00,178.85,27.504,400.704,4.92,7.864999999999999
2019-04-01 11:00:00+02:00,180.81,27.432000000000002,350.40000000000003,4.92,8.866
2019-04-01 12:00:00+02:00,177.87,27.288,306.192,4.92,8.349
2019-04-01 13:00:00+02:00,179.82999999999998,27.264,295.2,4.92,8.623999999999999
2019-04-01 14:00:00+02:00,180.32,27.168,274.032,4.92,9.064
2019-04-01 15:00:00+02:00,178.85,27.168,266.64,4.92,9.119
2019-04-01 16:00:00+02:00,179.82999999999998,27.072,280.152,4.92,8.822
2019-04-01 17:00:00+02:00,172.97,27.0,305.448,4.92,9.229
2019-04-01 18:00:00+02:00,177.38,26.928,364.92,4.92,9.943999999999999
2019-04-01 19:00:00+02:00,178.35999999999999,26.976,395.04,4.92,8.008
2019-04-01 20:00:00+02:00,179.82999999999998,26.904,389.112,4.92,7.81
2019-04-01 21:00:00+02:00,178.35999999999999,26.808,333.504,4.92,6.787
2019-04-01 22:00:00+02:00,179.82999999999998,26.712,277.08,3.2800000000000002,7.26
2019-04-01 23:00:00+02:00,186.2,26.76,247.728,3.2800000000000002,7.545999999999999
2019-04-02 00:00:00+02:00,179.82999999999998,25.848,229.94400000000002,2.46,7.853999999999999
2019-04-02 01:00:00+02:00,180.81,25.872,217.488,2.46,8.272
2019-04-02 02:00:00+02:00,173.46,25.848,207.38400000000001,2.46,8.338
2019-04-02 03:00:00+02:00,170.52,25.704,210.336,2.46,9.107999999999999
2019-04-02 04:00:00+02:00,170.03,25.776,213.312,2.46,8.668
2019-04-02 05:00:00+02:00,171.5,25.776,224.424,2.46,8.888
2019-04-02 06:00:00+02:00,172.97,25.8,307.8,2.46,9.283999999999999
2019-04-02 07:00:00+02:00,171.99,25.824,392.136,2.46,9.603
2019-04-02 08:00:00+02:00,164.64,25.992,409.536,2.46,9.152
2019-04-02 09:00:00+02:00,165.13,25.560000000000002,365.568,2.46,9.360999999999999
2019-04-02 10:00:00+02:00,163.66,25.584,314.544,2.46,9.196
2019-04-02 11:00:00+02:00,155.82,25.536,282.96,2.46,9.24
2019-04-02 12:00:00+02:00,165.13,25.416,283.152,2.46,9.735
2019-04-02 13:00:00+02:00,166.10999999999999,25.512,277.368,2.46,8.503
2019-04-02 14:00:00+02:00,166.6,25.488,260.064,2.46,8.469999999999999
2019-04-02 15:00:00+02:00,166.10999999999999,25.416,250.08,2.46,8.382
2019-04-02 16:00:00+02:00,166.6,25.368000000000002,254.544,2.46,8.019
2019-04-02 17:00:00+02:00,170.52,25.344,260.112,2.46,7.425
2019-04-02 18:00:00+02:00,168.56,25.224,292.896,2.46,7.084
2019-04-02 19:00:00+02:00,166.10999999999999,25.176000000000002,316.608,2.46,7.348
2019-04-02 20:00:00+02:00,167.57999999999998,25.128,311.37600000000003,2.46,7.457999999999999
2019-04-02 21:00:00+02:00,168.07,25.056,286.896,2.46,7.843
2019-04-02 22:00:00+02:00,168.56,25.056,261.672,2.46,8.052
2019-04-02 23:00:00+02:00,169.54,25.008,246.072,2.46,8.645999999999999
2019-04-03 00:00:00+02:00,169.54,24.48,235.656,2.46,8.91
2019-04-03 01:00:00+02:00,168.07,24.432000000000002,227.448,2.46,8.876999999999999
2019-04-03 02:00:00+02:00,167.09,24.456,222.504,2.46,8.404
2019-04-03 03:00:00+02:00,166.6,24.312,229.008,2.46,8.491999999999999
2019-04-03 04:00:00+02:00,167.09,24.312,236.592,2.46,8.118
2019-04-03 05:00:00+02:00,167.09,24.240000000000002,272.592,2.46,8.558
2019-04-03 06:00:00+02:00,167.57999999999998,24.288,383.952,2.46,8.591
2019-04-03 07:00:00+02:00,167.09,24.48,441.072,2.46,7.414
2019-04-03 08:00:00+02:00,168.07,24.624,459.36,2.46,6.896999999999999
2019-04-03 09:00:00+02:00,170.52,24.312,452.112,2.46,6.369
2019-04-03 10:00:00+02:00,169.54,24.432000000000002,450.86400000000003,2.46,6.3469999999999995
2019-04-03 11:00:00+02:00,171.5,24.408,441.624,2.46,6.27
2019-04-03 12:00:00+02:00,167.57999999999998,24.264,420.624,2.46,5.566
2019-04-03 13:00:00+02:00,170.03,24.312,405.91200000000003,4.1000000000000005,5.191999999999999
2019-04-03 14:00:00+02:00,171.5,24.312,392.928,4.1000000000000005,4.411
2019-04-03 15:00:00+02:00,170.03,24.336000000000002,383.32800000000003,4.1000000000000005,3.8609999999999998
2019-04-03 16:00:00+02:00,169.04999999999998,24.456,390.648,4.1000000000000005,3.553
2019-04-03 17:00:00+02:00,172.48,24.456,404.736,4.1000000000000005,3.8939999999999997
2019-04-03 18:00:00+02:00,171.5,24.504,404.832,4.1000000000000005,4.004
2019-04-03 19:00:00+02:00,170.52,24.744,406.896,4.1000000000000005,4.345
2019-04-03 20:00:00+02:00,180.81,24.768,395.928,4.1000000000000005,3.751
2019-04-03 21:00:00+02:00,178.85,24.72,357.984,4.1000000000000005,4.146999999999999
2019-04-03 22:00:00+02:00,181.29999999999998,24.6,299.856,4.1000000000000005,5.027
2019-04-03 23:00:00+02:00,179.82999999999998,24.6,255.96,4.1000000000000005,5.279999999999999
2019-04-04 00:00:00+02:00,177.87,23.976,242.208,3.2800000000000002,5.4559999999999995
2019-04-04 01:00:00+02:00,178.35999999999999,23.976,240.096,3.2800000000000002,5.731
2019-04-04 02:00:00+02:00,178.85,24.0,238.24800000000002,3.2800000000000002,5.819
2019-04-04 03:00:00+02:00,176.4,23.928,237.096,3.2800000000000002,6.1049999999999995
2019-04-04 04:00:00+02:00,175.42,24.0,241.464,3.2800000000000002,6.8309999999999995
2019-04-04 05:00:00+02:00,176.4,24.0,283.272,3.2800000000000002,6.941
2019-04-04 06:00:00+02:00,176.89,24.0,374.904,3.2800000000000002,7.249
2019-04-04 07:00:00+02:00,176.89,24.12,436.08,3.2800000000000002,7.204999999999999
2019-04-04 08:00:00+02:00,175.91,24.336000000000002,440.37600000000003,3.2800000000000002,7.645
2019-04-04 09:00:00+02:00,174.44,24.096,431.496,3.2800000000000002,6.765
2019-04-04 10:00:00+02:00,173.95,24.096,433.896,3.2800000000000002,7.095
2019-04-04 11:00:00+02:00,172.48,24.048000000000002,426.048,3.2800000000000002,7.3919999999999995
2019-04-04 12:00:00+02:00,171.01,24.048000000000002,414.6,3.2800000000000002,8.382
2019-04-04 13:00:00+02:00,174.44,24.12,395.30400000000003,3.2800000000000002,8.734
2019-04-04 14:00:00+02:00,172.48,24.264,360.024,3.2800000000000002,8.888
2019-04-04 15:00:00+02:00,171.01,24.312,339.24,3.2800000000000002,8.503
2019-04-04 16:00:00+02:00,168.56,24.432000000000002,356.42400000000004,3.2800000000000002,8.382
2019-04-04 17:00:00+02:00,169.54,24.744,379.032,3.2800000000000002,8.261
2019-04-04 18:00:00+02:00,174.93,24.816,395.832,3.2800000000000002,8.283
2019-04-04 19:00:00+02:00,174.93,24.84,397.344,3.2800000000000002,8.546999999999999
2019-04-04 20:00:00+02:00,174.93,24.936,370.704,3.2800000000000002,9.24
2019-04-04 21:00:00+02:00,172.97,24.912,344.40000000000003,3.2800000000000002,8.921
2019-04-04 22:00:00+02:00,174.93,24.888,304.68,3.2800000000000002,9.295
2019-04-04 23:00:00+02:00,171.99,24.96,259.32,3.2800000000000002,10.208
2019-04-05 00:00:00+02:00,179.82999999999998,24.408,227.88,3.2800000000000002,10.824
2019-04-05 01:00:00+02:00,181.29999999999998,24.312,216.768,3.2800000000000002,11.11
2019-04-05 02:00:00+02:00,183.26,24.264,217.776,3.2800000000000002,9.658
