,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2019-02-28 23:00:00+00:00,50.6,671.79,967.6,31.224,16.656,4.344,82.0,0.0,6.962999999999999
2019-03-01 00:00:00+00:00,48.53,516.95,967.6,17.976,9.144,3.168,83.64,0.0,7.127999999999999
2019-03-01 01:00:00+00:00,51.06,469.42,967.6,0.96,2.736,2.448,83.64,0.0,7.6339999999999995
2019-03-01 02:00:00+00:00,52.21,449.33,967.6,0.0,2.976,1.44,80.36,0.0,8.228
2019-03-01 03:00:00+00:00,52.21,456.68,902.0000000000001,0.024,3.024,2.712,82.82000000000001,0.0,7.8759999999999994
2019-03-01 04:00:00+00:00,51.06,476.77,967.6,4.008,3.072,3.168,83.64,0.0,8.657
2019-03-01 05:00:00+00:00,50.370000000000005,562.03,967.6,12.96,11.448,4.944,80.36,0.0,9.57
2019-03-01 06:00:00+00:00,50.370000000000005,644.84,967.6,27.528000000000002,18.912,7.104,79.54,0.0,9.459999999999999
2019-03-01 07:00:00+00:00,49.45,882.0,967.6,31.344,25.2,13.68,80.36,0.328,8.822
2019-03-01 08:00:00+00:00,50.14,989.31,967.6,34.008,27.744,14.832,80.36,2.46,7.568
2019-03-01 09:00:00+00:00,50.6,858.48,967.6,40.008,33.24,19.824,81.18,6.355,5.2139999999999995
2019-03-01 10:00:00+00:00,49.45,834.96,968.4200000000001,31.032,31.752,14.040000000000001,81.18,10.127,4.356
2019-03-01 11:00:00+00:00,48.760000000000005,845.25,967.6,29.16,33.936,17.688,81.18,12.874,3.707
2019-03-01 12:00:00+00:00,49.68,866.3199999999999,967.6,20.256,31.92,14.424,82.82000000000001,14.924000000000001,4.103
2019-03-01 13:00:00+00:00,49.22,928.06,967.6,4.5600000000000005,24.696,5.16,82.82000000000001,14.555000000000001,7.1499999999999995
2019-03-01 14:00:00+00:00,48.99,860.93,967.6,0.0,17.496,5.352,83.64,13.284,14.421
2019-03-01 15:00:00+00:00,47.84,812.42,967.6,0.0,10.68,4.944,83.64,11.193,19.503
2019-03-01 16:00:00+00:00,49.22,885.43,967.6,0.8160000000000001,8.232,4.944,83.64,7.626,21.043
2019-03-01 17:00:00+00:00,48.53,896.6999999999999,967.6,9.24,11.52,8.976,82.82000000000001,3.0340000000000003,20.163
2019-03-01 18:00:00+00:00,49.68,1032.43,967.6,13.032,32.784,18.384,83.64,0.082,19.381999999999998
2019-03-01 19:00:00+00:00,50.830000000000005,1026.55,967.6,12.984,27.36,16.776,82.82000000000001,0.0,21.241
2019-03-01 20:00:00+00:00,49.68,1028.02,967.6,1.6320000000000001,26.616,13.584,81.18,0.0,22.549999999999997
2019-03-01 21:00:00+00:00,51.06,869.75,968.4200000000001,0.0,13.104000000000001,3.984,81.18,0.0,24.673
2019-03-01 22:00:00+00:00,50.830000000000005,771.26,967.6,0.0,9.768,2.592,80.36,0.0,26.048
2019-03-01 23:00:00+00:00,49.910000000000004,617.89,952.0200000000001,0.0,8.592,2.472,81.18,0.0,25.982
2019-03-02 00:00:00+00:00,49.910000000000004,386.61,927.4200000000001,0.0,3.552,1.8,82.0,0.0,23.232
2019-03-02 01:00:00+00:00,49.22,360.64,915.94,0.0,1.776,2.16,83.64,0.0,19.921
2019-03-02 02:00:00+00:00,50.830000000000005,341.53,915.94,0.0,1.6320000000000001,2.16,81.18,0.0,18.887
2019-03-02 03:00:00+00:00,51.06,346.43,911.84,0.0,1.6560000000000001,2.16,82.0,0.0,19.624
2019-03-02 04:00:00+00:00,50.370000000000005,322.90999999999997,901.1800000000001,0.0,1.752,2.16,80.36,0.0,20.669
2019-03-02 05:00:00+00:00,50.14,367.01,919.22,0.0,1.8,2.16,79.54,0.0,20.086
2019-03-02 06:00:00+00:00,50.14,359.17,924.1400000000001,0.0,3.384,2.184,79.54,0.0,17.919
2019-03-02 07:00:00+00:00,50.370000000000005,405.23,952.0200000000001,0.0,10.944,2.64,82.0,0.28700000000000003,14.113
2019-03-02 08:00:00+00:00,50.830000000000005,545.37,968.4200000000001,4.6080000000000005,18.432000000000002,5.184,82.0,2.706,9.559
2019-03-02 09:00:00+00:00,51.29,575.26,968.4200000000001,8.136000000000001,19.728,4.248,82.0,6.929,6.512
2019-03-02 10:00:00+00:00,51.29,604.66,968.4200000000001,1.728,22.368000000000002,3.864,81.18,11.521,3.3329999999999997
2019-03-02 11:00:00+00:00,51.980000000000004,523.3199999999999,956.1200000000001,0.024,23.112000000000002,2.712,81.18,15.498000000000001,2.5189999999999997
2019-03-02 12:00:00+00:00,51.52,518.91,909.3800000000001,0.0,18.288,2.688,77.9,17.425,2.2329999999999997
2019-03-02 13:00:00+00:00,51.980000000000004,441.98,906.9200000000001,0.0,13.176,2.688,77.9,17.425,2.794
2019-03-02 14:00:00+00:00,51.06,448.84,909.3800000000001,0.0,9.672,2.688,79.54,16.482,4.388999999999999
2019-03-02 15:00:00+00:00,51.52,437.08,902.82,0.0,8.328,2.688,81.18,14.350000000000001,5.269
2019-03-02 16:00:00+00:00,52.21,430.71,901.1800000000001,0.0,9.528,2.688,82.82000000000001,10.537,6.138
2019-03-02 17:00:00+00:00,51.29,459.13,951.2,0.192,12.768,2.736,82.82000000000001,4.264,6.193
2019-03-02 18:00:00+00:00,50.830000000000005,592.41,967.6,22.44,21.216,5.5200000000000005,84.46000000000001,0.123,5.808
2019-03-02 19:00:00+00:00,50.830000000000005,632.1,967.6,29.904,26.568,5.712,85.28,0.0,5.313
2019-03-02 20:00:00+00:00,50.6,630.63,967.6,29.664,24.84,4.2,82.82000000000001,0.0,5.9399999999999995
2019-03-02 21:00:00+00:00,51.29,613.48,967.6,15.504,17.592,4.2,82.0,0.0,6.941
2019-03-02 22:00:00+00:00,50.370000000000005,538.51,967.6,8.664,15.864,3.912,65.60000000000001,0.0,8.546999999999999
2019-03-02 23:00:00+00:00,51.06,304.29,664.2,0.888,13.296000000000001,2.16,81.18,0.0,10.142
2019-03-03 00:00:00+00:00,51.52,211.68,280.44,0.024,12.984,1.944,80.36,0.0,10.658999999999999
2019-03-03 01:00:00+00:00,51.75,210.7,148.42000000000002,0.0,11.472,1.104,79.54,0.0,12.551
2019-03-03 02:00:00+00:00,52.21,211.19,148.42000000000002,0.0,8.208,1.104,81.18,0.0,14.376999999999999
2019-03-03 03:00:00+00:00,51.29,210.7,147.60000000000002,0.0,8.184000000000001,1.104,81.18,0.0,16.477999999999998
2019-03-03 04:00:00+00:00,50.14,210.7,147.60000000000002,0.0,11.016,1.104,79.54,0.0,17.127
2019-03-03 05:00:00+00:00,50.14,211.19,147.60000000000002,0.0,12.72,1.104,77.9,0.0,17.346999999999998
2019-03-03 06:00:00+00:00,49.910000000000004,210.7,189.42000000000002,0.0,8.616,3.888,77.9,0.0,17.599999999999998
2019-03-03 07:00:00+00:00,51.29,211.19,196.8,0.0,15.096,4.224,77.9,0.984,16.433999999999997
2019-03-03 08:00:00+00:00,50.14,212.17,221.4,4.224,14.784,10.128,81.18,5.535,14.267
2019-03-03 09:00:00+00:00,51.980000000000004,211.19,308.32000000000005,4.344,14.304,10.176,81.18,9.676,12.144
2019-03-03 10:00:00+00:00,51.75,210.21,430.50000000000006,4.344,15.672,3.504,82.0,12.997,10.846
2019-03-03 11:00:00+00:00,51.75,210.7,483.8,4.344,19.752,2.136,82.82000000000001,15.539000000000001,11.857999999999999
2019-03-03 12:00:00+00:00,50.830000000000005,213.15,434.6,2.352,18.528,1.44,83.64,15.99,14.388
2019-03-03 13:00:00+00:00,50.14,214.13,360.8,0.0,10.104000000000001,1.08,83.64,15.129000000000001,20.13
2019-03-03 14:00:00+00:00,51.06,213.64,148.42000000000002,0.0,5.736,1.104,83.64,13.735000000000001,25.278
2019-03-03 15:00:00+00:00,49.22,213.15,147.60000000000002,0.0,5.736,1.08,80.36,11.439,27.224999999999998
2019-03-03 16:00:00+00:00,51.06,213.64,147.60000000000002,0.0,6.5040000000000004,1.08,82.0,7.708,29.127999999999997
2019-03-03 17:00:00+00:00,51.75,213.64,147.60000000000002,0.096,9.6,1.104,81.18,2.911,29.612
2019-03-03 18:00:00+00:00,51.52,214.13,182.86,3.8160000000000003,17.424,4.008,82.0,0.164,31.415999999999997
2019-03-03 19:00:00+00:00,50.370000000000005,214.13,195.16000000000003,1.176,15.672,3.168,79.54,0.0,33.704
2019-03-03 20:00:00+00:00,49.22,213.15,163.18,4.08,17.568,2.832,78.72,0.0,37.224
2019-03-03 21:00:00+00:00,49.22,213.64,147.60000000000002,0.07200000000000001,15.432,1.344,76.26,0.0,39.05
2019-03-03 22:00:00+00:00,50.830000000000005,215.6,147.60000000000002,0.0,11.784,1.344,79.54,0.0,38.973
2019-03-03 23:00:00+00:00,49.68,217.07,147.60000000000002,0.0,5.136,1.08,80.36,0.0,36.025
2019-03-04 00:00:00+00:00,49.22,219.51999999999998,147.60000000000002,0.0,4.68,1.08,79.54,0.0,33.396
2019-03-04 01:00:00+00:00,49.22,221.97,147.60000000000002,0.0,4.368,1.08,81.18,0.0,31.415999999999997
2019-03-04 02:00:00+00:00,49.910000000000004,222.46,147.60000000000002,0.0,3.36,1.08,79.54,0.0,30.656999999999996
2019-03-04 03:00:00+00:00,50.830000000000005,222.46,147.60000000000002,0.0,3.936,1.08,81.18,0.0,27.785999999999998
2019-03-04 04:00:00+00:00,50.830000000000005,223.44,147.60000000000002,0.0,3.024,1.08,77.9,0.0,27.522
2019-03-04 05:00:00+00:00,49.910000000000004,245.49,223.04000000000002,0.0,4.896,1.08,77.9,0.0,25.860999999999997
2019-03-04 06:00:00+00:00,49.22,301.35,539.5600000000001,0.0,12.552,1.104,81.18,0.0,23.639
2019-03-04 07:00:00+00:00,48.99,478.24,893.8000000000001,0.84,13.704,2.712,81.18,0.328,20.878
2019-03-04 08:00:00+00:00,50.14,502.25,966.7800000000001,5.136,16.848,5.304,80.36,2.624,15.520999999999999
2019-03-04 09:00:00+00:00,49.68,496.86,966.7800000000001,0.504,15.144,4.344,78.72,5.453,12.353
2019-03-04 10:00:00+00:00,48.760000000000005,491.46999999999997,967.6,3.2640000000000002,13.104000000000001,2.976,76.26,7.011,11.594
